Tarih,TP_MB_DVDY47
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,216951.0
2002-03-01,3491.0
2002-04-01,6408.0
2002-05-01,59388.0
2002-06-01,442541.0
2002-07-01,466381.0
2002-08-01,346590.0
2002-09-01,258765.0
2002-10-01,414107.0
2002-11-01,395357.0
2002-12-01,342901.0
2003-01-01,448272.0
2003-02-01,508781.0
2003-03-01,521131.0
2003-04-01,470339.0
2003-05-01,443823.0
2003-06-01,441725.0
2003-07-01,464259.0
2003-08-01,493679.0
2003-09-01,616490.0
2003-10-01,799007.0
2003-11-01,753958.0
2003-12-01,1465114.0
2004-01-01,850538.0
2004-02-01,897509.0
2004-03-01,1262142.0
2004-04-01,1829240.0
2004-05-01,1976206.0
2004-06-01,1864121.0
2004-07-01,1771831.0
2004-08-01,1840334.0
2004-09-01,1837197.0
2004-10-01,1914594.0
2004-11-01,1716831.0
2004-12-01,1359704.0
2005-01-01,1273256.0
2005-02-01,1357255.0
2005-03-01,1801388.0
2005-04-01,1709269.0
2005-05-01,1785010.0
2005-06-01,1626306.0
2005-07-01,1192357.0
2005-08-01,1105860.0
2005-09-01,1063192.0
2005-10-01,851999.0
2005-11-01,935929.0
2005-12-01,941335.0
2006-01-01,978311.0
2006-02-01,895693.0
2006-03-01,1006769.0
2006-04-01,1350604.0
2006-05-01,1989352.0
2006-06-01,2240368.0
2006-07-01,2608925.0
2006-08-01,2054556.0
2006-09-01,1883207.0
2006-10-01,1429993.0
2006-11-01,1058933.0
2006-12-01,898426.0
2007-01-01,961715.0
2007-02-01,843825.0
2007-03-01,762809.0
2007-04-01,689965.0
2007-05-01,578799.0
2007-06-01,440101.0
2007-07-01,582787.0
2007-08-01,514148.0
2007-09-01,480723.0
2007-10-01,424260.0
2007-11-01,478365.0
2007-12-01,389268.0
2008-01-01,302472.0
2008-02-01,298358.0
2008-03-01,716947.0
2008-04-01,581010.0
2008-05-01,536129.0
2008-06-01,586823.0
2008-07-01,552985.0
2008-08-01,520499.0
2008-09-01,568938.0
2008-10-01,697703.0
2008-11-01,1044058.0
2008-12-01,659908.0
2009-01-01,982821.0
2009-02-01,1212810.0
2009-03-01,1525329.0
2009-04-01,1755495.0
2009-05-01,1501819.0
2009-06-01,980076.0
2009-07-01,418948.0
2009-08-01,479297.0
2009-09-01,521737.0
2009-10-01,577229.0
2009-11-01,1141049.0
2009-12-01,1707281.0
2010-01-01,1757409.0
2010-02-01,2449429.0
2010-03-01,2915290.0
2010-04-01,3723594.0
2010-05-01,4516100.0
2010-06-01,5298052.0
2010-07-01,4402053.0
2010-08-01,3876537.0
2010-09-01,2782772.0
2010-10-01,2255324.0
2010-11-01,3146254.0
2010-12-01,4074606.0
2011-01-01,4880976.0
2011-02-01,5250296.0
2011-03-01,5151679.0
2011-04-01,5270028.0
2011-05-01,6485544.0
2011-06-01,8272109.0
2011-07-01,8412467.0
2011-08-01,8100336.0
2011-09-01,9090943.0
2011-10-01,9314219.0
2011-11-01,10140253.0
2011-12-01,7560571.0
2012-01-01,9624192.0
2012-02-01,8818104.0
2012-03-01,9033363.0
2012-04-01,10429702.0
2012-05-01,10994868.0
2012-06-01,11260936.0
2012-07-01,10393358.0
2012-08-01,10828325.0
2012-09-01,12002802.0
2012-10-01,11027460.0
2012-11-01,9937929.0
2012-12-01,10257092.0
2013-01-01,10550317.0
2013-02-01,11192022.0
2013-03-01,13636108.0
2013-04-01,14841556.0
2013-05-01,14291015.0
2013-06-01,17083188.0
2013-07-01,15780269.0
2013-08-01,16927740.0
2013-09-01,18054042.0
2013-10-01,17242601.0
2013-11-01,18229495.0
2013-12-01,20544513.0
2014-01-01,18879119.0
2014-02-01,17729710.0
2014-03-01,16650811.0
2014-04-01,16489335.0
2014-05-01,16285071.0
2014-06-01,17130708.0
2014-07-01,17680553.0
2014-08-01,18527192.0
2014-09-01,19773007.0
2014-10-01,17991997.0
2014-11-01,18749548.0
2014-12-01,21085620.0
2015-01-01,22874195.0
2015-02-01,22876131.0
2015-03-01,22131263.0
2015-04-01,22990421.0
2015-05-01,21956892.0
2015-06-01,21726530.0
2015-07-01,20638031.0
2015-08-01,21984259.0
2015-09-01,21558513.0
2015-10-01,21887082.0
2015-11-01,19918112.0
2015-12-01,21619066.0
2016-01-01,23185689.0
2016-02-01,23265088.0
2016-03-01,21131158.0
2016-04-01,20349626.0
2016-05-01,21243185.0
2016-06-01,20001145.0
2016-07-01,23067945.0
2016-08-01,22010329.0
2016-09-01,22111972.0
2016-10-01,21872015.0
2016-11-01,23752554.0
2016-12-01,18794982.0
2017-01-01,20751141.0
2017-02-01,19427502.0
2017-03-01,19911507.0
2017-04-01,19446584.0
