Tarih,TP_MB_DVDY33
2000-01-01,29224.0
2000-02-01,28023.0
2000-03-01,28078.0
2000-04-01,41286.0
2000-05-01,36887.0
2000-06-01,28318.0
2000-07-01,27363.0
2000-08-01,28808.0
2000-09-01,29669.0
2000-10-01,33581.0
2000-11-01,41528.0
2000-12-01,46654.0
2001-01-01,48929.0
2001-02-01,43042.0
2001-03-01,50221.0
2001-04-01,57344.0
2001-05-01,64014.0
2001-06-01,70629.0
2001-07-01,75123.0
2001-08-01,93862.0
2001-09-01,103701.0
2001-10-01,110465.0
2001-11-01,95151.0
2001-12-01,99912.0
2002-01-01,104792.0
2002-02-01,107826.0
2002-03-01,112736.0
2002-04-01,122575.0
2002-05-01,130203.0
2002-06-01,134324.0
2002-07-01,138370.0
2002-08-01,141573.0
2002-09-01,148252.0
2002-10-01,150335.0
2002-11-01,152341.0
2002-12-01,152665.0
2003-01-01,159117.0
2003-02-01,161216.0
2003-03-01,187694.0
2003-04-01,188738.0
2003-05-01,182427.0
2003-06-01,191134.0
2003-07-01,186528.0
2003-08-01,187490.0
2003-09-01,191356.0
2003-10-01,198750.0
2003-11-01,210892.0
2003-12-01,218912.0
2004-01-01,348713.0
2004-02-01,350393.0
2004-03-01,407570.0
2004-04-01,461077.0
2004-05-01,461952.0
2004-06-01,462170.0
2004-07-01,472143.0
2004-08-01,488729.0
2004-09-01,491527.0
2004-10-01,496082.0
2004-11-01,498463.0
2004-12-01,509682.0
2005-01-01,480657.0
2005-02-01,482931.0
2005-03-01,504978.0
2005-04-01,515308.0
2005-05-01,535965.0
2005-06-01,547860.0
2005-07-01,538184.0
2005-08-01,544482.0
2005-09-01,560098.0
2005-10-01,606667.0
2005-11-01,631492.0
2005-12-01,661976.0
2006-01-01,669089.0
2006-02-01,683004.0
2006-03-01,712560.0
2006-04-01,747770.0
2006-05-01,811385.0
2006-06-01,820325.0
2006-07-01,751281.0
2006-08-01,755866.0
2006-09-01,783517.0
2006-10-01,794507.0
2006-11-01,826849.0
2006-12-01,829142.0
2007-01-01,847141.0
2007-02-01,853394.0
2007-03-01,890200.0
2007-04-01,910950.0
2007-05-01,927331.0
2007-06-01,944380.0
2007-07-01,959779.0
2007-08-01,1013856.0
2007-09-01,1036859.0
2007-10-01,1062872.0
2007-11-01,1115545.0
2007-12-01,1133939.0
2008-01-01,1142345.0
2008-02-01,1187703.0
2008-03-01,1257165.0
2008-04-01,1303976.0
2008-05-01,1308167.0
2008-06-01,1336442.0
2008-07-01,1338317.0
2008-08-01,1338720.0
2008-09-01,1388323.0
2008-10-01,1548594.0
2008-11-01,1608456.0
2008-12-01,1620224.0
2009-01-01,1640902.0
2009-02-01,1664652.0
2009-03-01,1670058.0
2009-04-01,1678282.0
2009-05-01,1706514.0
2009-06-01,1793614.0
2009-07-01,1837418.0
2009-08-01,1869328.0
2009-09-01,1909087.0
2009-10-01,1929183.0
2009-11-01,2180793.0
2009-12-01,2121113.0
2010-01-01,2031053.0
2010-02-01,1996122.0
2010-03-01,1968862.0
2010-04-01,1952282.0
2010-05-01,1985140.0
2010-06-01,2043338.0
2010-07-01,2090510.0
2010-08-01,2114437.0
2010-09-01,2200343.0
2010-10-01,2191411.0
2010-11-01,2264947.0
2010-12-01,2446051.0
2011-01-01,2528614.0
