Tarih,TP_MB_DVDY35
2000-01-01,106240.0
2000-02-01,84344.0
2000-03-01,117922.0
2000-04-01,131657.0
2000-05-01,154410.0
2000-06-01,139889.0
2000-07-01,140162.0
2000-08-01,59800.0
2000-09-01,16899.0
2000-10-01,95992.0
2000-11-01,98074.0
2000-12-01,3888.0
2001-01-01,9262.0
2001-02-01,50408.0
2001-03-01,44270.0
2001-04-01,30415.0
2001-05-01,13943.0
2001-06-01,52244.0
2001-07-01,44758.0
2001-08-01,11746.0
2001-09-01,17555.0
2001-10-01,13000.0
2001-11-01,7693.0
2001-12-01,10772.0
2002-01-01,7722.0
2002-02-01,10815.0
2002-03-01,5293.0
2002-04-01,9844.0
2002-05-01,9982.0
2002-06-01,13113.0
2002-07-01,15558.0
2002-08-01,16518.0
2002-09-01,19333.0
2002-10-01,19193.0
2002-11-01,22186.0
2002-12-01,24052.0
2003-01-01,23897.0
2003-02-01,17711.0
2003-03-01,19180.0
2003-04-01,19513.0
2003-05-01,16813.0
2003-06-01,28295.0
2003-07-01,21091.0
2003-08-01,26021.0
2003-09-01,26800.0
2003-10-01,37287.0
2003-11-01,36463.0
2003-12-01,33699.0
2004-01-01,27962.0
2004-02-01,36500.0
2004-03-01,44253.0
2004-04-01,49984.0
2004-05-01,50443.0
2004-06-01,50300.0
2004-07-01,51732.0
2004-08-01,58275.0
2004-09-01,55353.0
2004-10-01,64514.0
2004-11-01,60875.0
2004-12-01,60647.0
2005-01-01,73483.0
2005-02-01,84612.0
2005-03-01,83660.0
2005-04-01,83856.0
2005-05-01,81840.0
2005-06-01,77972.0
2005-07-01,77391.0
2005-08-01,108894.0
2005-09-01,105742.0
2005-10-01,273475.0
2005-11-01,294502.0
2005-12-01,331881.0
2006-01-01,326988.0
2006-02-01,321332.0
2006-03-01,136085.0
2006-04-01,126803.0
2006-05-01,116986.0
2006-06-01,117158.0
2006-07-01,116050.0
2006-08-01,100160.0
2006-09-01,124320.0
2006-10-01,150289.0
2006-11-01,112844.0
2006-12-01,87751.0
2007-01-01,92498.0
2007-02-01,123260.0
2007-03-01,93846.0
2007-04-01,93144.0
2007-05-01,123163.0
2007-06-01,152980.0
2007-07-01,139215.0
2007-08-01,107714.0
2007-09-01,104558.0
2007-10-01,106654.0
2007-11-01,107063.0
2007-12-01,99625.0
2008-01-01,133205.0
2008-02-01,146585.0
2008-03-01,364547.0
2008-04-01,195357.0
2008-05-01,201611.0
2008-06-01,180117.0
2008-07-01,187203.0
2008-08-01,197490.0
2008-09-01,293049.0
2008-10-01,325698.0
2008-11-01,346371.0
2008-12-01,367584.0
2009-01-01,350842.0
2009-02-01,199409.0
2009-03-01,214308.0
2009-04-01,220978.0
2009-05-01,202469.0
2009-06-01,201793.0
2009-07-01,201003.0
2009-08-01,197034.0
2009-09-01,190434.0
2009-10-01,213512.0
2009-11-01,199934.0
2009-12-01,200520.0
2010-01-01,222641.0
2010-02-01,211899.0
2010-03-01,195394.0
2010-04-01,191921.0
2010-05-01,212603.0
