Tarih,TP_MB_DVDY08
2000-01-01,2825383.0
2000-02-01,2861368.0
2000-03-01,2714048.0
2000-04-01,2817660.0
2000-05-01,2772210.0
2000-06-01,3065860.0
2000-07-01,3053600.0
2000-08-01,3091635.0
2000-09-01,3224881.0
2000-10-01,3177056.0
2000-11-01,2953912.0
2000-12-01,2556178.0
2001-01-01,2494387.0
2001-02-01,2533017.0
2001-03-01,2787772.0
2001-04-01,2990042.0
2001-05-01,2934617.0
2001-06-01,3153670.0
2001-07-01,3362859.0
2001-08-01,3482684.0
2001-09-01,4388966.0
2001-10-01,4559672.0
2001-11-01,3788442.0
2001-12-01,3133451.0
2002-01-01,3425143.0
2002-02-01,3439984.0
2002-03-01,3299368.0
2002-04-01,2595165.0
2002-05-01,2792637.0
2002-06-01,3267276.0
2002-07-01,3519662.0
2002-08-01,3164407.0
2002-09-01,2972080.0
2002-10-01,2761699.0
2002-11-01,2927064.0
2002-12-01,3545232.0
2003-01-01,3127494.0
2003-02-01,3336293.0
2003-03-01,4991764.0
2003-04-01,4652180.0
2003-05-01,4394734.0
2003-06-01,4280049.0
2003-07-01,4057060.0
2003-08-01,4005404.0
2003-09-01,4112718.0
2003-10-01,4451815.0
2003-11-01,4421345.0
2003-12-01,4364116.0
2004-01-01,4320832.0
2004-02-01,4151268.0
2004-03-01,4175250.0
2004-04-01,4363616.0
2004-05-01,4596498.0
2004-06-01,4653830.0
2004-07-01,4716073.0
2004-08-01,4692320.0
2004-09-01,4749080.0
2004-10-01,4551386.0
2004-11-01,4671203.0
2004-12-01,4327685.0
2005-01-01,4456689.0
2005-02-01,4170861.0
2005-03-01,4394829.0
2005-04-01,4470780.0
2005-05-01,4382640.0
2005-06-01,4292867.0
2005-07-01,4311595.0
2005-08-01,4302537.0
2005-09-01,3790246.0
2005-10-01,3807958.0
2005-11-01,3820083.0
2005-12-01,3709188.0
2006-01-01,3617912.0
2006-02-01,3710092.0
2006-03-01,3857613.0
2006-04-01,3757344.0
2006-05-01,4330628.0
2006-06-01,4500831.0
2006-07-01,4140334.0
2006-08-01,3728758.0
2006-09-01,5131594.0
2006-10-01,4323056.0
2006-11-01,4264900.0
2006-12-01,7269905.0
2007-01-01,5355273.0
2007-02-01,4687420.0
2007-03-01,4044758.0
2007-04-01,4375819.0
2007-05-01,4870650.0
2007-06-01,5538430.0
2007-07-01,5046857.0
2007-08-01,5296790.0
2007-09-01,5240210.0
2007-10-01,5350767.0
2007-11-01,5559341.0
2007-12-01,5294810.0
2008-01-01,6255289.0
2008-02-01,6305555.0
2008-03-01,6631339.0
2008-04-01,6270304.0
2008-05-01,5877208.0
2008-06-01,6354717.0
2008-07-01,6054540.0
2008-08-01,5966280.0
2008-09-01,7554342.0
2008-10-01,7076916.0
2008-11-01,6937349.0
2008-12-01,7205370.0
2009-01-01,7235527.0
2009-02-01,7311576.0
2009-03-01,7441324.0
2009-04-01,7013130.0
2009-05-01,6272179.0
2009-06-01,6138367.0
2009-07-01,6129053.0
2009-08-01,6191237.0
2009-09-01,5997377.0
2009-10-01,6118072.0
2009-11-01,6132260.0
2009-12-01,6045216.0
2010-01-01,7207345.0
2010-02-01,7681398.0
2010-03-01,7523321.0
2010-04-01,7694451.0
2010-05-01,8831788.0
2010-06-01,9117386.0
2010-07-01,9447726.0
2010-08-01,9333425.0
2010-09-01,10331112.0
2010-10-01,11188666.0
2010-11-01,11257869.0
2010-12-01,12293361.0
2011-01-01,13487491.0
2011-02-01,13209679.0
2011-03-01,13218734.0
2011-04-01,13843510.0
2011-05-01,12811612.0
2011-06-01,13068422.0
2011-07-01,14430562.0
2011-08-01,16457955.0
2011-09-01,17334695.0
2011-10-01,15703280.0
2011-11-01,15500125.0
2011-12-01,15691940.0
2012-01-01,14449594.0
2012-02-01,13530492.0
2012-03-01,13484200.0
2012-04-01,13420820.0
2012-05-01,14916204.0
2012-06-01,13721342.0
2012-07-01,13827903.0
2012-08-01,13640945.0
2012-09-01,14023948.0
2012-10-01,15269046.0
2012-11-01,15666387.0
2012-12-01,15442763.0
2013-01-01,15788229.0
2013-02-01,15902565.0
2013-03-01,15373900.0
2013-04-01,15316795.0
2013-05-01,16679743.0
2013-06-01,19912548.0
2013-07-01,19103887.0
2013-08-01,22483400.0
2013-09-01,20710767.0
2013-10-01,18999865.0
2013-11-01,20054855.0
2013-12-01,24502771.0
2014-01-01,28179395.0
2014-02-01,25701119.0
2014-03-01,24829544.0
2014-04-01,22902211.0
2014-05-01,21908002.0
2014-06-01,21483837.0
2014-07-01,25363234.0
2014-08-01,25397917.0
2014-09-01,29340804.0
2014-10-01,27222300.0
2014-11-01,26826435.0
2014-12-01,29461410.0
2015-01-01,32570642.0
2015-02-01,33413365.0
2015-03-01,36246327.0
2015-04-01,40126636.0
2015-05-01,37125930.0
2015-06-01,37973304.0
2015-07-01,42388626.0
2015-08-01,47318913.0
2015-09-01,48309865.0
2015-10-01,43341306.0
2015-11-01,41367863.0
2015-12-01,41123927.0
2016-01-01,41748688.0
2016-02-01,43042637.0
2016-03-01,42192202.0
2016-04-01,40744766.0
2016-05-01,42854062.0
2016-06-01,40901529.0
2016-07-01,42923337.0
2016-08-01,42386746.0
2016-09-01,42173170.0
2016-10-01,43598867.0
2016-11-01,61486426.0
2016-12-01,60697022.0
2017-01-01,70421693.0
2017-02-01,60480319.0
2017-03-01,57432312.0
2017-04-01,56037604.0
2017-05-01,55271190.0
2017-06-01,53607384.0
2017-07-01,54906604.0
2017-08-01,55377173.0
2017-09-01,63903874.0
2017-10-01,73347352.0
2017-11-01,76606889.0
2017-12-01,70199086.0
2018-01-01,68548644.0
2018-02-01,67419728.0
2018-03-01,72639755.0
2018-04-01,75494804.0
2018-05-01,103652454.0
2018-06-01,103812368.0
2018-07-01,119213965.0
2018-08-01,226228174.0
2018-09-01,170605310.0
2018-10-01,135552997.0
2018-11-01,113176099.0
2018-12-01,115574941.0
2019-01-01,106073619.0
2019-02-01,107200888.0
2019-03-01,123555051.0
2019-04-01,135430163.0
2019-05-01,124152440.0
2019-06-01,112372851.0
2019-07-01,104928450.0
2019-08-01,109798578.0
2019-09-01,99318766.0
2019-10-01,104560258.0
2019-11-01,106546422.0
2019-12-01,110897915.0
2020-01-01,110487407.0
2020-02-01,120450699.0
2020-03-01,129995827.0
2020-04-01,136710758.0
2020-05-01,132437473.0
2020-06-01,130152242.0
2020-07-01,138903049.0
2020-08-01,146830699.0
2020-09-01,156672537.0
2020-10-01,157322872.0
2020-11-01,145646000.0
2020-12-01,140965480.0
2021-01-01,120895611.0
2021-02-01,121538092.0
2021-03-01,152408925.0
2021-04-01,150373137.0
2021-05-01,148961682.0
2021-06-01,147795388.0
2021-07-01,138521364.0
2021-08-01,131838584.0
2021-09-01,141809824.0
2021-10-01,155267361.0
2021-11-01,218386923.0
2021-12-01,227318454.0
2022-01-01,228965956.0
2022-02-01,233225048.0
2022-03-01,246980263.0
2022-04-01,242087597.0
2022-05-01,273209109.0
2022-06-01,292452437.0
2022-07-01,319093892.0
2022-08-01,318146132.0
2022-09-01,325291178.0
2022-10-01,325846201.0
2022-11-01,322882485.0
2022-12-01,312637001.0
2023-01-01,309369857.0
2023-02-01,307870898.0
2023-03-01,291570115.0
2023-04-01,297441323.0
2023-05-01,311908741.0
2023-06-01,361793467.0
2023-07-01,385860120.0
2023-08-01,378528117.0
2023-09-01,387813652.0
2023-10-01,402448039.0
2023-11-01,410056719.0
2023-12-01,426510778.0
2024-01-01,430970513.0
2024-02-01,448307135.0
2024-03-01,489561482.0
2024-04-01,479468738.0
2024-05-01,465170823.0
2024-06-01,461441062.0
2024-07-01,478046308.0
2024-08-01,499981382.0
2024-09-01,520182438.0
2024-10-01,522142899.0
2024-11-01,509970327.0
2024-12-01,524913388.0
2025-01-01,547531556.0
2025-02-01,539006571.0
2025-03-01,634816467.0
2025-04-01,644082052.0
2025-05-01,618465410.0
2025-06-01,620049132.0
2025-07-01,634790932.0
2025-08-01,655254731.0
