Tarih,TP_MB_DVDY14
2000-01-01,262470.0
2000-02-01,265310.0
2000-03-01,180325.0
2000-04-01,189379.0
2000-05-01,193437.0
2000-06-01,242821.0
2000-07-01,242709.0
2000-08-01,240553.0
2000-09-01,248978.0
2000-10-01,247599.0
2000-11-01,258500.0
2000-12-01,281196.0
2001-01-01,276484.0
2001-02-01,282964.0
2001-03-01,301235.0
2001-04-01,332061.0
2001-05-01,325617.0
2001-06-01,227946.0
2001-07-01,252140.0
2001-08-01,270301.0
2001-09-01,299737.0
2001-10-01,311749.0
2001-11-01,268359.0
2001-12-01,258569.0
2002-01-01,214690.0
2002-02-01,226799.0
2002-03-01,219948.0
2002-04-01,226416.0
2002-05-01,253921.0
2002-06-01,407474.0
2002-07-01,447051.0
2002-08-01,426966.0
2002-09-01,422764.0
2002-10-01,427813.0
2002-11-01,664263.0
2002-12-01,427417.0
2003-01-01,430074.0
2003-02-01,423375.0
2003-03-01,438942.0
2003-04-01,413718.0
2003-05-01,390680.0
2003-06-01,382570.0
2003-07-01,372114.0
2003-08-01,375262.0
2003-09-01,374432.0
2003-10-01,414506.0
2003-11-01,400655.0
2003-12-01,400543.0
2004-01-01,378626.0
2004-02-01,380303.0
2004-03-01,394923.0
2004-04-01,407111.0
2004-05-01,426562.0
2004-06-01,431177.0
2004-07-01,461769.0
2004-08-01,454551.0
2004-09-01,461193.0
2004-10-01,401993.0
2004-11-01,389094.0
2004-12-01,255394.0
2005-01-01,277376.0
2005-02-01,267661.0
2005-03-01,263795.0
2005-04-01,254285.0
2005-05-01,247162.0
2005-06-01,209368.0
2005-07-01,225034.0
2005-08-01,227312.0
2005-09-01,227731.0
2005-10-01,219090.0
2005-11-01,243101.0
2005-12-01,158438.0
2006-01-01,163431.0
2006-02-01,165633.0
2006-03-01,163176.0
2006-04-01,166070.0
2006-05-01,167747.0
2006-06-01,173347.0
2006-07-01,161625.0
2006-08-01,165173.0
2006-09-01,125610.0
2006-10-01,124020.0
2006-11-01,124510.0
2006-12-01,10845.0
2007-01-01,11145.0
2007-02-01,10006.0
2007-03-01,9923.0
2007-04-01,2255.0
2007-05-01,2783.0
2007-06-01,531.0
2007-07-01,525.0
2007-08-01,535.0
2007-09-01,489.0
2007-10-01,479.0
2007-11-01,478.0
2007-12-01,470.0
2008-01-01,473.0
2008-02-01,475.0
2008-03-01,516.0
2008-04-01,516.0
2008-05-01,491.0
2008-06-01,494.0
2008-07-01,479.0
2008-08-01,477.0
2008-09-01,498.0
2008-10-01,604.0
2008-11-01,632.0
2008-12-01,36003.0
2009-01-01,35263.0
2009-02-01,34788.0
2009-03-01,36574.0
2009-04-01,38557.0
2009-05-01,39928.0
2009-06-01,42742.0
2009-07-01,45278.0
2009-08-01,47459.0
2009-09-01,48636.0
2009-10-01,48389.0
2009-11-01,46790.0
2009-12-01,51316.0
2010-01-01,89235.0
2010-02-01,86883.0
2010-03-01,90176.0
2010-04-01,90541.0
2010-05-01,87984.0
2010-06-01,72488.0
2010-07-01,75364.0
2010-08-01,75389.0
2010-09-01,79210.0
2010-10-01,80806.0
2010-11-01,79175.0
2010-12-01,80635.0
2011-01-01,81096.0
2011-02-01,79423.0
2011-03-01,59011.0
2011-04-01,61904.0
2011-05-01,58982.0
2011-06-01,58705.0
2011-07-01,58194.0
2011-08-01,156309.0
2011-09-01,164210.0
2011-10-01,157918.0
2011-11-01,155577.0
2011-12-01,150275.0
2012-01-01,159501.0
2012-02-01,165794.0
2012-03-01,168075.0
2012-04-01,165691.0
2012-05-01,160581.0
2012-06-01,172843.0
2012-07-01,177806.0
2012-08-01,182572.0
2012-09-01,182568.0
2012-10-01,191430.0
2012-11-01,193678.0
2012-12-01,201600.0
2013-01-01,204334.0
2013-02-01,207110.0
2013-03-01,212835.0
2013-04-01,216259.0
2013-05-01,231912.0
2013-06-01,211638.0
2013-07-01,204514.0
2013-08-01,195200.0
2013-09-01,210428.0
2013-10-01,216637.0
2013-11-01,212216.0
2013-12-01,199192.0
2014-01-01,193984.0
2014-02-01,200471.0
2014-03-01,254837.0
2014-04-01,261731.0
2014-05-01,270230.0
2014-06-01,271426.0
2014-07-01,274441.0
2014-08-01,273173.0
2014-09-01,265980.0
2014-10-01,273963.0
2014-11-01,284202.0
2014-12-01,285326.0
2015-01-01,289814.0
2015-02-01,281364.0
2015-03-01,277906.0
2015-04-01,282141.0
2015-05-01,282980.0
2015-06-01,280960.0
2015-07-01,279759.0
2015-08-01,276723.0
2015-09-01,277018.0
2015-10-01,283257.0
2015-11-01,270664.0
2015-12-01,268488.0
2016-01-01,275763.0
2016-02-01,277790.0
2016-03-01,207613.0
2016-04-01,210581.0
2016-05-01,206594.0
2016-06-01,206173.0
2016-07-01,207655.0
2016-08-01,207025.0
2016-09-01,201286.0
2016-10-01,203064.0
2016-11-01,206238.0
2016-12-01,204025.0
2017-01-01,222380.0
2017-02-01,217827.0
2017-03-01,221609.0
2017-04-01,229131.0
2017-05-01,233081.0
2017-06-01,237978.0
2017-07-01,246049.0
2017-08-01,203192.0
2017-09-01,195752.0
2017-10-01,209082.0
2017-11-01,256540.0
2017-12-01,263434.0
2018-01-01,274573.0
2018-02-01,274093.0
2018-03-01,273116.0
2018-04-01,262421.0
2018-05-01,262655.0
2018-06-01,256254.0
2018-07-01,286213.0
2018-08-01,267397.0
2018-09-01,281412.0
2018-10-01,255885.0
2018-11-01,259225.0
2018-12-01,260526.0
2019-01-01,289207.0
2019-02-01,283402.0
2019-03-01,238098.0
2019-04-01,211015.0
2019-05-01,209420.0
2019-06-01,226540.0
2019-07-01,229090.0
2019-08-01,215819.0
2019-09-01,280140.0
2019-10-01,219529.0
2019-11-01,229504.0
2019-12-01,243488.0
2020-01-01,251792.0
2020-02-01,237034.0
2020-03-01,216352.0
2020-04-01,238734.0
2020-05-01,249611.0
2020-06-01,268299.0
2020-07-01,273009.0
2020-08-01,276652.0
2020-09-01,285298.0
2020-10-01,282780.0
2020-11-01,335953.0
2020-12-01,344280.0
2021-01-01,337853.0
2021-02-01,335683.0
2021-03-01,394461.0
2021-04-01,400341.0
2021-05-01,428867.0
2021-06-01,440161.0
2021-07-01,455694.0
2021-08-01,428597.0
2021-09-01,413815.0
2021-10-01,452306.0
2021-11-01,552828.0
2021-12-01,533396.0
2022-01-01,543758.0
2022-02-01,543410.0
2022-03-01,599497.0
2022-04-01,602078.0
2022-05-01,649323.0
2022-06-01,615208.0
2022-07-01,660205.0
2022-08-01,735890.0
2022-09-01,721885.0
2022-10-01,824200.0
2022-11-01,961271.0
2022-12-01,1004930.0
2023-01-01,991932.0
2023-02-01,999226.0
2023-03-01,977805.0
2023-04-01,950622.0
2023-05-01,1023770.0
2023-06-01,1190716.0
2023-07-01,1405111.0
2023-08-01,1477361.0
2023-09-01,1536041.0
2023-10-01,1464606.0
2023-11-01,1551901.0
2023-12-01,1539193.0
2024-01-01,1654834.0
2024-02-01,1768046.0
2024-03-01,1777417.0
2024-04-01,1910789.0
2024-05-01,1981375.0
2024-06-01,2071220.0
2024-07-01,2024670.0
2024-08-01,1964408.0
2024-09-01,1968500.0
