Tarih,TP_MB_DVDY45
2014-05-01,760932.0
2014-06-01,798133.0
2014-07-01,693972.0
2014-08-01,779657.0
2014-09-01,750088.0
2014-10-01,871702.0
2014-11-01,781777.0
2014-12-01,714229.0
2015-01-01,959828.0
2015-02-01,845499.0
2015-03-01,1352903.0
2015-04-01,1524037.0
2015-05-01,1541197.0
2015-06-01,1638431.0
2015-07-01,1836007.0
2015-08-01,1852132.0
2015-09-01,1637171.0
2015-10-01,1061333.0
2015-11-01,1108233.0
2015-12-01,805391.0
2016-01-01,1010439.0
2016-02-01,1104610.0
2016-03-01,1056960.0
2016-04-01,921281.0
2016-05-01,1069443.0
2016-06-01,1203257.0
2016-07-01,1093223.0
2016-08-01,942738.0
2016-09-01,1272176.0
2016-10-01,1415881.0
2016-11-01,1490166.0
2016-12-01,1592011.0
2017-01-01,1747275.0
2017-02-01,1621811.0
2017-03-01,1526317.0
2017-04-01,1631669.0
2017-05-01,2029778.0
2017-06-01,2392010.0
2017-07-01,2404530.0
2017-08-01,2101384.0
2017-09-01,2080281.0
2017-10-01,1771083.0
2017-11-01,1282976.0
2017-12-01,1120948.0
2018-01-01,1145317.0
2018-02-01,1136822.0
2018-03-01,1455186.0
2018-04-01,1383461.0
2018-05-01,1146129.0
2018-06-01,1041937.0
2018-07-01,1112011.0
2018-08-01,1369069.0
2018-09-01,967993.0
2018-10-01,1010827.0
2018-11-01,787850.0
2018-12-01,805577.0
2019-01-01,839116.0
2019-02-01,1002540.0
2019-03-01,891938.0
2019-04-01,1043729.0
2019-05-01,1400142.0
2019-06-01,914182.0
2019-07-01,783824.0
2019-08-01,732673.0
2019-09-01,781245.0
2019-10-01,847173.0
2019-11-01,952428.0
2019-12-01,617272.0
2020-01-01,775684.0
2020-02-01,1079098.0
2020-03-01,902764.0
2020-04-01,869453.0
2020-05-01,958343.0
2020-06-01,1042256.0
2020-07-01,776426.0
2020-08-01,984989.0
2020-09-01,1054545.0
2020-10-01,838711.0
2020-11-01,1177606.0
2020-12-01,852797.0
2021-01-01,1112938.0
2021-02-01,1031204.0
2021-03-01,1064014.0
2021-04-01,932522.0
2021-05-01,2348574.0
2021-06-01,2074461.0
2021-07-01,1506891.0
2021-08-01,1470744.0
2021-09-01,1512523.0
2021-10-01,1062808.0
2021-11-01,2221170.0
2021-12-01,1543318.0
2022-01-01,1586046.0
2022-02-01,2405981.0
2022-03-01,1777713.0
2022-04-01,2642898.0
2022-05-01,3289657.0
2022-06-01,3142149.0
2022-07-01,2737855.0
2022-08-01,2766394.0
2022-09-01,2413718.0
2022-10-01,4904993.0
2022-11-01,3832823.0
2022-12-01,2511076.0
2023-01-01,3181503.0
2023-02-01,5206653.0
2023-03-01,4703909.0
2023-04-01,4902265.0
2023-05-01,5613644.0
2023-06-01,4353409.0
2023-07-01,6200831.0
2023-08-01,6768741.0
2023-09-01,5116394.0
2023-10-01,9237701.0
2023-11-01,5380057.0
2023-12-01,5804717.0
2024-01-01,7066327.0
2024-02-01,7105923.0
2024-03-01,10572665.0
2024-04-01,12422504.0
2024-05-01,6189064.0
2024-06-01,8098690.0
2024-07-01,6274334.0
2024-08-01,4456224.0
2024-09-01,7810256.0
2024-10-01,5085452.0
2024-11-01,5421446.0
2024-12-01,3471787.0
2025-01-01,5516355.0
2025-02-01,4853606.0
2025-03-01,4491606.0
2025-04-01,4964024.0
2025-05-01,6061037.0
2025-06-01,5797674.0
2025-07-01,6501466.0
2025-08-01,7618096.0
