Tarih,TP_MB_DVDY19
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,0.0
2006-01-01,0.0
2006-02-01,7282.0
2006-03-01,6131.0
2006-04-01,6131.0
2006-05-01,6131.0
2006-06-01,6131.0
2006-07-01,6131.0
2006-08-01,0.0
2006-09-01,0.0
2006-10-01,0.0
2006-11-01,0.0
2006-12-01,0.0
2007-01-01,100.0
2007-02-01,100.0
2007-03-01,100.0
2007-04-01,100.0
2007-05-01,100.0
2007-06-01,100.0
2007-07-01,100.0
2007-08-01,100.0
2007-09-01,100.0
2007-10-01,100.0
2007-11-01,2568.0
2007-12-01,2516.0
2008-01-01,2542.0
2008-02-01,2601.0
2008-03-01,2936.0
2008-04-01,2900.0
2008-05-01,2763.0
2008-06-01,2808.0
2008-07-01,2403.0
2008-08-01,2373.0
2008-09-01,35119.0
2008-10-01,42157.0
2008-11-01,83632.0
2008-12-01,83632.0
2009-01-01,83632.0
2009-02-01,83852.0
2009-03-01,87346.0
2009-04-01,87707.0
2009-05-01,87755.0
2009-06-01,53094.0
2009-07-01,56819.0
2009-08-01,56803.0
2009-09-01,56813.0
2009-10-01,69416.0
2009-11-01,69688.0
2009-12-01,70818.0
2010-01-01,70948.0
2010-02-01,69587.0
2010-03-01,69551.0
2010-04-01,69097.0
2010-05-01,69097.0
2010-06-01,75107.0
2010-07-01,70969.0
2010-08-01,70969.0
2010-09-01,72705.0
2010-10-01,82060.0
2010-11-01,120752.0
2010-12-01,121225.0
2011-01-01,162156.0
2011-02-01,129849.0
2011-03-01,125025.0
2011-04-01,114292.0
2011-05-01,112657.0
2011-06-01,115812.0
2011-07-01,117354.0
2011-08-01,117353.0
2011-09-01,117521.0
2011-10-01,117523.0
2011-11-01,126053.0
2011-12-01,118040.0
2012-01-01,214695.0
2012-02-01,215289.0
2012-03-01,212291.0
2012-04-01,204137.0
2012-05-01,203679.0
2012-06-01,202141.0
2012-07-01,202143.0
2012-08-01,201128.0
2012-09-01,201026.0
2012-10-01,220812.0
2012-11-01,221572.0
2012-12-01,210235.0
2013-01-01,210376.0
2013-02-01,209549.0
2013-03-01,230900.0
2013-04-01,213908.0
2013-05-01,196350.0
2013-06-01,194438.0
2013-07-01,311755.0
2013-08-01,311301.0
2013-09-01,311146.0
2013-10-01,314110.0
2013-11-01,313911.0
2013-12-01,313951.0
2014-01-01,313946.0
2014-02-01,313538.0
2014-03-01,313931.0
2014-04-01,314248.0
2014-05-01,313845.0
2014-06-01,341906.0
