Tarih,TP_MB_DVDY18
2000-01-01,225916.0
2000-02-01,235985.0
2000-03-01,227964.0
2000-04-01,245435.0
2000-05-01,247217.0
2000-06-01,255819.0
2000-07-01,246948.0
2000-08-01,246832.0
2000-09-01,268843.0
2000-10-01,319560.0
2000-11-01,289777.0
2000-12-01,268290.0
2001-01-01,264226.0
2001-02-01,320280.0
2001-03-01,356378.0
2001-04-01,426119.0
2001-05-01,393524.0
2001-06-01,422763.0
2001-07-01,421930.0
2001-08-01,413309.0
2001-09-01,1085220.0
2001-10-01,1140780.0
2001-11-01,449754.0
2001-12-01,411508.0
2002-01-01,375452.0
2002-02-01,399029.0
2002-03-01,402655.0
2002-04-01,483280.0
2002-05-01,526568.0
2002-06-01,572435.0
2002-07-01,630537.0
2002-08-01,629310.0
2002-09-01,639904.0
2002-10-01,596514.0
2002-11-01,574743.0
2002-12-01,570187.0
2003-01-01,577174.0
2003-02-01,573340.0
2003-03-01,2132114.0
2003-04-01,2007275.0
2003-05-01,1820902.0
2003-06-01,1727984.0
2003-07-01,1699413.0
2003-08-01,1679033.0
2003-09-01,1695542.0
2003-10-01,1817514.0
2003-11-01,1782141.0
2003-12-01,1690858.0
2004-01-01,1712730.0
2004-02-01,1556536.0
2004-03-01,1574179.0
2004-04-01,1636769.0
2004-05-01,1752041.0
2004-06-01,1722864.0
2004-07-01,1684867.0
2004-08-01,1734014.0
2004-09-01,1732013.0
2004-10-01,1686681.0
2004-11-01,1754418.0
2004-12-01,1818102.0
2005-01-01,1957209.0
2005-02-01,1679019.0
2005-03-01,1772972.0
2005-04-01,1757253.0
2005-05-01,1802886.0
2005-06-01,1813220.0
2005-07-01,1823623.0
2005-08-01,1751697.0
2005-09-01,1201708.0
2005-10-01,1262097.0
2005-11-01,1195021.0
2005-12-01,1205525.0
2006-01-01,1177175.0
2006-02-01,1325509.0
2006-03-01,1384770.0
2006-04-01,1273884.0
2006-05-01,1625305.0
2006-06-01,1730997.0
2006-07-01,1525666.0
2006-08-01,1427354.0
2006-09-01,1674921.0
2006-10-01,1600315.0
2006-11-01,1441849.0
2006-12-01,1562028.0
2007-01-01,1926857.0
2007-02-01,1945570.0
2007-03-01,1463573.0
2007-04-01,1528547.0
2007-05-01,1647239.0
2007-06-01,1939791.0
2007-07-01,1235272.0
2007-08-01,1157911.0
2007-09-01,1093917.0
2007-10-01,1287087.0
2007-11-01,1176758.0
2007-12-01,1010775.0
2008-01-01,1525247.0
2008-02-01,1743998.0
2008-03-01,1752064.0
2008-04-01,1395143.0
2008-05-01,1127167.0
2008-06-01,1567785.0
2008-07-01,1450647.0
2008-08-01,1286956.0
2008-09-01,2642664.0
2008-10-01,1709756.0
2008-11-01,1489140.0
2008-12-01,1431548.0
2009-01-01,1644078.0
2009-02-01,1564513.0
2009-03-01,1637869.0
2009-04-01,1401965.0
2009-05-01,1413489.0
2009-06-01,1364086.0
2009-07-01,1355982.0
2009-08-01,1309417.0
2009-09-01,1138647.0
2009-10-01,1209164.0
2009-11-01,1173911.0
2009-12-01,1144078.0
2010-01-01,1070439.0
2010-02-01,1229725.0
2010-03-01,1219787.0
2010-04-01,1431175.0
2010-05-01,1512277.0
2010-06-01,1685749.0
2010-07-01,1727573.0
2010-08-01,1705755.0
2010-09-01,1804340.0
2010-10-01,2513407.0
2010-11-01,2247177.0
2010-12-01,2975359.0
2011-01-01,3436411.0
2011-02-01,3605942.0
2011-03-01,3687356.0
2011-04-01,4006602.0
2011-05-01,3111214.0
2011-06-01,3139164.0
2011-07-01,3318209.0
2011-08-01,3975273.0
2011-09-01,3411501.0
2011-10-01,3407095.0
2011-11-01,3263117.0
2011-12-01,3342279.0
2012-01-01,3187382.0
2012-02-01,3145627.0
2012-03-01,3089712.0
2012-04-01,3182102.0
2012-05-01,3228684.0
2012-06-01,3474050.0
2012-07-01,3366213.0
2012-08-01,3300462.0
2012-09-01,3478873.0
2012-10-01,3480058.0
2012-11-01,3386444.0
2012-12-01,3727608.0
2013-01-01,3810667.0
2013-02-01,3762427.0
2013-03-01,3776061.0
2013-04-01,3789137.0
2013-05-01,3817237.0
2013-06-01,4042175.0
2013-07-01,3951445.0
2013-08-01,4043291.0
2013-09-01,4023600.0
2013-10-01,3910081.0
2013-11-01,4342610.0
2013-12-01,4614112.0
2014-01-01,4954918.0
2014-02-01,4577477.0
2014-03-01,4810466.0
2014-04-01,4465179.0
2014-05-01,4506883.0
2014-06-01,4707161.0
2014-07-01,8308304.0
2014-08-01,8022120.0
2014-09-01,8627910.0
2014-10-01,8493141.0
2014-11-01,8519537.0
2014-12-01,8842105.0
2015-01-01,8606941.0
2015-02-01,8710623.0
2015-03-01,9647160.0
2015-04-01,10228100.0
2015-05-01,10137222.0
2015-06-01,10639800.0
2015-07-01,11465991.0
2015-08-01,11759116.0
2015-09-01,12066862.0
2015-10-01,11818887.0
2015-11-01,11866028.0
2015-12-01,12317548.0
2016-01-01,13129203.0
2016-02-01,13142577.0
2016-03-01,13122932.0
2016-04-01,12600597.0
2016-05-01,13202333.0
2016-06-01,12878824.0
2016-07-01,13277075.0
2016-08-01,12863878.0
