Tarih,TP_MB_DVDY37
2000-01-01,24979.0
2000-02-01,32629.0
2000-03-01,16512.0
2000-04-01,29321.0
2000-05-01,50269.0
2000-06-01,45644.0
2000-07-01,28591.0
2000-08-01,19533.0
2000-09-01,19395.0
2000-10-01,12815.0
2000-11-01,20891.0
2000-12-01,13596.0
2001-01-01,12450.0
2001-02-01,45289.0
2001-03-01,13176.0
2001-04-01,46974.0
2001-05-01,29002.0
2001-06-01,21960.0
2001-07-01,18653.0
2001-08-01,9123.0
2001-09-01,6999.0
2001-10-01,9747.0
2001-11-01,36724.0
2001-12-01,6311.0
2002-01-01,9055.0
2002-02-01,8371.0
2002-03-01,9729.0
2002-04-01,14772.0
2002-05-01,12042.0
2002-06-01,7818.0
2002-07-01,17119.0
2002-08-01,7097.0
2002-09-01,10186.0
2002-10-01,14137.0
2002-11-01,20822.0
2002-12-01,14835.0
2003-01-01,12128.0
2003-02-01,9528.0
2003-03-01,11106.0
2003-04-01,16967.0
2003-05-01,12050.0
2003-06-01,33795.0
2003-07-01,14281.0
2003-08-01,12066.0
2003-09-01,39740.0
2003-10-01,23682.0
2003-11-01,24611.0
2003-12-01,24747.0
2004-01-01,38597.0
2004-02-01,26093.0
2004-03-01,67933.0
2004-04-01,52946.0
2004-05-01,50323.0
2004-06-01,45440.0
2004-07-01,26904.0
2004-08-01,54964.0
2004-09-01,47936.0
2004-10-01,38748.0
2004-11-01,21877.0
2004-12-01,47800.0
2005-01-01,27184.0
2005-02-01,132622.0
2005-03-01,79830.0
2005-04-01,80863.0
2005-05-01,59154.0
2005-06-01,29990.0
2005-07-01,87906.0
2005-08-01,43059.0
2005-09-01,65371.0
2005-10-01,227721.0
2005-11-01,88482.0
2005-12-01,98715.0
2006-01-01,77047.0
2006-02-01,189924.0
2006-03-01,112488.0
2006-04-01,206340.0
2006-05-01,453281.0
2006-06-01,253669.0
2006-07-01,231795.0
2006-08-01,156049.0
2006-09-01,454257.0
2006-10-01,248031.0
2006-11-01,535524.0
2006-12-01,318323.0
2007-01-01,461745.0
2007-02-01,592201.0
2007-03-01,350849.0
2007-04-01,692862.0
2007-05-01,465689.0
2007-06-01,135121.0
2007-07-01,250059.0
2007-08-01,138256.0
2007-09-01,329099.0
2007-10-01,444537.0
2007-11-01,328891.0
2007-12-01,101908.0
2008-01-01,78851.0
2008-02-01,67863.0
2008-03-01,76700.0
2008-04-01,81196.0
2008-05-01,97077.0
2008-06-01,82793.0
2008-07-01,73801.0
2008-08-01,65361.0
2008-09-01,172092.0
2008-10-01,77947.0
2008-11-01,139440.0
2008-12-01,86236.0
2009-01-01,61570.0
2009-02-01,78246.0
2009-03-01,111096.0
2009-04-01,67641.0
2009-05-01,76354.0
2009-06-01,79316.0
2009-07-01,96306.0
2009-08-01,71972.0
2009-09-01,67210.0
2009-10-01,76566.0
2009-11-01,78215.0
2009-12-01,54609.0
2010-01-01,51880.0
2010-02-01,1364411.0
2010-03-01,1351920.0
2010-04-01,1540886.0
2010-05-01,1553806.0
2010-06-01,2247322.0
2010-07-01,6772238.0
2010-08-01,7049998.0
2010-09-01,3312101.0
2010-10-01,2692611.0
2010-11-01,1616271.0
2010-12-01,919019.0
2011-01-01,602359.0
2011-02-01,182377.0
2011-03-01,696381.0
2011-04-01,369857.0
2011-05-01,364093.0
2011-06-01,744343.0
2011-07-01,357283.0
2011-08-01,388009.0
2011-09-01,689960.0
2011-10-01,425649.0
2011-11-01,440898.0
2011-12-01,910909.0
2012-01-01,399458.0
2012-02-01,1320235.0
2012-03-01,1543796.0
2012-04-01,1815822.0
2012-05-01,2270969.0
2012-06-01,3400205.0
2012-07-01,1158468.0
2012-08-01,930053.0
2012-09-01,890845.0
2012-10-01,768988.0
2012-11-01,823447.0
2012-12-01,770937.0
2013-01-01,360095.0
2013-02-01,166804.0
2013-03-01,470941.0
2013-04-01,230656.0
2013-05-01,325394.0
2013-06-01,315117.0
2013-07-01,119699.0
2013-08-01,216847.0
2013-09-01,253581.0
2013-10-01,257767.0
2013-11-01,359045.0
2013-12-01,288661.0
2014-01-01,556109.0
2014-02-01,908914.0
2014-03-01,599523.0
2014-04-01,1146498.0
2014-05-01,1199510.0
2014-06-01,770739.0
2014-07-01,783021.0
2014-08-01,854685.0
2014-09-01,925046.0
2014-10-01,1273950.0
2014-11-01,1483122.0
2014-12-01,1131934.0
2015-01-01,1550510.0
2015-02-01,1123825.0
2015-03-01,1214059.0
2015-04-01,1122685.0
2015-05-01,1094275.0
2015-06-01,1112418.0
2015-07-01,1126171.0
2015-08-01,1025017.0
2015-09-01,1070889.0
2015-10-01,1183265.0
2015-11-01,1236510.0
2015-12-01,1088166.0
2016-01-01,1074801.0
2016-02-01,1143375.0
2016-03-01,1182957.0
2016-04-01,1273850.0
2016-05-01,1187629.0
2016-06-01,1240313.0
2016-07-01,1046405.0
2016-08-01,1066718.0
2016-09-01,1191424.0
2016-10-01,1111240.0
2016-11-01,1059241.0
2016-12-01,1108149.0
2017-01-01,1147894.0
2017-02-01,988089.0
2017-03-01,1100270.0
2017-04-01,1116891.0
2017-05-01,1065843.0
2017-06-01,1056976.0
2017-07-01,1047838.0
2017-08-01,1276129.0
2017-09-01,1032897.0
2017-10-01,1046376.0
2017-11-01,1059625.0
2017-12-01,1079140.0
2018-01-01,1086437.0
2018-02-01,1104879.0
2018-03-01,1125154.0
2018-04-01,1143719.0
2018-05-01,1433090.0
2018-06-01,623962.0
2018-07-01,566843.0
2018-08-01,346235.0
2018-09-01,248985.0
2018-10-01,245154.0
2018-11-01,171040.0
2018-12-01,116974.0
2019-01-01,132081.0
2019-02-01,128351.0
2019-03-01,556257.0
2019-04-01,116194.0
2019-05-01,165028.0
2019-06-01,224165.0
2019-07-01,201292.0
2019-08-01,155192.0
2019-09-01,157183.0
2019-10-01,175385.0
2019-11-01,181136.0
2019-12-01,172290.0
2020-01-01,229064.0
2020-02-01,201951.0
2020-03-01,194278.0
2020-04-01,198207.0
2020-05-01,288797.0
2020-06-01,248231.0
2020-07-01,275716.0
