Tarih,TP_MB_DVDY17
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,2.0
2002-03-01,2.0
2002-04-01,2.0
2002-05-01,2.0
2002-06-01,2.0
2002-07-01,2.0
2002-08-01,2.0
2002-09-01,2.0
2002-10-01,2.0
2002-11-01,0.0
2002-12-01,0.0
2003-01-01,0.0
2003-02-01,321903.0
2003-03-01,359218.0
2003-04-01,283476.0
2003-05-01,292536.0
2003-06-01,320605.0
2003-07-01,294113.0
2003-08-01,311490.0
2003-09-01,312049.0
2003-10-01,352171.0
2003-11-01,343614.0
2003-12-01,333836.0
2004-01-01,385989.0
2004-02-01,408934.0
2004-03-01,422216.0
2004-04-01,416292.0
2004-05-01,401166.0
2004-06-01,411065.0
2004-07-01,525475.0
2004-08-01,458110.0
2004-09-01,458550.0
2004-10-01,434525.0
2004-11-01,500192.0
2004-12-01,356959.0
2005-01-01,318590.0
2005-02-01,351068.0
2005-03-01,338137.0
2005-04-01,341133.0
2005-05-01,352985.0
2005-06-01,371614.0
2005-07-01,390047.0
2005-08-01,397780.0
2005-09-01,430748.0
2005-10-01,416792.0
2005-11-01,452860.0
2005-12-01,479654.0
2006-01-01,491241.0
2006-02-01,475397.0
2006-03-01,431505.0
2006-04-01,296184.0
2006-05-01,159474.0
2006-06-01,126196.0
2006-07-01,131261.0
2006-08-01,132564.0
2006-09-01,137566.0
2006-10-01,147504.0
2006-11-01,106611.0
2006-12-01,110108.0
2007-01-01,134784.0
2007-02-01,135191.0
2007-03-01,103851.0
2007-04-01,96957.0
2007-05-01,61486.0
2007-06-01,60630.0
2007-07-01,63552.0
2007-08-01,72042.0
2007-09-01,44536.0
2007-10-01,45412.0
2007-11-01,42744.0
2007-12-01,63013.0
2008-01-01,59682.0
2008-02-01,66427.0
2008-03-01,66816.0
2008-04-01,66877.0
2008-05-01,64590.0
2008-06-01,64305.0
2008-07-01,65274.0
2008-08-01,65335.0
2008-09-01,65161.0
2008-10-01,68040.0
2008-11-01,44679.0
2008-12-01,46532.0
2009-01-01,46892.0
2009-02-01,46619.0
2009-03-01,47363.0
2009-04-01,51002.0
2009-05-01,52708.0
2009-06-01,54213.0
2009-07-01,62038.0
2009-08-01,66352.0
2009-09-01,76508.0
2009-10-01,83555.0
2009-11-01,82306.0
2009-12-01,72359.0
2010-01-01,73459.0
2010-02-01,71092.0
2010-03-01,91908.0
2010-04-01,91564.0
2010-05-01,95060.0
2010-06-01,92885.0
2010-07-01,98555.0
2010-08-01,95574.0
2010-09-01,95946.0
2010-10-01,99122.0
2010-11-01,95910.0
2010-12-01,100254.0
2011-01-01,100385.0
2011-02-01,101570.0
2011-03-01,171343.0
2011-04-01,176664.0
2011-05-01,176580.0
2011-06-01,180452.0
2011-07-01,183006.0
2011-08-01,182862.0
2011-09-01,189848.0
2011-10-01,177718.0
2011-11-01,179006.0
2011-12-01,86792.0
2012-01-01,89581.0
2012-02-01,89468.0
2012-03-01,89467.0
2012-04-01,85356.0
2012-05-01,83053.0
2012-06-01,61820.0
2012-07-01,63164.0
2012-08-01,64951.0
2012-09-01,65626.0
2012-10-01,362731.0
2012-11-01,325804.0
2012-12-01,358151.0
2013-01-01,345460.0
2013-02-01,340097.0
2013-03-01,324517.0
2013-04-01,313080.0
2013-05-01,323189.0
2013-06-01,260764.0
2013-07-01,253142.0
2013-08-01,219734.0
2013-09-01,452200.0
2013-10-01,471462.0
2013-11-01,465005.0
2013-12-01,519852.0
2014-01-01,521920.0
2014-02-01,748279.0
2014-03-01,672387.0
2014-04-01,758499.0
2014-05-01,761037.0
2014-06-01,765642.0
2014-07-01,761112.0
2014-08-01,763382.0
2014-09-01,799303.0
2014-10-01,775191.0
2014-11-01,784954.0
2014-12-01,888444.0
2015-01-01,909631.0
2015-02-01,935721.0
2015-03-01,961261.0
2015-04-01,969636.0
2015-05-01,963695.0
2015-06-01,988744.0
2015-07-01,991280.0
2015-08-01,1024985.0
2015-09-01,1025856.0
2015-10-01,998331.0
2015-11-01,1002039.0
2015-12-01,1193632.0
2016-01-01,1051831.0
2016-02-01,1076043.0
2016-03-01,1047115.0
2016-04-01,963665.0
2016-05-01,1126454.0
2016-06-01,899995.0
2016-07-01,977534.0
2016-08-01,911648.0
2016-09-01,944018.0
2016-10-01,1003225.0
2016-11-01,1177337.0
2016-12-01,1188637.0
2017-01-01,1325632.0
2017-02-01,1160322.0
2017-03-01,1183349.0
2017-04-01,1216389.0
2017-05-01,1239605.0
2017-06-01,1212171.0
2017-07-01,1248920.0
2017-08-01,1249488.0
2017-09-01,1801199.0
2017-10-01,2198795.0
2017-11-01,2255287.0
2017-12-01,1944084.0
2018-01-01,2242710.0
