Tarih,TP_MB_DVDY34
2000-01-01,213.0
2000-02-01,1409.0
2000-03-01,7068.0
2000-04-01,4224.0
2000-05-01,113.0
2000-06-01,89.0
2000-07-01,181.0
2000-08-01,317.0
2000-09-01,33356.0
2000-10-01,208.0
2000-11-01,353.0
2000-12-01,900.0
2001-01-01,1167.0
2001-02-01,379.0
2001-03-01,1300.0
2001-04-01,358.0
2001-05-01,378.0
2001-06-01,956.0
2001-07-01,1178.0
2001-08-01,866.0
2001-09-01,969.0
2001-10-01,1686.0
2001-11-01,2551.0
2001-12-01,1728.0
2002-01-01,1212.0
2002-02-01,828.0
2002-03-01,1909.0
2002-04-01,1474.0
2002-05-01,1720.0
2002-06-01,1765.0
2002-07-01,4212.0
2002-08-01,5497.0
2002-09-01,4726.0
2002-10-01,1678.0
2002-11-01,1838.0
2002-12-01,1838.0
2003-01-01,1955.0
2003-02-01,2322.0
2003-03-01,2412.0
2003-04-01,2257.0
2003-05-01,2507.0
2003-06-01,2404.0
2003-07-01,3357.0
2003-08-01,3549.0
2003-09-01,2987.0
2003-10-01,3102.0
2003-11-01,3366.0
2003-12-01,1356.0
2004-01-01,1542.0
2004-02-01,1616.0
2004-03-01,3881.0
2004-04-01,3405.0
2004-05-01,2942.0
2004-06-01,4471.0
2004-07-01,5537.0
2004-08-01,5107.0
2004-09-01,4425.0
2004-10-01,4020.0
2004-11-01,5731.0
2004-12-01,5804.0
2005-01-01,1960.0
2005-02-01,1916.0
2005-03-01,2414.0
2005-04-01,2633.0
2005-05-01,2977.0
2005-06-01,3577.0
2005-07-01,3473.0
2005-08-01,6376.0
2005-09-01,5957.0
2005-10-01,7329.0
2005-11-01,8623.0
2005-12-01,8130.0
2006-01-01,8278.0
2006-02-01,10020.0
2006-03-01,8402.0
2006-04-01,8134.0
2006-05-01,10465.0
2006-06-01,11173.0
2006-07-01,12009.0
2006-08-01,10687.0
2006-09-01,12664.0
2006-10-01,11245.0
2006-11-01,20720.0
2006-12-01,20858.0
2007-01-01,16299.0
2007-02-01,15639.0
2007-03-01,15194.0
2007-04-01,17315.0
2007-05-01,17216.0
2007-06-01,17150.0
2007-07-01,17550.0
2007-08-01,21773.0
2007-09-01,18575.0
2007-10-01,18655.0
2007-11-01,22364.0
2007-12-01,23113.0
2008-01-01,24491.0
2008-02-01,26845.0
2008-03-01,27534.0
2008-04-01,29297.0
2008-05-01,30347.0
2008-06-01,39771.0
2008-07-01,48275.0
2008-08-01,48778.0
2008-09-01,55344.0
2008-10-01,62351.0
2008-11-01,66145.0
2008-12-01,60686.0
2009-01-01,60116.0
2009-02-01,66046.0
2009-03-01,83034.0
2009-04-01,23904.0
2009-05-01,27722.0
2009-06-01,20166.0
2009-07-01,15117.0
2009-08-01,17654.0
2009-09-01,17995.0
2009-10-01,11413.0
2009-11-01,9805.0
2009-12-01,8132.0
2010-01-01,23790.0
2010-02-01,9897.0
2010-03-01,12706.0
2010-04-01,15959.0
2010-05-01,26285.0
2010-06-01,14423.0
2010-07-01,17154.0
2010-08-01,8128.0
2010-09-01,10262.0
2010-10-01,31505.0
2010-11-01,23583.0
2010-12-01,16972.0
2011-01-01,26894.0
2011-02-01,12678.0
2011-03-01,9101.0
2011-04-01,21203.0
2011-05-01,25408.0
2011-06-01,75492.0
2011-07-01,35081.0
2011-08-01,37427.0
2011-09-01,14851.0
2011-10-01,26984.0
2011-11-01,16809.0
2011-12-01,7403.0
2012-01-01,4162.0
2012-02-01,3465.0
2012-03-01,16317.0
2012-04-01,11794.0
2012-05-01,12460.0
2012-06-01,22341.0
2012-07-01,5536.0
2012-08-01,6277.0
2012-09-01,6327.0
2012-10-01,5483.0
2012-11-01,9794.0
2012-12-01,14854.0
2013-01-01,10276.0
2013-02-01,7959.0
2013-03-01,7809.0
2013-04-01,7861.0
2013-05-01,9317.0
2013-06-01,9708.0
2013-07-01,3702.0
2013-08-01,4273.0
2013-09-01,2890.0
2013-10-01,2517.0
2013-11-01,2394.0
2013-12-01,2944.0
2014-01-01,2581.0
2014-02-01,3549.0
2014-03-01,4674.0
2014-04-01,5010.0
2014-05-01,3976.0
2014-06-01,3371.0
2014-07-01,5461.0
2014-08-01,6027.0
2014-09-01,6513.0
2014-10-01,5639.0
2014-11-01,5942.0
2014-12-01,5883.0
2015-01-01,6463.0
2015-02-01,4817.0
2015-03-01,4582.0
2015-04-01,4431.0
2015-05-01,5537.0
2015-06-01,5868.0
2015-07-01,7018.0
2015-08-01,7369.0
2015-09-01,12522.0
2015-10-01,11814.0
2015-11-01,10262.0
2015-12-01,12365.0
2016-01-01,14777.0
2016-02-01,14129.0
2016-03-01,14314.0
2016-04-01,15211.0
2016-05-01,17320.0
2016-06-01,12462.0
2016-07-01,13133.0
2016-08-01,11408.0
2016-09-01,12234.0
2016-10-01,12061.0
2016-11-01,11970.0
2016-12-01,11602.0
2017-01-01,24030.0
2017-02-01,22618.0
2017-03-01,22825.0
2017-04-01,20999.0
2017-05-01,18696.0
2017-06-01,18235.0
2017-07-01,18697.0
2017-08-01,17777.0
2017-09-01,12392.0
2017-10-01,12437.0
2017-11-01,12295.0
2017-12-01,13172.0
2018-01-01,12691.0
2018-02-01,12953.0
2018-03-01,16329.0
2018-04-01,15213.0
2018-05-01,17887.0
2018-06-01,14959.0
2018-07-01,13896.0
2018-08-01,14694.0
2018-09-01,15647.0
2018-10-01,21113.0
2018-11-01,14881.0
2018-12-01,14791.0
2019-01-01,13710.0
2019-02-01,13437.0
2019-03-01,14285.0
2019-04-01,17817.0
2019-05-01,19069.0
2019-06-01,19227.0
2019-07-01,22814.0
2019-08-01,16640.0
2019-09-01,18450.0
2019-10-01,45434.0
2019-11-01,26850.0
2019-12-01,20844.0
2020-01-01,21131.0
2020-02-01,35735.0
2020-03-01,20004.0
2020-04-01,19154.0
2020-05-01,32168.0
2020-06-01,36904.0
2020-07-01,42684.0
2020-08-01,29100.0
2020-09-01,24592.0
2020-10-01,24698.0
2020-11-01,22857.0
2020-12-01,20335.0
2021-01-01,20321.0
2021-02-01,19447.0
2021-03-01,31981.0
2021-04-01,33799.0
2021-05-01,32506.0
2021-06-01,34123.0
2021-07-01,32053.0
2021-08-01,33112.0
2021-09-01,33365.0
2021-10-01,35527.0
2021-11-01,39157.0
2021-12-01,35249.0
2022-01-01,37945.0
2022-02-01,39058.0
2022-03-01,37920.0
2022-04-01,33852.0
2022-05-01,28908.0
2022-06-01,32340.0
2022-07-01,25915.0
2022-08-01,56717.0
2022-09-01,39927.0
2022-10-01,53971.0
2022-11-01,105476.0
2022-12-01,95461.0
2023-01-01,103203.0
2023-02-01,118071.0
2023-03-01,164026.0
2023-04-01,152166.0
2023-05-01,131412.0
2023-06-01,185079.0
2023-07-01,195961.0
2023-08-01,211908.0
2023-09-01,172450.0
2023-10-01,173234.0
2023-11-01,168234.0
2023-12-01,149149.0
2024-01-01,187319.0
2024-02-01,205306.0
2024-03-01,184476.0
2024-04-01,132357.0
2024-05-01,147221.0
2024-06-01,148797.0
2024-07-01,151623.0
2024-08-01,174940.0
2024-09-01,195886.0
2024-10-01,197280.0
2024-11-01,169988.0
2024-12-01,188268.0
2025-01-01,192997.0
2025-02-01,172087.0
2025-03-01,173212.0
2025-04-01,176509.0
2025-05-01,100776.0
2025-06-01,121468.0
