Tarih,TP_MB_DVDY44
2000-01-01,27040.0
2000-02-01,32779.0
2000-03-01,33429.0
2000-04-01,72130.0
2000-05-01,78186.0
2000-06-01,57853.0
2000-07-01,78748.0
2000-08-01,90267.0
2000-09-01,121553.0
2000-10-01,111108.0
2000-11-01,147903.0
2000-12-01,211065.0
2001-01-01,140137.0
2001-02-01,189078.0
2001-03-01,250236.0
2001-04-01,218165.0
2001-05-01,207722.0
2001-06-01,280363.0
2001-07-01,177253.0
2001-08-01,232658.0
2001-09-01,228750.0
2001-10-01,296041.0
2001-11-01,343753.0
2001-12-01,88736.0
2002-01-01,188800.0
2002-02-01,198759.0
2002-03-01,234038.0
2002-04-01,125744.0
2002-05-01,208938.0
2002-06-01,151397.0
2002-07-01,200449.0
2002-08-01,76377.0
2002-09-01,144769.0
2002-10-01,171765.0
2002-11-01,123714.0
2002-12-01,153775.0
2003-01-01,200672.0
2003-02-01,355130.0
2003-03-01,216728.0
2003-04-01,225358.0
2003-05-01,94932.0
2003-06-01,218519.0
2003-07-01,201989.0
2003-08-01,214211.0
2003-09-01,147552.0
2003-10-01,180481.0
2003-11-01,174135.0
2003-12-01,159286.0
2004-01-01,148943.0
2004-02-01,154482.0
2004-03-01,125725.0
2004-04-01,76998.0
2004-05-01,183890.0
2004-06-01,164980.0
2004-07-01,179694.0
2004-08-01,228284.0
2004-09-01,148220.0
2004-10-01,135650.0
2004-11-01,175722.0
2004-12-01,63035.0
2005-01-01,23554.0
2005-02-01,22421.0
2005-03-01,36483.0
2005-04-01,39469.0
2005-05-01,47634.0
2005-06-01,59519.0
2005-07-01,93795.0
2005-08-01,51599.0
2005-09-01,50485.0
2005-10-01,2659.0
2005-11-01,4725.0
2005-12-01,20190.0
2006-01-01,4780.0
2006-02-01,5075.0
2006-03-01,1399.0
2006-04-01,1133.0
2006-05-01,1232.0
2006-06-01,1781.0
2006-07-01,1254.0
2006-08-01,1947.0
2006-09-01,49696.0
2006-10-01,196370.0
2006-11-01,149992.0
2006-12-01,151428.0
2007-01-01,158640.0
2007-02-01,367348.0
2007-03-01,175967.0
