Tarih,TP_SEKBIL5009_37
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,84712.2
2010-01-01,84999.5
2011-01-01,162310.3
2012-01-01,320980.7
2013-01-01,316173.4
2014-01-01,337451.2
2015-01-01,248210.0
2016-01-01,321892.1
2017-01-01,486015.9
2018-01-01,634823.0
2019-01-01,568422.8
2020-01-01,590504.7
2021-01-01,822647.9
2022-01-01,2211788.6
2023-01-01,2730017.2
