Tarih,TP_ITHISICREV4_90
2016-10-01,5471.413
2016-11-01,2836.649
2016-12-01,1564.186
2017-01-01,3313.379
2017-02-01,1059.764
2017-03-01,1736.266
2017-04-01,2987.921
2017-05-01,4613.769
2017-06-01,1059.028
2017-07-01,3045.636
2017-08-01,2527.812
2017-09-01,7469.264
2017-10-01,1411.531
2017-11-01,1554.613
2017-12-01,1788.229
2018-01-01,1304.168
2018-02-01,1541.446
2018-03-01,2488.252
2018-04-01,2417.77
2018-05-01,3519.486
2018-06-01,2449.212
2018-07-01,1384.726
2018-08-01,2772.694
2018-09-01,1741.668
2018-10-01,938.746
2018-11-01,1113.181
2018-12-01,491.807
2019-01-01,716.611
2019-02-01,280.246
2019-03-01,573.216
2019-04-01,2450.253
2019-05-01,938.308
2019-06-01,325.626
2019-07-01,560.229
2019-08-01,390.042
2019-09-01,413.735
2019-10-01,251.006
2019-11-01,496.687
2019-12-01,1222.478
2020-01-01,363.104
2020-02-01,419.711
2020-03-01,340.884
2020-04-01,121.553
2020-05-01,68.874
2020-06-01,98.05
2020-07-01,644.248
2020-08-01,1598.134
2020-09-01,300.697
2020-10-01,331.909
2020-11-01,325.705
2020-12-01,623.543
2021-01-01,703.0
2021-02-01,513.0
2021-03-01,682.0
2021-04-01,3128.0
2021-05-01,307.0
2021-06-01,2514.0
2021-07-01,491.0
2021-08-01,676.0
2021-09-01,776.0
2021-10-01,770.0
2021-11-01,852.0
2021-12-01,1328.0
2022-01-01,588.0
2022-02-01,1384.0
2022-03-01,1185.0
2022-04-01,727.0
2022-05-01,1009.0
2022-06-01,1569.0
2022-07-01,1518.0
2022-08-01,2004.0
2022-09-01,1858.0
2022-10-01,718.0
2022-11-01,1345.0
2022-12-01,2766.0
2023-01-01,1906.0
2023-02-01,3127.0
2023-03-01,1061.0
2023-04-01,2847.0
2023-05-01,3451.0
2023-06-01,1853.0
2023-07-01,2619.0
2023-08-01,1656.0
2023-09-01,5085.0
2023-10-01,715.0
2023-11-01,6665.0
2023-12-01,2685.0
2024-01-01,1273.0
2024-02-01,1238.0
2024-03-01,1110.0
2024-04-01,2596.0
2024-05-01,1344.0
2024-06-01,713.0
2024-07-01,2924.0
2024-08-01,2797.0
2024-09-01,1286.0
2024-10-01,1481.0
2024-11-01,4831.0
2024-12-01,6047.0
2025-01-01,1450.0
2025-02-01,1815.0
2025-03-01,1535.0
2025-04-01,2184.0
2025-05-01,6051.0
2025-06-01,2460.0
2025-07-01,4360.0
2025-08-01,3289.0
