Tarih,TP_ITHISICREV4_27
2016-10-01,752648.741
2016-11-01,732842.548
2016-12-01,716022.752
2017-01-01,618462.109
2017-02-01,654756.231
2017-03-01,744575.025
2017-04-01,704439.404
2017-05-01,789554.294
2017-06-01,794499.686
2017-07-01,827887.082
2017-08-01,778498.281
2017-09-01,862398.136
2017-10-01,920276.536
2017-11-01,840800.947
2017-12-01,793179.592
2018-01-01,835754.296
2018-02-01,866733.711
2018-03-01,901625.069
2018-04-01,821025.471
2018-05-01,932632.082
2018-06-01,755948.353
2018-07-01,826038.103
2018-08-01,619413.913
2018-09-01,707895.861
2018-10-01,708497.254
2018-11-01,688093.7
2018-12-01,704090.974
2019-01-01,598617.847
2019-02-01,646202.855
2019-03-01,704740.625
2019-04-01,764047.374
2019-05-01,788964.919
2019-06-01,599041.686
2019-07-01,739413.457
2019-08-01,560033.122
2019-09-01,695247.326
2019-10-01,764076.199
2019-11-01,728190.427
2019-12-01,769058.33
2020-01-01,709574.86
2020-02-01,716913.69
2020-03-01,691593.515
2020-04-01,565534.279
2020-05-01,517022.991
2020-06-01,688773.072
2020-07-01,763054.698
2020-08-01,776588.315
2020-09-01,955018.756
2020-10-01,915995.649
2020-11-01,962667.634
2020-12-01,959968.578
2021-01-01,793220.0
2021-02-01,928493.0
2021-03-01,1155332.0
2021-04-01,913857.0
2021-05-01,971344.0
2021-06-01,1014033.0
2021-07-01,849407.0
2021-08-01,872090.0
2021-09-01,960395.0
2021-10-01,928389.0
2021-11-01,995821.0
2021-12-01,1023164.0
2022-01-01,862786.0
2022-02-01,875567.0
2022-03-01,1051920.0
2022-04-01,967893.0
2022-05-01,899298.0
2022-06-01,993612.0
2022-07-01,903292.0
2022-08-01,1065532.0
2022-09-01,1089852.0
2022-10-01,1014951.0
2022-11-01,1064721.0
2022-12-01,1232872.0
2023-01-01,1096907.0
2023-02-01,1196187.0
2023-03-01,1445705.0
2023-04-01,1239721.0
2023-05-01,1492848.0
2023-06-01,1160359.0
2023-07-01,1443748.0
2023-08-01,1378087.0
2023-09-01,1291279.0
2023-10-01,1391267.0
2023-11-01,1247416.0
2023-12-01,1165812.0
2024-01-01,1067872.0
2024-02-01,1249686.0
2024-03-01,1366520.0
2024-04-01,1244835.0
2024-05-01,1357065.0
2024-06-01,1116754.0
2024-07-01,1573280.0
2024-08-01,1282785.0
2024-09-01,1426325.0
2024-10-01,1559977.0
2024-11-01,1219040.0
2024-12-01,1327974.0
2025-01-01,1261441.0
2025-02-01,1239352.0
2025-03-01,1450992.0
2025-04-01,1557520.0
2025-05-01,1503105.0
2025-06-01,1476915.0
2025-07-01,1713459.0
2025-08-01,1274420.0
