Tarih,TP_KM_B12
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,6128469.0
2006-01-01,6143766.0
2006-02-01,6140969.0
2006-03-01,6298753.0
2006-04-01,6478037.0
2006-05-01,6782558.0
2006-06-01,6829725.0
2006-07-01,6668104.0
2006-08-01,6566864.0
2006-09-01,6500228.0
2006-10-01,6361227.0
2006-11-01,6301248.0
2006-12-01,6348314.0
2007-01-01,6177214.0
2007-02-01,6017740.0
2007-03-01,5929951.0
2007-04-01,5861633.0
2007-05-01,5825756.0
2007-06-01,5801437.0
2007-07-01,5753219.0
2007-08-01,5749963.0
2007-09-01,5704475.0
2007-10-01,5661590.0
2007-11-01,5710447.0
2007-12-01,5883973.0
2008-01-01,5839945.0
2008-02-01,5765776.0
2008-03-01,5763096.0
2008-04-01,5748767.0
2008-05-01,5771629.0
2008-06-01,5806484.0
2008-07-01,5802708.0
2008-08-01,5833599.0
2008-09-01,5865078.0
2008-10-01,5723133.0
2008-11-01,5526199.0
2008-12-01,5305033.0
2009-01-01,5080738.0
2009-02-01,4862885.0
2009-03-01,4749477.0
2009-04-01,4684438.0
2009-05-01,4632231.0
2009-06-01,4600361.0
2009-07-01,4428218.0
2009-08-01,4310224.0
2009-09-01,4332846.0
2009-10-01,4214339.0
2009-11-01,4117882.0
2009-12-01,4178765.0
2010-01-01,4069851.0
2010-02-01,3988183.0
2010-03-01,3976054.0
2010-04-01,4020596.0
2010-05-01,4069251.0
2010-06-01,4136744.0
2010-07-01,4211411.0
2010-08-01,4354883.0
2010-09-01,4461283.0
2010-10-01,4617592.0
2010-11-01,4801019.0
2010-12-01,5338391.0
2011-01-01,5387835.0
2011-02-01,5464768.0
2011-03-01,5649613.0
2011-04-01,5808733.0
2011-05-01,5971535.0
2011-06-01,6169786.0
2011-07-01,6257886.0
2011-08-01,6329699.0
2011-09-01,6371588.0
2011-10-01,6514529.0
2011-11-01,6575361.0
2011-12-01,6924619.0
2012-01-01,6825441.0
2012-02-01,6757052.0
2012-03-01,6837768.0
2012-04-01,6880584.0
2012-05-01,6983168.0
2012-06-01,7064793.0
2012-07-01,7108749.0
2012-08-01,7153497.0
2012-09-01,7201429.0
2012-10-01,7220983.0
2012-11-01,7287839.0
2012-12-01,7539505.0
2013-01-01,7442696.0
2013-02-01,7402042.0
2013-03-01,7445274.0
2013-04-01,7507666.0
2013-05-01,7623203.0
2013-06-01,7550414.0
2013-07-01,7649822.0
2013-08-01,7676420.0
2013-09-01,7689945.0
