Tarih,TP_KM_B02
2000-01-01,139424.0
2000-02-01,136457.0
2000-03-01,137669.0
2000-04-01,141174.0
2000-05-01,143000.0
2000-06-01,150363.0
2000-07-01,159081.0
2000-08-01,168054.0
2000-09-01,165407.0
2000-10-01,174900.0
2000-11-01,209551.0
2000-12-01,233179.0
2001-01-01,233450.0
2001-02-01,279752.0
2001-03-01,339689.0
2001-04-01,471272.0
2001-05-01,412378.0
2001-06-01,502073.0
2001-07-01,529879.0
2001-08-01,828662.0
2001-09-01,1093107.0
2001-10-01,1186654.0
2001-11-01,1198050.0
2001-12-01,1291552.0
2002-01-01,1078972.0
2002-02-01,1183570.0
2002-03-01,1023438.0
2002-04-01,1206916.0
2002-05-01,1295042.0
2002-06-01,1485357.0
2002-07-01,1474543.0
2002-08-01,1514951.0
2002-09-01,1675038.0
2002-10-01,1730599.0
2002-11-01,636778.0
2002-12-01,720812.0
2003-01-01,674360.0
2003-02-01,602279.0
2003-03-01,630733.0
2003-04-01,598231.0
2003-05-01,515307.0
2003-06-01,514961.0
2003-07-01,482434.0
2003-08-01,470945.0
2003-09-01,473420.0
2003-10-01,506132.0
2003-11-01,476404.0
2003-12-01,452959.0
2004-01-01,396105.0
2004-02-01,379990.0
2004-03-01,386107.0
2004-04-01,411694.0
2004-05-01,408880.0
2004-06-01,335104.0
2004-07-01,299030.0
2004-08-01,286414.0
2004-09-01,35675.0
2004-10-01,25845.0
2004-11-01,31186.0
2004-12-01,679813.0
2005-01-01,223170.0
2005-02-01,26257.0
2005-03-01,262062.0
2005-04-01,145848.0
2005-05-01,119098.0
2005-06-01,200908.0
2005-07-01,258246.0
2005-08-01,250721.0
2005-09-01,638935.0
2005-10-01,415694.0
2005-11-01,256144.0
2005-12-01,659081.0
2006-01-01,300029.0
2006-02-01,203243.0
2006-03-01,267634.0
2006-04-01,244649.0
2006-05-01,288394.0
2006-06-01,67744.0
2006-07-01,59309.0
2006-08-01,179054.0
2006-09-01,381014.0
2006-10-01,242294.0
2006-11-01,250374.0
2006-12-01,517042.0
2007-01-01,22590.0
2007-02-01,23488.0
2007-03-01,26440.0
2007-04-01,4108.0
2007-05-01,2768.0
2007-06-01,1999.0
2007-07-01,1791.0
2007-08-01,1022.0
2007-09-01,77.0
2007-10-01,73.0
2007-11-01,69.0
2007-12-01,100097.0
2008-01-01,7557.0
2008-02-01,7550.0
2008-03-01,7545.0
2008-04-01,7541.0
2008-05-01,37.0
2008-06-01,33.0
2008-07-01,28.0
2008-08-01,24.0
2008-09-01,20.0
2008-10-01,16.0
2008-11-01,0.0
2008-12-01,0.0
2009-01-01,0.0
2009-02-01,0.0
2009-03-01,32076.0
2009-04-01,32076.0
2009-05-01,30467.0
2009-06-01,0.0
2009-07-01,0.0
2009-08-01,0.0
2009-09-01,0.0
2009-10-01,0.0
2009-11-01,0.0
2009-12-01,16.0
2010-01-01,0.0
2010-02-01,0.0
2010-03-01,3071.0
2010-04-01,2149.0
2010-05-01,55.0
2010-06-01,54.0
2010-07-01,57.0
2010-08-01,61.0
2010-09-01,62.0
2010-10-01,61.0
2010-11-01,72.0
2010-12-01,4656.0
2011-01-01,5071.0
2011-02-01,1880.0
2011-03-01,2881.0
2011-04-01,2869.0
2011-05-01,3267.0
2011-06-01,3369.0
2011-07-01,3371.0
2011-08-01,2971.0
2011-09-01,2970.0
2011-10-01,4485.0
2011-11-01,4095.0
2011-12-01,4605.0
2012-01-01,4658.0
2012-02-01,4676.0
2012-03-01,50.0
2012-04-01,48.0
2012-05-01,46.0
2012-06-01,44.0
2012-07-01,4863.0
2012-08-01,4859.0
2012-09-01,14359.0
2012-10-01,14356.0
2012-11-01,23380.0
2012-12-01,25049.0
2013-01-01,1196.0
2013-02-01,0.0
2013-03-01,0.0
2013-04-01,0.0
2013-05-01,0.0
2013-06-01,0.0
2013-07-01,0.0
2013-08-01,0.0
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,0.0
2013-12-01,0.0
2014-01-01,0.0
2014-02-01,0.0
2014-03-01,0.0
