Tarih,TP_KM_B07
2012-02-01,291165942.0
2012-03-01,297641675.0
2012-04-01,358596954.0
2012-05-01,368766849.0
2012-06-01,372174665.0
2012-07-01,377726317.0
2012-08-01,377872061.0
2012-09-01,380675035.0
2012-10-01,387075016.0
2012-11-01,391003343.0
2012-12-01,401959944.0
2013-01-01,405415352.0
2013-02-01,416366261.0
2013-03-01,427026811.0
2013-04-01,436063632.0
2013-05-01,465050809.0
2013-06-01,483957638.0
2013-07-01,500121962.0
2013-08-01,509686524.0
2013-09-01,522962102.0
2013-10-01,523453818.0
2013-11-01,536129231.0
2013-12-01,559791244.0
2014-01-01,584872334.0
2014-02-01,588108501.0
2014-03-01,592587026.0
2014-04-01,595937038.0
2014-05-01,599607437.0
2014-06-01,621950380.0
2014-07-01,633564429.0
2014-08-01,637836565.0
2014-09-01,667482730.0
2014-10-01,666238349.0
2014-11-01,679712933.0
2014-12-01,705804343.0
2015-01-01,721003270.0
2015-02-01,746380190.0
2015-03-01,768111005.0
2015-04-01,792494475.0
2015-05-01,799799768.0
2015-06-01,821736607.0
2015-07-01,847188500.0
2015-08-01,862240348.0
2015-09-01,882889731.0
2015-10-01,873334650.0
2015-11-01,872815358.0
2015-12-01,878984705.0
2016-01-01,889633336.0
2016-02-01,900031005.0
2016-03-01,898465183.0
2016-04-01,899319360.0
2016-05-01,922069564.0
2016-06-01,935280153.0
2016-07-01,946708487.0
2016-08-01,948089705.0
2016-09-01,959492383.0
2016-10-01,972611315.0
2016-11-01,1018585649.0
2016-12-01,1032129285.0
2017-01-01,1085917830.0
2017-02-01,1076024914.0
2017-03-01,1106418418.0
2017-04-01,1129836802.0
2017-05-01,1146818496.0
2017-06-01,1165687696.0
2017-07-01,1172314526.0
2017-08-01,1170890303.0
2017-09-01,1192734207.0
2017-10-01,1222409157.0
2017-11-01,1260947788.0
2017-12-01,1250756227.0
2018-01-01,1258489151.0
2018-02-01,1280448104.0
2018-03-01,1312294191.0
2018-04-01,1345676283.0
2018-05-01,1407111630.0
2018-06-01,1410116698.0
2018-07-01,1444310882.0
2018-08-01,1625103524.0
2018-09-01,1546687372.0
2018-10-01,1461083535.0
2018-11-01,1403785255.0
2018-12-01,1395456435.0
2019-01-01,1384856435.0
2019-02-01,1420980817.0
2019-03-01,1479179581.0
2019-04-01,1505673452.0
2019-05-01,1490006014.0
2019-06-01,1483535553.0
2019-07-01,1454309793.0
2019-08-01,1468519102.0
2019-09-01,1455292697.0
2019-10-01,1460210053.0
2019-11-01,1467777249.0
2019-12-01,1502366193.0
2020-01-01,1511749638.0
2020-02-01,1567335289.0
2020-03-01,1649673678.0
2020-04-01,1795692649.0
2020-05-01,1847656959.0
2020-06-01,1870245469.0
2020-07-01,1918657666.0
2020-08-01,1969222619.0
2020-09-01,2002416529.0
2020-10-01,2076568335.0
2020-11-01,2051061471.0
2020-12-01,2017084938.0
2021-01-01,2000211582.0
2021-02-01,2020524438.0
2021-03-01,2114980187.0
2021-04-01,2130400760.0
2021-05-01,2153927685.0
2021-06-01,2180942689.0
2021-07-01,2155966734.0
2021-08-01,2171699490.0
2021-09-01,2239327931.0
2021-10-01,2327805428.0
2021-11-01,2694586673.0
2021-12-01,2742055191.0
2022-01-01,2804581161.0
2022-02-01,2941084962.0
2022-03-01,3135537968.0
2022-04-01,3246043717.0
2022-05-01,3485990942.0
2022-06-01,3591850561.0
2022-07-01,3726420342.0
2022-08-01,3820089839.0
2022-09-01,3912959605.0
2022-10-01,4024274970.0
2022-11-01,4132039605.0
2022-12-01,4261676748.0
2023-01-01,4372075122.0
2023-02-01,4450340273.0
2023-03-01,4692361848.0
2023-04-01,4921019253.0
2023-05-01,5104540216.0
2023-06-01,5518359284.0
2023-07-01,5671541879.0
2023-08-01,5713255453.0
2023-09-01,5852690533.0
2023-10-01,5990433364.0
2023-11-01,6158184093.0
2023-12-01,6269626615.0
2024-01-01,6428172533.0
2024-02-01,6710543705.0
2024-03-01,7023884856.0
2024-04-01,7149766331.0
2024-05-01,7412726437.0
2024-06-01,7554404659.0
2024-07-01,7695581002.0
2024-08-01,7934947288.0
2024-09-01,8162274363.0
2024-10-01,8214124686.0
2024-11-01,8316286758.0
2024-12-01,8576065761.0
2025-01-01,8783890008.0
2025-02-01,9076314102.0
2025-03-01,9512797516.0
2025-04-01,9907579291.0
2025-05-01,10204053958.0
2025-06-01,10507242314.0
2025-07-01,10727460528.0
2025-08-01,10923718948.0
