Tarih,TP_KM_B26
2012-12-01,10735038.0
2013-01-01,8960772.0
2013-02-01,8847019.0
2013-03-01,10223886.0
2013-04-01,9063460.0
2013-05-01,9199334.0
2013-06-01,11549592.0
2013-07-01,10696879.0
2013-08-01,11596805.0
2013-09-01,13600423.0
2013-10-01,12009435.0
2013-11-01,13012108.0
2013-12-01,14520621.0
2014-01-01,13448619.0
2014-02-01,13210197.0
2014-03-01,13938661.0
2014-04-01,13460983.0
2014-05-01,13617068.0
2014-06-01,16197624.0
2014-07-01,14402425.0
2014-08-01,14781650.0
2014-09-01,17861866.0
2014-10-01,15920852.0
2014-11-01,15814395.0
2014-12-01,20678327.0
2015-01-01,18389640.0
2015-02-01,19353612.0
2015-03-01,23232297.0
2015-04-01,22307802.0
2015-05-01,22341383.0
2015-06-01,23344665.0
2015-07-01,20676176.0
2015-08-01,22031231.0
2015-09-01,22109454.0
2015-10-01,19576205.0
2015-11-01,20821878.0
2015-12-01,22901941.0
2016-01-01,20995670.0
2016-02-01,19683209.0
2016-03-01,21286693.0
2016-04-01,20013377.0
2016-05-01,25401585.0
2016-06-01,23462681.0
2016-07-01,22839248.0
2016-08-01,22300323.0
2016-09-01,23182391.0
2016-10-01,22010172.0
2016-11-01,24428077.0
2016-12-01,28243519.0
2017-01-01,27262659.0
2017-02-01,26517794.0
2017-03-01,27974122.0
2017-04-01,25922458.0
2017-05-01,27282009.0
2017-06-01,28345191.0
2017-07-01,28279136.0
2017-08-01,27915516.0
2017-09-01,27737434.0
2017-10-01,29177770.0
2017-11-01,32242956.0
2017-12-01,34439110.0
2018-01-01,32270287.0
2018-02-01,33561355.0
2018-03-01,35500724.0
2018-04-01,35107572.0
2018-05-01,38070006.0
2018-06-01,39689148.0
2018-07-01,39969036.0
2018-08-01,43659336.0
2018-09-01,39302408.0
2018-10-01,35967243.0
2018-11-01,34744464.0
2018-12-01,36830425.0
2019-01-01,34631229.0
2019-02-01,39359079.0
2019-03-01,45446832.0
2019-04-01,40077669.0
2019-05-01,38012591.0
2019-06-01,37825911.0
2019-07-01,35004362.0
2019-08-01,38264294.0
2019-09-01,42710653.0
2019-10-01,42678372.0
2019-11-01,43583119.0
2019-12-01,43875426.0
2020-01-01,43229859.0
2020-02-01,43946585.0
2020-03-01,45448248.0
2020-04-01,46042464.0
2020-05-01,47543193.0
2020-06-01,51981751.0
2020-07-01,50823863.0
2020-08-01,49836569.0
2020-09-01,54104540.0
2020-10-01,54578983.0
2020-11-01,53016483.0
2020-12-01,59204221.0
2021-01-01,55635521.0
2021-02-01,55881734.0
2021-03-01,63031258.0
2021-04-01,62025829.0
2021-05-01,61891269.0
2021-06-01,67058551.0
2021-07-01,63554931.0
2021-08-01,64538980.0
2021-09-01,67759733.0
2021-10-01,67782173.0
2021-11-01,75368135.0
2021-12-01,82373787.0
2022-01-01,83855827.0
2022-02-01,85312070.0
2022-03-01,116788883.0
2022-04-01,120774081.0
2022-05-01,131005244.0
2022-06-01,139163248.0
2022-07-01,141026984.0
2022-08-01,140668414.0
2022-09-01,150880815.0
2022-10-01,158500619.0
2022-11-01,174679619.0
2022-12-01,195099287.0
2023-01-01,205601653.0
2023-02-01,209082792.0
2023-03-01,220400075.0
2023-04-01,228020627.0
2023-05-01,229819496.0
2023-06-01,237626620.0
2023-07-01,241591609.0
2023-08-01,237603157.0
2023-09-01,243476263.0
2023-10-01,248329187.0
2023-11-01,241549345.0
2023-12-01,250284821.0
2024-01-01,237803318.0
2024-02-01,239080277.0
2024-03-01,245015865.0
2024-04-01,245675206.0
2024-05-01,248768676.0
2024-06-01,260354067.0
2024-07-01,237265263.0
2024-08-01,203454917.0
2024-09-01,210330214.0
2024-10-01,199026385.0
2024-11-01,214199020.0
2024-12-01,240262620.0
2025-01-01,214039300.0
2025-02-01,214599447.0
2025-03-01,202226894.0
2025-04-01,206108976.0
2025-05-01,201941823.0
2025-06-01,208050710.0
2025-07-01,201370897.0
2025-08-01,202623571.0
