Tarih,TP_KM_B23
2012-09-01,1300180.0
2012-10-01,1492349.0
2012-11-01,1470026.0
2012-12-01,1391724.0
2013-01-01,1473739.0
2013-02-01,1438189.0
2013-03-01,1467187.0
2013-04-01,1488257.0
2013-05-01,1582795.0
2013-06-01,1539504.0
2013-07-01,1761249.0
2013-08-01,1581041.0
2013-09-01,1600833.0
2013-10-01,1622739.0
2013-11-01,1522077.0
2013-12-01,1746912.0
2014-01-01,1667468.0
2014-02-01,1475985.0
2014-03-01,1599147.0
2014-04-01,1609903.0
2014-05-01,1590218.0
2014-06-01,1534176.0
2014-07-01,1801766.0
2014-08-01,1637144.0
2014-09-01,1700601.0
2014-10-01,1708394.0
2014-11-01,1832753.0
2014-12-01,2087432.0
2015-01-01,2278085.0
2015-02-01,2066794.0
2015-03-01,2709101.0
2015-04-01,3025643.0
2015-05-01,3278265.0
2015-06-01,3519887.0
2015-07-01,3812140.0
2015-08-01,4168085.0
2015-09-01,4483007.0
2015-10-01,4350271.0
2015-11-01,4941505.0
2015-12-01,5328479.0
2016-01-01,5843861.0
2016-02-01,6002156.0
2016-03-01,6482889.0
2016-04-01,7142178.0
2016-05-01,7076312.0
2016-06-01,6931406.0
2016-07-01,6646354.0
2016-08-01,6245762.0
2016-09-01,6164160.0
2016-10-01,6496542.0
2016-11-01,5941552.0
2016-12-01,6308471.0
2017-01-01,6478874.0
2017-02-01,5919181.0
2017-03-01,5979529.0
2017-04-01,5665108.0
2017-05-01,6377505.0
2017-06-01,7227632.0
2017-07-01,7029776.0
2017-08-01,7175959.0
2017-09-01,8343722.0
2017-10-01,8609861.0
2017-11-01,9063065.0
2017-12-01,8874812.0
2018-01-01,8852184.0
2018-02-01,9130301.0
2018-03-01,8142137.0
2018-04-01,9393243.0
2018-05-01,11298931.0
2018-06-01,11950002.0
2018-07-01,13144361.0
2018-08-01,14523761.0
2018-09-01,13110049.0
2018-10-01,13440697.0
2018-11-01,13618721.0
2018-12-01,12168184.0
2019-01-01,11390827.0
2019-02-01,13520914.0
2019-03-01,17037401.0
2019-04-01,16370329.0
2019-05-01,17284642.0
2019-06-01,15056022.0
2019-07-01,15859770.0
2019-08-01,17028088.0
2019-09-01,16801434.0
2019-10-01,15026040.0
2019-11-01,15485799.0
2019-12-01,15706589.0
2020-01-01,15711892.0
2020-02-01,15385449.0
2020-03-01,15350975.0
2020-04-01,15529678.0
2020-05-01,18006507.0
2020-06-01,19240082.0
2020-07-01,20786338.0
2020-08-01,22374503.0
2020-09-01,22937910.0
2020-10-01,23432217.0
2020-11-01,24262494.0
2020-12-01,24292867.0
2021-01-01,24088000.0
2021-02-01,23648733.0
2021-03-01,25302685.0
2021-04-01,25671896.0
2021-05-01,22574919.0
2021-06-01,25696209.0
2021-07-01,21585078.0
2021-08-01,22155759.0
2021-09-01,24597891.0
2021-10-01,25110967.0
2021-11-01,32932011.0
2021-12-01,35757664.0
2022-01-01,34439615.0
2022-02-01,36735945.0
2022-03-01,46353843.0
2022-04-01,43456397.0
2022-05-01,48590855.0
2022-06-01,46750699.0
2022-07-01,48337578.0
2022-08-01,48643275.0
2022-09-01,49016512.0
2022-10-01,50463401.0
2022-11-01,51412291.0
2022-12-01,59135133.0
2023-01-01,56882911.0
2023-02-01,55204222.0
2023-03-01,62654299.0
2023-04-01,64687574.0
2023-05-01,63063085.0
2023-06-01,69625733.0
2023-07-01,70219790.0
2023-08-01,69776931.0
2023-09-01,70528063.0
2023-10-01,72183751.0
2023-11-01,72705377.0
2023-12-01,79341673.0
2024-01-01,80947843.0
2024-02-01,78897896.0
2024-03-01,76370640.0
2024-04-01,73220230.0
2024-05-01,74346609.0
2024-06-01,76489027.0
2024-07-01,78550490.0
2024-08-01,80202126.0
2024-09-01,78060632.0
2024-10-01,76069749.0
2024-11-01,74733710.0
2024-12-01,80550020.0
2025-01-01,79666703.0
2025-02-01,81722904.0
2025-03-01,75152366.0
2025-04-01,78089135.0
2025-05-01,74579433.0
2025-06-01,77724745.0
2025-07-01,77094217.0
2025-08-01,86286394.0
