Tarih,TP_KM_B11
2013-10-01,98010161.0
2013-11-01,99586570.0
2013-12-01,101094923.0
2014-01-01,102107727.0
2014-02-01,102368504.0
2014-03-01,102813419.0
2014-04-01,103174547.0
2014-05-01,104143974.0
2014-06-01,105148584.0
2014-07-01,106112828.0
2014-08-01,107491410.0
2014-09-01,109588186.0
2014-10-01,110878484.0
2014-11-01,112554346.0
2014-12-01,114730622.0
2015-01-01,115286148.0
2015-02-01,117039925.0
2015-03-01,119849357.0
2015-04-01,122219190.0
2015-05-01,123953967.0
2015-06-01,125931864.0
2015-07-01,126676747.0
2015-08-01,128176017.0
2015-09-01,128931798.0
2015-10-01,129443423.0
2015-11-01,129983775.0
2015-12-01,131350082.0
2016-01-01,131893547.0
2016-02-01,132702101.0
2016-03-01,134395483.0
2016-04-01,135617803.0
2016-05-01,137122056.0
2016-06-01,138957412.0
2016-07-01,139287609.0
2016-08-01,140838107.0
2016-09-01,143125927.0
2016-10-01,146011285.0
2016-11-01,149176369.0
2016-12-01,152221797.0
2017-01-01,153896933.0
2017-02-01,156195163.0
2017-03-01,160483713.0
2017-04-01,163705589.0
2017-05-01,166007346.0
2017-06-01,167915891.0
2017-07-01,169945007.0
2017-08-01,171925313.0
2017-09-01,173912037.0
2017-10-01,175376791.0
2017-11-01,177070895.0
2017-12-01,178357306.0
2018-01-01,178849378.0
2018-02-01,179071361.0
2018-03-01,180008984.0
2018-04-01,180473463.0
2018-05-01,182387340.0
2018-06-01,186298439.0
2018-07-01,187011474.0
2018-08-01,184769164.0
2018-09-01,182849290.0
2018-10-01,180302571.0
2018-11-01,178058422.0
2018-12-01,175517276.0
2019-01-01,173151742.0
2019-02-01,171127045.0
2019-03-01,171515885.0
2019-04-01,171464015.0
2019-05-01,170319465.0
2019-06-01,168573046.0
2019-07-01,166977783.0
2019-08-01,169536961.0
2019-09-01,175046061.0
2019-10-01,179541259.0
2019-11-01,182524736.0
2019-12-01,185863264.0
2020-01-01,188767732.0
2020-02-01,192051236.0
2020-03-01,195268653.0
2020-04-01,194910565.0
2020-05-01,194921647.0
2020-06-01,214799619.0
2020-07-01,239081541.0
2020-08-01,249857053.0
2020-09-01,252228871.0
2020-10-01,253026310.0
2020-11-01,254221090.0
2020-12-01,253031643.0
2021-01-01,251796850.0
2021-02-01,251428144.0
2021-03-01,252007127.0
2021-04-01,251823182.0
2021-05-01,250886294.0
2021-06-01,253129723.0
2021-07-01,253726770.0
2021-08-01,255821202.0
2021-09-01,258473719.0
2021-10-01,260906015.0
2021-11-01,266642309.0
2021-12-01,273061170.0
2022-01-01,274684449.0
2022-02-01,277854312.0
2022-03-01,284395704.0
2022-04-01,293698909.0
2022-05-01,303642823.0
2022-06-01,317646556.0
2022-07-01,320462724.0
2022-08-01,323899426.0
2022-09-01,324621294.0
2022-10-01,325531118.0
2022-11-01,326065586.0
2022-12-01,329376753.0
2023-01-01,331589498.0
2023-02-01,336222413.0
2023-03-01,357370251.0
2023-04-01,373677599.0
2023-05-01,393959785.0
2023-06-01,398951933.0
2023-07-01,401153335.0
2023-08-01,404416975.0
2023-09-01,402418904.0
2023-10-01,399690859.0
2023-11-01,397417869.0
2023-12-01,395553420.0
2024-01-01,394290787.0
2024-02-01,395670608.0
2024-03-01,400774934.0
2024-04-01,400962855.0
2024-05-01,403541877.0
2024-06-01,403376154.0
2024-07-01,406195141.0
2024-08-01,411268024.0
2024-09-01,418965426.0
2024-10-01,433113434.0
2024-11-01,447714098.0
2024-12-01,462828022.0
2025-01-01,473468031.0
2025-02-01,483305742.0
2025-03-01,493369496.0
2025-04-01,503675326.0
2025-05-01,515780919.0
2025-06-01,523091256.0
2025-07-01,533801236.0
2025-08-01,601572083.0
