Tarih,TP_KM_B27
2013-03-01,2529058.0
2013-04-01,2312172.0
2013-05-01,2391145.0
2013-06-01,2787456.0
2013-07-01,3448820.0
2013-08-01,3677235.0
2013-09-01,4046766.0
2013-10-01,4053715.0
2013-11-01,4048138.0
2013-12-01,4170561.0
2014-01-01,4051931.0
2014-02-01,4397715.0
2014-03-01,4024646.0
2014-04-01,4061440.0
2014-05-01,4416666.0
2014-06-01,4565753.0
2014-07-01,4317076.0
2014-08-01,4434554.0
2014-09-01,4692052.0
2014-10-01,4557040.0
2014-11-01,4692877.0
2014-12-01,5254961.0
2015-01-01,5538517.0
2015-02-01,5772733.0
2015-03-01,6761898.0
2015-04-01,6978416.0
2015-05-01,6595458.0
2015-06-01,6342615.0
2015-07-01,5737044.0
2015-08-01,6083717.0
2015-09-01,6156165.0
2015-10-01,5558999.0
2015-11-01,5769972.0
2015-12-01,6641439.0
2016-01-01,6523490.0
2016-02-01,5883725.0
2016-03-01,6438849.0
2016-04-01,5886457.0
2016-05-01,6905311.0
2016-06-01,6859403.0
2016-07-01,6944532.0
2016-08-01,7284902.0
2016-09-01,7478709.0
2016-10-01,6844180.0
2016-11-01,7372026.0
2016-12-01,7501994.0
2017-01-01,8193004.0
2017-02-01,7390675.0
2017-03-01,7439620.0
2017-04-01,8173055.0
2017-05-01,7752799.0
2017-06-01,7632361.0
2017-07-01,8605555.0
2017-08-01,7243690.0
2017-09-01,7190063.0
2017-10-01,7286750.0
2017-11-01,8547536.0
2017-12-01,7858138.0
2018-01-01,7176906.0
2018-02-01,7500731.0
2018-03-01,8242745.0
2018-04-01,8636476.0
2018-05-01,10333197.0
2018-06-01,8398335.0
2018-07-01,10175251.0
2018-08-01,12174884.0
2018-09-01,11807917.0
2018-10-01,10253221.0
2018-11-01,8378718.0
2018-12-01,9700888.0
2019-01-01,8787141.0
2019-02-01,10048739.0
2019-03-01,10363127.0
2019-04-01,9234575.0
2019-05-01,8678962.0
2019-06-01,8461128.0
2019-07-01,8197052.0
2019-08-01,9276670.0
2019-09-01,9790242.0
2019-10-01,10925525.0
2019-11-01,11188901.0
2019-12-01,11780639.0
2020-01-01,11173250.0
2020-02-01,12138445.0
2020-03-01,13207930.0
2020-04-01,12139267.0
2020-05-01,15669056.0
2020-06-01,16524064.0
2020-07-01,17691517.0
2020-08-01,18302983.0
2020-09-01,18707428.0
2020-10-01,19028145.0
2020-11-01,17735565.0
2020-12-01,17023366.0
2021-01-01,16558721.0
2021-02-01,16376780.0
2021-03-01,17189076.0
2021-04-01,17548708.0
2021-05-01,17721385.0
2021-06-01,17801709.0
2021-07-01,17751549.0
2021-08-01,17296126.0
2021-09-01,17532144.0
2021-10-01,18666062.0
2021-11-01,22085882.0
2021-12-01,22549302.0
2022-01-01,24617485.0
2022-02-01,24621276.0
2022-03-01,26883865.0
2022-04-01,27639483.0
2022-05-01,30556099.0
2022-06-01,31699994.0
2022-07-01,32849586.0
2022-08-01,33323802.0
2022-09-01,34083516.0
2022-10-01,34373107.0
2022-11-01,37646108.0
2022-12-01,37215421.0
2023-01-01,42977146.0
2023-02-01,40575576.0
2023-03-01,42307850.0
2023-04-01,42704028.0
2023-05-01,43833168.0
2023-06-01,44203766.0
2023-07-01,45649401.0
2023-08-01,48040701.0
2023-09-01,47108182.0
2023-10-01,48433326.0
2023-11-01,46117194.0
2023-12-01,49193118.0
2024-01-01,48574850.0
2024-02-01,44886456.0
2024-03-01,47023332.0
2024-04-01,46016974.0
2024-05-01,46255700.0
2024-06-01,47912695.0
2024-07-01,50252444.0
2024-08-01,51154246.0
2024-09-01,55929506.0
2024-10-01,51675879.0
2024-11-01,55699791.0
2024-12-01,56359532.0
2025-01-01,48339254.0
2025-02-01,51693915.0
2025-03-01,46755593.0
2025-04-01,49870546.0
2025-05-01,47513656.0
2025-06-01,44538786.0
2025-07-01,44432556.0
2025-08-01,46267515.0
