Tarih,TP_KM_B16
2011-05-01,2278173.0
2011-06-01,2433024.0
2011-07-01,2457717.0
2011-08-01,2466398.0
2011-09-01,2344336.0
2011-10-01,2187048.0
2011-11-01,2174444.0
2011-12-01,2243326.0
2012-01-01,2330105.0
2012-02-01,2497684.0
2012-03-01,2745547.0
2012-04-01,2714255.0
2012-05-01,2683111.0
2012-06-01,2666875.0
2012-07-01,2635065.0
2012-08-01,2472002.0
2012-09-01,2287977.0
2012-10-01,2237115.0
2012-11-01,2194327.0
2012-12-01,2251588.0
2013-01-01,1599539.0
2013-02-01,2159466.0
2013-03-01,2146244.0
2013-04-01,2126965.0
2013-05-01,2225547.0
2013-06-01,2222916.0
2013-07-01,2219117.0
2013-08-01,2106868.0
2013-09-01,1892994.0
2013-10-01,1640051.0
2013-11-01,1512148.0
2013-12-01,1655821.0
2014-01-01,943595.0
2014-02-01,941020.0
2014-03-01,937794.0
2014-04-01,933167.0
2014-05-01,827792.0
2014-06-01,834818.0
2014-07-01,830081.0
2014-08-01,837039.0
2014-09-01,780379.0
2014-10-01,773904.0
2014-11-01,772673.0
2014-12-01,736880.0
2015-01-01,946515.0
2015-02-01,942733.0
2015-03-01,934536.0
2015-04-01,935625.0
2015-05-01,946677.0
2015-06-01,928376.0
2015-07-01,926462.0
2015-08-01,930343.0
2015-09-01,943601.0
2015-10-01,929056.0
2015-11-01,878958.0
2015-12-01,684988.0
2016-01-01,701336.0
2016-02-01,679754.0
2016-03-01,531817.0
2016-04-01,528425.0
2016-05-01,529644.0
2016-06-01,530157.0
2016-07-01,526417.0
2016-08-01,523523.0
2016-09-01,523295.0
2016-10-01,582776.0
2016-11-01,524407.0
2016-12-01,352681.0
2017-01-01,347368.0
2017-02-01,347268.0
2017-03-01,359974.0
2017-04-01,358966.0
2017-05-01,360738.0
2017-06-01,361830.0
2017-07-01,400674.0
2017-08-01,406330.0
2017-09-01,388532.0
2017-10-01,466853.0
2017-11-01,470066.0
2017-12-01,444924.0
2018-01-01,443264.0
2018-02-01,430887.0
2018-03-01,407112.0
2018-04-01,392375.0
2018-05-01,380212.0
2018-06-01,371090.0
2018-07-01,388913.0
2018-08-01,381689.0
2018-09-01,391910.0
2018-10-01,490607.0
2018-11-01,393934.0
2018-12-01,414625.0
2019-01-01,395676.0
2019-02-01,445002.0
2019-03-01,386895.0
2019-04-01,368404.0
2019-05-01,412680.0
2019-06-01,464791.0
2019-07-01,472165.0
2019-08-01,464421.0
2019-09-01,491369.0
2019-10-01,640065.0
2019-11-01,1115375.0
2019-12-01,638233.0
2020-01-01,546091.0
2020-02-01,357886.0
2020-03-01,399142.0
2020-04-01,401281.0
2020-05-01,415042.0
2020-06-01,482935.0
2020-07-01,430326.0
2020-08-01,426432.0
2020-09-01,430003.0
2020-10-01,462587.0
2020-11-01,567521.0
2020-12-01,517998.0
2021-01-01,730886.0
2021-02-01,763734.0
2021-03-01,793031.0
2021-04-01,794994.0
2021-05-01,671693.0
2021-06-01,668817.0
2021-07-01,664986.0
2021-08-01,619778.0
2021-09-01,794391.0
2021-10-01,1198273.0
2021-11-01,1099717.0
2021-12-01,1033636.0
2022-01-01,1014104.0
2022-02-01,959135.0
2022-03-01,879122.0
2022-04-01,774578.0
2022-05-01,773248.0
2022-06-01,761756.0
2022-07-01,760705.0
2022-08-01,753234.0
2022-09-01,1133277.0
2022-10-01,1481754.0
2022-11-01,1561861.0
2022-12-01,1604963.0
2023-01-01,1774828.0
2023-02-01,1958569.0
2023-03-01,1965775.0
2023-04-01,1988793.0
2023-05-01,1958839.0
2023-06-01,1925177.0
2023-07-01,1882388.0
2023-08-01,2068334.0
2023-09-01,1590180.0
2023-10-01,1708940.0
2023-11-01,2815451.0
2023-12-01,2956341.0
2024-01-01,2778050.0
2024-02-01,2450620.0
2024-03-01,2786797.0
2024-04-01,2608608.0
2024-05-01,2705702.0
2024-06-01,2713151.0
2024-07-01,
2024-08-01,
