Tarih,TP_KM_F07
2010-04-01,24634375.0
2010-05-01,25381112.0
2010-06-01,27036507.0
2010-07-01,30607863.0
2010-08-01,31451356.0
2010-09-01,27592882.0
2010-10-01,26794063.0
2010-11-01,26501810.0
2010-12-01,25843572.0
2011-01-01,24533460.0
2011-02-01,24403886.0
2011-03-01,25364179.0
2011-04-01,25491426.0
2011-05-01,27218201.0
2011-06-01,27702271.0
2011-07-01,26421845.0
2011-08-01,26701509.0
2011-09-01,27406065.0
2011-10-01,26910771.0
2011-11-01,27149197.0
2011-12-01,27580023.0
2012-01-01,24302618.0
2012-02-01,25741453.0
2012-03-01,25600392.0
2012-04-01,25980630.0
2012-05-01,25812576.0
2012-06-01,27566411.0
2012-07-01,25772991.0
2012-08-01,24960695.0
2012-09-01,25390600.0
2012-10-01,25374178.0
2012-11-01,30310197.0
2012-12-01,30537271.0
2013-01-01,26214412.0
2013-02-01,26900430.0
2013-03-01,27716222.0
2013-04-01,28863544.0
2013-05-01,29918875.0
2013-06-01,29984259.0
2013-07-01,25251188.0
2013-08-01,25988513.0
2013-09-01,25940567.0
2013-10-01,25959280.0
2013-11-01,27139694.0
2013-12-01,26301061.0
2014-01-01,27071327.0
2014-02-01,28266581.0
2014-03-01,27878653.0
2014-04-01,29141104.0
2014-05-01,31394838.0
2014-06-01,30640412.0
2014-07-01,31909322.0
2014-08-01,33053979.0
2014-09-01,32715163.0
2014-10-01,31076017.0
2014-11-01,32813818.0
2014-12-01,32311443.0
2015-01-01,31001544.0
2015-02-01,28939827.0
2015-03-01,26251462.0
2015-04-01,26596371.0
2015-05-01,31490035.0
2015-06-01,30265650.0
2015-07-01,31944738.0
2015-08-01,31765756.0
2015-09-01,29793762.0
2015-10-01,29262421.0
2015-11-01,32799622.0
2015-12-01,33474186.0
2016-01-01,31806430.0
2016-02-01,32205224.0
2016-03-01,32550082.0
2016-04-01,32742442.0
2016-05-01,32685678.0
2016-06-01,32740353.0
2016-07-01,32975721.0
2016-08-01,35178780.0
2016-09-01,35018054.0
2016-10-01,34808611.0
2016-11-01,36587100.0
2016-12-01,38136395.0
2017-01-01,35329725.0
2017-02-01,34463068.0
2017-03-01,35438413.0
2017-04-01,35120406.0
2017-05-01,36323413.0
2017-06-01,35206690.0
2017-07-01,35853917.0
2017-08-01,35300304.0
2017-09-01,37490575.0
2017-10-01,38331263.0
2017-11-01,37279138.0
2017-12-01,38362536.0
2018-01-01,38106920.0
2018-02-01,37955907.0
2018-03-01,38382822.0
2018-04-01,39948063.0
2018-05-01,39818741.0
2018-06-01,40448971.0
2018-07-01,41581775.0
2018-08-01,41739352.0
2018-09-01,42452098.0
2018-10-01,42842789.0
2018-11-01,43225421.0
2018-12-01,41220062.0
2019-01-01,45326515.0
2019-02-01,47544650.0
2019-03-01,41771247.0
2019-04-01,41754490.0
2019-05-01,43317758.0
2019-06-01,45284774.0
2019-07-01,47017725.0
2019-08-01,48186764.0
2019-09-01,50460260.0
2019-10-01,52433572.0
2019-11-01,54771048.0
2019-12-01,56420238.0
2020-01-01,56836795.0
2020-02-01,57159870.0
2020-03-01,58234946.0
2020-04-01,61915179.0
2020-05-01,59996561.0
2020-06-01,66527666.0
2020-07-01,69397785.0
2020-08-01,70748684.0
2020-09-01,70615081.0
2020-10-01,71838783.0
2020-11-01,74411577.0
2020-12-01,76037287.0
2021-01-01,83562371.0
2021-02-01,84358157.0
2021-03-01,85988370.0
2021-04-01,84577381.0
2021-05-01,86375799.0
2021-06-01,85499270.0
2021-07-01,86777875.0
2021-08-01,91704472.0
2021-09-01,90713694.0
2021-10-01,89583938.0
2021-11-01,92239130.0
2021-12-01,96504407.0
2022-01-01,100528823.0
2022-02-01,100975582.0
2022-03-01,109084978.0
2022-04-01,108310637.0
2022-05-01,109859247.0
2022-06-01,103031611.0
2022-07-01,109248649.0
2022-08-01,116634202.0
2022-09-01,114710436.0
2022-10-01,117980888.0
2022-11-01,121563999.0
2022-12-01,134239858.0
2023-01-01,142911814.0
2023-02-01,152311898.0
2023-03-01,171280989.0
2023-04-01,171778170.0
2023-05-01,179186670.0
2023-06-01,183032620.0
2023-07-01,182716421.0
2023-08-01,196811001.0
2023-09-01,209779045.0
2023-10-01,220322925.0
2023-11-01,232698055.0
2023-12-01,246129705.0
2024-01-01,264007206.0
2024-02-01,268711406.0
2024-03-01,273351183.0
2024-04-01,291513621.0
2024-05-01,306766310.0
2024-06-01,328464800.0
2024-07-01,342712159.0
2024-08-01,367382388.0
2024-09-01,378660620.0
2024-10-01,392912298.0
2024-11-01,424792616.0
2024-12-01,417860996.0
2025-01-01,449108188.0
2025-02-01,462821398.0
2025-03-01,448082186.0
2025-04-01,467857610.0
2025-05-01,476168628.0
2025-06-01,479513284.0
2025-07-01,483263987.0
2025-08-01,514562544.0
