Tarih,TP_KM_F24
2012-10-01,1215266.0
2012-11-01,1300942.0
2012-12-01,1474788.0
2013-01-01,1556002.0
2013-02-01,1641061.0
2013-03-01,2195736.0
2013-04-01,2209275.0
2013-05-01,2266052.0
2013-06-01,2080364.0
2013-07-01,2641458.0
2013-08-01,2882531.0
2013-09-01,3022967.0
2013-10-01,2700320.0
2013-11-01,2655903.0
2013-12-01,2715999.0
2014-01-01,3079531.0
2014-02-01,3391138.0
2014-03-01,3102110.0
2014-04-01,3113802.0
2014-05-01,3140237.0
2014-06-01,3338605.0
2014-07-01,3186629.0
2014-08-01,2951282.0
2014-09-01,3057755.0
2014-10-01,2759814.0
2014-11-01,2630078.0
2014-12-01,2511665.0
2015-01-01,2436451.0
2015-02-01,2076580.0
2015-03-01,2032884.0
2015-04-01,2039408.0
2015-05-01,2017902.0
2015-06-01,2028883.0
2015-07-01,2022467.0
2015-08-01,2113576.0
2015-09-01,2372766.0
2015-10-01,2299103.0
2015-11-01,2204553.0
2015-12-01,2183645.0
2016-01-01,2287721.0
2016-02-01,2183458.0
2016-03-01,2098668.0
2016-04-01,2133837.0
2016-05-01,2116809.0
2016-06-01,2206701.0
2016-07-01,2501300.0
2016-08-01,2415869.0
2016-09-01,2512946.0
2016-10-01,2867573.0
2016-11-01,3094757.0
2016-12-01,3379222.0
2017-01-01,3822689.0
2017-02-01,3846784.0
2017-03-01,3806008.0
2017-04-01,3800772.0
2017-05-01,3939536.0
2017-06-01,3871992.0
2017-07-01,3873872.0
2017-08-01,3927721.0
2017-09-01,4076378.0
2017-10-01,4232079.0
2017-11-01,4641299.0
2017-12-01,4701435.0
2018-01-01,3925315.0
2018-02-01,3827421.0
2018-03-01,4152477.0
2018-04-01,4399184.0
2018-05-01,4994613.0
2018-06-01,4887261.0
2018-07-01,5115297.0
2018-08-01,5641265.0
2018-09-01,5421312.0
2018-10-01,5369391.0
2018-11-01,5183256.0
2018-12-01,5747951.0
2019-01-01,6037527.0
2019-02-01,6404380.0
2019-03-01,7180651.0
2019-04-01,7648563.0
2019-05-01,7803861.0
2019-06-01,8138840.0
2019-07-01,7905010.0
2019-08-01,9279267.0
2019-09-01,9316794.0
2019-10-01,9893785.0
2019-11-01,10237530.0
2019-12-01,11483214.0
2020-01-01,12987892.0
2020-02-01,14905419.0
2020-03-01,16124156.0
2020-04-01,19200104.0
2020-05-01,20285242.0
2020-06-01,20800959.0
2020-07-01,23394721.0
2020-08-01,25844776.0
2020-09-01,27185407.0
2020-10-01,30073789.0
2020-11-01,26648465.0
2020-12-01,27925305.0
2021-01-01,28261571.0
2021-02-01,27237857.0
2021-03-01,29515235.0
2021-04-01,30704092.0
2021-05-01,32960083.0
2021-06-01,30877230.0
2021-07-01,31192392.0
2021-08-01,30317220.0
2021-09-01,30534464.0
2021-10-01,32419268.0
2021-11-01,42265063.0
2021-12-01,43592374.0
2022-01-01,41969955.0
2022-02-01,43527280.0
2022-03-01,46369646.0
2022-04-01,45566721.0
2022-05-01,48818809.0
2022-06-01,48165545.0
2022-07-01,50380237.0
2022-08-01,51199351.0
2022-09-01,49835909.0
2022-10-01,49654549.0
2022-11-01,54357427.0
2022-12-01,56438429.0
2023-01-01,60280093.0
2023-02-01,53840877.0
2023-03-01,55287506.0
2023-04-01,54208352.0
2023-05-01,51585069.0
2023-06-01,59262579.0
2023-07-01,59904226.0
2023-08-01,57999538.0
2023-09-01,60255821.0
2023-10-01,66673093.0
2023-11-01,66423849.0
2023-12-01,67200756.0
2024-01-01,69502445.0
2024-02-01,71517337.0
2024-03-01,82711045.0
2024-04-01,83964337.0
2024-05-01,78045150.0
2024-06-01,78635515.0
2024-07-01,82952405.0
2024-08-01,98694299.0
2024-09-01,109136916.0
2024-10-01,115851113.0
2024-11-01,116055094.0
2024-12-01,112702834.0
2025-01-01,125134780.0
2025-02-01,137764301.0
2025-03-01,166132301.0
2025-04-01,181743368.0
2025-05-01,189340202.0
2025-06-01,210014449.0
2025-07-01,223345633.0
2025-08-01,236191840.0
