Tarih,TP_KM_F13
2008-08-01,14690160.0
2008-09-01,19767615.0
2008-10-01,16454348.0
2008-11-01,14558333.0
2008-12-01,17312314.0
2009-01-01,15845626.0
2009-02-01,21487467.0
2009-03-01,20162082.0
2009-04-01,19695356.0
2009-05-01,18226677.0
2009-06-01,19392258.0
2009-07-01,24354804.0
2009-08-01,19416093.0
2009-09-01,24359444.0
2009-10-01,18077833.0
2009-11-01,20665874.0
2009-12-01,21064569.0
2010-01-01,19400130.0
2010-02-01,24065395.0
2010-03-01,24091706.0
2010-04-01,23065765.0
2010-05-01,22744322.0
2010-06-01,28638696.0
2010-07-01,25591602.0
2010-08-01,22252020.0
2010-09-01,24376649.0
2010-10-01,26663370.0
2010-11-01,24185925.0
2010-12-01,25835837.0
2011-01-01,28158906.0
2011-02-01,33651780.0
2011-03-01,31222548.0
2011-04-01,28096848.0
2011-05-01,30645669.0
2011-06-01,35641659.0
2011-07-01,29419093.0
2011-08-01,32686379.0
2011-09-01,31937095.0
2011-10-01,31344099.0
2011-11-01,37962200.0
2011-12-01,31925041.0
2012-01-01,34236019.0
2012-02-01,39895610.0
2012-03-01,31681165.0
2012-04-01,38813350.0
2012-05-01,35743558.0
2012-06-01,33784704.0
2012-07-01,45447044.0
2012-08-01,35445359.0
2012-09-01,34329208.0
2012-10-01,44106889.0
2012-11-01,36779192.0
2012-12-01,39719692.0
2013-01-01,41994788.0
2013-02-01,48551164.0
2013-03-01,40672883.0
2013-04-01,44005561.0
2013-05-01,45306103.0
2013-06-01,42683767.0
2013-07-01,57298440.0
2013-08-01,42004228.0
2013-09-01,52470734.0
2013-10-01,46598235.0
2013-11-01,41525158.0
2013-12-01,47571203.0
2014-01-01,48429012.0
2014-02-01,47963464.0
2014-03-01,44561477.0
2014-04-01,52006272.0
2014-05-01,38396561.0
2014-06-01,50332808.0
2014-07-01,54538921.0
2014-08-01,39348104.0
2014-09-01,43842182.0
2014-10-01,46745373.0
2014-11-01,42149472.0
2014-12-01,48177171.0
2015-01-01,47594217.0
2015-02-01,56282739.0
2015-03-01,52662680.0
2015-04-01,53516934.0
2015-05-01,48618089.0
2015-06-01,52416619.0
2015-07-01,68092755.0
2015-08-01,52359454.0
2015-09-01,62846937.0
2015-10-01,47617396.0
2015-11-01,63137158.0
2015-12-01,54315816.0
2016-01-01,50804176.0
2016-02-01,65728776.0
2016-03-01,59918084.0
2016-04-01,51649775.0
2016-05-01,57066313.0
2016-06-01,58392189.0
2016-07-01,52117832.0
2016-08-01,56200658.0
2016-09-01,59053786.0
2016-10-01,58091838.0
2016-11-01,74634192.0
2016-12-01,58653965.0
2017-01-01,63619878.0
2017-02-01,74240452.0
2017-03-01,70347694.0
2017-04-01,63219819.0
2017-05-01,70574693.0
2017-06-01,71010175.0
2017-07-01,73763507.0
2017-08-01,64563938.0
2017-09-01,70208970.0
2017-10-01,77120107.0
2017-11-01,78308564.0
2017-12-01,73268540.0
2018-01-01,82945263.0
2018-02-01,97577131.0
2018-03-01,77556772.0
2018-04-01,97413445.0
2018-05-01,84745556.0
2018-06-01,76725609.0
2018-07-01,78144003.0
2018-08-01,78409453.0
2018-09-01,67542433.0
2018-10-01,69128110.0
2018-11-01,70080041.0
2018-12-01,66881919.0
2019-01-01,73167992.0
2019-02-01,81117397.0
2019-03-01,66883942.0
2019-04-01,72569751.0
2019-05-01,67160367.0
2019-06-01,64059787.0
2019-07-01,72858779.0
2019-08-01,61281756.0
2019-09-01,72784038.0
2019-10-01,74171372.0
2019-11-01,67881544.0
2019-12-01,76705577.0
2020-01-01,81522950.0
2020-02-01,89710325.0
2020-03-01,97187708.0
2020-04-01,107255004.0
2020-05-01,96620469.0
2020-06-01,90859680.0
2020-07-01,105305724.0
2020-08-01,137671300.0
2020-09-01,175238374.0
2020-10-01,165565562.0
2020-11-01,165442669.0
2020-12-01,130365904.0
2021-01-01,110235357.0
2021-02-01,115359590.0
2021-03-01,104657894.0
2021-04-01,99023896.0
2021-05-01,114191900.0
2021-06-01,98701194.0
2021-07-01,108495158.0
2021-08-01,93298147.0
2021-09-01,106408724.0
2021-10-01,85888312.0
2021-11-01,102625820.0
2021-12-01,105872032.0
2022-01-01,147534976.0
2022-02-01,129203366.0
2022-03-01,163283849.0
2022-04-01,134771472.0
2022-05-01,163061124.0
2022-06-01,209577308.0
2022-07-01,298465947.0
2022-08-01,312604323.0
2022-09-01,354402096.0
2022-10-01,355899549.0
2022-11-01,351325895.0
2022-12-01,340489094.0
2023-01-01,400398247.0
2023-02-01,485368942.0
2023-03-01,539405034.0
2023-04-01,470705935.0
2023-05-01,490451985.0
2023-06-01,361006945.0
2023-07-01,426741870.0
2023-08-01,473446627.0
2023-09-01,396366106.0
2023-10-01,486940284.0
2023-11-01,499652614.0
2023-12-01,521114336.0
2024-01-01,616674567.0
2024-02-01,491191661.0
2024-03-01,346036198.0
2024-04-01,443050099.0
2024-05-01,432393581.0
2024-06-01,460691345.0
2024-07-01,513813174.0
2024-08-01,409286477.0
2024-09-01,602629193.0
2024-10-01,561228690.0
2024-11-01,392006703.0
2024-12-01,516310198.0
2025-01-01,563273457.0
2025-02-01,632088029.0
2025-03-01,439645698.0
2025-04-01,578290000.0
2025-05-01,476804211.0
2025-06-01,714683020.0
2025-07-01,664374277.0
2025-08-01,666165720.0
