Tarih,TP_KM_F23
2000-01-01,28296.0
2000-02-01,39604.0
2000-03-01,41811.0
2000-04-01,46411.0
2000-05-01,40576.0
2000-06-01,40086.0
2000-07-01,40464.0
2000-08-01,38156.0
2000-09-01,27671.0
2000-10-01,21550.0
2000-11-01,21979.0
2000-12-01,22516.0
2001-01-01,17395.0
2001-02-01,18683.0
2001-03-01,24518.0
2001-04-01,9690.0
2001-05-01,22588.0
2001-06-01,31103.0
2001-07-01,32626.0
2001-08-01,33609.0
2001-09-01,32223.0
2001-10-01,26679.0
2001-11-01,31832.0
2001-12-01,17069.0
2002-01-01,11575.0
2002-02-01,15976.0
2002-03-01,18569.0
2002-04-01,16008.0
2002-05-01,14903.0
2002-06-01,14795.0
2002-07-01,17951.0
2002-08-01,17171.0
2002-09-01,34803.0
2002-10-01,35270.0
2002-11-01,31632.0
2002-12-01,40417.0
2003-01-01,41103.0
2003-02-01,46389.0
2003-03-01,50844.0
2003-04-01,39024.0
2003-05-01,25915.0
2003-06-01,23507.0
2003-07-01,19203.0
2003-08-01,22188.0
2003-09-01,20959.0
2003-10-01,23375.0
2003-11-01,22461.0
2003-12-01,26766.0
2004-01-01,28354.0
2004-02-01,29610.0
2004-03-01,27837.0
2004-04-01,39838.0
2004-05-01,45404.0
2004-06-01,44385.0
2004-07-01,40162.0
2004-08-01,42709.0
2004-09-01,44667.0
2004-10-01,65774.0
2004-11-01,64238.0
2004-12-01,69429.0
2005-01-01,73927.0
2005-02-01,71249.0
2005-03-01,74285.0
2005-04-01,74446.0
2005-05-01,67848.0
2005-06-01,60199.0
2005-07-01,59358.0
2005-08-01,61912.0
2005-09-01,72117.0
2005-10-01,68390.0
2005-11-01,71436.0
2005-12-01,78020.0
2006-01-01,86525.0
2006-02-01,98908.0
2006-03-01,107001.0
2006-04-01,134299.0
2006-05-01,261098.0
2006-06-01,258247.0
2006-07-01,245866.0
2006-08-01,232308.0
2006-09-01,251809.0
2006-10-01,222443.0
2006-11-01,225841.0
2006-12-01,224424.0
2007-01-01,230914.0
2007-02-01,202061.0
2007-03-01,205664.0
2007-04-01,191670.0
2007-05-01,185305.0
2007-06-01,199482.0
2007-07-01,157316.0
2007-08-01,163301.0
2007-09-01,93658.0
2007-10-01,126134.0
2007-11-01,194605.0
2007-12-01,110825.0
2008-01-01,124573.0
2008-02-01,143544.0
2008-03-01,195535.0
2008-04-01,217075.0
2008-05-01,207621.0
2008-06-01,215749.0
2008-07-01,205917.0
2008-08-01,247976.0
2008-09-01,242372.0
2008-10-01,352813.0
2008-11-01,352470.0
2008-12-01,278062.0
2009-01-01,282264.0
2009-02-01,381892.0
2009-03-01,457560.0
2009-04-01,468182.0
2009-05-01,436475.0
2009-06-01,445266.0
2009-07-01,435446.0
2009-08-01,502321.0
2009-09-01,599031.0
2009-10-01,715181.0
2009-11-01,964552.0
2009-12-01,903848.0
2010-01-01,885094.0
2010-02-01,907806.0
2010-03-01,942937.0
2010-04-01,896800.0
2010-05-01,902131.0
2010-06-01,1043410.0
2010-07-01,1176646.0
2010-08-01,1284591.0
2010-09-01,1310944.0
2010-10-01,1459956.0
2010-11-01,1515910.0
2010-12-01,1770304.0
2011-01-01,2270904.0
2011-02-01,2326559.0
2011-03-01,2554999.0
