Tarih,TP_KM_F28
2007-10-01,1596449.0
2007-11-01,1689927.0
2007-12-01,1933517.0
2008-01-01,1062958.0
2008-02-01,1554647.0
2008-03-01,1770376.0
2008-04-01,1361035.0
2008-05-01,1424768.0
2008-06-01,1946232.0
2008-07-01,1187672.0
2008-08-01,1569238.0
2008-09-01,1114775.0
2008-10-01,794873.0
2008-11-01,1144068.0
2008-12-01,1937496.0
2009-01-01,553492.0
2009-02-01,542501.0
2009-03-01,1906277.0
2009-04-01,833277.0
2009-05-01,628677.0
2009-06-01,2870152.0
2009-07-01,716734.0
2009-08-01,678227.0
2009-09-01,1581266.0
2009-10-01,928806.0
2009-11-01,427409.0
2009-12-01,2083180.0
2010-01-01,817618.0
2010-02-01,813528.0
2010-03-01,1648102.0
2010-04-01,1118163.0
2010-05-01,1167410.0
2010-06-01,1890378.0
2010-07-01,1610486.0
2010-08-01,1126847.0
2010-09-01,1709310.0
2010-10-01,1578541.0
2010-11-01,1853498.0
2010-12-01,2236235.0
2011-01-01,1246849.0
2011-02-01,1288424.0
2011-03-01,2171957.0
2011-04-01,1493486.0
2011-05-01,1051943.0
2011-06-01,1514948.0
2011-07-01,1296481.0
2011-08-01,1306481.0
2011-09-01,1842945.0
2011-10-01,1608849.0
2011-11-01,1263807.0
2011-12-01,1336535.0
2012-01-01,1497432.0
2012-02-01,1008792.0
2012-03-01,1344594.0
2012-04-01,1393155.0
2012-05-01,1540757.0
2012-06-01,3226851.0
2012-07-01,1528773.0
2012-08-01,1725627.0
2012-09-01,2889740.0
2012-10-01,1427663.0
2012-11-01,1545606.0
2012-12-01,1826968.0
2013-01-01,2468635.0
2013-02-01,1998379.0
2013-03-01,2986377.0
2013-04-01,1247347.0
2013-05-01,1118257.0
2013-06-01,2158785.0
2013-07-01,2257995.0
2013-08-01,1080645.0
2013-09-01,2441186.0
2013-10-01,1078671.0
2013-11-01,1792643.0
2013-12-01,2385033.0
2014-01-01,3019583.0
2014-02-01,2240885.0
2014-03-01,1885901.0
2014-04-01,2875722.0
2014-05-01,2838742.0
2014-06-01,1974398.0
2014-07-01,1766605.0
2014-08-01,1959698.0
2014-09-01,2452410.0
2014-10-01,2369817.0
2014-11-01,3354120.0
2014-12-01,3495913.0
2015-01-01,2006821.0
2015-02-01,3545136.0
2015-03-01,2639358.0
2015-04-01,2592859.0
2015-05-01,2445327.0
2015-06-01,4918024.0
2015-07-01,3185920.0
2015-08-01,2795539.0
2015-09-01,4520802.0
2015-10-01,3217981.0
2015-11-01,1820959.0
2015-12-01,4941491.0
2016-01-01,2249024.0
2016-02-01,2813940.0
2016-03-01,3675068.0
2016-04-01,2188881.0
2016-05-01,2276957.0
2016-06-01,3903559.0
2016-07-01,2562458.0
2016-08-01,3778068.0
2016-09-01,4010571.0
2016-10-01,2625827.0
2016-11-01,2653990.0
2016-12-01,3420220.0
2017-01-01,2355677.0
2017-02-01,4225095.0
2017-03-01,3485260.0
2017-04-01,5497772.0
2017-05-01,1970804.0
2017-06-01,2671183.0
2017-07-01,4475984.0
2017-08-01,900022.0
2017-09-01,3800593.0
2017-10-01,1978709.0
2017-11-01,2604508.0
2017-12-01,3080943.0
2018-01-01,1696791.0
2018-02-01,1473154.0
2018-03-01,4066302.0
2018-04-01,8605313.0
2018-05-01,4663750.0
2018-06-01,6891722.0
2018-07-01,3433847.0
2018-08-01,2588243.0
2018-09-01,3018685.0
2018-10-01,2125444.0
2018-11-01,2620870.0
2018-12-01,2502980.0
2019-01-01,3118607.0
2019-02-01,1245797.0
2019-03-01,11418172.0
2019-04-01,5107348.0
2019-05-01,8490911.0
2019-06-01,9103907.0
2019-07-01,11154929.0
2019-08-01,6970087.0
2019-09-01,4912110.0
2019-10-01,7713474.0
2019-11-01,9571488.0
2019-12-01,7404778.0
2020-01-01,8052902.0
2020-02-01,11212045.0
2020-03-01,11218567.0
2020-04-01,4146937.0
2020-05-01,5945562.0
2020-06-01,4044269.0
2020-07-01,7684598.0
2020-08-01,6072687.0
2020-09-01,7408762.0
2020-10-01,6230474.0
2020-11-01,6357870.0
2020-12-01,8667300.0
2021-01-01,5172881.0
2021-02-01,6264312.0
2021-03-01,5266200.0
2021-04-01,7062526.0
2021-05-01,4769204.0
2021-06-01,2912649.0
2021-07-01,3028752.0
2021-08-01,9554043.0
2021-09-01,11816994.0
2021-10-01,6307950.0
2021-11-01,9758623.0
2021-12-01,11464989.0
2022-01-01,4779495.0
2022-02-01,4471472.0
2022-03-01,6300409.0
2022-04-01,8418063.0
2022-05-01,8320602.0
2022-06-01,5049463.0
2022-07-01,4578564.0
2022-08-01,4428871.0
2022-09-01,5523692.0
2022-10-01,6922372.0
2022-11-01,5481266.0
2022-12-01,12704097.0
2023-01-01,8405074.0
2023-02-01,10330211.0
2023-03-01,7066901.0
2023-04-01,8429168.0
2023-05-01,6461285.0
2023-06-01,17658013.0
2023-07-01,29144355.0
2023-08-01,13765522.0
2023-09-01,14738114.0
2023-10-01,11758801.0
2023-11-01,14952083.0
2023-12-01,6602363.0
2024-01-01,4029853.0
2024-02-01,5079881.0
2024-03-01,7912983.0
2024-04-01,11517765.0
2024-05-01,6485341.0
2024-06-01,6197994.0
2024-07-01,5542596.0
2024-08-01,9585708.0
2024-09-01,10774980.0
2024-10-01,5919972.0
2024-11-01,4847953.0
2024-12-01,14593301.0
2025-01-01,5590536.0
2025-02-01,6569388.0
2025-03-01,5682519.0
2025-04-01,19171021.0
2025-05-01,9078051.0
2025-06-01,9663274.0
2025-07-01,10857949.0
2025-08-01,10926895.0
