Tarih,TP_KM_F06
2000-01-01,2282218.0
2000-02-01,1889835.0
2000-03-01,1798208.0
2000-04-01,1982423.0
2000-05-01,1841996.0
2000-06-01,2139714.0
2000-07-01,2648635.0
2000-08-01,2398314.0
2000-09-01,2452276.0
2000-10-01,2575333.0
2000-11-01,3048083.0
2000-12-01,3735951.0
2001-01-01,3468761.0
2001-02-01,4253746.0
2001-03-01,4673383.0
2001-04-01,4010089.0
2001-05-01,3158982.0
2001-06-01,3266484.0
2001-07-01,2334537.0
2001-08-01,3014758.0
2001-09-01,3373363.0
2001-10-01,3664036.0
2001-11-01,3388986.0
2001-12-01,4577311.0
2002-01-01,4147890.0
2002-02-01,4153478.0
2002-03-01,4806842.0
2002-04-01,5171554.0
2002-05-01,5740237.0
2002-06-01,5574968.0
2002-07-01,5522724.0
2002-08-01,4806947.0
2002-09-01,5945378.0
2002-10-01,6762910.0
2002-11-01,6343348.0
2002-12-01,8153484.0
2003-01-01,7592806.0
2003-02-01,6814645.0
2003-03-01,7742887.0
2003-04-01,6573658.0
2003-05-01,6753817.0
2003-06-01,7197179.0
2003-07-01,8085117.0
2003-08-01,7780919.0
2003-09-01,8884923.0
2003-10-01,9186705.0
2003-11-01,8293344.0
2003-12-01,9540560.0
2004-01-01,9618745.0
2004-02-01,9663303.0
2004-03-01,10165640.0
2004-04-01,10647584.0
2004-05-01,10256212.0
2004-06-01,10962942.0
2004-07-01,11377602.0
2004-08-01,11432661.0
2004-09-01,12276996.0
2004-10-01,11989105.0
2004-11-01,11935491.0
2004-12-01,13125809.0
2005-01-01,12540219.0
2005-02-01,12215035.0
2005-03-01,13632053.0
2005-04-01,13303769.0
2005-05-01,13776704.0
2005-06-01,14410509.0
2005-07-01,15895700.0
2005-08-01,16186054.0
2005-09-01,16819362.0
2005-10-01,17883123.0
2005-11-01,18664726.0
2005-12-01,19473923.0
2006-01-01,17891992.0
2006-02-01,19069034.0
2006-03-01,19902713.0
2006-04-01,20255039.0
2006-05-01,20853986.0
2006-06-01,20518653.0
2006-07-01,19902150.0
2006-08-01,20381310.0
2006-09-01,20160533.0
2006-10-01,20244260.0
2006-11-01,21416542.0
2006-12-01,21303797.0
2007-01-01,22951553.0
2007-02-01,22409202.0
2007-03-01,23332415.0
2007-04-01,23322670.0
2007-05-01,22358960.0
2007-06-01,22815479.0
2007-07-01,25275913.0
2007-08-01,24953403.0
2007-09-01,23695894.0
2007-10-01,24102954.0
2007-11-01,24381730.0
2007-12-01,27400228.0
2008-01-01,28399101.0
2008-02-01,28942636.0
2008-03-01,31567031.0
2008-04-01,31512802.0
2008-05-01,29228169.0
2008-06-01,30717503.0
2008-07-01,32712134.0
2008-08-01,32376207.0
2008-09-01,34685520.0
2008-10-01,37065923.0
2008-11-01,37857767.0
2008-12-01,39892068.0
2009-01-01,39828263.0
2009-02-01,38592265.0
2009-03-01,39528132.0
2009-04-01,36600576.0
2009-05-01,38085525.0
2009-06-01,40013613.0
2009-07-01,41252379.0
2009-08-01,41681357.0
2009-09-01,43166984.0
2009-10-01,45453488.0
2009-11-01,46957108.0
2009-12-01,50565018.0
2010-01-01,49857620.0
2010-02-01,51732736.0
2010-03-01,53675268.0
2010-04-01,50699389.0
2010-05-01,55069406.0
2010-06-01,60595835.0
2010-07-01,59303801.0
2010-08-01,57547375.0
2010-09-01,58480152.0
2010-10-01,60548169.0
2010-11-01,63615333.0
2010-12-01,70275900.0
2011-01-01,66806283.0
2011-02-01,70278417.0
2011-03-01,71971450.0
2011-04-01,69542014.0
2011-05-01,73469600.0
2011-06-01,71323689.0
2011-07-01,73177268.0
2011-08-01,72686466.0
2011-09-01,71645042.0
2011-10-01,69176181.0
2011-11-01,68136908.0
2011-12-01,69142033.0
2012-01-01,70029605.0
2012-02-01,69717049.0
2012-03-01,72304203.0
2012-04-01,71353105.0
2012-05-01,70808369.0
2012-06-01,70588754.0
2012-07-01,77008070.0
2012-08-01,76689903.0
2012-09-01,78651648.0
2012-10-01,83608048.0
2012-11-01,82972047.0
2012-12-01,88471234.0
