Tarih,TP_KM_F21
2000-01-01,16005812.0
2000-02-01,16924246.0
2000-03-01,17655605.0
2000-04-01,18299460.0
2000-05-01,19226964.0
2000-06-01,19491096.0
2000-07-01,20007820.0
2000-08-01,20865194.0
2000-09-01,21607649.0
2000-10-01,22117191.0
2000-11-01,22265793.0
2000-12-01,21579042.0
2001-01-01,21889736.0
2001-02-01,26184110.0
2001-03-01,29450147.0
2001-04-01,31969324.0
2001-05-01,33535784.0
2001-06-01,38761550.0
2001-07-01,41869153.0
2001-08-01,45394142.0
2001-09-01,51720121.0
2001-10-01,54436706.0
2001-11-01,50824970.0
2001-12-01,49598136.0
2002-01-01,44733902.0
2002-02-01,46867355.0
2002-03-01,44786491.0
2002-04-01,45230829.0
2002-05-01,48406764.0
2002-06-01,53333801.0
2002-07-01,57513201.0
2002-08-01,55984130.0
2002-09-01,57179758.0
2002-10-01,57759118.0
2002-11-01,54019620.0
2002-12-01,58501507.0
2003-01-01,58790569.0
2003-02-01,56760806.0
2003-03-01,56817779.0
2003-04-01,53606775.0
2003-05-01,50348432.0
2003-06-01,50635911.0
2003-07-01,50895825.0
2003-08-01,50651529.0
2003-09-01,51581143.0
2003-10-01,56034289.0
2003-11-01,56099802.0
2003-12-01,55337963.0
2004-01-01,51539277.0
2004-02-01,50596433.0
2004-03-01,49794069.0
2004-04-01,52180564.0
2004-05-01,54333151.0
2004-06-01,54647444.0
2004-07-01,54736410.0
2004-08-01,57180487.0
2004-09-01,59163768.0
2004-10-01,59762821.0
2004-11-01,59998520.0
2004-12-01,59185998.0
2005-01-01,56337712.0
2005-02-01,55016318.0
2005-03-01,57150908.0
2005-04-01,58059785.0
2005-05-01,55910033.0
2005-06-01,55757724.0
2005-07-01,56923758.0
2005-08-01,58528276.0
2005-09-01,59761176.0
2005-10-01,58726901.0
2005-11-01,58231459.0
2005-12-01,60853164.0
2006-01-01,62160487.0
2006-02-01,63838784.0
2006-03-01,64504306.0
2006-04-01,61951035.0
2006-05-01,69709555.0
2006-06-01,70300469.0
2006-07-01,68625108.0
2006-08-01,71369738.0
2006-09-01,74736959.0
2006-10-01,75831981.0
2006-11-01,79349527.0
2006-12-01,81414491.0
2007-01-01,83963392.0
2007-02-01,85628826.0
2007-03-01,86133102.0
2007-04-01,86487497.0
2007-05-01,87851584.0
2007-06-01,87324485.0
2007-07-01,86105300.0
2007-08-01,87295912.0
2007-09-01,85709094.0
2007-10-01,84779896.0
2007-11-01,85331864.0
2007-12-01,85756699.0
2008-01-01,85771002.0
2008-02-01,89212623.0
2008-03-01,97192113.0
2008-04-01,95274954.0
2008-05-01,95649909.0
2008-06-01,99148044.0
2008-07-01,95672725.0
2008-08-01,94513894.0
2008-09-01,96424866.0
2008-10-01,103508017.0
2008-11-01,105987216.0
2008-12-01,112522205.0
