Tarih,TP_KM_F30
2010-06-01,2838290.0
2010-07-01,891163.0
2010-08-01,1738161.0
2010-09-01,3247520.0
2010-10-01,2050383.0
2010-11-01,2834664.0
2010-12-01,4125078.0
2011-01-01,4913781.0
2011-02-01,5238826.0
2011-03-01,5094228.0
2011-04-01,4741820.0
2011-05-01,4932005.0
2011-06-01,4966904.0
2011-07-01,5297609.0
2011-08-01,4770760.0
2011-09-01,5735625.0
2011-10-01,5116578.0
2011-11-01,5747988.0
2011-12-01,6108186.0
2012-01-01,6060039.0
2012-02-01,6464565.0
2012-03-01,6712343.0
2012-04-01,7656419.0
2012-05-01,7271708.0
2012-06-01,7797304.0
2012-07-01,7031908.0
2012-08-01,7434744.0
2012-09-01,7432393.0
2012-10-01,6849751.0
2012-11-01,7327557.0
2012-12-01,7520152.0
2013-01-01,6250703.0
2013-02-01,6597180.0
2013-03-01,7073752.0
2013-04-01,6682363.0
2013-05-01,6921884.0
2013-06-01,7161635.0
2013-07-01,7643883.0
2013-08-01,8039236.0
2013-09-01,7411449.0
2013-10-01,6854632.0
2013-11-01,7209837.0
2013-12-01,8257750.0
2014-01-01,8315185.0
2014-02-01,7791216.0
2014-03-01,8639902.0
2014-04-01,7362223.0
2014-05-01,6766166.0
2014-06-01,7058016.0
2014-07-01,7892482.0
2014-08-01,8025939.0
2014-09-01,9141776.0
2014-10-01,9241755.0
2014-11-01,9076423.0
2014-12-01,10518035.0
2015-01-01,10073972.0
2015-02-01,10795247.0
2015-03-01,11566420.0
2015-04-01,10796991.0
2015-05-01,11815765.0
2015-06-01,11493049.0
2015-07-01,11823334.0
2015-08-01,12349923.0
2015-09-01,12696866.0
2015-10-01,12112980.0
2015-11-01,12244398.0
2015-12-01,12164511.0
2016-01-01,13230951.0
2016-02-01,13637775.0
2016-03-01,13323688.0
2016-04-01,12967929.0
2016-05-01,12946162.0
2016-06-01,13555061.0
2016-07-01,13105483.0
2016-08-01,12736461.0
2016-09-01,14183549.0
2016-10-01,13139513.0
2016-11-01,12316828.0
2016-12-01,14453171.0
2017-01-01,14439918.0
2017-02-01,14934771.0
2017-03-01,15335330.0
2017-04-01,15302765.0
2017-05-01,13688133.0
2017-06-01,14800305.0
2017-07-01,12946197.0
2017-08-01,12901265.0
2017-09-01,13678463.0
2017-10-01,13366873.0
2017-11-01,13296519.0
2017-12-01,13753400.0
2018-01-01,13784437.0
2018-02-01,14794163.0
2018-03-01,13524479.0
2018-04-01,15062982.0
2018-05-01,16202254.0
2018-06-01,16930967.0
2018-07-01,16152838.0
2018-08-01,17892744.0
2018-09-01,16282980.0
2018-10-01,16924875.0
2018-11-01,15554959.0
2018-12-01,14881497.0
2019-01-01,16617273.0
2019-02-01,21354511.0
2019-03-01,22320905.0
2019-04-01,23203855.0
2019-05-01,23170060.0
2019-06-01,22223341.0
2019-07-01,23398834.0
2019-08-01,23187212.0
2019-09-01,21611816.0
2019-10-01,22396460.0
2019-11-01,24574625.0
2019-12-01,24610587.0
2020-01-01,25094712.0
2020-02-01,28391495.0
2020-03-01,28355802.0
2020-04-01,26062171.0
2020-05-01,30504511.0
2020-06-01,30241404.0
2020-07-01,35807870.0
2020-08-01,37404153.0
2020-09-01,36627479.0
2020-10-01,38290492.0
2020-11-01,39113099.0
2020-12-01,44646112.0
2021-01-01,45332714.0
2021-02-01,45293785.0
2021-03-01,49947304.0
2021-04-01,48374690.0
2021-05-01,50890024.0
2021-06-01,49554161.0
2021-07-01,49942133.0
2021-08-01,49737462.0
2021-09-01,53170615.0
2021-10-01,52530073.0
2021-11-01,62748042.0
2021-12-01,67505284.0
2022-01-01,63468946.0
2022-02-01,66088538.0
2022-03-01,72728128.0
2022-04-01,81702389.0
2022-05-01,85064435.0
2022-06-01,101482415.0
2022-07-01,94685809.0
2022-08-01,100898592.0
2022-09-01,100551652.0
2022-10-01,96939265.0
2022-11-01,107012269.0
2022-12-01,120679211.0
2023-01-01,99640228.0
2023-02-01,110183511.0
2023-03-01,105206367.0
2023-04-01,111452684.0
2023-05-01,121089857.0
2023-06-01,155532461.0
2023-07-01,158175353.0
2023-08-01,168696733.0
2023-09-01,173056058.0
2023-10-01,150237414.0
2023-11-01,157333179.0
2023-12-01,168916468.0
2024-01-01,136306861.0
2024-02-01,181130586.0
2024-03-01,193947402.0
2024-04-01,201062852.0
2024-05-01,215919431.0
2024-06-01,269378073.0
2024-07-01,234607944.0
2024-08-01,274403146.0
2024-09-01,252690537.0
2024-10-01,255197403.0
2024-11-01,255802712.0
2024-12-01,286813239.0
2025-01-01,237446558.0
2025-02-01,273520394.0
2025-03-01,280178891.0
2025-04-01,332089623.0
2025-05-01,302788360.0
2025-06-01,402164912.0
2025-07-01,327473210.0
2025-08-01,313151554.0
