Tarih,TP_KM_F34
2017-10-01,4316799.0
2017-11-01,5196582.0
2017-12-01,4431928.0
2018-01-01,4780644.0
2018-02-01,5157088.0
2018-03-01,5504760.0
2018-04-01,6662201.0
2018-05-01,6078965.0
2018-06-01,8132736.0
2018-07-01,5254578.0
2018-08-01,8389074.0
2018-09-01,8340241.0
2018-10-01,8521248.0
2018-11-01,8592745.0
2018-12-01,10304618.0
2019-01-01,10233421.0
2019-02-01,9136088.0
2019-03-01,13355538.0
2019-04-01,10017472.0
2019-05-01,7818965.0
2019-06-01,8005687.0
2019-07-01,9988503.0
2019-08-01,10567668.0
2019-09-01,11468340.0
2019-10-01,11184583.0
2019-11-01,11708728.0
2019-12-01,11432851.0
2020-01-01,10873370.0
2020-02-01,10686574.0
2020-03-01,8024352.0
2020-04-01,7886754.0
2020-05-01,4874319.0
2020-06-01,5745520.0
2020-07-01,6602577.0
2020-08-01,4194761.0
2020-09-01,3174835.0
2020-10-01,5450084.0
2020-11-01,6014119.0
2020-12-01,7557420.0
2021-01-01,10345535.0
2021-02-01,9467315.0
2021-03-01,5107329.0
2021-04-01,8347145.0
2021-05-01,7412884.0
2021-06-01,5463586.0
2021-07-01,10126338.0
2021-08-01,11664974.0
2021-09-01,10026879.0
2021-10-01,6833470.0
2021-11-01,6003441.0
2021-12-01,5667942.0
2022-01-01,7899174.0
2022-02-01,8150895.0
2022-03-01,8798224.0
2022-04-01,10653509.0
2022-05-01,11466720.0
2022-06-01,20367531.0
2022-07-01,11790897.0
2022-08-01,16032789.0
2022-09-01,18373336.0
2022-10-01,14104765.0
2022-11-01,9904515.0
2022-12-01,14771141.0
2023-01-01,6127056.0
2023-02-01,7804924.0
2023-03-01,10530943.0
2023-04-01,9579483.0
2023-05-01,9154394.0
2023-06-01,14782235.0
2023-07-01,9501985.0
2023-08-01,7857917.0
2023-09-01,7417190.0
2023-10-01,13625709.0
2023-11-01,3077978.0
2023-12-01,2153631.0
2024-01-01,4561373.0
2024-02-01,9940975.0
2024-03-01,4646207.0
2024-04-01,15235490.0
2024-05-01,13151263.0
2024-06-01,10026669.0
2024-07-01,21698580.0
2024-08-01,4702085.0
2024-09-01,14579324.0
2024-10-01,6191255.0
2024-11-01,6913084.0
2024-12-01,16432658.0
2025-01-01,5059310.0
2025-02-01,5620840.0
2025-03-01,3702085.0
2025-04-01,20918531.0
2025-05-01,14256618.0
2025-06-01,14894504.0
2025-07-01,11780081.0
2025-08-01,16813763.0
