Tarih,TP_KM_F20
2000-01-01,3336960.0
2000-02-01,3516491.0
2000-03-01,3726347.0
2000-04-01,3903298.0
2000-05-01,4296238.0
2000-06-01,4241923.0
2000-07-01,4445373.0
2000-08-01,4502292.0
2000-09-01,4737623.0
2000-10-01,4642500.0
2000-11-01,4436492.0
2000-12-01,3762642.0
2001-01-01,3796117.0
2001-02-01,4157200.0
2001-03-01,4846234.0
2001-04-01,5258859.0
2001-05-01,5410087.0
2001-06-01,6419766.0
2001-07-01,7112496.0
2001-08-01,7496232.0
2001-09-01,8718372.0
2001-10-01,9713932.0
2001-11-01,9696740.0
2001-12-01,10799780.0
2002-01-01,9405709.0
2002-02-01,9972946.0
2002-03-01,10040405.0
2002-04-01,9921757.0
2002-05-01,11121091.0
2002-06-01,12131100.0
2002-07-01,13767689.0
2002-08-01,13695382.0
2002-09-01,14297733.0
2002-10-01,14979650.0
2002-11-01,14454999.0
2002-12-01,16192646.0
2003-01-01,16012871.0
2003-02-01,15282561.0
2003-03-01,14772441.0
2003-04-01,14508937.0
2003-05-01,14005023.0
2003-06-01,14059085.0
2003-07-01,13949753.0
2003-08-01,13761568.0
2003-09-01,13978145.0
2003-10-01,15021512.0
2003-11-01,15430069.0
2003-12-01,16098780.0
2004-01-01,14181964.0
2004-02-01,14067814.0
2004-03-01,14226975.0
2004-04-01,14619075.0
2004-05-01,15846917.0
2004-06-01,16580594.0
2004-07-01,16185385.0
2004-08-01,17646487.0
2004-09-01,18397819.0
2004-10-01,19001539.0
2004-11-01,19057705.0
2004-12-01,19911518.0
2005-01-01,18220699.0
2005-02-01,17621176.0
2005-03-01,17627117.0
2005-04-01,18281517.0
2005-05-01,18121918.0
2005-06-01,18744219.0
2005-07-01,18101442.0
2005-08-01,18562369.0
2005-09-01,19980767.0
2005-10-01,18215177.0
2005-11-01,18396313.0
2005-12-01,19117061.0
2006-01-01,18347272.0
2006-02-01,17785448.0
2006-03-01,17060061.0
2006-04-01,17960842.0
2006-05-01,25132821.0
2006-06-01,23513083.0
2006-07-01,21801632.0
2006-08-01,22533529.0
2006-09-01,22306100.0
2006-10-01,22862080.0
2006-11-01,22757994.0
2006-12-01,23011642.0
2007-01-01,22295123.0
2007-02-01,22390435.0
2007-03-01,22442849.0
2007-04-01,23542114.0
2007-05-01,22308033.0
2007-06-01,23207597.0
2007-07-01,23784841.0
2007-08-01,23190485.0
2007-09-01,22101907.0
2007-10-01,21930183.0
2007-11-01,21171212.0
2007-12-01,21771926.0
2008-01-01,20934289.0
2008-02-01,20583551.0
2008-03-01,22404021.0
2008-04-01,23599980.0
2008-05-01,23062103.0
2008-06-01,23048678.0
2008-07-01,23289787.0
2008-08-01,22009542.0
2008-09-01,21595572.0
2008-10-01,22928767.0
2008-11-01,21699525.0
2008-12-01,22986371.0
2009-01-01,22132413.0
2009-02-01,22441623.0
2009-03-01,23896134.0
2009-04-01,23270844.0
2009-05-01,24249783.0
2009-06-01,24631040.0
2009-07-01,24627288.0
2009-08-01,25296308.0
2009-09-01,26858390.0
2009-10-01,26251774.0
2009-11-01,26267804.0
2009-12-01,27126655.0
2010-01-01,26828332.0
2010-02-01,25688402.0
2010-03-01,26513602.0
2010-04-01,26471180.0
2010-05-01,25047383.0
2010-06-01,26195572.0
2010-07-01,27067759.0
2010-08-01,26896591.0
2010-09-01,29224848.0
2010-10-01,27743874.0
2010-11-01,27781998.0
2010-12-01,28783794.0
2011-01-01,26610792.0
2011-02-01,26531023.0
2011-03-01,28502861.0
2011-04-01,28087045.0
2011-05-01,27193133.0
2011-06-01,28127892.0
2011-07-01,28714449.0
2011-08-01,29111072.0
2011-09-01,30487149.0
2011-10-01,30965843.0
2011-11-01,30412224.0
2011-12-01,33490712.0
2012-01-01,30689998.0
2012-02-01,30790783.0
2012-03-01,30504653.0
2012-04-01,31114603.0
2012-05-01,31863854.0
2012-06-01,33546505.0
2012-07-01,31382035.0
2012-08-01,31424505.0
2012-09-01,34669587.0
2012-10-01,33662019.0
2012-11-01,33386291.0
2012-12-01,37884889.0
