Tarih,TP_KM_F03
2000-01-01,13100702.0
2000-02-01,12547727.0
2000-03-01,12931178.0
2000-04-01,13211986.0
2000-05-01,12957338.0
2000-06-01,13738097.0
2000-07-01,14334458.0
2000-08-01,14122281.0
2000-09-01,14282200.0
2000-10-01,14812145.0
2000-11-01,15290384.0
2000-12-01,16982273.0
2001-01-01,18279426.0
2001-02-01,19103365.0
2001-03-01,21728024.0
2001-04-01,22315458.0
2001-05-01,23043136.0
2001-06-01,23425143.0
2001-07-01,22229042.0
2001-08-01,23174528.0
2001-09-01,23584243.0
2001-10-01,23950380.0
2001-11-01,24867173.0
2001-12-01,25778843.0
2002-01-01,26171626.0
2002-02-01,26656355.0
2002-03-01,27566597.0
2002-04-01,28482235.0
2002-05-01,29002180.0
2002-06-01,29228423.0
2002-07-01,29748016.0
2002-08-01,29881171.0
2002-09-01,30547921.0
2002-10-01,31064531.0
2002-11-01,31294342.0
2002-12-01,32297042.0
2003-01-01,32933695.0
2003-02-01,33497856.0
2003-03-01,35166724.0
2003-04-01,35131955.0
2003-05-01,36120616.0
2003-06-01,36284598.0
2003-07-01,37341448.0
2003-08-01,38381170.0
2003-09-01,38748713.0
2003-10-01,39626550.0
2003-11-01,40869235.0
2003-12-01,41466709.0
2004-01-01,48457181.0
2004-02-01,49138315.0
2004-03-01,50618595.0
2004-04-01,51434545.0
2004-05-01,52563243.0
2004-06-01,52417811.0
2004-07-01,52632610.0
2004-08-01,53404856.0
2004-09-01,54142551.0
2004-10-01,55236435.0
2004-11-01,56846198.0
2004-12-01,56849705.0
2005-01-01,56947273.0
2005-02-01,57724823.0
2005-03-01,59176346.0
2005-04-01,61632518.0
2005-05-01,63538331.0
2005-06-01,65726703.0
2005-07-01,67422275.0
2005-08-01,69612282.0
2005-09-01,70889942.0
2005-10-01,73667380.0
2005-11-01,76118728.0
2005-12-01,79016206.0
2006-01-01,81103132.0
2006-02-01,84276779.0
2006-03-01,87134953.0
2006-04-01,89407844.0
2006-05-01,93116813.0
2006-06-01,95259403.0
2006-07-01,94732464.0
2006-08-01,94853590.0
