Tarih,TP_KM_F29
2013-02-01,3526501.0
2013-03-01,5190317.0
2013-04-01,3404839.0
2013-05-01,2926765.0
2013-06-01,2996390.0
2013-07-01,4683698.0
2013-08-01,4155165.0
2013-09-01,3990408.0
2013-10-01,4705122.0
2013-11-01,4545737.0
2013-12-01,4587273.0
2014-01-01,6106309.0
2014-02-01,5330325.0
2014-03-01,4459084.0
2014-04-01,7181456.0
2014-05-01,7964357.0
2014-06-01,6079493.0
2014-07-01,7454133.0
2014-08-01,8045994.0
2014-09-01,7863578.0
2014-10-01,10382709.0
2014-11-01,9112937.0
2014-12-01,7574025.0
2015-01-01,9402283.0
2015-02-01,8036260.0
2015-03-01,7227603.0
2015-04-01,8013070.0
2015-05-01,7220509.0
2015-06-01,7445249.0
2015-07-01,7431128.0
2015-08-01,7352919.0
2015-09-01,6060312.0
2015-10-01,7009503.0
2015-11-01,7176723.0
2015-12-01,6570070.0
2016-01-01,5607867.0
2016-02-01,3350118.0
2016-03-01,5435741.0
2016-04-01,3343735.0
2016-05-01,4641344.0
2016-06-01,3260678.0
2016-07-01,4059777.0
2016-08-01,4119063.0
2016-09-01,4257938.0
2016-10-01,4389930.0
2016-11-01,7061748.0
2016-12-01,3919097.0
2017-01-01,2970556.0
2017-02-01,7273872.0
2017-03-01,5469872.0
2017-04-01,6863644.0
2017-05-01,7126715.0
2017-06-01,7959965.0
2017-07-01,6262791.0
2017-08-01,7555278.0
2017-09-01,4054692.0
2017-10-01,6920584.0
2017-11-01,4512633.0
2017-12-01,3924429.0
2018-01-01,4424043.0
2018-02-01,5613139.0
2018-03-01,7662215.0
2018-04-01,10875825.0
2018-05-01,7963514.0
2018-06-01,5405347.0
2018-07-01,7316303.0
2018-08-01,7253934.0
2018-09-01,7003310.0
2018-10-01,9929276.0
2018-11-01,7712444.0
2018-12-01,7117662.0
2019-01-01,9465577.0
2019-02-01,10529170.0
2019-03-01,9013812.0
2019-04-01,11132135.0
2019-05-01,9215351.0
2019-06-01,6278128.0
2019-07-01,10216848.0
2019-08-01,8280004.0
2019-09-01,8379944.0
2019-10-01,8950436.0
2019-11-01,8215637.0
2019-12-01,6736208.0
2020-01-01,6484864.0
2020-02-01,7434339.0
2020-03-01,6165586.0
2020-04-01,15040866.0
2020-05-01,9314869.0
2020-06-01,7403616.0
2020-07-01,6138383.0
2020-08-01,11006381.0
2020-09-01,9897300.0
2020-10-01,10849350.0
2020-11-01,10655235.0
2020-12-01,5483920.0
2021-01-01,10582116.0
2021-02-01,12301261.0
2021-03-01,8331742.0
2021-04-01,8842135.0
2021-05-01,6830108.0
2021-06-01,3435035.0
2021-07-01,6758148.0
2021-08-01,6444516.0
2021-09-01,5365350.0
2021-10-01,8445099.0
2021-11-01,8418829.0
2021-12-01,7237754.0
2022-01-01,5833336.0
2022-02-01,6196367.0
2022-03-01,3424608.0
2022-04-01,7663557.0
2022-05-01,4609909.0
2022-06-01,3337682.0
2022-07-01,7247863.0
2022-08-01,8155423.0
2022-09-01,5271312.0
2022-10-01,6875375.0
2022-11-01,4724860.0
2022-12-01,12343321.0
2023-01-01,18179095.0
2023-02-01,15654072.0
2023-03-01,9144378.0
2023-04-01,11598270.0
2023-05-01,9783645.0
2023-06-01,34705210.0
2023-07-01,36769457.0
2023-08-01,27941463.0
2023-09-01,19392183.0
2023-10-01,20954832.0
2023-11-01,46805882.0
2023-12-01,15993877.0
2024-01-01,14562331.0
2024-02-01,35143727.0
2024-03-01,18212441.0
2024-04-01,11185633.0
2024-05-01,26266635.0
2024-06-01,21515103.0
2024-07-01,17153293.0
2024-08-01,22007746.0
2024-09-01,27314141.0
2024-10-01,20523753.0
2024-11-01,21963142.0
2024-12-01,21915289.0
2025-01-01,13686725.0
2025-02-01,17151967.0
2025-03-01,11753598.0
2025-04-01,23658062.0
2025-05-01,15698972.0
2025-06-01,17887425.0
2025-07-01,17071555.0
2025-08-01,18066893.0
