Tarih,TP_KM_F02
2000-01-01,585580.0
2000-02-01,629027.0
2000-03-01,667068.0
2000-04-01,676332.0
2000-05-01,703706.0
2000-06-01,747229.0
2000-07-01,824254.0
2000-08-01,815445.0
2000-09-01,862809.0
2000-10-01,796235.0
2000-11-01,797537.0
2000-12-01,905778.0
2001-01-01,752435.0
2001-02-01,1043085.0
2001-03-01,1026655.0
2001-04-01,941734.0
2001-05-01,952183.0
2001-06-01,1320697.0
2001-07-01,1118714.0
2001-08-01,1145537.0
2001-09-01,1236393.0
2001-10-01,1136569.0
2001-11-01,1170592.0
2001-12-01,1586698.0
2002-01-01,1325440.0
2002-02-01,1500910.0
2002-03-01,1556594.0
2002-04-01,1568968.0
2002-05-01,1541753.0
2002-06-01,1752319.0
2002-07-01,1736283.0
2002-08-01,1772404.0
2002-09-01,1812482.0
2002-10-01,2078467.0
2002-11-01,2008439.0
2002-12-01,2307305.0
2003-01-01,1939931.0
2003-02-01,2119799.0
2003-03-01,2122624.0
2003-04-01,2122518.0
2003-05-01,2355810.0
2003-06-01,2747299.0
2003-07-01,2752618.0
2003-08-01,2843299.0
2003-09-01,2907587.0
2003-10-01,3011441.0
2003-11-01,3144034.0
2003-12-01,3835720.0
2004-01-01,4309562.0
2004-02-01,3941110.0
2004-03-01,4005020.0
2004-04-01,4420832.0
2004-05-01,4300954.0
2004-06-01,4683081.0
2004-07-01,4935915.0
2004-08-01,4802196.0
2004-09-01,4927045.0
2004-10-01,4803457.0
2004-11-01,4509962.0
2004-12-01,5235801.0
2005-01-01,4849348.0
2005-02-01,5570879.0
2005-03-01,5736539.0
2005-04-01,6019064.0
2005-05-01,5868994.0
2005-06-01,6608464.0
2005-07-01,6838066.0
2005-08-01,6572632.0
2005-09-01,6987915.0
2005-10-01,7134022.0
2005-11-01,6975193.0
2005-12-01,8379343.0
2006-01-01,7793775.0
2006-02-01,8326109.0
2006-03-01,8593614.0
2006-04-01,9303961.0
2006-05-01,9430864.0
2006-06-01,9439471.0
2006-07-01,9044623.0
2006-08-01,8878170.0
2006-09-01,9532193.0
2006-10-01,8782906.0
2006-11-01,8596637.0
2006-12-01,9243701.0
2007-01-01,8529338.0
2007-02-01,8924283.0
2007-03-01,9205613.0
2007-04-01,9087712.0
2007-05-01,9280298.0
2007-06-01,10373598.0
2007-07-01,9788620.0
2007-08-01,9994382.0
2007-09-01,10362483.0
2007-10-01,9988477.0
2007-11-01,10246908.0
2007-12-01,10864637.0
2008-01-01,10306617.0
2008-02-01,11004522.0
2008-03-01,12076509.0
2008-04-01,11761710.0
2008-05-01,11580252.0
2008-06-01,11691233.0
2008-07-01,11394247.0
2008-08-01,11748135.0
2008-09-01,13850663.0
2008-10-01,12392172.0
2008-11-01,12593000.0
2008-12-01,12367896.0
2009-01-01,12842306.0
2009-02-01,14361342.0
2009-03-01,13730206.0
2009-04-01,14178317.0
2009-05-01,14699538.0
2009-06-01,14532201.0
2009-07-01,14791775.0
2009-08-01,14691376.0
2009-09-01,15137341.0
2009-10-01,15682248.0
2009-11-01,17260253.0
2009-12-01,16827184.0
2010-01-01,16807967.0
2010-02-01,18875948.0
2010-03-01,17741268.0
2010-04-01,18068973.0
2010-05-01,18718223.0
2010-06-01,19431229.0
2010-07-01,19812331.0
2010-08-01,19636104.0
2010-09-01,20149056.0
2010-10-01,20790220.0
2010-11-01,20592181.0
