Tarih,TP_KM_F12
2006-11-01,2169965.0
2006-12-01,2224829.0
2007-01-01,2397081.0
2007-02-01,2283586.0
2007-03-01,2407207.0
2007-04-01,2578931.0
2007-05-01,4359356.0
2007-06-01,4383043.0
2007-07-01,4719283.0
2007-08-01,3999437.0
2007-09-01,4711671.0
2007-10-01,4745358.0
2007-11-01,4825886.0
2007-12-01,3888613.0
2008-01-01,3850691.0
2008-02-01,3927210.0
2008-03-01,4122364.0
2008-04-01,4117391.0
2008-05-01,4710048.0
2008-06-01,4631181.0
2008-07-01,4152888.0
2008-08-01,2909280.0
2008-09-01,2916877.0
2008-10-01,2855412.0
2008-11-01,2705464.0
2008-12-01,1868659.0
2009-01-01,1636394.0
2009-02-01,1890746.0
2009-03-01,1859072.0
2009-04-01,1992505.0
2009-05-01,2146031.0
2009-06-01,1902752.0
2009-07-01,1827786.0
2009-08-01,1857575.0
2009-09-01,1855623.0
2009-10-01,2077322.0
2009-11-01,1761589.0
2009-12-01,1996999.0
2010-01-01,2364472.0
2010-02-01,2053196.0
2010-03-01,2107771.0
2010-04-01,2354866.0
2010-05-01,3442875.0
2010-06-01,3497068.0
2010-07-01,2796452.0
2010-08-01,2851788.0
2010-09-01,2584391.0
2010-10-01,2326187.0
2010-11-01,2578056.0
2010-12-01,2365748.0
2011-01-01,1852427.0
2011-02-01,1816718.0
2011-03-01,1597136.0
2011-04-01,1686273.0
2011-05-01,2209388.0
2011-06-01,1585326.0
2011-07-01,1438627.0
2011-08-01,1813748.0
2011-09-01,1730826.0
2011-10-01,1818969.0
2011-11-01,1775794.0
2011-12-01,894912.0
2012-01-01,800433.0
2012-02-01,1000116.0
2012-03-01,917441.0
2012-04-01,679293.0
2012-05-01,1218630.0
2012-06-01,1244053.0
2012-07-01,1271642.0
2012-08-01,1083760.0
2012-09-01,844166.0
2012-10-01,824772.0
2012-11-01,4940700.0
2012-12-01,5675969.0
2013-01-01,1780722.0
2013-02-01,1589841.0
2013-03-01,1588288.0
2013-04-01,1410759.0
2013-05-01,1906070.0
2013-06-01,2047959.0
2013-07-01,1686795.0
2013-08-01,1606307.0
2013-09-01,1712107.0
2013-10-01,1532658.0
2013-11-01,1743401.0
2013-12-01,1379526.0
2014-01-01,1528829.0
2014-02-01,1978458.0
2014-03-01,1924294.0
2014-04-01,1644129.0
2014-05-01,3136177.0
2014-06-01,2076841.0
2014-07-01,2694029.0
2014-08-01,3078624.0
2014-09-01,2957238.0
2014-10-01,2166120.0
2014-11-01,2617682.0
2014-12-01,2721992.0
2015-01-01,2746857.0
2015-02-01,1627439.0
2015-03-01,1367734.0
2015-04-01,1312887.0
2015-05-01,1390618.0
2015-06-01,1202638.0
2015-07-01,1592436.0
2015-08-01,1787312.0
2015-09-01,2340932.0
2015-10-01,2261120.0
2015-11-01,2576867.0
2015-12-01,3201340.0
2016-01-01,1614215.0
2016-02-01,2289396.0
2016-03-01,2267527.0
2016-04-01,2612977.0
2016-05-01,2812548.0
2016-06-01,3059265.0
2016-07-01,3356788.0
2016-08-01,4306380.0
2016-09-01,4119962.0
2016-10-01,4274731.0
2016-11-01,4729538.0
2016-12-01,4835390.0
2017-01-01,1907658.0
2017-02-01,1568459.0
2017-03-01,1721608.0
2017-04-01,1478255.0
2017-05-01,2931711.0
2017-06-01,2065125.0
2017-07-01,2265245.0
2017-08-01,2255426.0
2017-09-01,2645048.0
2017-10-01,2967484.0
2017-11-01,2574806.0
2017-12-01,3305843.0
2018-01-01,2786968.0
2018-02-01,3283627.0
2018-03-01,3452382.0
2018-04-01,3418635.0
2018-05-01,2688678.0
2018-06-01,4003066.0
2018-07-01,4042645.0
2018-08-01,4201979.0
2018-09-01,3915774.0
2018-10-01,4440099.0
2018-11-01,4378373.0
2018-12-01,3902508.0
2019-01-01,2176270.0
2019-02-01,4850590.0
2019-03-01,848104.0
2019-04-01,780150.0
2019-05-01,703134.0
2019-06-01,681302.0
2019-07-01,851887.0
2019-08-01,729521.0
2019-09-01,586424.0
2019-10-01,486796.0
2019-11-01,494749.0
2019-12-01,661532.0
2020-01-01,670450.0
2020-02-01,1078484.0
2020-03-01,1089071.0
2020-04-01,1084791.0
2020-05-01,1028662.0
2020-06-01,2690684.0
2020-07-01,1983488.0
2020-08-01,1779337.0
2020-09-01,2118505.0
2020-10-01,2057187.0
2020-11-01,2189543.0
2020-12-01,2310806.0
2021-01-01,5797198.0
2021-02-01,6502504.0
2021-03-01,6005725.0
2021-04-01,6245893.0
2021-05-01,6786165.0
2021-06-01,6895523.0
2021-07-01,6743629.0
2021-08-01,7970845.0
2021-09-01,5164510.0
2021-10-01,4460155.0
2021-11-01,5295846.0
2021-12-01,4367870.0
2022-01-01,4535869.0
2022-02-01,5537075.0
2022-03-01,6146279.0
2022-04-01,5047777.0
2022-05-01,6678765.0
2022-06-01,4267021.0
2022-07-01,5055033.0
2022-08-01,5561121.0
2022-09-01,6404011.0
2022-10-01,6318694.0
2022-11-01,7306766.0
2022-12-01,7935736.0
2023-01-01,7222151.0
2023-02-01,6929138.0
2023-03-01,9343754.0
2023-04-01,12472042.0
2023-05-01,14283670.0
2023-06-01,14037264.0
2023-07-01,13796233.0
2023-08-01,17708355.0
2023-09-01,20778919.0
2023-10-01,24793694.0
2023-11-01,32575264.0
2023-12-01,33476265.0
2024-01-01,38629224.0
2024-02-01,37206861.0
2024-03-01,37613851.0
2024-04-01,41409810.0
2024-05-01,46183045.0
2024-06-01,50370079.0
2024-07-01,51513448.0
2024-08-01,58212584.0
2024-09-01,59304833.0
2024-10-01,61891625.0
2024-11-01,73559335.0
2024-12-01,59073099.0
2025-01-01,65730097.0
2025-02-01,75335696.0
2025-03-01,68950351.0
2025-04-01,70342144.0
2025-05-01,72795798.0
2025-06-01,67760025.0
2025-07-01,54584570.0
2025-08-01,63195835.0
