Tarih,TP_KM_F15
2000-01-01,177645.0
2000-02-01,158959.0
2000-03-01,167884.0
2000-04-01,195880.0
2000-05-01,177316.0
2000-06-01,351782.0
2000-07-01,183329.0
2000-08-01,195562.0
2000-09-01,178311.0
2000-10-01,186292.0
2000-11-01,414479.0
2000-12-01,375427.0
2001-01-01,437402.0
2001-02-01,337479.0
2001-03-01,375322.0
2001-04-01,411458.0
2001-05-01,454966.0
2001-06-01,442437.0
2001-07-01,454249.0
2001-08-01,497448.0
2001-09-01,487634.0
2001-10-01,515826.0
2001-11-01,564502.0
2001-12-01,644643.0
2002-01-01,789285.0
2002-02-01,823724.0
2002-03-01,899244.0
2002-04-01,954978.0
2002-05-01,1023939.0
2002-06-01,1061063.0
2002-07-01,1094308.0
2002-08-01,1313054.0
2002-09-01,1355578.0
2002-10-01,1461124.0
2002-11-01,1502099.0
2002-12-01,1188988.0
2003-01-01,1513732.0
2003-02-01,1498338.0
2003-03-01,1591836.0
2003-04-01,1693805.0
2003-05-01,2074651.0
2003-06-01,2020897.0
2003-07-01,2132296.0
2003-08-01,2200764.0
2003-09-01,2213034.0
2003-10-01,2324427.0
2003-11-01,2304699.0
2003-12-01,2350670.0
2004-01-01,2631246.0
2004-02-01,2642749.0
2004-03-01,2725993.0
2004-04-01,2734302.0
2004-05-01,2375536.0
2004-06-01,2311471.0
2004-07-01,2345696.0
2004-08-01,2443650.0
2004-09-01,2596761.0
2004-10-01,2684800.0
2004-11-01,3114181.0
2004-12-01,3340493.0
2005-01-01,3404303.0
2005-02-01,3643744.0
2005-03-01,3870076.0
2005-04-01,4278060.0
2005-05-01,4530663.0
2005-06-01,4907091.0
2005-07-01,4735058.0
2005-08-01,4862241.0
2005-09-01,4818849.0
2005-10-01,4990671.0
2005-11-01,5163942.0
2005-12-01,5116972.0
2006-01-01,5464425.0
2006-02-01,5544319.0
2006-03-01,6207360.0
2006-04-01,5852947.0
2006-05-01,5972669.0
2006-06-01,6012324.0
2006-07-01,5866611.0
2006-08-01,5763935.0
2006-09-01,5696848.0
2006-10-01,5073265.0
2006-11-01,5020471.0
2006-12-01,4614230.0
2007-01-01,6208080.0
2007-02-01,5823580.0
2007-03-01,6274662.0
2007-04-01,6000788.0
2007-05-01,7020133.0
2007-06-01,7118704.0
2007-07-01,7313076.0
2007-08-01,7651805.0
2007-09-01,7534354.0
2007-10-01,7097640.0
2007-11-01,7130135.0
2007-12-01,7577893.0
2008-01-01,7873935.0
2008-02-01,7420577.0
2008-03-01,8515519.0
2008-04-01,8049605.0
2008-05-01,8924471.0
2008-06-01,8818066.0
2008-07-01,9824985.0
2008-08-01,9586737.0
2008-09-01,10936950.0
2008-10-01,9368584.0
2008-11-01,9029993.0
2008-12-01,9924900.0
2009-01-01,10451143.0
2009-02-01,11358821.0
2009-03-01,11955260.0
2009-04-01,10955290.0
2009-05-01,11332955.0
2009-06-01,11458300.0
2009-07-01,11508052.0
2009-08-01,11296330.0
2009-09-01,10964743.0
2009-10-01,10693299.0
2009-11-01,11760273.0
2009-12-01,11218053.0
2010-01-01,11763466.0
2010-02-01,11870119.0
2010-03-01,13423332.0
2010-04-01,13035993.0
2010-05-01,13059375.0
2010-06-01,13520395.0
2010-07-01,12658334.0
2010-08-01,12336945.0
2010-09-01,13180298.0
2010-10-01,13350344.0
2010-11-01,12743233.0
2010-12-01,14190440.0
2011-01-01,16340115.0
2011-02-01,16701631.0
2011-03-01,18081505.0
2011-04-01,18117242.0
2011-05-01,17695350.0
2011-06-01,17099598.0
2011-07-01,17580252.0
2011-08-01,18101838.0
2011-09-01,17744961.0
2011-10-01,18201173.0
2011-11-01,17293036.0
2011-12-01,20583768.0
2012-01-01,19563565.0
2012-02-01,19150245.0
2012-03-01,20212973.0
2012-04-01,18291701.0
2012-05-01,21130494.0
2012-06-01,22081492.0
2012-07-01,21883833.0
2012-08-01,22093397.0
2012-09-01,22559077.0
2012-10-01,23046126.0
2012-11-01,22697669.0
2012-12-01,24850001.0
2013-01-01,26233938.0
2013-02-01,27034405.0
2013-03-01,29128224.0
2013-04-01,28085011.0
2013-05-01,29957269.0
2013-06-01,30617564.0
2013-07-01,29472446.0
2013-08-01,29951498.0
2013-09-01,29958648.0
2013-10-01,29153512.0
2013-11-01,28882770.0
2013-12-01,30675751.0
2014-01-01,31242175.0
2014-02-01,30933894.0
2014-03-01,28190775.0
2014-04-01,27582755.0
2014-05-01,26346505.0
