Tarih,TP_KM_F10
2011-09-01,1838554.0
2011-10-01,1892346.0
2011-11-01,1990449.0
2011-12-01,1138806.0
2012-01-01,1104967.0
2012-02-01,1296465.0
2012-03-01,1129970.0
2012-04-01,841880.0
2012-05-01,1392827.0
2012-06-01,1474512.0
2012-07-01,1583954.0
2012-08-01,1213046.0
2012-09-01,1039552.0
2012-10-01,1032379.0
2012-11-01,5143260.0
2012-12-01,5945403.0
2013-01-01,2023863.0
2013-02-01,1838561.0
2013-03-01,1843312.0
2013-04-01,1614139.0
2013-05-01,2003499.0
2013-06-01,2126666.0
2013-07-01,1730394.0
2013-08-01,1658041.0
2013-09-01,1830588.0
2013-10-01,1570191.0
2013-11-01,1767519.0
2013-12-01,1400099.0
2014-01-01,1550872.0
2014-02-01,2004930.0
2014-03-01,1948038.0
2014-04-01,1657178.0
2014-05-01,3178655.0
2014-06-01,2099710.0
2014-07-01,2714206.0
2014-08-01,3101181.0
2014-09-01,2976385.0
2014-10-01,2188178.0
2014-11-01,2638485.0
2014-12-01,2743214.0
2015-01-01,2764692.0
2015-02-01,1650230.0
2015-03-01,1391050.0
2015-04-01,1346714.0
2015-05-01,1414049.0
2015-06-01,1224596.0
2015-07-01,1607381.0
2015-08-01,1811396.0
2015-09-01,2356026.0
2015-10-01,2280739.0
2015-11-01,2599220.0
2015-12-01,3226116.0
2016-01-01,1645542.0
2016-02-01,2320854.0
2016-03-01,2295255.0
2016-04-01,2642409.0
2016-05-01,2841037.0
2016-06-01,3083186.0
2016-07-01,3379419.0
2016-08-01,4326600.0
2016-09-01,4139167.0
2016-10-01,4296232.0
2016-11-01,4746832.0
2016-12-01,4853069.0
2017-01-01,1921234.0
2017-02-01,1580444.0
2017-03-01,1734842.0
2017-04-01,1497872.0
2017-05-01,2945945.0
2017-06-01,2268129.0
2017-07-01,2280452.0
2017-08-01,2274345.0
2017-09-01,2661845.0
2017-10-01,2986767.0
2017-11-01,2592645.0
2017-12-01,3327396.0
2018-01-01,2825376.0
2018-02-01,3309097.0
2018-03-01,3470290.0
2018-04-01,3444415.0
2018-05-01,2697634.0
2018-06-01,4028736.0
2018-07-01,4069657.0
2018-08-01,4275373.0
2018-09-01,3944818.0
2018-10-01,4468362.0
2018-11-01,4405352.0
2018-12-01,3934911.0
2019-01-01,2181899.0
2019-02-01,4855037.0
2019-03-01,850159.0
2019-04-01,783154.0
2019-05-01,705099.0
2019-06-01,683256.0
2019-07-01,862701.0
2019-08-01,740437.0
2019-09-01,588914.0
2019-10-01,488076.0
2019-11-01,495707.0
2019-12-01,663969.0
2020-01-01,671233.0
2020-02-01,1084085.0
2020-03-01,1090252.0
2020-04-01,1085564.0
2020-05-01,1029422.0
2020-06-01,2720837.0
2020-07-01,1984505.0
2020-08-01,1786159.0
2020-09-01,2120922.0
2020-10-01,2092519.0
2020-11-01,2233792.0
2020-12-01,2332605.0
2021-01-01,5809870.0
2021-02-01,6518574.0
2021-03-01,6016872.0
2021-04-01,6287008.0
2021-05-01,6809577.0
2021-06-01,6916004.0
2021-07-01,6762440.0
2021-08-01,7995301.0
2021-09-01,5192698.0
2021-10-01,4486326.0
2021-11-01,5322819.0
2021-12-01,4407788.0
2022-01-01,4541067.0
2022-02-01,5551823.0
2022-03-01,6178835.0
2022-04-01,5121640.0
2022-05-01,6803836.0
2022-06-01,4321163.0
2022-07-01,5114847.0
2022-08-01,5612404.0
2022-09-01,6444381.0
2022-10-01,6343623.0
2022-11-01,7377812.0
2022-12-01,7966957.0
2023-01-01,7249181.0
2023-02-01,6931899.0
2023-03-01,9367272.0
2023-04-01,12478300.0
2023-05-01,14307016.0
2023-06-01,14040353.0
2023-07-01,13801696.0
2023-08-01,17959350.0
2023-09-01,20783717.0
2023-10-01,24867577.0
2023-11-01,32914717.0
2023-12-01,33566933.0
2024-01-01,38705719.0
2024-02-01,37641746.0
2024-03-01,37726509.0
2024-04-01,41512685.0
2024-05-01,46284796.0
2024-06-01,50484958.0
2024-07-01,51583195.0
2024-08-01,58265713.0
2024-09-01,59307956.0
2024-10-01,61895446.0
2024-11-01,73564877.0
2024-12-01,59077620.0
2025-01-01,65736512.0
2025-02-01,75342763.0
2025-03-01,68953426.0
2025-04-01,70349084.0
2025-05-01,72799836.0
2025-06-01,67764538.0
2025-07-01,54590802.0
2025-08-01,63205540.0
