Tarih,TP_AB_N11,TP_AB_N11
2005-11-25,2005-47,-5032127.0
2005-12-02,2005-48,-5103458.0
2005-12-09,2005-49,-5033987.0
2005-12-16,2005-50,-5058511.0
2005-12-23,2005-51,-5160060.0
2005-12-30,2005-52,-5290413.0
2006-01-06,2006-1,-5278548.0
2006-01-13,2006-2,-5275934.0
2006-01-20,2006-3,-5250804.0
2006-01-27,2006-4,-5239878.0
2006-02-03,2006-5,-5184607.0
2006-02-10,2006-6,-5154529.0
2006-02-17,2006-7,-5114338.0
2006-02-24,2006-8,-5073407.0
2006-03-03,2006-9,-5003376.0
2006-03-10,2006-10,-5066935.0
2006-03-17,2006-11,-5070156.0
2006-03-24,2006-12,-5074056.0
2006-03-31,2006-13,-5080981.0
2006-04-07,2006-14,-5077545.0
2006-04-14,2006-15,-5034086.0
2006-04-21,2006-16,-5024103.0
2006-04-28,2006-17,-5037216.0
2006-05-05,2006-18,-5062549.0
2006-05-12,2006-19,-5272616.0
2006-05-19,2006-20,-5548380.0
2006-05-26,2006-21,-5931236.0
2006-06-02,2006-22,-5938599.0
2006-06-09,2006-23,-5864187.0
2006-06-16,2006-24,-5937296.0
2006-06-23,2006-25,-6174527.0
2006-06-30,2006-26,-5978833.0
2006-07-07,2006-27,-5974603.0
2006-07-14,2006-28,-5908590.0
2006-07-21,2006-29,-5733269.0
2006-07-28,2006-30,-5611469.0
2006-08-04,2006-31,-5525406.0
2006-08-11,2006-32,-5396960.0
2006-08-18,2006-33,-5294124.0
2006-08-25,2006-34,-5405113.0
2006-09-01,2006-35,-5334935.0
2006-09-08,2006-36,-5395053.0
2006-09-15,2006-37,-5410062.0
2006-09-22,2006-38,-5452225.0
2006-09-29,2006-39,-5516207.0
2006-10-06,2006-40,-5482434.0
2006-10-13,2006-41,-5369423.0
2006-10-20,2006-42,-5302011.0
2006-10-27,2006-43,-5286972.0
2006-11-03,2006-44,-5366388.0
2006-11-10,2006-45,-5292608.0
2006-11-17,2006-46,-5247135.0
2006-11-24,2006-47,-5431206.0
2006-12-01,2006-48,-5471399.0
2006-12-08,2006-49,-5375973.0
2006-12-15,2006-50,-5347060.0
2006-12-22,2006-51,-5303042.0
2006-12-29,2006-52,-5255679.0
2007-01-05,2007-1,-5203586.0
2007-01-12,2007-2,-5227678.0
2007-01-19,2007-3,-5157037.0
2007-01-26,2007-4,-5129156.0
2007-02-02,2007-5,-5089722.0
2007-02-09,2007-6,-5049924.0
2007-02-16,2007-7,-5020558.0
2007-02-23,2007-8,-4958605.0
2007-03-02,2007-9,-5008179.0
2007-03-09,2007-10,-4993325.0
2007-03-16,2007-11,-4933935.0
2007-03-23,2007-12,-4845889.0
2007-03-30,2007-13,-4878634.0
2007-04-06,2007-14,-4780322.0
2007-04-13,2007-15,-4813475.0
2007-04-20,2007-16,-4728240.0
2007-04-27,2007-17,-4612421.0
2007-05-04,2007-18,-4667757.0
2007-05-11,2007-19,-4521078.0
2007-05-18,2007-20,-4443139.0
2007-05-25,2007-21,-4464942.0
2007-06-01,2007-22,-4489010.0
2007-06-08,2007-23,-4471886.0
2007-06-15,2007-24,-4454089.0
2007-06-22,2007-25,-4382126.0
2007-06-29,2007-26,-4344238.0
2007-07-06,2007-27,-4221225.0
2007-07-13,2007-28,-4218213.0
2007-07-20,2007-29,-4147984.0
2007-07-27,2007-30,-4172156.0
2007-08-03,2007-31,-4210898.0
2007-08-10,2007-32,-4155005.0
2007-08-17,2007-33,-4437009.0
2007-08-24,2007-34,-4220532.0
2007-08-31,2007-35,-4233941.0
2007-09-07,2007-36,-4119851.0
2007-09-14,2007-37,-4024134.0
2007-09-21,2007-38,-3895699.0
2007-09-28,2007-39,-3841593.0
2007-10-05,2007-40,-3760172.0
2007-10-12,2007-41,-3676548.0
2007-10-19,2007-42,-3737414.0
2007-10-26,2007-43,-3702956.0
2007-11-02,2007-44,-3608529.0
2007-11-09,2007-45,-3663125.0
2007-11-16,2007-46,-3635963.0
2007-11-23,2007-47,-3785393.0
2007-11-30,2007-48,-3746054.0
2007-12-07,2007-49,-3662119.0
2007-12-14,2007-50,-3630062.0
2007-12-21,2007-51,-3604053.0
2007-12-28,2007-52,-3539064.0
2008-01-04,2008-1,-3546830.0
2008-01-11,2008-2,-3486204.0
2008-01-18,2008-3,-3537474.0
2008-01-25,2008-4,-3564232.0
2008-02-01,2008-5,-3524499.0
2008-02-08,2008-6,-3547469.0
2008-02-15,2008-7,-3522120.0
2008-02-22,2008-8,-3562233.0
2008-02-29,2008-9,-3552249.0
2008-03-07,2008-10,-3684741.0
2008-03-14,2008-11,-3799565.0
2008-03-21,2008-12,-3755498.0
2008-03-28,2008-13,-3890174.0
2008-04-04,2008-14,-3887840.0
2008-04-11,2008-15,-3982433.0
2008-04-18,2008-16,-4036904.0
2008-04-25,2008-17,-3895663.0
2008-05-02,2008-18,-3783048.0
2008-05-09,2008-19,-3711841.0
2008-05-16,2008-20,-3693983.0
2008-05-23,2008-21,-3743956.0
2008-05-30,2008-22,-3617105.0
2008-06-06,2008-23,-3605695.0
2008-06-13,2008-24,-3637309.0
2008-06-20,2008-25,-3528746.0
2008-06-27,2008-26,-3493445.0
2008-07-04,2008-27,-3615814.0
2008-07-11,2008-28,-3479484.0
2008-07-18,2008-29,-3455556.0
2008-07-25,2008-30,-3403940.0
2008-08-01,2008-31,-3259027.0
2008-08-08,2008-32,-3213681.0
2008-08-15,2008-33,-3188605.0
2008-08-22,2008-34,-3173951.0
2008-08-29,2008-35,-3167806.0
2008-09-05,2008-36,-3196315.0
2008-09-12,2008-37,-3183417.0
2008-09-19,2008-38,-3328159.0
2008-09-26,2008-39,-3227385.0
2008-10-03,2008-40,-3204656.0
2008-10-10,2008-41,-3387547.0
2008-10-17,2008-42,-3556865.0
2008-10-24,2008-43,-3893855.0
2008-10-31,2008-44,-3438053.0
2008-11-07,2008-45,-3472222.0
2008-11-14,2008-46,-3666917.0
2008-11-21,2008-47,-3872338.0
2008-11-28,2008-48,-3657043.0
2008-12-05,2008-49,-3559491.0
2008-12-12,2008-50,-3582077.0
2008-12-19,2008-51,-3788913.0
2008-12-26,2008-52,-3616613.0
2009-01-02,2009-1,-3612639.0
2009-01-09,2009-2,-3569825.0
2009-01-16,2009-3,-3618901.0
2009-01-23,2009-4,-3649379.0
2009-01-30,2009-5,-3543989.0
2009-02-06,2009-6,-3538286.0
2009-02-13,2009-7,-3549056.0
2009-02-20,2009-8,-3575872.0
2009-02-27,2009-9,-3599060.0
2009-03-06,2009-10,-3654351.0
2009-03-13,2009-11,-3716433.0
2009-03-20,2009-12,-3732212.0
2009-03-27,2009-13,-3632464.0
2009-04-03,2009-14,-3469710.0
2009-04-10,2009-15,-3355715.0
2009-04-17,2009-16,-3380924.0
2009-04-24,2009-17,-3441872.0
2009-05-01,2009-18,-3399089.0
2009-05-08,2009-19,-3338834.0
2009-05-15,2009-20,-3498665.0
2009-05-22,2009-21,-3435947.0
2009-05-29,2009-22,-3514328.0
2009-06-05,2009-23,-3501398.0
2009-06-12,2009-24,-3452418.0
2009-06-19,2009-25,-3474729.0
2009-06-26,2009-26,-3457559.0
2009-07-03,2009-27,-3412595.0
2009-07-10,2009-28,-3432309.0
2009-07-17,2009-29,-3430086.0
2009-07-24,2009-30,-3361388.0
2009-07-31,2009-31,-3315902.0
2009-08-07,2009-32,-3328206.0
2009-08-14,2009-33,-3322057.0
2009-08-21,2009-34,-3321561.0
2009-08-28,2009-35,-3355792.0
2009-09-04,2009-36,-3357467.0
2009-09-11,2009-37,-3390016.0
2009-09-18,2009-38,-3303041.0
2009-09-25,2009-39,-3323192.0
2009-10-02,2009-40,-3305954.0
2009-10-09,2009-41,-3292411.0
2009-10-16,2009-42,-3276432.0
2009-10-23,2009-43,-3362429.0
2009-10-30,2009-44,-3380465.0
2009-11-06,2009-45,-3335339.0
2009-11-13,2009-46,-3321748.0
2009-11-20,2009-47,-3339351.0
2009-11-27,2009-48,-3423404.0
2009-12-04,2009-49,-3431212.0
2009-12-11,2009-50,-3469824.0
2009-12-18,2009-51,-3428861.0
2009-12-25,2009-52,-3383779.0
2010-01-01,2010-1,-3348255.0
2010-01-08,2010-2,-3263912.0
2010-01-15,2010-3,-3241521.0
2010-01-22,2010-4,-3207429.0
2010-01-29,2010-5,-3218875.0
2010-02-05,2010-6,-3196294.0
2010-02-12,2010-7,-3208200.0
2010-02-19,2010-8,-3191105.0
2010-02-26,2010-9,-3227150.0
2010-03-05,2010-10,-3255190.0
2010-03-12,2010-11,-3208958.0
2010-03-19,2010-12,-3161471.0
2010-03-26,2010-13,-3136115.0
2010-04-02,2010-14,-3118804.0
2010-04-09,2010-15,-3059591.0
2010-04-16,2010-16,-3045103.0
2010-04-23,2010-17,-3031130.0
2010-04-30,2010-18,-3006604.0
2010-05-07,2010-19,-3019455.0
2010-05-14,2010-20,-2949369.0
2010-05-21,2010-21,-3019978.0
2010-05-28,2010-22,-2976840.0
2010-06-04,2010-23,-3003632.0
2010-06-11,2010-24,-2995741.0
2010-06-18,2010-25,-2962188.0
2010-06-25,2010-26,-2935129.0
2010-07-02,2010-27,-2939617.0
2010-07-09,2010-28,-2940227.0
2010-07-16,2010-29,-2934127.0
2010-07-23,2010-30,-2930453.0
2010-07-30,2010-31,-2995071.0
2010-08-06,2010-32,-2996762.0
2010-08-13,2010-33,-2973606.0
2010-08-20,2010-34,-2942841.0
2010-08-27,2010-35,-2959143.0
2010-09-03,2010-36,-2951496.0
2010-09-10,2010-37,-2959818.0
2010-09-17,2010-38,-2967550.0
2010-09-24,2010-39,-2986924.0
2010-10-01,2010-40,-2955587.0
2010-10-08,2010-41,-2938213.0
2010-10-15,2010-42,-2889930.0
2010-10-22,2010-43,-2895271.0
2010-10-29,2010-44,-2917093.0
2010-11-05,2010-45,-2909798.0
2010-11-12,2010-46,-2898433.0
2010-11-19,2010-47,-2917943.0
2010-11-26,2010-48,-3015571.0
2010-12-03,2010-49,-2996509.0
2010-12-10,2010-50,-2997551.0
2010-12-17,2010-51,-3070996.0
2010-12-24,2010-52,-3116593.0
2010-12-31,2010-53,-3163741.0
2011-01-07,2011-1,-3123860.0
2011-01-14,2011-2,-3142278.0
2011-01-21,2011-3,-3202414.0
2011-01-28,2011-4,-3265926.0
2011-02-04,2011-5,-3288779.0
2011-02-11,2011-6,-3285607.0
2011-02-18,2011-7,-3228851.0
2011-02-25,2011-8,-3328730.0
2011-03-04,2011-9,-3342825.0
2011-03-11,2011-10,-3261785.0
2011-03-18,2011-11,-3269494.0
2011-03-25,2011-12,-3211997.0
2011-04-01,2011-13,-3199707.0
2011-04-08,2011-14,-3147475.0
2011-04-15,2011-15,-3182815.0
2011-04-22,2011-16,-3197914.0
2011-04-29,2011-17,-3234464.0
2011-05-06,2011-18,-3287179.0
2011-05-13,2011-19,-3252179.0
2011-05-20,2011-20,-3267556.0
2011-05-27,2011-21,-3243332.0
2011-06-03,2011-22,-3283089.0
2011-06-10,2011-23,-3284479.0
2011-06-17,2011-24,-3225535.0
2011-06-24,2011-25,-3251818.0
2011-07-01,2011-26,-3276073.0
2011-07-08,2011-27,-3252200.0
2011-07-15,2011-28,-3300535.0
2011-07-22,2011-29,-3355477.0
2011-07-29,2011-30,-3411955.0
2011-08-05,2011-31,-3431710.0
2011-08-12,2011-32,-3520609.0
2011-08-19,2011-33,-3544237.0
2011-08-26,2011-34,-3562940.0
2011-09-02,2011-35,-3526003.0
2011-09-09,2011-36,-3448915.0
2011-09-16,2011-37,-3369459.0
2011-09-23,2011-38,-3434933.0
2011-09-30,2011-39,-3470594.0
2011-10-07,2011-40,-3338250.0
2011-10-14,2011-41,-3427695.0
2011-10-21,2011-42,-3442256.0
2011-10-28,2011-43,-3309471.0
2011-11-04,2011-44,-3277766.0
2011-11-11,2011-45,-3261006.0
2011-11-18,2011-46,-3268006.0
2011-11-25,2011-47,-3376603.0
2011-12-02,2011-48,-3297128.0
2011-12-09,2011-49,-3267801.0
2011-12-16,2011-50,-3314045.0
2011-12-23,2011-51,-3257687.0
2011-12-30,2011-52,-3336226.0
2012-01-06,2012-1,-3257555.0
2012-01-13,2012-2,-3162986.0
2012-01-20,2012-3,-3160270.0
2012-01-27,2012-4,-3115907.0
2012-02-03,2012-5,-3042774.0
2012-02-10,2012-6,-3045257.0
2012-02-17,2012-7,-3040467.0
2012-02-24,2012-8,-3048503.0
2012-03-02,2012-9,-3045647.0
2012-03-09,2012-10,-3047950.0
2012-03-16,2012-11,-3040623.0
2012-03-23,2012-12,-3060754.0
2012-03-30,2012-13,-3025718.0
2012-04-06,2012-14,-3004237.0
2012-04-13,2012-15,-3004822.0
2012-04-20,2012-16,-2977579.0
2012-04-27,2012-17,-2955152.0
2012-05-04,2012-18,-2925935.0
2012-05-11,2012-19,-2935896.0
2012-05-18,2012-20,-2956756.0
2012-05-25,2012-21,-3006967.0
2012-06-01,2012-22,-2983792.0
2012-06-08,2012-23,-2951621.0
2012-06-15,2012-24,-2929249.0
2012-06-22,2012-25,-2891671.0
2012-06-29,2012-26,-2957495.0
2012-07-06,2012-27,-2873191.0
2012-07-13,2012-28,-2747014.0
2012-07-20,2012-29,-2715224.0
2012-07-27,2012-30,-2713712.0
2012-08-03,2012-31,-2656433.0
2012-08-10,2012-32,-2630370.0
2012-08-17,2012-33,-2645888.0
2012-08-24,2012-34,-2675450.0
2012-08-31,2012-35,-2704559.0
2012-09-07,2012-36,-2709430.0
2012-09-14,2012-37,-2745999.0
2012-09-21,2012-38,-2733374.0
2012-09-28,2012-39,-2652169.0
2012-10-05,2012-40,-2661741.0
2012-10-12,2012-41,-2649010.0
2012-10-19,2012-42,-2649252.0
2012-10-26,2012-43,-2630793.0
2012-11-02,2012-44,-2619102.0
2012-11-09,2012-45,-2569405.0
2012-11-16,2012-46,-2602468.0
2012-11-23,2012-47,-2640522.0
2012-11-30,2012-48,-2608496.0
2012-12-07,2012-49,-2601480.0
2012-12-14,2012-50,-2580251.0
2012-12-21,2012-51,-2609750.0
2012-12-28,2012-52,-2654587.0
2013-01-04,2013-1,-2624513.0
2013-01-11,2013-2,-2569397.0
2013-01-18,2013-3,-2553613.0
2013-01-25,2013-4,-2559511.6
2013-02-01,2013-5,-2551569.0
2013-02-08,2013-6,-2556098.0
2013-02-15,2013-7,-2519503.0
2013-02-22,2013-8,-2529138.0
2013-03-01,2013-9,-2532661.0
2013-03-08,2013-10,-2522031.0
2013-03-15,2013-11,-2483460.0
2013-03-22,2013-12,-2459709.0
2013-03-29,2013-13,-2436566.0
2013-04-05,2013-14,-2400794.0
2013-04-12,2013-15,-2404563.0
2013-04-19,2013-16,-2404251.0
2013-04-26,2013-17,-2409848.0
2013-05-03,2013-18,-2403364.0
2013-05-10,2013-19,-2394035.0
2013-05-17,2013-20,-2393918.0
2013-05-24,2013-21,-2437434.0
2013-05-31,2013-22,-2465543.0
2013-06-07,2013-23,-2512636.0
2013-06-14,2013-24,-2456556.0
2013-06-21,2013-25,-2488530.0
2013-06-28,2013-26,-2474344.0
2013-07-05,2013-27,-2489420.0
2013-07-12,2013-28,-2471060.0
2013-07-19,2013-29,-2448778.0
2013-07-26,2013-30,-2480470.0
2013-08-02,2013-31,-2491496.0
2013-08-09,2013-32,-2475488.0
2013-08-16,2013-33,-2468095.0
2013-08-23,2013-34,-2523448.0
2013-08-30,2013-35,-2587394.0
2013-09-06,2013-36,-2577108.0
2013-09-13,2013-37,-2502153.0
2013-09-20,2013-38,-2429805.0
2013-09-27,2013-39,-2488869.0
2013-10-04,2013-40,-2457189.0
2013-10-11,2013-41,-2385293.0
2013-10-18,2013-42,-2393589.0
2013-10-25,2013-43,-2489987.0
2013-11-01,2013-44,-2434976.0
2013-11-08,2013-45,-2393673.0
2013-11-15,2013-46,-2405555.0
2013-11-22,2013-47,-2360385.0
2013-11-29,2013-48,-2364993.0
2013-12-06,2013-49,-2433673.0
2013-12-13,2013-50,-2430131.0
2013-12-20,2013-51,-2413146.0
2013-12-27,2013-52,-2676446.0
2014-01-03,2014-1,-2768268.0
2014-01-10,2014-2,-2752807.0
2014-01-17,2014-3,-2761899.0
2014-01-24,2014-4,-2821824.0
2014-01-31,2014-5,-2806000.0
2014-02-07,2014-6,-2717429.0
2014-02-14,2014-7,-2667933.0
2014-02-21,2014-8,-2654933.0
2014-02-28,2014-9,-2662762.0
2014-03-07,2014-10,-2589222.0
2014-03-14,2014-11,-2531266.0
2014-03-21,2014-12,-2479398.0
2014-03-28,2014-13,-2384427.0
2014-04-04,2014-14,-2307965.0
2014-04-11,2014-15,-2229316.0
2014-04-18,2014-16,-2221932.0
2014-04-25,2014-17,-2250942.0
2014-05-02,2014-18,-2214215.0
2014-05-09,2014-19,-2152967.0
2014-05-16,2014-20,-2110772.0
2014-05-23,2014-21,-2109703.0
2014-05-30,2014-22,-2154882.0
2014-06-06,2014-23,-2185217.0
2014-06-13,2014-24,-2166842.0
2014-06-20,2014-25,-2142173.0
2014-06-27,2014-26,-2161600.0
2014-07-04,2014-27,-2154155.0
2014-07-11,2014-28,-2150690.0
2014-07-18,2014-29,-2114712.0
2014-07-25,2014-30,-2068650.0
2014-08-01,2014-31,-2088199.0
2014-08-08,2014-32,-2043955.0
2014-08-15,2014-33,-1973315.0
2014-08-22,2014-34,-1912515.0
2014-08-29,2014-35,-1833368.0
2014-09-05,2014-36,-1792536.0
2014-09-12,2014-37,-1761381.0
