Tarih,TP_AB_N08,TP_AB_N08
2005-11-25,2005-47,-17790775.0
2005-12-02,2005-48,-17719551.0
2005-12-09,2005-49,-18014441.0
2005-12-16,2005-50,-18133061.0
2005-12-23,2005-51,-18080006.0
2005-12-30,2005-52,-20297408.0
2006-01-06,2006-1,-17153263.0
2006-01-13,2006-2,-17459559.0
2006-01-20,2006-3,-19180762.0
2006-01-27,2006-4,-18541028.0
2006-02-03,2006-5,-18346437.0
2006-02-10,2006-6,-18622929.0
2006-02-17,2006-7,-18440436.0
2006-02-24,2006-8,-18409647.0
2006-03-03,2006-9,-18163232.0
2006-03-10,2006-10,-19233259.0
2006-03-17,2006-11,-19069131.0
2006-03-24,2006-12,-19003609.0
2006-03-31,2006-13,-19381788.0
2006-04-07,2006-14,-19222391.0
2006-04-14,2006-15,-19075811.0
2006-04-21,2006-16,-18906469.0
2006-04-28,2006-17,-19199017.0
2006-05-05,2006-18,-18787925.0
2006-05-12,2006-19,-19433513.0
2006-05-19,2006-20,-20652499.0
2006-05-26,2006-21,-22168795.0
2006-06-02,2006-22,-21764623.0
2006-06-09,2006-23,-21466883.0
2006-06-16,2006-24,-22451993.0
2006-06-23,2006-25,-23548611.0
2006-06-30,2006-26,-24376967.0
2006-07-07,2006-27,-22248753.0
2006-07-14,2006-28,-22748768.0
2006-07-21,2006-29,-22156720.0
2006-07-28,2006-30,-21696223.0
2006-08-04,2006-31,-21240560.0
2006-08-11,2006-32,-21139203.0
2006-08-18,2006-33,-21047778.0
2006-08-25,2006-34,-21376127.0
2006-09-01,2006-35,-20985493.0
2006-09-08,2006-36,-21722189.0
2006-09-15,2006-37,-21709962.0
2006-09-22,2006-38,-21557801.0
2006-09-29,2006-39,-24786853.0
2006-10-06,2006-40,-22259285.0
2006-10-13,2006-41,-21869294.0
2006-10-20,2006-42,-21746117.0
2006-10-27,2006-43,-21718339.0
2006-11-03,2006-44,-22686053.0
2006-11-10,2006-45,-22484799.0
2006-11-17,2006-46,-22238307.0
2006-11-24,2006-47,-23068742.0
2006-12-01,2006-48,-23228242.0
2006-12-08,2006-49,-22962706.0
2006-12-15,2006-50,-22424704.0
2006-12-22,2006-51,-22340768.0
2006-12-29,2006-52,-24913168.0
2007-01-05,2007-1,-21332611.0
2007-01-12,2007-2,-23171206.0
2007-01-19,2007-3,-22865601.0
2007-01-26,2007-4,-22318326.0
2007-02-02,2007-5,-23087265.0
2007-02-09,2007-6,-22868971.0
2007-02-16,2007-7,-22757123.0
2007-02-23,2007-8,-22503173.0
2007-03-02,2007-9,-22912183.0
2007-03-09,2007-10,-23127168.0
2007-03-16,2007-11,-23209688.0
2007-03-23,2007-12,-22558725.0
2007-03-30,2007-13,-23689764.0
2007-04-06,2007-14,-22320869.0
2007-04-13,2007-15,-22754578.0
2007-04-20,2007-16,-22668666.0
2007-04-27,2007-17,-22567171.0
2007-05-04,2007-18,-22759884.0
2007-05-11,2007-19,-22343697.0
2007-05-18,2007-20,-22011842.0
2007-05-25,2007-21,-22051899.0
2007-06-01,2007-22,-22370388.0
2007-06-08,2007-23,-22334734.0
2007-06-15,2007-24,-22542996.0
2007-06-22,2007-25,-22244355.0
2007-06-29,2007-26,-23486112.0
2007-07-06,2007-27,-22097863.0
2007-07-13,2007-28,-22645932.0
2007-07-20,2007-29,-22384834.0
2007-07-27,2007-30,-22245675.0
2007-08-03,2007-31,-22471455.0
2007-08-10,2007-32,-22443964.0
2007-08-17,2007-33,-23968036.0
2007-08-24,2007-34,-22842867.0
2007-08-31,2007-35,-25704914.0
2007-09-07,2007-36,-22520648.0
2007-09-14,2007-37,-22187688.0
2007-09-21,2007-38,-21728432.0
2007-09-28,2007-39,-23126881.0
2007-10-05,2007-40,-21253510.0
2007-10-12,2007-41,-20929870.0
2007-10-19,2007-42,-21529160.0
2007-10-26,2007-43,-21736930.0
2007-11-02,2007-44,-21415536.0
2007-11-09,2007-45,-21593399.0
2007-11-16,2007-46,-21594917.0
2007-11-23,2007-47,-22242894.0
2007-11-30,2007-48,-24087671.0
2007-12-07,2007-49,-20652774.0
2007-12-14,2007-50,-21241359.0
2007-12-21,2007-51,-21117405.0
2007-12-28,2007-52,-21620606.0
2008-01-04,2008-1,-21066781.0
2008-01-11,2008-2,-21449344.0
2008-01-18,2008-3,-21811992.0
2008-01-25,2008-4,-22212261.0
2008-02-01,2008-5,-21810772.0
2008-02-08,2008-6,-22188970.0
2008-02-15,2008-7,-22062899.0
2008-02-22,2008-8,-22201375.0
2008-02-29,2008-9,-24303714.0
2008-03-07,2008-10,-22884178.0
2008-03-14,2008-11,-24553789.0
2008-03-21,2008-12,-23179634.0
2008-03-28,2008-13,-24498396.0
2008-04-04,2008-14,-25284389.0
2008-04-11,2008-15,-25978001.0
2008-04-18,2008-16,-26346413.0
2008-04-25,2008-17,-25630564.0
2008-05-02,2008-18,-25054805.0
2008-05-09,2008-19,-24673549.0
2008-05-16,2008-20,-24616645.0
2008-05-23,2008-21,-24795186.0
2008-05-30,2008-22,-24638214.0
2008-06-06,2008-23,-24514755.0
2008-06-13,2008-24,-25332382.0
2008-06-20,2008-25,-24834339.0
2008-06-27,2008-26,-24434160.0
2008-07-04,2008-27,-25201123.0
2008-07-11,2008-28,-24984301.0
2008-07-18,2008-29,-24874561.0
2008-07-25,2008-30,-24745197.0
2008-08-01,2008-31,-23754710.0
2008-08-08,2008-32,-23523522.0
2008-08-15,2008-33,-23564199.0
2008-08-22,2008-34,-24050156.0
2008-08-29,2008-35,-23923831.0
2008-09-05,2008-36,-24046694.0
2008-09-12,2008-37,-24447746.0
2008-09-19,2008-38,-25219847.0
2008-09-26,2008-39,-24328215.0
2008-10-03,2008-40,-24789305.0
2008-10-10,2008-41,-26427492.0
2008-10-17,2008-42,-28232646.0
2008-10-24,2008-43,-29550355.0
2008-10-31,2008-44,-27655017.0
2008-11-07,2008-45,-27939547.0
2008-11-14,2008-46,-29202267.0
2008-11-21,2008-47,-30332589.0
2008-11-28,2008-48,-29720861.0
2008-12-05,2008-49,-27773388.0
2008-12-12,2008-50,-23054660.0
2008-12-19,2008-51,-24896064.0
2008-12-26,2008-52,-24686048.0
2009-01-02,2009-1,-24292465.0
2009-01-09,2009-2,-23454888.0
2009-01-16,2009-3,-23948617.0
2009-01-23,2009-4,-24027445.0
2009-01-30,2009-5,-25055664.0
2009-02-06,2009-6,-23584394.0
2009-02-13,2009-7,-23671076.0
2009-02-20,2009-8,-23770043.0
2009-02-27,2009-9,-25758016.0
2009-03-06,2009-10,-24384052.0
2009-03-13,2009-11,-24986057.0
2009-03-20,2009-12,-25964562.0
2009-03-27,2009-13,-25170784.0
2009-04-03,2009-14,-24162292.0
2009-04-10,2009-15,-23172781.0
2009-04-17,2009-16,-24376652.0
2009-04-24,2009-17,-24594864.0
2009-05-01,2009-18,-24640944.0
2009-05-08,2009-19,-23463385.0
2009-05-15,2009-20,-24280024.0
2009-05-22,2009-21,-23719425.0
2009-05-29,2009-22,-25068557.0
2009-06-05,2009-23,-24340002.0
2009-06-12,2009-24,-23784563.0
2009-06-19,2009-25,-24234067.0
2009-06-26,2009-26,-23127211.0
2009-07-03,2009-27,-22722145.0
2009-07-10,2009-28,-22920240.0
2009-07-17,2009-29,-22680890.0
2009-07-24,2009-30,-22107418.0
2009-07-31,2009-31,-22251865.0
2009-08-07,2009-32,-22278617.0
2009-08-14,2009-33,-22271332.0
2009-08-21,2009-34,-22592218.0
2009-08-28,2009-35,-25064622.0
2009-09-04,2009-36,-24926357.0
2009-09-11,2009-37,-25345756.0
2009-09-18,2009-38,-24899855.0
2009-09-25,2009-39,-25111473.0
2009-10-02,2009-40,-25024443.0
2009-10-09,2009-41,-24759950.0
2009-10-16,2009-42,-24597641.0
2009-10-23,2009-43,-25154961.0
2009-10-30,2009-44,-26207118.0
2009-11-06,2009-45,-25533716.0
2009-11-13,2009-46,-25246364.0
2009-11-20,2009-47,-25505704.0
2009-11-27,2009-48,-26353112.0
2009-12-04,2009-49,-25632535.0
2009-12-11,2009-50,-25283481.0
2009-12-18,2009-51,-24895208.0
2009-12-25,2009-52,-25277643.0
2010-01-01,2010-1,-26355414.0
2010-01-08,2010-2,-24647878.0
2010-01-15,2010-3,-24445385.0
2010-01-22,2010-4,-24746028.0
2010-01-29,2010-5,-25361498.0
2010-02-05,2010-6,-24877705.0
2010-02-12,2010-7,-25171667.0
2010-02-19,2010-8,-24935364.0
2010-02-26,2010-9,-25717824.0
2010-03-05,2010-10,-25582175.0
2010-03-12,2010-11,-25192677.0
2010-03-19,2010-12,-24772050.0
2010-03-26,2010-13,-24732221.0
2010-04-02,2010-14,-25187738.0
2010-04-09,2010-15,-24273596.0
2010-04-16,2010-16,-24768821.0
2010-04-23,2010-17,-24629478.0
2010-04-30,2010-18,-25849787.0
2010-05-07,2010-19,-25589302.0
2010-05-14,2010-20,-26440147.0
2010-05-21,2010-21,-27252458.0
2010-05-28,2010-22,-27322335.0
2010-06-04,2010-23,-27529301.0
2010-06-11,2010-24,-27317163.0
2010-06-18,2010-25,-27137958.0
2010-06-25,2010-26,-27262755.0
2010-07-02,2010-27,-26937132.0
2010-07-09,2010-28,-26828566.0
2010-07-16,2010-29,-26746354.0
2010-07-23,2010-30,-26565573.0
2010-07-30,2010-31,-27383475.0
2010-08-06,2010-32,-27174139.0
2010-08-13,2010-33,-26997723.0
2010-08-20,2010-34,-27704760.0
2010-08-27,2010-35,-27947528.0
2010-09-03,2010-36,-28214398.0
2010-09-10,2010-37,-28096959.0
2010-09-17,2010-38,-28574120.0
2010-09-24,2010-39,-28841463.0
2010-10-01,2010-40,-28706798.0
2010-10-08,2010-41,-28547977.0
2010-10-15,2010-42,-31070120.0
2010-10-22,2010-43,-31337153.0
2010-10-29,2010-44,-32291219.0
2010-11-05,2010-45,-31665219.0
2010-11-12,2010-46,-31813992.0
2010-11-19,2010-47,-32040314.0
2010-11-26,2010-48,-33028429.0
2010-12-03,2010-49,-33028736.0
2010-12-10,2010-50,-33007209.0
2010-12-17,2010-51,-33548912.0
2010-12-24,2010-52,-33894769.0
2010-12-31,2010-53,-35072518.0
2011-01-07,2011-1,-33709444.0
2011-01-14,2011-2,-34002860.0
2011-01-21,2011-3,-34658048.0
2011-01-28,2011-4,-35260690.0
2011-02-04,2011-5,-35176476.0
2011-02-11,2011-6,-35299726.0
2011-02-18,2011-7,-34360891.0
2011-02-25,2011-8,-35429238.0
2011-03-04,2011-9,-36104865.0
2011-03-11,2011-10,-35353608.0
2011-03-18,2011-11,-35732836.0
2011-03-25,2011-12,-35164133.0
2011-04-01,2011-13,-35448001.0
2011-04-08,2011-14,-34904207.0
2011-04-15,2011-15,-36111925.0
2011-04-22,2011-16,-36208632.0
2011-04-29,2011-17,-37662058.0
2011-05-06,2011-18,-37719442.0
2011-05-13,2011-19,-39935593.0
2011-05-20,2011-20,-39916196.0
2011-05-27,2011-21,-44170261.0
2011-06-03,2011-22,-44244640.0
2011-06-10,2011-23,-45690623.0
2011-06-17,2011-24,-45909821.0
2011-06-24,2011-25,-46461904.0
2011-07-01,2011-26,-46735317.0
2011-07-08,2011-27,-47821889.0
2011-07-15,2011-28,-48057248.0
2011-07-22,2011-29,-47068877.0
2011-07-29,2011-30,-47674920.0
2011-08-05,2011-31,-47963421.0
2011-08-12,2011-32,-49547762.0
2011-08-19,2011-33,-47187875.0
2011-08-26,2011-34,-47038995.0
2011-09-02,2011-35,-46193852.0
2011-09-09,2011-36,-46018495.0
2011-09-16,2011-37,-48188125.0
2011-09-23,2011-38,-49053974.0
2011-09-30,2011-39,-54149841.0
2011-10-07,2011-40,-53827469.0
2011-10-14,2011-41,-53756806.0
2011-10-21,2011-42,-54692125.0
2011-10-28,2011-43,-55503202.0
2011-11-04,2011-44,-55946634.0
2011-11-11,2011-45,-65855890.0
2011-11-18,2011-46,-64724531.0
2011-11-25,2011-47,-70937919.0
2011-12-02,2011-48,-69087031.0
2011-12-09,2011-49,-65968645.0
2011-12-16,2011-50,-66602952.0
2011-12-23,2011-51,-70021289.0
2011-12-30,2011-52,-69484900.0
2012-01-06,2012-1,-69990407.0
2012-01-13,2012-2,-67896567.0
2012-01-20,2012-3,-68090936.0
2012-01-27,2012-4,-67486512.0
2012-02-03,2012-5,-67810486.0
2012-02-10,2012-6,-67838347.0
2012-02-17,2012-7,-68334331.0
2012-02-24,2012-8,-68770003.0
2012-03-02,2012-9,-71364362.0
2012-03-09,2012-10,-72015961.0
2012-03-16,2012-11,-72441146.0
2012-03-23,2012-12,-72828590.0
2012-03-30,2012-13,-72740153.0
2012-04-06,2012-14,-72182107.0
2012-04-13,2012-15,-77560261.0
2012-04-20,2012-16,-76835398.0
2012-04-27,2012-17,-75207055.0
2012-05-04,2012-18,-75127355.0
2012-05-11,2012-19,-79224602.0
2012-05-18,2012-20,-80330284.0
2012-05-25,2012-21,-79697244.0
2012-06-01,2012-22,-78686956.0
2012-06-08,2012-23,-80586207.0
2012-06-15,2012-24,-80219804.0
2012-06-22,2012-25,-81871050.0
2012-06-29,2012-26,-82920574.0
2012-07-06,2012-27,-87551545.0
2012-07-13,2012-28,-86265874.0
2012-07-20,2012-29,-90856406.0
2012-07-27,2012-30,-91324001.0
2012-08-03,2012-31,-96558209.0
2012-08-10,2012-32,-95987777.0
2012-08-17,2012-33,-97511207.0
2012-08-24,2012-34,-98657470.0
2012-08-31,2012-35,-107269774.0
2012-09-07,2012-36,-104871618.0
2012-09-14,2012-37,-108125374.0
2012-09-21,2012-38,-107712694.0
2012-09-28,2012-39,-107952273.0
2012-10-05,2012-40,-109045623.0
2012-10-12,2012-41,-113843262.0
2012-10-19,2012-42,-113366861.0
2012-10-26,2012-43,-113555664.0
2012-11-02,2012-44,-115894109.0
2012-11-09,2012-45,-116253225.0
2012-11-16,2012-46,-117783067.0
2012-11-23,2012-47,-118246474.0
2012-11-30,2012-48,-118293667.0
2012-12-07,2012-49,-119701958.0
2012-12-14,2012-50,-118970096.0
2012-12-21,2012-51,-119002110.0
2012-12-28,2012-52,-118822210.0
2013-01-04,2013-1,-121693474.0
2013-01-11,2013-2,-121088058.0
2013-01-18,2013-3,-123218778.0
2013-01-25,2013-4,-123957810.8
2013-02-01,2013-5,-125694888.0
2013-02-08,2013-6,-126092802.0
2013-02-15,2013-7,-126477176.0
2013-02-22,2013-8,-128029135.0
2013-03-01,2013-9,-127678586.0
2013-03-08,2013-10,-127458197.0
2013-03-15,2013-11,-131435027.0
2013-03-22,2013-12,-131465234.0
2013-03-29,2013-13,-133539695.0
2013-04-05,2013-14,-133992850.0
2013-04-12,2013-15,-137487122.0
2013-04-19,2013-16,-138574036.0
2013-04-26,2013-17,-144852878.0
2013-05-03,2013-18,-141635816.0
2013-05-10,2013-19,-137713926.0
2013-05-17,2013-20,-139232713.0
2013-05-24,2013-21,-140567726.0
2013-05-31,2013-22,-140317095.0
2013-06-07,2013-23,-140069941.0
2013-06-14,2013-24,-139473588.0
2013-06-21,2013-25,-141796534.0
2013-06-28,2013-26,-134796450.0
2013-07-05,2013-27,-139119002.0
2013-07-12,2013-28,-138271453.0
2013-07-19,2013-29,-139176238.0
2013-07-26,2013-30,-138663808.0
2013-08-02,2013-31,-151283056.0
2013-08-09,2013-32,-150928427.0
2013-08-16,2013-33,-153019697.0
2013-08-23,2013-34,-157456321.0
2013-08-30,2013-35,-166641361.0
2013-09-06,2013-36,-168443976.0
2013-09-13,2013-37,-157378288.0
2013-09-20,2013-38,-151750956.0
2013-09-27,2013-39,-164430858.0
2013-10-04,2013-40,-160843753.0
2013-10-11,2013-41,-163257517.0
2013-10-18,2013-42,-163348092.0
2013-10-25,2013-43,-166428124.0
2013-11-01,2013-44,-167190084.0
2013-11-08,2013-45,-171176209.0
2013-11-15,2013-46,-172119500.0
2013-11-22,2013-47,-170456064.0
2013-11-29,2013-48,-168619828.0
2013-12-06,2013-49,-174033933.0
2013-12-13,2013-50,-173479034.0
2013-12-20,2013-51,-174856812.0
2013-12-27,2013-52,-177383362.0
2014-01-03,2014-1,-181752244.0
2014-01-10,2014-2,-182309607.0
2014-01-17,2014-3,-181609295.0
2014-01-24,2014-4,-186555875.0
2014-01-31,2014-5,-187483144.0
2014-02-07,2014-6,-181491019.0
2014-02-14,2014-7,-183064566.0
2014-02-21,2014-8,-183462001.0
2014-02-28,2014-9,-194025476.0
2014-03-07,2014-10,-190559251.0
2014-03-14,2014-11,-192552482.0
2014-03-21,2014-12,-192517391.0
2014-03-28,2014-13,-188994009.0
2014-04-04,2014-14,-182715044.0
2014-04-11,2014-15,-182906698.0
2014-04-18,2014-16,-185423211.0
2014-04-25,2014-17,-192580699.0
2014-05-02,2014-18,-190532890.0
2014-05-09,2014-19,-186153562.0
2014-05-16,2014-20,-185466217.0
2014-05-23,2014-21,-189399566.0
2014-05-30,2014-22,-188463185.0
2014-06-06,2014-23,-189797381.0
2014-06-13,2014-24,-189174524.0
2014-06-20,2014-25,-190845591.0
2014-06-27,2014-26,-191632990.0
2014-07-04,2014-27,-196284970.0
2014-07-11,2014-28,-192213281.0
2014-07-18,2014-29,-193148298.0
2014-07-25,2014-30,-188477313.0
2014-08-01,2014-31,-193397096.0
2014-08-08,2014-32,-195919759.0
2014-08-15,2014-33,-199780125.0
2014-08-22,2014-34,-201606462.0
2014-08-29,2014-35,-196896606.0
2014-09-05,2014-36,-197116992.0
2014-09-12,2014-37,-196891960.0
