Tarih,TP_AB_N21,TP_AB_N21
2000-01-07,2000-1,
2000-01-14,2000-2,
2000-01-21,2000-3,
2000-01-28,2000-4,
2000-02-04,2000-5,
2000-02-11,2000-6,
2000-02-18,2000-7,
2000-02-25,2000-8,
2000-03-03,2000-9,
2000-03-10,2000-10,
2000-03-17,2000-11,
2000-03-24,2000-12,
2000-03-31,2000-13,
2000-04-07,2000-14,
2000-04-14,2000-15,
2000-04-21,2000-16,
2000-04-28,2000-17,
2000-05-05,2000-18,
2000-05-12,2000-19,
2000-05-19,2000-20,
2000-05-26,2000-21,
2000-06-02,2000-22,
2000-06-09,2000-23,
2000-06-16,2000-24,
2000-06-23,2000-25,
2000-06-30,2000-26,
2000-07-07,2000-27,
2000-07-14,2000-28,
2000-07-21,2000-29,
2000-07-28,2000-30,
2000-08-04,2000-31,
2000-08-11,2000-32,
2000-08-18,2000-33,
2000-08-25,2000-34,
2000-09-01,2000-35,
2000-09-08,2000-36,
2000-09-15,2000-37,
2000-09-22,2000-38,
2000-09-29,2000-39,
2000-10-06,2000-40,
2000-10-13,2000-41,
2000-10-20,2000-42,
2000-10-27,2000-43,
2000-11-03,2000-44,
2000-11-10,2000-45,
2000-11-17,2000-46,
2000-11-24,2000-47,
2000-12-01,2000-48,
2000-12-08,2000-49,
2000-12-15,2000-50,
2000-12-22,2000-51,
2000-12-29,2000-52,
2001-01-05,2001-1,
2001-01-12,2001-2,
2001-01-19,2001-3,
2001-01-26,2001-4,
2001-02-02,2001-5,
2001-02-09,2001-6,
2001-02-16,2001-7,
2001-02-23,2001-8,
2001-03-02,2001-9,
2001-03-09,2001-10,
2001-03-16,2001-11,
2001-03-23,2001-12,
2001-03-30,2001-13,
2001-04-06,2001-14,
2001-04-13,2001-15,
2001-04-20,2001-16,
2001-04-27,2001-17,
2001-05-04,2001-18,
2001-05-11,2001-19,
2001-05-18,2001-20,
2001-05-25,2001-21,
2001-06-01,2001-22,
2001-06-08,2001-23,
2001-06-15,2001-24,
2001-06-22,2001-25,
2001-06-29,2001-26,
2001-07-06,2001-27,
2001-07-13,2001-28,
2001-07-20,2001-29,
2001-07-27,2001-30,
2001-08-03,2001-31,
2001-08-10,2001-32,
2001-08-17,2001-33,
2001-08-24,2001-34,
2001-08-31,2001-35,
2001-09-07,2001-36,
2001-09-14,2001-37,
2001-09-21,2001-38,
2001-09-28,2001-39,
2001-10-05,2001-40,
2001-10-12,2001-41,
2001-10-19,2001-42,
2001-10-26,2001-43,
2001-11-02,2001-44,
2001-11-09,2001-45,
2001-11-16,2001-46,
2001-11-23,2001-47,
2001-11-30,2001-48,
2001-12-07,2001-49,
2001-12-14,2001-50,
2001-12-21,2001-51,
2001-12-28,2001-52,
2002-01-04,2002-1,-225992.0
2002-01-11,2002-2,-245502.0
2002-01-18,2002-3,-400704.0
2002-01-25,2002-4,-742943.0
2002-02-01,2002-5,-691457.0
2002-02-08,2002-6,-293182.0
2002-02-15,2002-7,-407025.0
2002-02-22,2002-8,-991708.0
2002-03-01,2002-9,-2066130.0
2002-03-08,2002-10,-1903759.0
2002-03-15,2002-11,-436667.0
2002-03-22,2002-12,-985217.0
2002-03-29,2002-13,-1006530.0
2002-04-05,2002-14,-1232493.0
2002-04-12,2002-15,-1499181.0
2002-04-19,2002-16,-800483.0
2002-04-26,2002-17,-691134.0
2002-05-03,2002-18,-1478059.0
2002-05-10,2002-19,-720885.0
2002-05-17,2002-20,-891095.0
2002-05-24,2002-21,-868596.0
2002-05-31,2002-22,-639181.0
2002-06-07,2002-23,-481221.0
2002-06-14,2002-24,-440263.0
2002-06-21,2002-25,-398582.0
2002-06-28,2002-26,-1042954.0
2002-07-05,2002-27,-817877.0
2002-07-12,2002-28,-712537.0
2002-07-19,2002-29,-454874.0
2002-07-26,2002-30,-381684.0
2002-08-02,2002-31,-1268233.0
2002-08-09,2002-32,-1147220.0
2002-08-16,2002-33,-431020.0
2002-08-23,2002-34,-2468780.0
2002-08-30,2002-35,-2619733.0
2002-09-06,2002-36,-1645262.0
2002-09-13,2002-37,-456417.0
2002-09-20,2002-38,-712629.0
2002-09-27,2002-39,-1338364.0
2002-10-04,2002-40,-1185338.0
2002-10-11,2002-41,-1036462.0
2002-10-18,2002-42,-800767.0
2002-10-25,2002-43,-1039709.0
2002-11-01,2002-44,-1098003.0
2002-11-08,2002-45,-380705.0
2002-11-15,2002-46,-382677.0
2002-11-22,2002-47,-2527945.0
2002-11-29,2002-48,-2830694.0
2002-12-06,2002-49,-3854844.0
2002-12-13,2002-50,-349147.0
2002-12-20,2002-51,-724853.0
2002-12-27,2002-52,-852445.0
2003-01-03,2003-1,-164642.0
2003-01-10,2003-2,-234661.0
2003-01-17,2003-3,-1548982.0
2003-01-24,2003-4,-1418841.0
2003-01-31,2003-5,-1904911.0
2003-02-07,2003-6,-412792.0
2003-02-14,2003-7,-400271.0
2003-02-21,2003-8,-1934331.0
2003-02-28,2003-9,-3836239.0
2003-03-07,2003-10,-2805782.0
2003-03-14,2003-11,-514136.0
2003-03-21,2003-12,-446440.0
2003-03-28,2003-13,-1668543.0
2003-04-04,2003-14,-1338577.0
2003-04-11,2003-15,-983113.0
2003-04-18,2003-16,-972936.0
2003-04-25,2003-17,-2444932.0
2003-05-02,2003-18,-4041213.0
2003-05-09,2003-19,-4130058.0
2003-05-16,2003-20,-495171.0
2003-05-23,2003-21,-2536769.0
2003-05-30,2003-22,-2307839.0
2003-06-06,2003-23,-487548.0
2003-06-13,2003-24,-433684.0
2003-06-20,2003-25,-482491.0
2003-06-27,2003-26,-1968150.0
2003-07-04,2003-27,-3038292.0
2003-07-11,2003-28,-477141.0
2003-07-18,2003-29,-957807.0
2003-07-25,2003-30,-1283603.0
2003-08-01,2003-31,-1968593.0
2003-08-08,2003-32,-2077011.0
2003-08-15,2003-33,-1258131.0
2003-08-22,2003-34,-2767307.0
2003-08-29,2003-35,-1062163.0
2003-09-05,2003-36,-878062.0
2003-09-12,2003-37,-1078696.0
2003-09-19,2003-38,-2573557.0
2003-09-26,2003-39,-841930.0
2003-10-03,2003-40,-1407924.0
2003-10-10,2003-41,-1241763.0
2003-10-17,2003-42,-824944.0
2003-10-24,2003-43,-979550.0
2003-10-31,2003-44,-1817325.0
2003-11-07,2003-45,-3373055.0
2003-11-14,2003-46,-2385118.0
2003-11-21,2003-47,-2809026.0
2003-11-28,2003-48,-2451320.0
2003-12-05,2003-49,-2582035.0
2003-12-12,2003-50,-904899.0
2003-12-19,2003-51,-1341933.0
2003-12-26,2003-52,-721837.0
2004-01-02,2004-1,-422779.0
2004-01-09,2004-2,-380774.0
2004-01-16,2004-3,-447144.0
2004-01-23,2004-4,-4257446.0
2004-01-30,2004-5,-1731479.0
2004-02-06,2004-6,-1498000.0
2004-02-13,2004-7,-563874.0
2004-02-20,2004-8,-3764522.0
2004-02-27,2004-9,-1240988.0
2004-03-05,2004-10,-3505394.0
2004-03-12,2004-11,-1314339.0
2004-03-19,2004-12,-1206627.0
2004-03-26,2004-13,-848680.0
2004-04-02,2004-14,-1590315.0
2004-04-09,2004-15,-1839168.0
2004-04-16,2004-16,-563822.0
2004-04-23,2004-17,-577578.0
2004-04-30,2004-18,-2292710.0
2004-05-07,2004-19,-1065617.0
2004-05-14,2004-20,-439215.0
2004-05-21,2004-21,-2568087.0
2004-05-28,2004-22,-5560577.0
2004-06-04,2004-23,-4461074.0
2004-06-11,2004-24,-2552800.0
2004-06-18,2004-25,-2055680.0
2004-06-25,2004-26,-1235427.0
2004-07-02,2004-27,-2452060.0
2004-07-09,2004-28,-2479573.0
2004-07-16,2004-29,-670323.0
2004-07-23,2004-30,-605856.0
2004-07-30,2004-31,-3024433.0
2004-08-06,2004-32,-2752575.0
2004-08-13,2004-33,-1121735.0
2004-08-20,2004-34,-1314358.0
2004-08-27,2004-35,-1351639.0
2004-09-03,2004-36,-1929574.0
2004-09-10,2004-37,-422393.0
2004-09-17,2004-38,-1181881.0
2004-09-24,2004-39,-345897.0
2004-10-01,2004-40,-1786136.0
2004-10-08,2004-41,-1246226.0
2004-10-15,2004-42,-384335.0
2004-10-22,2004-43,-1516186.0
2004-10-29,2004-44,-388658.0
2004-11-05,2004-45,-515066.0
2004-11-12,2004-46,-590247.0
2004-11-19,2004-47,-1703014.0
2004-11-26,2004-48,-638681.0
2004-12-03,2004-49,-1492134.0
2004-12-10,2004-50,-601031.0
2004-12-17,2004-51,-1457064.0
2004-12-24,2004-52,-828757.0
2004-12-31,2004-53,-793388.0
2005-01-07,2005-1,-409415.0
2005-01-14,2005-2,-1859378.0
2005-01-21,2005-3,-566091.0
2005-01-28,2005-4,-4407215.0
2005-02-04,2005-5,-2400147.0
2005-02-11,2005-6,-746938.0
2005-02-18,2005-7,-1086282.0
2005-02-25,2005-8,-1976366.0
2005-03-04,2005-9,-2861163.0
2005-03-11,2005-10,-752167.0
2005-03-18,2005-11,-882026.0
2005-03-25,2005-12,-462604.0
2005-04-01,2005-13,-1354092.0
2005-04-08,2005-14,-616393.0
2005-04-15,2005-15,-289081.0
2005-04-22,2005-16,-992479.0
2005-04-29,2005-17,-3114738.0
2005-05-06,2005-18,-422912.0
2005-05-13,2005-19,-499585.0
2005-05-20,2005-20,-3261384.0
2005-05-27,2005-21,-1732795.0
2005-06-03,2005-22,-1349505.0
2005-06-10,2005-23,-810325.0
2005-06-17,2005-24,-1599030.0
2005-06-24,2005-25,-418115.0
2005-07-01,2005-26,-2810176.0
2005-07-08,2005-27,-2366007.0
2005-07-15,2005-28,-479891.0
2005-07-22,2005-29,-560748.0
2005-07-29,2005-30,-3615196.0
2005-08-05,2005-31,-1807571.0
2005-08-12,2005-32,-1336378.0
2005-08-19,2005-33,-4767023.0
2005-08-26,2005-34,-2499314.0
2005-09-02,2005-35,-3570242.0
2005-09-09,2005-36,-600576.0
2005-09-16,2005-37,-2970523.0
2005-09-23,2005-38,-496695.0
2005-09-30,2005-39,-3458417.0
2005-10-07,2005-40,-1402748.0
2005-10-14,2005-41,-298733.0
2005-10-21,2005-42,-425499.0
2005-10-28,2005-43,-3262509.0
2005-11-04,2005-44,-695364.0
2005-11-11,2005-45,-412712.0
2005-11-18,2005-46,-1798693.0
2005-11-25,2005-47,-4315042.0
2005-12-02,2005-48,-5870161.0
2005-12-09,2005-49,-6067029.0
2005-12-16,2005-50,-4827799.0
2005-12-23,2005-51,-2048441.0
