Tarih,TP_AB_N05,TP_AB_N05
2006-02-10,2006-6,36248471.0
2006-02-17,2006-7,43411060.0
2006-02-24,2006-8,43174832.0
2006-03-03,2006-9,44152347.0
2006-03-10,2006-10,45638598.0
2006-03-17,2006-11,45330969.0
2006-03-24,2006-12,45611647.0
2006-03-31,2006-13,46268323.0
2006-04-07,2006-14,46303517.0
2006-04-14,2006-15,48794580.0
2006-04-21,2006-16,47358728.0
2006-04-28,2006-17,46765569.0
2006-05-05,2006-18,44976027.0
2006-05-12,2006-19,46589483.0
2006-05-19,2006-20,50215952.0
2006-05-26,2006-21,54171756.0
2006-06-02,2006-22,54895244.0
2006-06-09,2006-23,54577118.0
2006-06-16,2006-24,54560877.0
2006-06-23,2006-25,57124999.0
2006-06-30,2006-26,51348817.0
2006-07-07,2006-27,53433424.0
2006-07-14,2006-28,52594790.0
2006-07-21,2006-29,51163448.0
2006-07-28,2006-30,49491863.0
2006-08-04,2006-31,49678827.0
2006-08-11,2006-32,47864935.0
2006-08-18,2006-33,46557774.0
2006-08-25,2006-34,48576126.0
2006-09-01,2006-35,47841999.0
2006-09-08,2006-36,48473138.0
2006-09-15,2006-37,47714963.0
2006-09-22,2006-38,47217206.0
2006-09-29,2006-39,48452346.0
2006-10-06,2006-40,48022436.0
2006-10-13,2006-41,47020754.0
2006-10-20,2006-42,45754232.0
2006-10-27,2006-43,45465270.0
2006-11-03,2006-44,47474641.0
2006-11-10,2006-45,44731961.0
2006-11-17,2006-46,47685648.0
2006-11-24,2006-47,47728217.0
2006-12-01,2006-48,47243590.0
2006-12-08,2006-49,46951686.0
2006-12-15,2006-50,47779421.0
2006-12-22,2006-51,48133679.0
2006-12-29,2006-52,47718540.0
2007-01-05,2007-1,47572007.0
2007-01-12,2007-2,48325193.0
2007-01-19,2007-3,48694773.0
2007-01-26,2007-4,51047867.0
2007-02-02,2007-5,53488577.0
2007-02-09,2007-6,50748780.0
2007-02-16,2007-7,50316740.0
2007-02-23,2007-8,51291528.0
2007-03-02,2007-9,52748057.0
2007-03-09,2007-10,53360387.0
2007-03-16,2007-11,52615531.0
2007-03-23,2007-12,50059928.0
2007-03-30,2007-13,56796883.0
2007-04-06,2007-14,54188410.0
2007-04-13,2007-15,53713390.0
2007-04-20,2007-16,53378201.0
2007-04-27,2007-17,52213226.0
2007-05-04,2007-18,51804368.0
2007-05-11,2007-19,50794166.0
2007-05-18,2007-20,50378821.0
2007-05-25,2007-21,52739989.0
2007-06-01,2007-22,53239981.0
2007-06-08,2007-23,53450844.0
2007-06-15,2007-24,53758169.0
2007-06-22,2007-25,53159772.0
2007-06-29,2007-26,53902868.0
2007-07-06,2007-27,52947142.0
2007-07-13,2007-28,52583019.0
2007-07-20,2007-29,52324265.0
2007-07-27,2007-30,52387321.0
2007-08-03,2007-31,54513317.0
2007-08-10,2007-32,53960272.0
2007-08-17,2007-33,58593178.0
2007-08-24,2007-34,56053786.0
2007-08-31,2007-35,57281595.0
2007-09-07,2007-36,56171488.0
2007-09-14,2007-37,54146793.0
2007-09-21,2007-38,52646523.0
2007-09-28,2007-39,52457456.0
2007-10-05,2007-40,53520038.0
2007-10-12,2007-41,52461723.0
2007-10-19,2007-42,50955340.0
2007-10-26,2007-43,50943800.0
2007-11-02,2007-44,50503470.0
2007-11-09,2007-45,51015830.0
2007-11-16,2007-46,51041600.0
2007-11-23,2007-47,52357039.0
2007-11-30,2007-48,50326565.0
2007-12-07,2007-49,49859206.0
2007-12-14,2007-50,49590910.0
2007-12-21,2007-51,50741502.0
2007-12-28,2007-52,50736727.0
2008-01-04,2008-1,51719417.0
2008-01-11,2008-2,50135595.0
2008-01-18,2008-3,52347664.0
2008-01-25,2008-4,52194047.0
2008-02-01,2008-5,52209478.0
2008-02-08,2008-6,53079887.0
2008-02-15,2008-7,51115731.0
2008-02-22,2008-8,52474289.0
2008-02-29,2008-9,52824112.0
2008-03-07,2008-10,56435620.0
2008-03-14,2008-11,57639356.0
2008-03-21,2008-12,55881732.0
2008-03-28,2008-13,57125331.0
2008-04-04,2008-14,58066775.0
2008-04-11,2008-15,59631963.0
2008-04-18,2008-16,60423565.0
2008-04-25,2008-17,58721458.0
2008-05-02,2008-18,57328091.0
2008-05-09,2008-19,56497336.0
2008-05-16,2008-20,60501653.0
2008-05-23,2008-21,61200198.0
2008-05-30,2008-22,54319936.0
2008-06-06,2008-23,54244853.0
2008-06-13,2008-24,55179317.0
2008-06-20,2008-25,54117478.0
2008-06-27,2008-26,55081409.0
2008-07-04,2008-27,57819996.0
2008-07-11,2008-28,55071623.0
2008-07-18,2008-29,55016121.0
2008-07-25,2008-30,54597351.0
2008-08-01,2008-31,53114739.0
2008-08-08,2008-32,53178440.0
2008-08-15,2008-33,55641229.0
2008-08-22,2008-34,56173949.0
2008-08-29,2008-35,56541654.0
2008-09-05,2008-36,57789373.0
2008-09-12,2008-37,60754234.0
2008-09-19,2008-38,62392959.0
2008-09-26,2008-39,60254273.0
2008-10-03,2008-40,60294941.0
2008-10-10,2008-41,66549553.0
2008-10-17,2008-42,70408227.0
2008-10-24,2008-43,79169181.0
2008-10-31,2008-44,70645072.0
2008-11-07,2008-45,71410842.0
2008-11-14,2008-46,75462837.0
2008-11-21,2008-47,78321330.0
2008-11-28,2008-48,73423011.0
2008-12-05,2008-49,71472269.0
2008-12-12,2008-50,71651489.0
2008-12-19,2008-51,71803852.0
2008-12-26,2008-52,70404928.0
2009-01-02,2009-1,71326097.0
2009-01-09,2009-2,72251881.0
2009-01-16,2009-3,75688334.0
2009-01-23,2009-4,76223924.0
2009-01-30,2009-5,74910042.0
2009-02-06,2009-6,75583753.0
2009-02-13,2009-7,76654923.0
2009-02-20,2009-8,77896631.0
2009-02-27,2009-9,78117324.0
2009-03-06,2009-10,80038730.0
2009-03-13,2009-11,79163454.0
2009-03-20,2009-12,76851202.0
2009-03-27,2009-13,74681790.0
2009-04-03,2009-14,69710880.0
2009-04-10,2009-15,67812681.0
2009-04-17,2009-16,68279425.0
2009-04-24,2009-17,68585101.0
2009-05-01,2009-18,67804089.0
2009-05-08,2009-19,68179114.0
2009-05-15,2009-20,69958296.0
2009-05-22,2009-21,68685367.0
2009-05-29,2009-22,70252360.0
2009-06-05,2009-23,69649736.0
2009-06-12,2009-24,67814458.0
2009-06-19,2009-25,68194066.0
2009-06-26,2009-26,67605175.0
2009-07-03,2009-27,66848046.0
2009-07-10,2009-28,67557966.0
2009-07-17,2009-29,67875526.0
2009-07-24,2009-30,65983075.0
2009-07-31,2009-31,67517425.0
2009-08-07,2009-32,67490712.0
2009-08-14,2009-33,68265910.0
2009-08-21,2009-34,69301292.0
2009-08-28,2009-35,70111494.0
2009-09-04,2009-36,70865833.0
2009-09-11,2009-37,70537724.0
2009-09-18,2009-38,68130997.0
2009-09-25,2009-39,68868863.0
2009-10-02,2009-40,69654224.0
2009-10-09,2009-41,68907253.0
2009-10-16,2009-42,68052604.0
2009-10-23,2009-43,69685188.0
2009-10-30,2009-44,70386579.0
2009-11-06,2009-45,71006048.0
2009-11-13,2009-46,70640091.0
2009-11-20,2009-47,71420017.0
2009-11-27,2009-48,70191707.0
2009-12-04,2009-49,70455424.0
2009-12-11,2009-50,70751575.0
2009-12-18,2009-51,70858704.0
2009-12-25,2009-52,70917246.0
2010-01-01,2010-1,72023691.0
2010-01-08,2010-2,71053980.0
2010-01-15,2010-3,72809628.0
2010-01-22,2010-4,71013593.0
2010-01-29,2010-5,72116134.0
2010-02-05,2010-6,69840196.0
2010-02-12,2010-7,69513956.0
2010-02-19,2010-8,69839719.0
2010-02-26,2010-9,71427704.0
2010-03-05,2010-10,71955960.0
2010-03-12,2010-11,71035249.0
2010-03-19,2010-12,72271430.0
2010-03-26,2010-13,73124050.0
2010-04-02,2010-14,72224242.0
2010-04-09,2010-15,71536313.0
2010-04-16,2010-16,72625298.0
2010-04-23,2010-17,75776750.0
2010-04-30,2010-18,75500493.0
2010-05-07,2010-19,77408591.0
2010-05-14,2010-20,76819147.0
2010-05-21,2010-21,79857306.0
2010-05-28,2010-22,79617122.0
2010-06-04,2010-23,79896952.0
2010-06-11,2010-24,78520261.0
2010-06-18,2010-25,77592755.0
2010-06-25,2010-26,78590867.0
2010-07-02,2010-27,79896076.0
2010-07-09,2010-28,79305051.0
2010-07-16,2010-29,78872368.0
2010-07-23,2010-30,78638484.0
2010-07-30,2010-31,78447963.0
2010-08-06,2010-32,80087032.0
2010-08-13,2010-33,80767904.0
2010-08-20,2010-34,79804865.0
2010-08-27,2010-35,82166415.0
2010-09-03,2010-36,82207551.0
2010-09-10,2010-37,82336720.0
2010-09-17,2010-38,77173502.0
2010-09-24,2010-39,77633156.0
2010-10-01,2010-40,76861006.0
2010-10-08,2010-41,76453554.0
2010-10-15,2010-42,73680563.0
2010-10-22,2010-43,74092419.0
2010-10-29,2010-44,75078339.0
2010-11-05,2010-45,74063211.0
2010-11-12,2010-46,76072002.0
2010-11-19,2010-47,76707973.0
2010-11-26,2010-48,78349666.0
2010-12-03,2010-49,79334149.0
2010-12-10,2010-50,80618660.0
2010-12-17,2010-51,81615069.0
2010-12-24,2010-52,84060144.0
2010-12-31,2010-53,85227707.0
2011-01-07,2011-1,85540911.0
2011-01-14,2011-2,86289870.0
2011-01-21,2011-3,87167052.0
2011-01-28,2011-4,88872562.0
2011-02-04,2011-5,89691917.0
2011-02-11,2011-6,90332656.0
2011-02-18,2011-7,89222189.0
2011-02-25,2011-8,91671103.0
2011-03-04,2011-9,92504628.0
2011-03-11,2011-10,90920453.0
2011-03-18,2011-11,94590471.0
2011-03-25,2011-12,93001272.0
2011-04-01,2011-13,92689355.0
2011-04-08,2011-14,91485950.0
2011-04-15,2011-15,92013392.0
2011-04-22,2011-16,92361255.0
2011-04-29,2011-17,92945850.0
2011-05-06,2011-18,94932530.0
2011-05-13,2011-19,96501457.0
2011-05-20,2011-20,96089111.0
2011-05-27,2011-21,96278562.0
2011-06-03,2011-22,96677019.0
2011-06-10,2011-23,96688020.0
2011-06-17,2011-24,97491213.0
2011-06-24,2011-25,98783931.0
2011-07-01,2011-26,100408810.0
2011-07-08,2011-27,100806816.0
2011-07-15,2011-28,100853494.0
2011-07-22,2011-29,102726351.0
2011-07-29,2011-30,103563101.0
2011-08-05,2011-31,105039367.0
2011-08-12,2011-32,106897794.0
2011-08-19,2011-33,106376632.0
2011-08-26,2011-34,105194038.0
2011-09-02,2011-35,104579836.0
2011-09-09,2011-36,104013704.0
2011-09-16,2011-37,103285926.0
2011-09-23,2011-38,103883288.0
2011-09-30,2011-39,105334807.0
2011-10-07,2011-40,101156390.0
2011-10-14,2011-41,100476420.0
2011-10-21,2011-42,96471448.0
2011-10-28,2011-43,92259667.0
2011-11-04,2011-44,92401686.0
2011-11-11,2011-45,92550735.0
2011-11-18,2011-46,92462427.0
2011-11-25,2011-47,93938842.0
2011-12-02,2011-48,91712753.0
2011-12-09,2011-49,93253938.0
2011-12-16,2011-50,93869439.0
2011-12-23,2011-51,92907868.0
2011-12-30,2011-52,87638515.0
2012-01-06,2012-1,83556944.0
2012-01-13,2012-2,80568938.0
2012-01-20,2012-3,74326932.0
2012-01-27,2012-4,75683707.0
2012-02-03,2012-5,75590768.0
2012-02-10,2012-6,75371276.0
2012-02-17,2012-7,76692623.0
2012-02-24,2012-8,76076465.0
2012-03-02,2012-9,76225544.0
2012-03-09,2012-10,76879792.0
2012-03-16,2012-11,79274188.0
2012-03-23,2012-12,79569289.0
2012-03-30,2012-13,77822365.0
2012-04-06,2012-14,78345586.0
2012-04-13,2012-15,78390524.0
2012-04-20,2012-16,78031082.0
2012-04-27,2012-17,77327250.0
2012-05-04,2012-18,76942954.0
2012-05-11,2012-19,77895487.0
2012-05-18,2012-20,78337070.0
2012-05-25,2012-21,79023719.0
2012-06-01,2012-22,78343936.0
2012-06-08,2012-23,77605659.0
2012-06-15,2012-24,77626571.0
2012-06-22,2012-25,78131313.0
2012-06-29,2012-26,81167607.0
2012-07-06,2012-27,78482596.0
2012-07-13,2012-28,78493610.0
2012-07-20,2012-29,78053289.0
2012-07-27,2012-30,79462562.0
2012-08-03,2012-31,78994073.0
2012-08-10,2012-32,78523838.0
2012-08-17,2012-33,78626203.0
2012-08-24,2012-34,79096507.0
2012-08-31,2012-35,80522746.0
2012-09-07,2012-36,81047777.0
2012-09-14,2012-37,80414744.0
2012-09-21,2012-38,80351055.0
2012-09-28,2012-39,83474710.0
2012-10-05,2012-40,84480101.0
2012-10-12,2012-41,84416911.0
2012-10-19,2012-42,84409843.0
2012-10-26,2012-43,83934165.0
2012-11-02,2012-44,84923996.0
2012-11-09,2012-45,84433105.0
2012-11-16,2012-46,84592043.0
2012-11-23,2012-47,84939851.0
2012-11-30,2012-48,84781801.0
2012-12-07,2012-49,84921113.0
2012-12-14,2012-50,86982936.0
2012-12-21,2012-51,87513173.0
2012-12-28,2012-52,87602518.0
2013-01-04,2013-1,87539802.0
2013-01-11,2013-2,83096529.0
2013-01-18,2013-3,85366964.0
2013-01-25,2013-4,86151344.3
2013-02-01,2013-5,86442042.0
2013-02-08,2013-6,87284512.0
2013-02-15,2013-7,86516248.0
2013-02-22,2013-8,87875882.0
2013-03-01,2013-9,87800110.0
2013-03-08,2013-10,88147507.0
2013-03-15,2013-11,88639395.0
2013-03-22,2013-12,88582597.0
2013-03-29,2013-13,89037718.0
2013-04-05,2013-14,88890924.0
2013-04-12,2013-15,87677670.0
2013-04-19,2013-16,91067514.0
2013-04-26,2013-17,91578237.0
2013-05-03,2013-18,90640583.0
2013-05-10,2013-19,90661061.0
2013-05-17,2013-20,91171292.0
2013-05-24,2013-21,92768098.0
2013-05-31,2013-22,93216195.0
2013-06-07,2013-23,94832930.0
2013-06-14,2013-24,93964546.0
2013-06-21,2013-25,95444763.0
2013-06-28,2013-26,94443448.0
2013-07-05,2013-27,94823053.0
2013-07-12,2013-28,87132614.0
2013-07-19,2013-29,85800054.0
2013-07-26,2013-30,89674939.0
2013-08-02,2013-31,91105627.0
2013-08-09,2013-32,90876841.0
2013-08-16,2013-33,91233716.0
2013-08-23,2013-34,92602670.0
2013-08-30,2013-35,95411840.0
2013-09-06,2013-36,95587490.0
2013-09-13,2013-37,92090825.0
2013-09-20,2013-38,88664634.0
2013-09-27,2013-39,93153004.0
2013-10-04,2013-40,91715701.0
2013-10-11,2013-41,92683218.0
2013-10-18,2013-42,92676693.0
2013-10-25,2013-43,93018256.0
2013-11-01,2013-44,93601724.0
2013-11-08,2013-45,95235731.0
2013-11-15,2013-46,98640290.0
2013-11-22,2013-47,97296562.0
2013-11-29,2013-48,97250042.0
2013-12-06,2013-49,98370931.0
2013-12-13,2013-50,97930791.0
2013-12-20,2013-51,97992699.0
2013-12-27,2013-52,95116647.0
2014-01-03,2014-1,95689468.0
2014-01-10,2014-2,95248640.0
2014-01-17,2014-3,91198332.0
2014-01-24,2014-4,84554011.0
2014-01-31,2014-5,90101162.0
2014-02-07,2014-6,83940165.0
2014-02-14,2014-7,82156822.0
2014-02-21,2014-8,85304014.0
2014-02-28,2014-9,85906930.0
2014-03-07,2014-10,85881227.0
2014-03-14,2014-11,86058920.0
2014-03-21,2014-12,85616006.0
2014-03-28,2014-13,82973258.0
2014-04-04,2014-14,79822350.0
2014-04-11,2014-15,80728627.0
2014-04-18,2014-16,81147014.0
2014-04-25,2014-17,80045867.0
2014-05-02,2014-18,78960499.0
2014-05-09,2014-19,78288335.0
2014-05-16,2014-20,78062113.0
2014-05-23,2014-21,79737197.0
2014-05-30,2014-22,80372912.0
2014-06-06,2014-23,82030551.0
2014-06-13,2014-24,81816858.0
2014-06-20,2014-25,83311076.0
2014-06-27,2014-26,86589880.0
2014-07-04,2014-27,87712165.0
2014-07-11,2014-28,87373238.0
2014-07-18,2014-29,87671240.0
2014-07-25,2014-30,86612963.0
2014-08-01,2014-31,87956627.0
2014-08-08,2014-32,89457341.0
2014-08-15,2014-33,89599086.0
2014-08-22,2014-34,90662011.0
2014-08-29,2014-35,90644584.0
2014-09-05,2014-36,90869805.0
2014-09-12,2014-37,92251535.0
2014-09-19,2014-38,93121189.0
2014-09-26,2014-39,95515945.0
2014-10-03,2014-40,97083505.0
2014-10-10,2014-41,97028017.0
2014-10-17,2014-42,97244449.0
2014-10-24,2014-43,95731525.0
2014-10-31,2014-44,95665910.0
2014-11-07,2014-45,96154163.0
2014-11-14,2014-46,96044037.0
2014-11-21,2014-47,95426733.0
2014-11-28,2014-48,96406635.0
2014-12-05,2014-49,96963132.0
2014-12-12,2014-50,98014681.0
2014-12-19,2014-51,97679339.0
2014-12-26,2014-52,97017700.0
2015-01-02,2015-1,99618211.0
2015-01-09,2015-2,98414032.0
2015-01-16,2015-3,99756239.0
2015-01-23,2015-4,101657698.0
2015-01-30,2015-5,104743247.0
2015-02-06,2015-6,106074394.0
2015-02-13,2015-7,107241574.0
2015-02-20,2015-8,103372841.0
2015-02-27,2015-9,103767472.0
2015-03-06,2015-10,107983085.0
2015-03-13,2015-11,99590813.0
2015-03-20,2015-12,97019959.0
2015-03-27,2015-13,95864122.0
2015-04-03,2015-14,95034300.0
2015-04-10,2015-15,95578309.0
2015-04-17,2015-16,101272607.0
2015-04-24,2015-17,98833695.0
2015-05-01,2015-18,98083704.0
2015-05-08,2015-19,98953753.0
2015-05-15,2015-20,95571315.0
2015-05-22,2015-21,92555944.0
