Tarih,TP_AB_N25,TP_AB_N25
2006-05-12,2006-19,2071.0
2006-05-19,2006-20,2065.0
2006-05-26,2006-21,2175.0
2006-06-02,2006-22,1925.0
2006-06-09,2006-23,1702.0
2006-06-16,2006-24,1731.0
2006-06-23,2006-25,1608.0
2006-06-30,2006-26,1637.0
2006-07-07,2006-27,1746.0
2006-07-14,2006-28,1542.0
2006-07-21,2006-29,1502.0
2006-07-28,2006-30,1065.0
2006-08-04,2006-31,963.0
2006-08-11,2006-32,869.0
2006-08-18,2006-33,576.0
2006-08-25,2006-34,553.0
2006-09-01,2006-35,545.0
2006-09-08,2006-36,552.0
2006-09-15,2006-37,488.0
2006-09-22,2006-38,435.0
2006-09-29,2006-39,431.0
2006-10-06,2006-40,322.0
2006-10-13,2006-41,432.0
2006-10-20,2006-42,351.0
2006-10-27,2006-43,436.0
2006-11-03,2006-44,441.0
2006-11-10,2006-45,649.0
2006-11-17,2006-46,624.0
2006-11-24,2006-47,551.0
2006-12-01,2006-48,575.0
2006-12-08,2006-49,675.0
2006-12-15,2006-50,613.0
2006-12-22,2006-51,673.0
2006-12-29,2006-52,759.0
2007-01-05,2007-1,755.0
2007-01-12,2007-2,712.0
2007-01-19,2007-3,586.0
2007-01-26,2007-4,788.0
2007-02-02,2007-5,785.0
2007-02-09,2007-6,693.0
2007-02-16,2007-7,689.0
2007-02-23,2007-8,630.0
2007-03-02,2007-9,462.0
2007-03-09,2007-10,444.0
2007-03-16,2007-11,203.0
2007-03-23,2007-12,200.0
2007-03-30,2007-13,342.0
2007-04-06,2007-14,212.0
2007-04-13,2007-15,215.0
2007-04-20,2007-16,336.0
2007-04-27,2007-17,312.0
2007-05-04,2007-18,337.0
2007-05-11,2007-19,365.0
2007-05-18,2007-20,674.0
2007-05-25,2007-21,618.0
2007-06-01,2007-22,591.0
2007-06-08,2007-23,622.0
2007-06-15,2007-24,705.0
2007-06-22,2007-25,659.0
2007-06-29,2007-26,730.0
2007-07-06,2007-27,735.0
2007-07-13,2007-28,826.0
2007-07-20,2007-29,771.0
2007-07-27,2007-30,766.0
2007-08-03,2007-31,828.0
2007-08-10,2007-32,777.0
2007-08-17,2007-33,916.0
2007-08-24,2007-34,911.0
2007-08-31,2007-35,1043.0
2007-09-07,2007-36,730.0
2007-09-14,2007-37,646.0
2007-09-21,2007-38,586.0
2007-09-28,2007-39,456.0
2007-10-05,2007-40,337.0
2007-10-12,2007-41,331.0
2007-10-19,2007-42,254.0
2007-10-26,2007-43,236.0
2007-11-02,2007-44,455.0
2007-11-09,2007-45,448.0
2007-11-16,2007-46,344.0
2007-11-23,2007-47,288.0
2007-11-30,2007-48,266.0
2007-12-07,2007-49,382.0
2007-12-14,2007-50,419.0
2007-12-21,2007-51,395.0
2007-12-28,2007-52,393.0
2008-01-04,2008-1,376.0
2008-01-11,2008-2,370.0
2008-01-18,2008-3,377.0
2008-01-25,2008-4,471.0
2008-02-01,2008-5,346.0
2008-02-08,2008-6,618.0
2008-02-15,2008-7,615.0
2008-02-22,2008-8,693.0
2008-02-29,2008-9,593.0
2008-03-07,2008-10,609.0
2008-03-14,2008-11,605.0
2008-03-21,2008-12,603.0
2008-03-28,2008-13,623.0
2008-04-04,2008-14,626.0
2008-04-11,2008-15,605.0
2008-04-18,2008-16,379.0
2008-04-25,2008-17,367.0
2008-05-02,2008-18,405.0
2008-05-09,2008-19,327.0
2008-05-16,2008-20,326.0
2008-05-23,2008-21,330.0
2008-05-30,2008-22,319.0
2008-06-06,2008-23,432.0
2008-06-13,2008-24,386.0
2008-06-20,2008-25,308.0
2008-06-27,2008-26,308.0
2008-07-04,2008-27,439.0
2008-07-11,2008-28,344.0
2008-07-18,2008-29,378.0
2008-07-25,2008-30,374.0
2008-08-01,2008-31,549.0
2008-08-08,2008-32,469.0
2008-08-15,2008-33,466.0
2008-08-22,2008-34,468.0
2008-08-29,2008-35,480.0
2008-09-05,2008-36,390.0
2008-09-12,2008-37,398.0
2008-09-19,2008-38,417.0
2008-09-26,2008-39,441.0
2008-10-03,2008-40,438.0
2008-10-10,2008-41,460.0
2008-10-17,2008-42,483.0
2008-10-24,2008-43,385.0
2008-10-31,2008-44,477.0
2008-11-07,2008-45,590.0
2008-11-14,2008-46,611.0
2008-11-21,2008-47,527.0
2008-11-28,2008-48,424.0
2008-12-05,2008-49,414.0
2008-12-12,2008-50,362.0
2008-12-19,2008-51,400.0
2008-12-26,2008-52,384.0
2009-01-02,2009-1,388.0
2009-01-09,2009-2,382.0
2009-01-16,2009-3,386.0
2009-01-23,2009-4,16654.0
2009-01-30,2009-5,82675.0
2009-02-06,2009-6,219245.0
2009-02-13,2009-7,324682.0
2009-02-20,2009-8,379675.0
2009-02-27,2009-9,465339.0
2009-03-06,2009-10,525791.0
2009-03-13,2009-11,573897.0
2009-03-20,2009-12,632734.0
2009-03-27,2009-13,647831.0
2009-04-03,2009-14,692583.0
2009-04-10,2009-15,727838.0
2009-04-17,2009-16,804124.0
2009-04-24,2009-17,871173.0
2009-05-01,2009-18,867530.0
2009-05-08,2009-19,858471.0
2009-05-15,2009-20,902365.0
2009-05-22,2009-21,895230.0
2009-05-29,2009-22,879716.0
2009-06-05,2009-23,795343.0
2009-06-12,2009-24,755971.0
2009-06-19,2009-25,773471.0
2009-06-26,2009-26,718676.0
2009-07-03,2009-27,701992.0
2009-07-10,2009-28,736189.0
2009-07-17,2009-29,736545.0
2009-07-24,2009-30,742674.0
2009-07-31,2009-31,700145.0
2009-08-07,2009-32,744831.0
2009-08-14,2009-33,695319.0
2009-08-21,2009-34,676874.0
2009-08-28,2009-35,707052.0
2009-09-04,2009-36,722905.0
2009-09-11,2009-37,743644.0
2009-09-18,2009-38,708181.0
2009-09-25,2009-39,689690.0
2009-10-02,2009-40,646672.0
2009-10-09,2009-41,611836.0
2009-10-16,2009-42,592708.0
2009-10-23,2009-43,608576.0
2009-10-30,2009-44,641324.0
2009-11-06,2009-45,620068.0
2009-11-13,2009-46,570258.0
2009-11-20,2009-47,558507.0
2009-11-27,2009-48,574965.0
2009-12-04,2009-49,515701.0
2009-12-11,2009-50,534891.0
2009-12-18,2009-51,519521.0
2009-12-25,2009-52,489371.0
2010-01-01,2010-1,485836.0
2010-01-08,2010-2,450368.0
2010-01-15,2010-3,450916.0
2010-01-22,2010-4,519415.0
2010-01-29,2010-5,522640.0
2010-02-05,2010-6,514838.0
2010-02-12,2010-7,513766.0
2010-02-19,2010-8,519093.0
2010-02-26,2010-9,493020.0
2010-03-05,2010-10,478956.0
2010-03-12,2010-11,476976.0
2010-03-19,2010-12,515357.0
2010-03-26,2010-13,511536.0
2010-04-02,2010-14,505878.0
2010-04-09,2010-15,509738.0
2010-04-16,2010-16,538855.0
2010-04-23,2010-17,522728.0
2010-04-30,2010-18,503521.0
2010-05-07,2010-19,512919.0
2010-05-14,2010-20,498444.0
2010-05-21,2010-21,487863.0
2010-05-28,2010-22,484124.0
2010-06-04,2010-23,558007.0
2010-06-11,2010-24,559947.0
2010-06-18,2010-25,535724.0
2010-06-25,2010-26,516852.0
2010-07-02,2010-27,539952.0
2010-07-09,2010-28,566778.0
2010-07-16,2010-29,519030.0
2010-07-23,2010-30,495102.0
2010-07-30,2010-31,526729.0
2010-08-06,2010-32,555242.0
2010-08-13,2010-33,565535.0
2010-08-20,2010-34,588560.0
2010-08-27,2010-35,643017.0
2010-09-03,2010-36,636636.0
2010-09-10,2010-37,643456.0
2010-09-17,2010-38,610543.0
2010-09-24,2010-39,607721.0
2010-10-01,2010-40,568180.0
2010-10-08,2010-41,552212.0
2010-10-15,2010-42,542412.0
2010-10-22,2010-43,628189.0
2010-10-29,2010-44,602288.0
2010-11-05,2010-45,565660.0
2010-11-12,2010-46,609146.0
2010-11-19,2010-47,614348.0
2010-11-26,2010-48,541127.0
2010-12-03,2010-49,636751.0
2010-12-10,2010-50,620638.0
2010-12-17,2010-51,655834.0
2010-12-24,2010-52,627363.0
2010-12-31,2010-53,689345.0
2011-01-07,2011-1,687113.0
2011-01-14,2011-2,718778.0
2011-01-21,2011-3,740220.0
2011-01-28,2011-4,700803.0
2011-02-04,2011-5,718893.0
2011-02-11,2011-6,771976.0
2011-02-18,2011-7,707100.0
2011-02-25,2011-8,787207.0
2011-03-04,2011-9,875757.0
2011-03-11,2011-10,852994.0
2011-03-18,2011-11,924893.0
2011-03-25,2011-12,935175.0
2011-04-01,2011-13,831146.0
2011-04-08,2011-14,932310.0
2011-04-15,2011-15,922837.0
2011-04-22,2011-16,915380.0
2011-04-29,2011-17,919011.0
2011-05-06,2011-18,916790.0
2011-05-13,2011-19,958928.0
2011-05-20,2011-20,953811.0
2011-05-27,2011-21,1035514.0
2011-06-03,2011-22,1034026.0
2011-06-10,2011-23,1036975.0
2011-06-17,2011-24,1030197.0
2011-06-24,2011-25,1001946.0
2011-07-01,2011-26,970057.0
2011-07-08,2011-27,1009921.0
2011-07-15,2011-28,1033678.0
2011-07-22,2011-29,1144196.0
2011-07-29,2011-30,1242641.0
2011-08-05,2011-31,1209410.0
2011-08-12,2011-32,1400227.0
2011-08-19,2011-33,1525710.0
2011-08-26,2011-34,1532129.0
2011-09-02,2011-35,1510102.0
2011-09-09,2011-36,1508690.0
2011-09-16,2011-37,1560408.0
2011-09-23,2011-38,1608275.0
2011-09-30,2011-39,1671312.0
2011-10-07,2011-40,1669811.0
2011-10-14,2011-41,1734650.0
2011-10-21,2011-42,1801965.0
2011-10-28,2011-43,1846082.0
2011-11-04,2011-44,2092753.0
2011-11-11,2011-45,2033229.0
2011-11-18,2011-46,2108464.0
2011-11-25,2011-47,2201723.0
2011-12-02,2011-48,2432728.0
2011-12-09,2011-49,2382538.0
2011-12-16,2011-50,2532581.0
2011-12-23,2011-51,2796591.0
2011-12-30,2011-52,3049858.0
2012-01-06,2012-1,2994355.0
2012-01-13,2012-2,3052022.0
2012-01-20,2012-3,3063946.0
2012-01-27,2012-4,3227003.0
2012-02-03,2012-5,3284534.0
2012-02-10,2012-6,3442405.0
2012-02-17,2012-7,3590084.0
2012-02-24,2012-8,3685232.0
2012-03-02,2012-9,3707114.0
2012-03-09,2012-10,4058506.0
2012-03-16,2012-11,4227650.0
2012-03-23,2012-12,4515854.0
2012-03-30,2012-13,4544679.0
2012-04-06,2012-14,4598877.0
2012-04-13,2012-15,4598343.0
2012-04-20,2012-16,4686450.0
2012-04-27,2012-17,4838237.0
2012-05-04,2012-18,5062218.0
2012-05-11,2012-19,5239065.0
2012-05-18,2012-20,5469358.0
2012-05-25,2012-21,5639150.0
2012-06-01,2012-22,6164633.0
2012-06-08,2012-23,6273304.0
2012-06-15,2012-24,6278716.0
2012-06-22,2012-25,6316974.0
2012-06-29,2012-26,6520798.0
2012-07-06,2012-27,6882106.0
2012-07-13,2012-28,6750688.0
2012-07-20,2012-29,6789684.0
2012-07-27,2012-30,6680146.0
2012-08-03,2012-31,6817031.0
2012-08-10,2012-32,6716993.0
2012-08-17,2012-33,6907228.0
2012-08-24,2012-34,6648914.0
2012-08-31,2012-35,6682921.0
2012-09-07,2012-36,6872182.0
2012-09-14,2012-37,6888849.0
2012-09-21,2012-38,6829079.0
2012-09-28,2012-39,6528663.0
2012-10-05,2012-40,6632123.0
2012-10-12,2012-41,6885800.0
2012-10-19,2012-42,7005409.0
2012-10-26,2012-43,6620800.0
2012-11-02,2012-44,6209081.0
2012-11-09,2012-45,6460423.0
2012-11-16,2012-46,6390357.0
2012-11-23,2012-47,6517167.0
2012-11-30,2012-48,6551971.0
2012-12-07,2012-49,6663729.0
2012-12-14,2012-50,6371164.0
2012-12-21,2012-51,6673283.0
2012-12-28,2012-52,6812219.0
2013-01-04,2013-1,6576973.0
2013-01-11,2013-2,6527027.0
2013-01-18,2013-3,6519398.0
2013-01-25,2013-4,6447399.4
2013-02-01,2013-5,6341333.0
2013-02-08,2013-6,6416527.0
2013-02-15,2013-7,6082851.0
2013-02-22,2013-8,6199730.0
2013-03-01,2013-9,6315865.0
2013-03-08,2013-10,6029989.0
2013-03-15,2013-11,6320959.0
2013-03-22,2013-12,6283503.0
2013-03-29,2013-13,6123311.0
2013-04-05,2013-14,6197813.0
2013-04-12,2013-15,6232277.0
2013-04-19,2013-16,6512120.0
2013-04-26,2013-17,6404466.0
2013-05-03,2013-18,6647390.0
2013-05-10,2013-19,6752826.0
2013-05-17,2013-20,6992850.0
2013-05-24,2013-21,7204239.0
2013-05-31,2013-22,7520579.0
2013-06-07,2013-23,7580152.0
2013-06-14,2013-24,7881452.0
2013-06-21,2013-25,7947902.0
2013-06-28,2013-26,8109429.0
2013-07-05,2013-27,8279884.0
2013-07-12,2013-28,8423619.0
2013-07-19,2013-29,8683130.0
2013-07-26,2013-30,9037538.0
2013-08-02,2013-31,9527717.0
2013-08-09,2013-32,9270308.0
2013-08-16,2013-33,9121297.0
2013-08-23,2013-34,9845385.0
2013-08-30,2013-35,9971131.0
2013-09-06,2013-36,10142376.0
2013-09-13,2013-37,10268218.0
2013-09-20,2013-38,10225214.0
2013-09-27,2013-39,11231416.0
2013-10-04,2013-40,11657370.0
2013-10-11,2013-41,11889694.0
2013-10-18,2013-42,11890981.0
2013-10-25,2013-43,12012009.0
2013-11-01,2013-44,12171141.0
2013-11-08,2013-45,12190398.0
2013-11-15,2013-46,12543952.0
2013-11-22,2013-47,12284000.0
2013-11-29,2013-48,11931247.0
2013-12-06,2013-49,12435488.0
2013-12-13,2013-50,12286842.0
2013-12-20,2013-51,12344011.0
2013-12-27,2013-52,12970968.0
2014-01-03,2014-1,13596761.0
2014-01-10,2014-2,14406796.0
2014-01-17,2014-3,14909155.0
2014-01-24,2014-4,15650722.0
2014-01-31,2014-5,15939818.0
2014-02-07,2014-6,16066400.0
2014-02-14,2014-7,16636830.0
2014-02-21,2014-8,17009819.0
2014-02-28,2014-9,17760823.0
2014-03-07,2014-10,17678716.0
2014-03-14,2014-11,18172655.0
2014-03-21,2014-12,18519863.0
2014-03-28,2014-13,18549599.0
2014-04-04,2014-14,18056052.0
2014-04-11,2014-15,18141142.0
2014-04-18,2014-16,18837953.0
2014-04-25,2014-17,19007584.0
2014-05-02,2014-18,18948443.0
2014-05-09,2014-19,18031608.0
2014-05-16,2014-20,18346797.0
2014-05-23,2014-21,18290710.0
2014-05-30,2014-22,18846072.0
2014-06-06,2014-23,18407696.0
2014-06-13,2014-24,18771945.0
2014-06-20,2014-25,19068808.0
2014-06-27,2014-26,19203130.0
2014-07-04,2014-27,19283030.0
2014-07-11,2014-28,19151137.0
2014-07-18,2014-29,19178926.0
2014-07-25,2014-30,19012832.0
2014-08-01,2014-31,19131450.0
2014-08-08,2014-32,19165299.0
2014-08-15,2014-33,19351041.0
2014-08-22,2014-34,19559477.0
2014-08-29,2014-35,19866679.0
2014-09-05,2014-36,19641613.0
2014-09-12,2014-37,19306689.0
2014-09-19,2014-38,19685893.0
2014-09-26,2014-39,19832536.0
2014-10-03,2014-40,20133587.0
2014-10-10,2014-41,19672465.0
2014-10-17,2014-42,19489773.0
2014-10-24,2014-43,19396185.0
2014-10-31,2014-44,19143154.0
2014-11-07,2014-45,19186519.0
2014-11-14,2014-46,19314797.0
2014-11-21,2014-47,18941662.0
2014-11-28,2014-48,19031594.0
2014-12-05,2014-49,19221693.0
2014-12-12,2014-50,19362605.0
2014-12-19,2014-51,19933357.0
2014-12-26,2014-52,19482319.0
2015-01-02,2015-1,19158907.0
2015-01-09,2015-2,18896259.0
2015-01-16,2015-3,18392175.0
2015-01-23,2015-4,18320339.0
2015-01-30,2015-5,18588196.0
2015-02-06,2015-6,19289168.0
2015-02-13,2015-7,19655135.0
2015-02-20,2015-8,18962042.0
2015-02-27,2015-9,19333006.0
2015-03-06,2015-10,19539828.0
2015-03-13,2015-11,19302691.0
2015-03-20,2015-12,19142795.0
2015-03-27,2015-13,19455010.0
2015-04-03,2015-14,20593971.0
2015-04-10,2015-15,20260333.0
2015-04-17,2015-16,21313304.0
2015-04-24,2015-17,20970403.0
2015-05-01,2015-18,20685045.0
2015-05-08,2015-19,21177078.0
2015-05-15,2015-20,20712392.0
2015-05-22,2015-21,20263684.0
2015-05-29,2015-22,20787070.0
2015-06-05,2015-23,21476244.0
2015-06-12,2015-24,22152402.0
2015-06-19,2015-25,22241295.0
2015-06-26,2015-26,21833889.0
2015-07-03,2015-27,22319933.0
2015-07-10,2015-28,22266199.0
2015-07-17,2015-29,21978604.0
2015-07-24,2015-30,22886508.0
2015-07-31,2015-31,22952112.0
2015-08-07,2015-32,22997328.0
2015-08-14,2015-33,23034275.0
2015-08-21,2015-34,24743681.0
2015-08-28,2015-35,24578241.0
2015-09-04,2015-36,24591372.0
2015-09-11,2015-37,24865112.0
2015-09-18,2015-38,24741944.0
2015-09-25,2015-39,24306974.0
2015-10-02,2015-40,24216684.0
2015-10-09,2015-41,23751956.0
2015-10-16,2015-42,23169960.0
2015-10-23,2015-43,23625930.0
2015-10-30,2015-44,23177069.0
2015-11-06,2015-45,23531490.0
2015-11-13,2015-46,23317037.0
2015-11-20,2015-47,23359876.0
2015-11-27,2015-48,22850558.0
2015-12-04,2015-49,22514600.0
2015-12-11,2015-50,22770022.0
2015-12-18,2015-51,22971533.0
2015-12-25,2015-52,22775924.0
2016-01-01,2016-1,22719308.0
2016-01-08,2016-2,22982879.0
2016-01-15,2016-3,23029128.0
2016-01-22,2016-4,22994406.0
