Tarih,TP_AB_N07,TP_AB_N07
2006-02-10,2006-6,69975494.0
2006-02-17,2006-7,76595976.0
2006-02-24,2006-8,76359138.0
2006-03-03,2006-9,76814146.0
2006-03-10,2006-10,79851775.0
2006-03-17,2006-11,79502724.0
2006-03-24,2006-12,79663287.0
2006-03-31,2006-13,80839173.0
2006-04-07,2006-14,80918653.0
2006-04-14,2006-15,83530796.0
2006-04-21,2006-16,81505932.0
2006-04-28,2006-17,81381533.0
2006-05-05,2006-18,79218129.0
2006-05-12,2006-19,82042420.0
2006-05-19,2006-20,87867542.0
2006-05-26,2006-21,94675848.0
2006-06-02,2006-22,95158371.0
2006-06-09,2006-23,94229393.0
2006-06-16,2006-24,95456225.0
2006-06-23,2006-25,99926800.0
2006-06-30,2006-26,94166498.0
2006-07-07,2006-27,94193138.0
2006-07-14,2006-28,93999885.0
2006-07-21,2006-29,91406446.0
2006-07-28,2006-30,88688804.0
2006-08-04,2006-31,88398501.0
2006-08-11,2006-32,86147562.0
2006-08-18,2006-33,84483188.0
2006-08-25,2006-34,87091975.0
2006-09-01,2006-35,85698746.0
2006-09-08,2006-36,87264865.0
2006-09-15,2006-37,86480060.0
2006-09-22,2006-38,85600738.0
2006-09-29,2006-39,90284118.0
2006-10-06,2006-40,87316475.0
2006-10-13,2006-41,86006531.0
2006-10-20,2006-42,83832467.0
2006-10-27,2006-43,83502132.0
2006-11-03,2006-44,86710375.0
2006-11-10,2006-45,83628275.0
2006-11-17,2006-46,86209712.0
2006-11-24,2006-47,88925515.0
2006-12-01,2006-48,87433304.0
2006-12-08,2006-49,86701257.0
2006-12-15,2006-50,86878123.0
2006-12-22,2006-51,87016595.0
2006-12-29,2006-52,88983135.0
2007-01-05,2007-1,85160252.0
2007-01-12,2007-2,88254961.0
2007-01-19,2007-3,87842074.0
2007-01-26,2007-4,89425005.0
2007-02-02,2007-5,92709930.0
2007-02-09,2007-6,89674182.0
2007-02-16,2007-7,88959732.0
2007-02-23,2007-8,89594158.0
2007-03-02,2007-9,91963757.0
2007-03-09,2007-10,92830365.0
2007-03-16,2007-11,92241715.0
2007-03-23,2007-12,88741917.0
2007-03-30,2007-13,96687914.0
2007-04-06,2007-14,92497269.0
2007-04-13,2007-15,93036251.0
2007-04-20,2007-16,91998691.0
2007-04-27,2007-17,90601942.0
2007-05-04,2007-18,92052426.0
2007-05-11,2007-19,88740592.0
2007-05-18,2007-20,87782083.0
2007-05-25,2007-21,90108887.0
2007-06-01,2007-22,90955238.0
2007-06-08,2007-23,90985633.0
2007-06-15,2007-24,91466016.0
2007-06-22,2007-25,90450522.0
2007-06-29,2007-26,92632853.0
2007-07-06,2007-27,90114514.0
2007-07-13,2007-28,90754767.0
2007-07-20,2007-29,89774439.0
2007-07-27,2007-30,89485985.0
2007-08-03,2007-31,91997999.0
2007-08-10,2007-32,91294051.0
2007-08-17,2007-33,98277129.0
2007-08-24,2007-34,93888783.0
2007-08-31,2007-35,98110529.0
2007-09-07,2007-36,93491647.0
2007-09-14,2007-37,92060259.0
2007-09-21,2007-38,88822581.0
2007-09-28,2007-39,89889194.0
2007-10-05,2007-40,88854971.0
2007-10-12,2007-41,87591523.0
2007-10-19,2007-42,86628991.0
2007-10-26,2007-43,86835616.0
2007-11-02,2007-44,85827257.0
2007-11-09,2007-45,86853360.0
2007-11-16,2007-46,86842313.0
2007-11-23,2007-47,89185020.0
2007-11-30,2007-48,88837925.0
2007-12-07,2007-49,84622362.0
2007-12-14,2007-50,85327515.0
2007-12-21,2007-51,85927001.0
2007-12-28,2007-52,86456860.0
2008-01-04,2008-1,86813956.0
2008-01-11,2008-2,86749054.0
2008-01-18,2008-3,88183241.0
2008-01-25,2008-4,88561609.0
2008-02-01,2008-5,88231793.0
2008-02-08,2008-6,89357867.0
2008-02-15,2008-7,87327451.0
2008-02-22,2008-8,88918861.0
2008-02-29,2008-9,91617612.0
2008-03-07,2008-10,94325147.0
2008-03-14,2008-11,98108322.0
2008-03-21,2008-12,94494902.0
2008-03-28,2008-13,97744511.0
2008-04-04,2008-14,99350315.0
2008-04-11,2008-15,102664157.0
2008-04-18,2008-16,103731002.0
2008-04-25,2008-17,100715228.0
2008-05-02,2008-18,98351787.0
2008-05-09,2008-19,96651489.0
2008-05-16,2008-20,100576250.0
2008-05-23,2008-21,101628991.0
2008-05-30,2008-22,94057209.0
2008-06-06,2008-23,93729581.0
2008-06-13,2008-24,96085327.0
2008-06-20,2008-25,94154535.0
2008-06-27,2008-26,94751959.0
2008-07-04,2008-27,98658695.0
2008-07-11,2008-28,95315073.0
2008-07-18,2008-29,94858106.0
2008-07-25,2008-30,93943510.0
2008-08-01,2008-31,91057067.0
2008-08-08,2008-32,90497081.0
2008-08-15,2008-33,92564533.0
2008-08-22,2008-34,93472986.0
2008-08-29,2008-35,93659910.0
2008-09-05,2008-36,95017445.0
2008-09-12,2008-37,98418485.0
2008-09-19,2008-38,101338415.0
2008-09-26,2008-39,98356344.0
2008-10-03,2008-40,98425186.0
2008-10-10,2008-41,106667422.0
2008-10-17,2008-42,112777630.0
2008-10-24,2008-43,123904901.0
2008-10-31,2008-44,112398010.0
2008-11-07,2008-45,112254456.0
2008-11-14,2008-46,118075619.0
2008-11-21,2008-47,122495431.0
2008-11-28,2008-48,116335449.0
2008-12-05,2008-49,113962594.0
2008-12-12,2008-50,110051573.0
2008-12-19,2008-51,112510693.0
2008-12-26,2008-52,110314331.0
2009-01-02,2009-1,110753309.0
2009-01-09,2009-2,110517612.0
2009-01-16,2009-3,114559350.0
2009-01-23,2009-4,114797917.0
2009-01-30,2009-5,114399474.0
2009-02-06,2009-6,113596011.0
2009-02-13,2009-7,114952588.0
2009-02-20,2009-8,116210560.0
2009-02-27,2009-9,118717063.0
2009-03-06,2009-10,118914156.0
2009-03-13,2009-11,119636108.0
2009-03-20,2009-12,117920596.0
2009-03-27,2009-13,114795181.0
2009-04-03,2009-14,108221472.0
2009-04-10,2009-15,105085978.0
2009-04-17,2009-16,106924518.0
2009-04-24,2009-17,107630352.0
2009-05-01,2009-18,106928110.0
2009-05-08,2009-19,105682431.0
2009-05-15,2009-20,108962505.0
2009-05-22,2009-21,106973201.0
2009-05-29,2009-22,110411533.0
2009-06-05,2009-23,108982076.0
2009-06-12,2009-24,108201683.0
2009-06-19,2009-25,107224939.0
2009-06-26,2009-26,105526881.0
2009-07-03,2009-27,103983056.0
2009-07-10,2009-28,105099423.0
2009-07-17,2009-29,105107458.0
2009-07-24,2009-30,102436468.0
2009-07-31,2009-31,103895409.0
2009-08-07,2009-32,104012647.0
2009-08-14,2009-33,104643736.0
2009-08-21,2009-34,106041160.0
2009-08-28,2009-35,109462996.0
2009-09-04,2009-36,110150390.0
2009-09-11,2009-37,111085642.0
2009-09-18,2009-38,107460981.0
2009-09-25,2009-39,108670878.0
2009-10-02,2009-40,109313106.0
2009-10-09,2009-41,107931291.0
2009-10-16,2009-42,106945810.0
2009-10-23,2009-43,109388588.0
2009-10-30,2009-44,111387662.0
2009-11-06,2009-45,111180701.0
2009-11-13,2009-46,110596839.0
2009-11-20,2009-47,111461229.0
2009-11-27,2009-48,111361495.0
2009-12-04,2009-49,110974086.0
2009-12-11,2009-50,110737458.0
2009-12-18,2009-51,110087602.0
2009-12-25,2009-52,110451427.0
2010-01-01,2010-1,112558313.0
2010-01-08,2010-2,109466244.0
2010-01-15,2010-3,110989398.0
2010-01-22,2010-4,109368950.0
2010-01-29,2010-5,111144047.0
2010-02-05,2010-6,110624398.0
2010-02-12,2010-7,108314248.0
2010-02-19,2010-8,107991068.0
2010-02-26,2010-9,110552200.0
2010-03-05,2010-10,110957288.0
2010-03-12,2010-11,110362602.0
2010-03-19,2010-12,110486923.0
2010-03-26,2010-13,111107018.0
2010-04-02,2010-14,110995945.0
2010-04-09,2010-15,108714193.0
2010-04-16,2010-16,110400957.0
2010-04-23,2010-17,113279855.0
2010-04-30,2010-18,114163996.0
2010-05-07,2010-19,115458697.0
2010-05-14,2010-20,115581956.0
2010-05-21,2010-21,119298293.0
2010-05-28,2010-22,118656012.0
2010-06-04,2010-23,118932293.0
2010-06-11,2010-24,119305749.0
2010-06-18,2010-25,116432957.0
2010-06-25,2010-26,117565267.0
2010-07-02,2010-27,119079729.0
2010-07-09,2010-28,118541179.0
2010-07-16,2010-29,118224752.0
2010-07-23,2010-30,117756698.0
2010-07-30,2010-31,118672755.0
2010-08-06,2010-32,120021698.0
2010-08-13,2010-33,120349082.0
2010-08-20,2010-34,119780804.0
2010-08-27,2010-35,122454473.0
2010-09-03,2010-36,122792756.0
2010-09-10,2010-37,122833343.0
2010-09-17,2010-38,118175968.0
2010-09-24,2010-39,119251293.0
2010-10-01,2010-40,118391332.0
2010-10-08,2010-41,117633723.0
2010-10-15,2010-42,117379404.0
2010-10-22,2010-43,119527986.0
2010-10-29,2010-44,120212999.0
2010-11-05,2010-45,118396493.0
2010-11-12,2010-46,120397574.0
2010-11-19,2010-47,121184374.0
2010-11-26,2010-48,124004657.0
2010-12-03,2010-49,124717624.0
2010-12-10,2010-50,126268912.0
2010-12-17,2010-51,127834143.0
2010-12-24,2010-52,130853436.0
2010-12-31,2010-53,133066867.0
2011-01-07,2011-1,131772243.0
2011-01-14,2011-2,135016518.0
2011-01-21,2011-3,134956974.0
2011-01-28,2011-4,137477595.0
2011-02-04,2011-5,138610451.0
2011-02-11,2011-6,139154891.0
2011-02-18,2011-7,136668823.0
2011-02-25,2011-8,140794700.0
2011-03-04,2011-9,142360840.0
2011-03-11,2011-10,140009515.0
2011-03-18,2011-11,143910521.0
2011-03-25,2011-12,141676073.0
2011-04-01,2011-13,141742941.0
2011-04-08,2011-14,139505425.0
2011-04-15,2011-15,141649287.0
2011-04-22,2011-16,142026633.0
2011-04-29,2011-17,144418106.0
2011-05-06,2011-18,146603382.0
2011-05-13,2011-19,150051214.0
2011-05-20,2011-20,149440740.0
2011-05-27,2011-21,154173564.0
2011-06-03,2011-22,154719967.0
2011-06-10,2011-23,156140829.0
2011-06-17,2011-24,157158883.0
2011-06-24,2011-25,158941833.0
2011-07-01,2011-26,160911781.0
2011-07-08,2011-27,162208781.0
2011-07-15,2011-28,162549011.0
2011-07-22,2011-29,163564657.0
2011-07-29,2011-30,164948634.0
2011-08-05,2011-31,166837241.0
2011-08-12,2011-32,170758662.0
2011-08-19,2011-33,167806461.0
2011-08-26,2011-34,166520772.0
2011-09-02,2011-35,164783931.0
2011-09-09,2011-36,163727481.0
2011-09-16,2011-37,164889034.0
2011-09-23,2011-38,166179808.0
2011-09-30,2011-39,173023506.0
2011-10-07,2011-40,167877218.0
2011-10-14,2011-41,167915027.0
2011-10-21,2011-42,164548331.0
2011-10-28,2011-43,160786504.0
2011-11-04,2011-44,161087907.0
2011-11-11,2011-45,170997994.0
2011-11-18,2011-46,169721628.0
2011-11-25,2011-47,177494270.0
2011-12-02,2011-48,173326348.0
2011-12-09,2011-49,171574324.0
2011-12-16,2011-50,172837181.0
2011-12-23,2011-51,175046199.0
2011-12-30,2011-52,168491223.0
2012-01-06,2012-1,164888725.0
2012-01-13,2012-2,160790027.0
2012-01-20,2012-3,155929298.0
2012-01-27,2012-4,154852941.0
2012-02-03,2012-5,154776326.0
2012-02-10,2012-6,154778164.0
2012-02-17,2012-7,156041463.0
2012-02-24,2012-8,155809100.0
2012-03-02,2012-9,158618192.0
2012-03-09,2012-10,159986495.0
2012-03-16,2012-11,162816252.0
2012-03-23,2012-12,163839465.0
2012-03-30,2012-13,162138984.0
2012-04-06,2012-14,161695116.0
2012-04-13,2012-15,167452878.0
2012-04-20,2012-16,165712445.0
2012-04-27,2012-17,163669640.0
2012-05-04,2012-18,162680131.0
2012-05-11,2012-19,167585961.0
2012-05-18,2012-20,168866252.0
2012-05-25,2012-21,168846947.0
2012-06-01,2012-22,166928753.0
2012-06-08,2012-23,168094208.0
2012-06-15,2012-24,167553147.0
2012-06-22,2012-25,169710506.0
2012-06-29,2012-26,173632033.0
2012-07-06,2012-27,175806565.0
2012-07-13,2012-28,175040616.0
2012-07-20,2012-29,178294664.0
2012-07-27,2012-30,179964459.0
2012-08-03,2012-31,184829435.0
2012-08-10,2012-32,183570103.0
2012-08-17,2012-33,185020145.0
2012-08-24,2012-34,186738292.0
2012-08-31,2012-35,196729830.0
2012-09-07,2012-36,194835287.0
2012-09-14,2012-37,197933574.0
2012-09-21,2012-38,196813830.0
2012-09-28,2012-39,200066102.0
2012-10-05,2012-40,201988861.0
2012-10-12,2012-41,207106761.0
2012-10-19,2012-42,206219602.0
2012-10-26,2012-43,205798857.0
2012-11-02,2012-44,208965498.0
2012-11-09,2012-45,208608448.0
2012-11-16,2012-46,210262047.0
2012-11-23,2012-47,211053120.0
2012-11-30,2012-48,210969216.0
2012-12-07,2012-49,212495277.0
2012-12-14,2012-50,213821887.0
2012-12-21,2012-51,214617594.0
2012-12-28,2012-52,214779785.0
2013-01-04,2013-1,216854145.0
2013-01-11,2013-2,215191629.0
2013-01-18,2013-3,216238855.0
2013-01-25,2013-4,217693279.6
2013-02-01,2013-5,220059724.0
2013-02-08,2013-6,221106855.0
2013-02-15,2013-7,220832626.0
2013-02-22,2013-8,223487409.0
2013-03-01,2013-9,223002440.0
2013-03-08,2013-10,223097840.0
2013-03-15,2013-11,227564134.0
2013-03-22,2013-12,227712446.0
2013-03-29,2013-13,230070454.0
2013-04-05,2013-14,229976831.0
2013-04-12,2013-15,232820053.0
2013-04-19,2013-16,236846803.0
2013-04-26,2013-17,243598757.0
2013-05-03,2013-18,239559784.0
2013-05-10,2013-19,235464477.0
2013-05-17,2013-20,237639371.0
2013-05-24,2013-21,240460321.0
2013-05-31,2013-22,240711782.0
2013-06-07,2013-23,242201049.0
2013-06-14,2013-24,240764673.0
2013-06-21,2013-25,244730827.0
2013-06-28,2013-26,236445601.0
2013-07-05,2013-27,241153794.0
2013-07-12,2013-28,233369728.0
2013-07-19,2013-29,232055800.0
2013-07-26,2013-30,235374111.0
2013-08-02,2013-31,249580418.0
2013-08-09,2013-32,248777774.0
2013-08-16,2013-33,250938738.0
2013-08-23,2013-34,256719311.0
2013-08-30,2013-35,268895766.0
2013-09-06,2013-36,270583241.0
2013-09-13,2013-37,256367333.0
2013-09-20,2013-38,246628505.0
2013-09-27,2013-39,264024251.0
2013-10-04,2013-40,258644303.0
2013-10-11,2013-41,262411351.0
2013-10-18,2013-42,262497318.0
2013-10-25,2013-43,265584455.0
2013-11-01,2013-44,266660840.0
2013-11-08,2013-45,272332112.0
2013-11-15,2013-46,276521881.0
2013-11-22,2013-47,273381501.0
2013-11-29,2013-48,271726984.0
2013-12-06,2013-49,278074946.0
2013-12-13,2013-50,277218022.0
2013-12-20,2013-51,278610462.0
2013-12-27,2013-52,278734648.0
2014-01-03,2014-1,283278803.0
2014-01-10,2014-2,283607522.0
2014-01-17,2014-3,278546571.0
2014-01-24,2014-4,276984906.0
2014-01-31,2014-5,283502319.0
2014-02-07,2014-6,270993019.0
2014-02-14,2014-7,271064316.0
2014-02-21,2014-8,274414455.0
2014-02-28,2014-9,285601533.0
2014-03-07,2014-10,282029633.0
2014-03-14,2014-11,284895557.0
2014-03-21,2014-12,283760798.0
2014-03-28,2014-13,277547292.0
2014-04-04,2014-14,267672022.0
2014-04-11,2014-15,269059800.0
2014-04-18,2014-16,271665257.0
2014-04-25,2014-17,277561129.0
2014-05-02,2014-18,274266514.0
2014-05-09,2014-19,269130680.0
2014-05-16,2014-20,268292185.0
2014-05-23,2014-21,273529246.0
2014-05-30,2014-22,273484442.0
2014-06-06,2014-23,276062699.0
2014-06-13,2014-24,275149899.0
2014-06-20,2014-25,278286703.0
2014-06-27,2014-26,282502800.0
2014-07-04,2014-27,288041838.0
2014-07-11,2014-28,284120919.0
2014-07-18,2014-29,284679442.0
2014-07-25,2014-30,278764277.0
2014-08-01,2014-31,285073580.0
2014-08-08,2014-32,288625312.0
2014-08-15,2014-33,292546173.0
2014-08-22,2014-34,295002724.0
2014-08-29,2014-35,290152667.0
2014-09-05,2014-36,290271075.0
2014-09-12,2014-37,291923520.0
2014-09-19,2014-38,294929908.0
2014-09-26,2014-39,302508983.0
2014-10-03,2014-40,302983669.0
2014-10-10,2014-41,302628099.0
2014-10-17,2014-42,304056321.0
2014-10-24,2014-43,297307264.0
2014-10-31,2014-44,293560460.0
2014-11-07,2014-45,297776334.0
2014-11-14,2014-46,298111529.0
2014-11-21,2014-47,296177796.0
2014-11-28,2014-48,295828118.0
2014-12-05,2014-49,295210058.0
2014-12-12,2014-50,298656418.0
2014-12-19,2014-51,296104050.0
2014-12-26,2014-52,293352704.0
2015-01-02,2015-1,298868458.0
2015-01-09,2015-2,295169644.0
2015-01-16,2015-3,297513946.0
2015-01-23,2015-4,303719788.0
2015-01-30,2015-5,313748178.0
2015-02-06,2015-6,320313342.0
2015-02-13,2015-7,320370075.0
2015-02-20,2015-8,312177680.0
2015-02-27,2015-9,318769995.0
2015-03-06,2015-10,330401188.0
2015-03-13,2015-11,325991840.0
2015-03-20,2015-12,316244735.0
2015-03-27,2015-13,320751023.0
2015-04-03,2015-14,315642961.0
2015-04-10,2015-15,316169392.0
2015-04-17,2015-16,330357259.0
2015-04-24,2015-17,328431880.0
2015-05-01,2015-18,327664703.0
2015-05-08,2015-19,329496095.0
2015-05-15,2015-20,318834001.0
2015-05-22,2015-21,310550439.0
2015-05-29,2015-22,320450081.0
