Tarih,TP_AB_N06,TP_AB_N06
2006-02-10,2006-6,51352565.0
2006-02-17,2006-7,58155540.0
2006-02-24,2006-8,57949491.0
2006-03-03,2006-9,58650914.0
2006-03-10,2006-10,60618516.0
2006-03-17,2006-11,60433593.0
2006-03-24,2006-12,60659678.0
2006-03-31,2006-13,61457385.0
2006-04-07,2006-14,61696262.0
2006-04-14,2006-15,64454985.0
2006-04-21,2006-16,62599463.0
2006-04-28,2006-17,62182516.0
2006-05-05,2006-18,60430204.0
2006-05-12,2006-19,62608908.0
2006-05-19,2006-20,67215044.0
2006-05-26,2006-21,72507052.0
2006-06-02,2006-22,73393747.0
2006-06-09,2006-23,72762511.0
2006-06-16,2006-24,73004232.0
2006-06-23,2006-25,76378189.0
2006-06-30,2006-26,69789530.0
2006-07-07,2006-27,71944386.0
2006-07-14,2006-28,71251117.0
2006-07-21,2006-29,69249725.0
2006-07-28,2006-30,66992581.0
2006-08-04,2006-31,67157941.0
2006-08-11,2006-32,65008359.0
2006-08-18,2006-33,63435409.0
2006-08-25,2006-34,65715848.0
2006-09-01,2006-35,64713254.0
2006-09-08,2006-36,65542677.0
2006-09-15,2006-37,64770097.0
2006-09-22,2006-38,64042937.0
2006-09-29,2006-39,65497266.0
2006-10-06,2006-40,65057190.0
2006-10-13,2006-41,64137237.0
2006-10-20,2006-42,62086350.0
2006-10-27,2006-43,61783793.0
2006-11-03,2006-44,64024322.0
2006-11-10,2006-45,61143476.0
2006-11-17,2006-46,63971406.0
2006-11-24,2006-47,65856773.0
2006-12-01,2006-48,64205062.0
2006-12-08,2006-49,63738551.0
2006-12-15,2006-50,64453419.0
2006-12-22,2006-51,64675826.0
2006-12-29,2006-52,64069967.0
2007-01-05,2007-1,63827641.0
2007-01-12,2007-2,65083755.0
2007-01-19,2007-3,64976473.0
2007-01-26,2007-4,67106679.0
2007-02-02,2007-5,69622665.0
2007-02-09,2007-6,66805211.0
2007-02-16,2007-7,66202609.0
2007-02-23,2007-8,67090984.0
2007-03-02,2007-9,69051574.0
2007-03-09,2007-10,69703197.0
2007-03-16,2007-11,69032027.0
2007-03-23,2007-12,66183192.0
2007-03-30,2007-13,72998150.0
2007-04-06,2007-14,70176400.0
2007-04-13,2007-15,70281673.0
2007-04-20,2007-16,69330025.0
2007-04-27,2007-17,68034771.0
2007-05-04,2007-18,69292542.0
2007-05-11,2007-19,66396895.0
2007-05-18,2007-20,65770241.0
2007-05-25,2007-21,68056988.0
2007-06-01,2007-22,68584850.0
2007-06-08,2007-23,68650898.0
2007-06-15,2007-24,68923020.0
2007-06-22,2007-25,68206167.0
2007-06-29,2007-26,69146741.0
2007-07-06,2007-27,68016651.0
2007-07-13,2007-28,68108834.0
2007-07-20,2007-29,67389605.0
2007-07-27,2007-30,67240310.0
2007-08-03,2007-31,69526544.0
2007-08-10,2007-32,68850087.0
2007-08-17,2007-33,74309093.0
2007-08-24,2007-34,71045917.0
2007-08-31,2007-35,72405615.0
2007-09-07,2007-36,70970999.0
2007-09-14,2007-37,69872572.0
2007-09-21,2007-38,67094148.0
2007-09-28,2007-39,66762313.0
2007-10-05,2007-40,67601461.0
2007-10-12,2007-41,66661652.0
2007-10-19,2007-42,65099831.0
2007-10-26,2007-43,65098686.0
2007-11-02,2007-44,64411721.0
2007-11-09,2007-45,65259961.0
2007-11-16,2007-46,65247396.0
2007-11-23,2007-47,66942126.0
2007-11-30,2007-48,64750253.0
2007-12-07,2007-49,63969588.0
2007-12-14,2007-50,64086156.0
2007-12-21,2007-51,64809596.0
2007-12-28,2007-52,64836254.0
2008-01-04,2008-1,65747174.0
2008-01-11,2008-2,65299711.0
2008-01-18,2008-3,66371248.0
2008-01-25,2008-4,66349348.0
2008-02-01,2008-5,66421020.0
2008-02-08,2008-6,67168897.0
2008-02-15,2008-7,65264551.0
2008-02-22,2008-8,66717486.0
2008-02-29,2008-9,67313898.0
2008-03-07,2008-10,71440969.0
2008-03-14,2008-11,73554532.0
2008-03-21,2008-12,71315267.0
2008-03-28,2008-13,73246115.0
2008-04-04,2008-14,74065926.0
2008-04-11,2008-15,76686156.0
2008-04-18,2008-16,77384588.0
2008-04-25,2008-17,75084664.0
2008-05-02,2008-18,73296982.0
2008-05-09,2008-19,71977941.0
2008-05-16,2008-20,75959604.0
2008-05-23,2008-21,76833804.0
2008-05-30,2008-22,69418995.0
2008-06-06,2008-23,69214827.0
2008-06-13,2008-24,70752945.0
2008-06-20,2008-25,69320195.0
2008-06-27,2008-26,70317799.0
2008-07-04,2008-27,73457571.0
2008-07-11,2008-28,70330772.0
2008-07-18,2008-29,69983545.0
2008-07-25,2008-30,69198313.0
2008-08-01,2008-31,67302357.0
2008-08-08,2008-32,66973558.0
2008-08-15,2008-33,69000335.0
2008-08-22,2008-34,69422830.0
2008-08-29,2008-35,69736079.0
2008-09-05,2008-36,70970751.0
2008-09-12,2008-37,73970740.0
2008-09-19,2008-38,76118568.0
2008-09-26,2008-39,74028129.0
2008-10-03,2008-40,73635882.0
2008-10-10,2008-41,80239930.0
2008-10-17,2008-42,84544984.0
2008-10-24,2008-43,94354546.0
2008-10-31,2008-44,84742993.0
2008-11-07,2008-45,84314908.0
2008-11-14,2008-46,88873352.0
2008-11-21,2008-47,92162841.0
2008-11-28,2008-48,86614588.0
2008-12-05,2008-49,86189206.0
2008-12-12,2008-50,86996913.0
2008-12-19,2008-51,87614629.0
2008-12-26,2008-52,85628283.0
2009-01-02,2009-1,86460845.0
2009-01-09,2009-2,87062724.0
2009-01-16,2009-3,90610733.0
2009-01-23,2009-4,90770473.0
2009-01-30,2009-5,89343810.0
2009-02-06,2009-6,90011618.0
2009-02-13,2009-7,91281512.0
2009-02-20,2009-8,92440517.0
2009-02-27,2009-9,92959046.0
2009-03-06,2009-10,94530104.0
2009-03-13,2009-11,94650051.0
2009-03-20,2009-12,91956034.0
2009-03-27,2009-13,89624397.0
2009-04-03,2009-14,84059180.0
2009-04-10,2009-15,81913197.0
2009-04-17,2009-16,82547866.0
2009-04-24,2009-17,83035488.0
2009-05-01,2009-18,82287166.0
2009-05-08,2009-19,82219046.0
2009-05-15,2009-20,84682481.0
2009-05-22,2009-21,83253776.0
2009-05-29,2009-22,85342976.0
2009-06-05,2009-23,84642074.0
2009-06-12,2009-24,84417119.0
2009-06-19,2009-25,82990872.0
2009-06-26,2009-26,82399670.0
2009-07-03,2009-27,81260910.0
2009-07-10,2009-28,82179183.0
2009-07-17,2009-29,82426567.0
2009-07-24,2009-30,80329049.0
2009-07-31,2009-31,81643544.0
2009-08-07,2009-32,81734030.0
2009-08-14,2009-33,82372404.0
2009-08-21,2009-34,83448942.0
2009-08-28,2009-35,84398374.0
2009-09-04,2009-36,85224033.0
2009-09-11,2009-37,85739886.0
2009-09-18,2009-38,82561126.0
2009-09-25,2009-39,83559405.0
2009-10-02,2009-40,84288663.0
2009-10-09,2009-41,83171341.0
2009-10-16,2009-42,82348169.0
2009-10-23,2009-43,84233627.0
2009-10-30,2009-44,85180544.0
2009-11-06,2009-45,85646985.0
2009-11-13,2009-46,85350475.0
2009-11-20,2009-47,85955525.0
2009-11-27,2009-48,85008382.0
2009-12-04,2009-49,85341551.0
2009-12-11,2009-50,85453977.0
2009-12-18,2009-51,85192394.0
2009-12-25,2009-52,85173784.0
2010-01-01,2010-1,86202900.0
2010-01-08,2010-2,84818366.0
2010-01-15,2010-3,86544013.0
2010-01-22,2010-4,84622922.0
2010-01-29,2010-5,85782549.0
2010-02-05,2010-6,85746693.0
2010-02-12,2010-7,83142581.0
2010-02-19,2010-8,83055705.0
2010-02-26,2010-9,84834376.0
2010-03-05,2010-10,85375113.0
2010-03-12,2010-11,85169925.0
2010-03-19,2010-12,85714873.0
2010-03-26,2010-13,86374797.0
2010-04-02,2010-14,85808207.0
2010-04-09,2010-15,84440597.0
2010-04-16,2010-16,85632136.0
2010-04-23,2010-17,88650377.0
2010-04-30,2010-18,88314209.0
2010-05-07,2010-19,89869395.0
2010-05-14,2010-20,89141809.0
2010-05-21,2010-21,92045835.0
2010-05-28,2010-22,91333677.0
2010-06-04,2010-23,91402992.0
2010-06-11,2010-24,91988586.0
2010-06-18,2010-25,89294999.0
2010-06-25,2010-26,90302512.0
2010-07-02,2010-27,92142597.0
2010-07-09,2010-28,91712613.0
2010-07-16,2010-29,91478398.0
2010-07-23,2010-30,91191125.0
2010-07-30,2010-31,91289280.0
2010-08-06,2010-32,92847559.0
2010-08-13,2010-33,93351359.0
2010-08-20,2010-34,92076043.0
2010-08-27,2010-35,94506945.0
2010-09-03,2010-36,94578358.0
2010-09-10,2010-37,94736383.0
2010-09-17,2010-38,89601848.0
2010-09-24,2010-39,90409830.0
2010-10-01,2010-40,89684534.0
2010-10-08,2010-41,89085746.0
2010-10-15,2010-42,86309284.0
2010-10-22,2010-43,88190832.0
2010-10-29,2010-44,87921780.0
2010-11-05,2010-45,86731275.0
2010-11-12,2010-46,88583582.0
2010-11-19,2010-47,89144059.0
2010-11-26,2010-48,90976227.0
2010-12-03,2010-49,91688888.0
2010-12-10,2010-50,93261703.0
2010-12-17,2010-51,94285231.0
2010-12-24,2010-52,96958667.0
2010-12-31,2010-53,97994349.0
2011-01-07,2011-1,98062798.0
2011-01-14,2011-2,101013658.0
2011-01-21,2011-3,100298926.0
2011-01-28,2011-4,102216905.0
2011-02-04,2011-5,103433975.0
2011-02-11,2011-6,103855164.0
2011-02-18,2011-7,102307933.0
2011-02-25,2011-8,105365463.0
2011-03-04,2011-9,106255975.0
2011-03-11,2011-10,104655907.0
2011-03-18,2011-11,108177685.0
2011-03-25,2011-12,106511940.0
2011-04-01,2011-13,106294940.0
2011-04-08,2011-14,104601218.0
2011-04-15,2011-15,105537362.0
2011-04-22,2011-16,105818001.0
2011-04-29,2011-17,106756047.0
2011-05-06,2011-18,108883940.0
2011-05-13,2011-19,110115621.0
2011-05-20,2011-20,109524545.0
2011-05-27,2011-21,110003304.0
2011-06-03,2011-22,110475326.0
2011-06-10,2011-23,110450206.0
2011-06-17,2011-24,111249062.0
2011-06-24,2011-25,112479929.0
2011-07-01,2011-26,114176464.0
2011-07-08,2011-27,114386892.0
2011-07-15,2011-28,114491763.0
2011-07-22,2011-29,116495780.0
2011-07-29,2011-30,117273714.0
2011-08-05,2011-31,118873820.0
2011-08-12,2011-32,121210900.0
2011-08-19,2011-33,120618587.0
2011-08-26,2011-34,119481777.0
2011-09-02,2011-35,118590079.0
2011-09-09,2011-36,117708987.0
2011-09-16,2011-37,116700909.0
2011-09-23,2011-38,117125834.0
2011-09-30,2011-39,118873665.0
2011-10-07,2011-40,114049749.0
2011-10-14,2011-41,114158221.0
2011-10-21,2011-42,109856206.0
2011-10-28,2011-43,105283303.0
2011-11-04,2011-44,105141274.0
2011-11-11,2011-45,105142104.0
2011-11-18,2011-46,104997096.0
2011-11-25,2011-47,106556352.0
2011-12-02,2011-48,104239318.0
2011-12-09,2011-49,105605678.0
2011-12-16,2011-50,106234229.0
2011-12-23,2011-51,105024910.0
2011-12-30,2011-52,99006322.0
2012-01-06,2012-1,94898317.0
2012-01-13,2012-2,92893459.0
2012-01-20,2012-3,87838363.0
2012-01-27,2012-4,87366429.0
2012-02-03,2012-5,86965840.0
2012-02-10,2012-6,86939817.0
2012-02-17,2012-7,87707132.0
2012-02-24,2012-8,87039097.0
2012-03-02,2012-9,87253830.0
2012-03-09,2012-10,87970534.0
2012-03-16,2012-11,90375106.0
2012-03-23,2012-12,91010875.0
2012-03-30,2012-13,89398831.0
2012-04-06,2012-14,89513008.0
2012-04-13,2012-15,89892616.0
2012-04-20,2012-16,88877048.0
2012-04-27,2012-17,88462585.0
2012-05-04,2012-18,87552776.0
2012-05-11,2012-19,88361359.0
2012-05-18,2012-20,88535968.0
2012-05-25,2012-21,89149703.0
2012-06-01,2012-22,88241797.0
2012-06-08,2012-23,87508001.0
2012-06-15,2012-24,87333343.0
2012-06-22,2012-25,87839456.0
2012-06-29,2012-26,90711459.0
2012-07-06,2012-27,88255020.0
2012-07-13,2012-28,88774742.0
2012-07-20,2012-29,87438257.0
2012-07-27,2012-30,88640458.0
2012-08-03,2012-31,88271226.0
2012-08-10,2012-32,87582326.0
2012-08-17,2012-33,87508938.0
2012-08-24,2012-34,88080822.0
2012-08-31,2012-35,89460056.0
2012-09-07,2012-36,89963669.0
2012-09-14,2012-37,89808200.0
2012-09-21,2012-38,89101136.0
2012-09-28,2012-39,92113829.0
2012-10-05,2012-40,92943238.0
2012-10-12,2012-41,93263499.0
2012-10-19,2012-42,92852741.0
2012-10-26,2012-43,92243193.0
2012-11-02,2012-44,93071389.0
2012-11-09,2012-45,92355223.0
2012-11-16,2012-46,92478980.0
2012-11-23,2012-47,92806646.0
2012-11-30,2012-48,92675549.0
2012-12-07,2012-49,92793319.0
2012-12-14,2012-50,94851792.0
2012-12-21,2012-51,95615484.0
2012-12-28,2012-52,95957575.0
2013-01-04,2013-1,95160671.0
2013-01-11,2013-2,94103570.0
2013-01-18,2013-3,93020076.0
2013-01-25,2013-4,93735468.8
2013-02-01,2013-5,94364837.0
2013-02-08,2013-6,95014054.0
2013-02-15,2013-7,94355450.0
2013-02-22,2013-8,95458274.0
2013-03-01,2013-9,95323854.0
2013-03-08,2013-10,95639643.0
2013-03-15,2013-11,96129107.0
2013-03-22,2013-12,96247213.0
2013-03-29,2013-13,96530759.0
2013-04-05,2013-14,95983981.0
2013-04-12,2013-15,95332931.0
2013-04-19,2013-16,98272767.0
2013-04-26,2013-17,98745880.0
2013-05-03,2013-18,97923968.0
2013-05-10,2013-19,97750551.0
2013-05-17,2013-20,98406658.0
2013-05-24,2013-21,99892596.0
2013-05-31,2013-22,100394687.0
2013-06-07,2013-23,102131109.0
2013-06-14,2013-24,101291085.0
2013-06-21,2013-25,102934293.0
2013-06-28,2013-26,101649152.0
2013-07-05,2013-27,102034793.0
2013-07-12,2013-28,95098276.0
2013-07-19,2013-29,92879563.0
2013-07-26,2013-30,96710304.0
2013-08-02,2013-31,98297362.0
2013-08-09,2013-32,97849348.0
2013-08-16,2013-33,97919041.0
2013-08-23,2013-34,99262991.0
2013-08-30,2013-35,102254405.0
2013-09-06,2013-36,102139266.0
2013-09-13,2013-37,98989045.0
2013-09-20,2013-38,94877549.0
2013-09-27,2013-39,99593393.0
2013-10-04,2013-40,97800551.0
2013-10-11,2013-41,99153834.0
2013-10-18,2013-42,99149226.0
2013-10-25,2013-43,99156331.0
2013-11-01,2013-44,99470756.0
2013-11-08,2013-45,101155903.0
2013-11-15,2013-46,104402381.0
2013-11-22,2013-47,102925437.0
2013-11-29,2013-48,103107157.0
2013-12-06,2013-49,104041013.0
2013-12-13,2013-50,103738988.0
2013-12-20,2013-51,103753651.0
2013-12-27,2013-52,101351286.0
2014-01-03,2014-1,101526559.0
2014-01-10,2014-2,101297915.0
2014-01-17,2014-3,96937277.0
2014-01-24,2014-4,90429031.0
2014-01-31,2014-5,96019176.0
2014-02-07,2014-6,89502001.0
2014-02-14,2014-7,87999750.0
2014-02-21,2014-8,90952454.0
2014-02-28,2014-9,91576057.0
2014-03-07,2014-10,91470383.0
2014-03-14,2014-11,92343076.0
2014-03-21,2014-12,91243407.0
2014-03-28,2014-13,88553284.0
2014-04-04,2014-14,84956978.0
2014-04-11,2014-15,86153103.0
2014-04-18,2014-16,86242047.0
2014-04-25,2014-17,84980431.0
2014-05-02,2014-18,83733625.0
2014-05-09,2014-19,82977118.0
2014-05-16,2014-20,82825968.0
2014-05-23,2014-21,84129681.0
2014-05-30,2014-22,85021258.0
2014-06-06,2014-23,86265319.0
2014-06-13,2014-24,85975375.0
2014-06-20,2014-25,87441112.0
2014-06-27,2014-26,90869810.0
2014-07-04,2014-27,91756869.0
2014-07-11,2014-28,91907639.0
2014-07-18,2014-29,91531144.0
2014-07-25,2014-30,90286964.0
2014-08-01,2014-31,91676485.0
2014-08-08,2014-32,92705554.0
2014-08-15,2014-33,92766049.0
2014-08-22,2014-34,93396263.0
2014-08-29,2014-35,93256062.0
2014-09-05,2014-36,93154083.0
2014-09-12,2014-37,95031561.0
2014-09-19,2014-38,95519634.0
2014-09-26,2014-39,97744419.0
2014-10-03,2014-40,99238180.0
2014-10-10,2014-41,98847522.0
2014-10-17,2014-42,98904705.0
2014-10-24,2014-43,97217964.0
2014-10-31,2014-44,97216050.0
2014-11-07,2014-45,97503389.0
2014-11-14,2014-46,97392071.0
2014-11-21,2014-47,96638495.0
2014-11-28,2014-48,97916085.0
2014-12-05,2014-49,98228727.0
2014-12-12,2014-50,99208160.0
2014-12-19,2014-51,99136097.0
2014-12-26,2014-52,98185822.0
2015-01-02,2015-1,100816515.0
2015-01-09,2015-2,99052086.0
2015-01-16,2015-3,100541019.0
2015-01-23,2015-4,102152835.0
2015-01-30,2015-5,105179702.0
2015-02-06,2015-6,106450292.0
2015-02-13,2015-7,108074308.0
2015-02-20,2015-8,103673979.0
2015-02-27,2015-9,104353431.0
2015-03-06,2015-10,108050407.0
2015-03-13,2015-11,107417590.0
2015-03-20,2015-12,97127531.0
2015-03-27,2015-13,96171709.0
2015-04-03,2015-14,94810703.0
2015-04-10,2015-15,95380076.0
2015-04-17,2015-16,100943689.0
2015-04-24,2015-17,98472920.0
2015-05-01,2015-18,97949220.0
2015-05-08,2015-19,98777663.0
2015-05-15,2015-20,95772511.0
2015-05-22,2015-21,92072083.0
