Tarih,TP_AB_N102,TP_AB_N102
2006-03-24,2006-12,-216696.0
2006-03-31,2006-13,-218291.0
2006-04-07,2006-14,-218022.0
2006-04-14,2006-15,-218235.0
2006-04-21,2006-16,-217381.0
2006-04-28,2006-17,-217932.0
2006-05-05,2006-18,-219526.0
2006-05-12,2006-19,-227287.0
2006-05-19,2006-20,-240180.0
2006-05-26,2006-21,-258531.0
2006-06-02,2006-22,-261776.0
2006-06-09,2006-23,-258800.0
2006-06-16,2006-24,-263944.0
2006-06-23,2006-25,-276376.0
2006-06-30,2006-26,-265505.0
2006-07-07,2006-27,-265033.0
2006-07-14,2006-28,-263304.0
2006-07-21,2006-29,-257048.0
2006-07-28,2006-30,-250602.0
2006-08-04,2006-31,-249400.0
2006-08-11,2006-32,-243122.0
2006-08-18,2006-33,-240753.0
2006-08-25,2006-34,-247075.0
2006-09-01,2006-35,-243145.0
2006-09-08,2006-36,-246514.0
2006-09-15,2006-37,-245436.0
2006-09-22,2006-38,-245683.0
2006-09-29,2006-39,-249086.0
2006-10-06,2006-40,-248738.0
2006-10-13,2006-41,-245548.0
2006-10-20,2006-42,-241539.0
2006-10-27,2006-43,-240663.0
2006-11-03,2006-44,-243538.0
2006-11-10,2006-45,-241595.0
2006-11-17,2006-46,-239820.0
2006-11-24,2006-47,-247940.0
2006-12-01,2006-48,-246053.0
2006-12-08,2006-49,-243897.0
2006-12-15,2006-50,-241045.0
2006-12-22,2006-51,-241572.0
2006-12-29,2006-52,-239697.0
2007-01-05,2007-1,-238338.0
2007-01-12,2007-2,-241146.0
2007-01-19,2007-3,-238540.0
2007-01-26,2007-4,-237619.0
2007-02-02,2007-5,-236361.0
2007-02-09,2007-6,-235654.0
2007-02-16,2007-7,-234104.0
2007-02-23,2007-8,-232431.0
2007-03-02,2007-9,-239629.0
2007-03-09,2007-10,-240225.0
2007-03-16,2007-11,-238405.0
2007-03-23,2007-12,-235205.0
2007-03-30,2007-13,-236665.0
2007-04-06,2007-14,-232666.0
2007-04-13,2007-15,-234272.0
2007-04-20,2007-16,-232958.0
2007-04-27,2007-17,-227893.0
2007-05-04,2007-18,-231465.0
2007-05-11,2007-19,-228466.0
2007-05-18,2007-20,-225411.0
2007-05-25,2007-21,-226355.0
2007-06-01,2007-22,-224816.0
2007-06-08,2007-23,-224973.0
2007-06-15,2007-24,-225456.0
2007-06-22,2007-25,-222244.0
2007-06-29,2007-26,-224636.0
2007-07-06,2007-27,-221346.0
2007-07-13,2007-28,-221413.0
2007-07-20,2007-29,-218325.0
2007-07-27,2007-30,-218033.0
2007-08-03,2007-31,-220863.0
2007-08-10,2007-32,-219324.0
2007-08-17,2007-33,-237293.0
2007-08-24,2007-34,-226501.0
2007-08-31,2007-35,-228893.0
2007-09-07,2007-36,-224255.0
2007-09-14,2007-37,-220268.0
2007-09-21,2007-38,-215057.0
2007-09-28,2007-39,-212260.0
2007-10-05,2007-40,-209947.0
2007-10-12,2007-41,-206319.0
2007-10-19,2007-42,-211070.0
2007-10-26,2007-43,-210587.0
2007-11-02,2007-44,-206937.0
2007-11-09,2007-45,-210564.0
2007-11-16,2007-46,-209935.0
2007-11-23,2007-47,-214967.0
2007-11-30,2007-48,-212552.0
2007-12-07,2007-49,-208801.0
2007-12-14,2007-50,-208408.0
2007-12-21,2007-51,-209071.0
2007-12-28,2007-52,-207038.0
2008-01-04,2008-1,-208195.0
2008-01-11,2008-2,-205466.0
2008-01-18,2008-3,-209823.0
2008-01-25,2008-4,-212754.0
2008-02-01,2008-5,-210081.0
2008-02-08,2008-6,-212957.0
2008-02-15,2008-7,-211755.0
2008-02-22,2008-8,-214293.0
2008-02-29,2008-9,-212889.0
2008-03-07,2008-10,-220986.0
2008-03-14,2008-11,-228152.0
2008-03-21,2008-12,-227388.0
2008-03-28,2008-13,-233643.0
2008-04-04,2008-14,-234553.0
2008-04-11,2008-15,-242145.0
2008-04-18,2008-16,-245447.0
2008-04-25,2008-17,-238158.0
2008-05-02,2008-18,-233205.0
2008-05-09,2008-19,-229398.0
2008-05-16,2008-20,-227399.0
2008-05-23,2008-21,-229690.0
2008-05-30,2008-22,-222705.0
2008-06-06,2008-23,-222862.0
2008-06-13,2008-24,-227399.0
2008-06-20,2008-25,-223266.0
2008-06-27,2008-26,-221795.0
2008-07-04,2008-27,-229892.0
2008-07-11,2008-28,-222761.0
2008-07-18,2008-29,-221941.0
2008-07-25,2008-30,-219628.0
2008-08-01,2008-31,-211553.0
2008-08-08,2008-32,-210778.0
2008-08-15,2008-33,-209924.0
2008-08-22,2008-34,-211070.0
2008-08-29,2008-35,-209643.0
2008-09-05,2008-36,-213192.0
2008-09-12,2008-37,-216899.0
2008-09-19,2008-38,-224884.0
2008-09-26,2008-39,-219032.0
2008-10-03,2008-40,-218359.0
2008-10-10,2008-41,-238315.0
2008-10-17,2008-42,-253320.0
2008-10-24,2008-43,-285473.0
2008-10-31,2008-44,-254106.0
2008-11-07,2008-45,-256565.0
2008-11-14,2008-46,-270795.0
2008-11-21,2008-47,-281733.0
2008-11-28,2008-48,-263921.0
2008-12-05,2008-49,-261159.0
2008-12-12,2008-50,-262372.0
2008-12-19,2008-51,-268874.0
2008-12-26,2008-52,-262473.0
2009-01-02,2009-1,-264741.0
2009-01-09,2009-2,-266291.0
2009-01-16,2009-3,-274770.0
2009-01-23,2009-4,-277207.0
2009-01-30,2009-5,-272951.0
2009-02-06,2009-6,-275287.0
2009-02-13,2009-7,-276028.0
2009-02-20,2009-8,-279319.0
2009-02-27,2009-9,-279195.0
2009-03-06,2009-10,-285383.0
2009-03-13,2009-11,-289876.0
2009-03-20,2009-12,-286383.0
2009-03-27,2009-13,-280509.0
2009-04-03,2009-14,-272086.0
2009-04-10,2009-15,-264258.0
2009-04-17,2009-16,-268762.0
2009-04-24,2009-17,-273894.0
2009-05-01,2009-18,-267291.0
2009-05-08,2009-19,-260519.0
2009-05-15,2009-20,-269189.0
2009-05-22,2009-21,-264213.0
2009-05-29,2009-22,-270435.0
2009-06-05,2009-23,-268548.0
2009-06-12,2009-24,-267571.0
2009-06-19,2009-25,-271075.0
2009-06-26,2009-26,-269323.0
2009-07-03,2009-27,-265572.0
2009-07-10,2009-28,-269245.0
2009-07-17,2009-29,-267167.0
2009-07-24,2009-30,-260620.0
2009-07-31,2009-31,-258553.0
2009-08-07,2009-32,-258632.0
2009-08-14,2009-33,-258463.0
2009-08-21,2009-34,-261327.0
2009-08-28,2009-35,-2332391.0
2009-09-04,2009-36,-2349014.0
2009-09-11,2009-37,-2543765.0
2009-09-18,2009-38,-2499841.0
2009-09-25,2009-39,-2518375.0
2009-10-02,2009-40,-2519982.0
2009-10-09,2009-41,-2488378.0
2009-10-16,2009-42,-2465773.0
2009-10-23,2009-43,-2514304.0
2009-10-30,2009-44,-2537123.0
2009-11-06,2009-45,-2547086.0
2009-11-13,2009-46,-2531552.0
2009-11-20,2009-47,-2552443.0
2009-11-27,2009-48,-2567977.0
2009-12-04,2009-49,-2569691.0
2009-12-11,2009-50,-2558014.0
2009-12-18,2009-51,-2554907.0
2009-12-25,2009-52,-2543444.0
2010-01-01,2010-1,-2533695.0
2010-01-08,2010-2,-2471879.0
2010-01-15,2010-3,-2456238.0
2010-01-22,2010-4,-2464058.0
2010-01-29,2010-5,-2489556.0
2010-02-05,2010-6,-2479700.0
2010-02-12,2010-7,-2497377.0
2010-02-19,2010-8,-2492984.0
2010-02-26,2010-9,-2534873.0
2010-03-05,2010-10,-2543980.0
2010-03-12,2010-11,-2518803.0
2010-03-19,2010-12,-2503698.0
2010-03-26,2010-13,-2500698.0
2010-04-02,2010-14,-2472200.0
2010-04-09,2010-15,-2438239.0
2010-04-16,2010-16,-2416384.0
2010-04-23,2010-17,-2412849.0
2010-04-30,2010-18,-2403314.0
2010-05-07,2010-19,-2449595.0
2010-05-14,2010-20,-2407278.0
2010-05-21,2010-21,-2488592.0
2010-05-28,2010-22,-2469308.0
2010-06-04,2010-23,-2471772.0
2010-06-11,2010-24,-2496627.0
2010-06-18,2010-25,-2468344.0
2010-06-25,2010-26,-2497055.0
2010-07-02,2010-27,-2512375.0
2010-07-09,2010-28,-2488056.0
2010-07-16,2010-29,-2479807.0
2010-07-23,2010-30,-2464166.0
2010-07-30,2010-31,-2459987.0
2010-08-06,2010-32,-2461809.0
2010-08-13,2010-33,-2470701.0
2010-08-20,2010-34,-2435025.0
2010-08-27,2010-35,-2466737.0
2010-09-03,2010-36,-2455595.0
2010-09-10,2010-37,-2448845.0
2010-09-17,2010-38,-2434490.0
2010-09-24,2010-39,-2451952.0
2010-10-01,2010-40,-2417134.0
2010-10-08,2010-41,-2388530.0
2010-10-15,2010-42,-2369246.0
2010-10-22,2010-43,-2397422.0
2010-10-29,2010-44,-2410813.0
2010-11-05,2010-45,-2375352.0
2010-11-12,2010-46,-2381566.0
2010-11-19,2010-47,-2401171.0
2010-11-26,2010-48,-2437061.0
2010-12-03,2010-49,-2441668.0
2010-12-10,2010-50,-2464915.0
2010-12-17,2010-51,-2503698.0
2010-12-24,2010-52,-2543123.0
2010-12-31,2010-53,-2564228.0
2011-01-07,2011-1,-2538516.0
2011-01-14,2011-2,-2564549.0
2011-01-21,2011-3,-2596582.0
2011-01-28,2011-4,-2631507.0
2011-02-04,2011-5,-2661183.0
2011-02-11,2011-6,-2669111.0
2011-02-18,2011-7,-2626258.0
2011-02-25,2011-8,-2700929.0
2011-03-04,2011-9,-2714321.0
2011-03-11,2011-10,-2657862.0
2011-03-18,2011-11,-2694394.0
2011-03-25,2011-12,-2638578.0
2011-04-01,2011-13,-2616294.0
2011-04-08,2011-14,-2567442.0
2011-04-15,2011-15,-2596582.0
2011-04-22,2011-16,-2606010.0
2011-04-29,2011-17,-2625079.0
2011-05-06,2011-18,-2679610.0
2011-05-13,2011-19,-2700394.0
2011-05-20,2011-20,-2693859.0
2011-05-27,2011-21,-2715714.0
2011-06-03,2011-22,-2727070.0
2011-06-10,2011-23,-2725141.0
2011-06-17,2011-24,-2741533.0
2011-06-24,2011-25,-2767138.0
2011-07-01,2011-26,-2781601.0
2011-07-08,2011-27,-2784814.0
2011-07-15,2011-28,-2808705.0
2011-07-22,2011-29,-2857022.0
2011-07-29,2011-30,-2883270.0
2011-08-05,2011-31,-2929873.0
2011-08-12,2011-32,-3043969.0
2011-08-19,2011-33,-3066039.0
2011-08-26,2011-34,-3053933.0
2011-09-02,2011-35,-3025221.0
2011-09-09,2011-36,-3012258.0
2011-09-16,2011-37,-3015793.0
2011-09-23,2011-38,-3063789.0
2011-09-30,2011-39,-3123890.0
2011-10-07,2011-40,-3081359.0
2011-10-14,2011-41,-3094429.0
2011-10-21,2011-42,-3157209.0
2011-10-28,2011-43,-3005294.0
2011-11-04,2011-44,-3001009.0
2011-11-11,2011-45,-3005937.0
2011-11-18,2011-46,-3037327.0
2011-11-25,2011-47,-3113927.0
2011-12-02,2011-48,-3069895.0
2011-12-09,2011-49,-3063039.0
2011-12-16,2011-50,-3102035.0
2011-12-23,2011-51,-3124319.0
2011-12-30,2011-52,-3153566.0
2012-01-06,2012-1,-3094215.0
2012-01-13,2012-2,-3020293.0
2012-01-20,2012-3,-3010544.0
2012-01-27,2012-4,-2976690.0
2012-02-03,2012-5,-2925159.0
2012-02-10,2012-6,-2919266.0
2012-02-17,2012-7,-2925480.0
2012-02-24,2012-8,-2917552.0
2012-03-02,2012-9,-2909732.0
2012-03-09,2012-10,-2933408.0
2012-03-16,2012-11,-2943050.0
2012-03-23,2012-12,-2983118.0
2012-03-30,2012-13,-2948085.0
2012-04-06,2012-14,-2956334.0
2012-04-13,2012-15,-2973797.0
2012-04-20,2012-16,-2953549.0
2012-04-27,2012-17,-2928694.0
2012-05-04,2012-18,-2914231.0
2012-05-11,2012-19,-2946371.0
2012-05-18,2012-20,-2979261.0
2012-05-25,2012-21,-3005294.0
2012-06-01,2012-22,-2992760.0
2012-06-08,2012-23,-2970155.0
2012-06-15,2012-24,-2961370.0
2012-06-22,2012-25,-2931908.0
2012-06-29,2012-26,-2953763.0
2012-07-06,2012-27,-2933729.0
2012-07-13,2012-28,-2919481.0
2012-07-20,2012-29,-2912410.0
2012-07-27,2012-30,-2935443.0
2012-08-03,2012-31,-2902768.0
2012-08-10,2012-32,-2885519.0
2012-08-17,2012-33,-2901697.0
2012-08-24,2012-34,-2922480.0
2012-08-31,2012-35,-2957941.0
2012-09-07,2012-36,-2969726.0
2012-09-14,2012-37,-2987510.0
2012-09-21,2012-38,-2976904.0
2012-09-28,2012-39,-2953870.0
2012-10-05,2012-40,-2980439.0
2012-10-12,2012-41,-2986867.0
2012-10-19,2012-42,-2981725.0
2012-10-26,2012-43,-2969940.0
2012-11-02,2012-44,-2955049.0
2012-11-09,2012-45,-2920552.0
2012-11-16,2012-46,-2941014.0
2012-11-23,2012-47,-2945514.0
2012-11-30,2012-48,-2939729.0
2012-12-07,2012-49,-2949371.0
2012-12-14,2012-50,-2929230.0
2012-12-21,2012-51,-2953977.0
2012-12-28,2012-52,-2959334.0
2013-01-04,2013-1,-2927301.0
2013-01-11,2013-2,-2908125.0
2013-01-18,2013-3,-2899661.0
2013-01-25,2013-4,-2911767.0
2013-02-01,2013-5,-2912732.0
2013-02-08,2013-6,-2912410.0
2013-02-15,2013-7,-2895162.0
2013-02-22,2013-8,-2913589.0
2013-03-01,2013-9,-2916481.0
2013-03-08,2013-10,-2901590.0
2013-03-15,2013-11,-2913267.0
2013-03-22,2013-12,-2921731.0
2013-03-29,2013-13,-2913053.0
2013-04-05,2013-14,-2899554.0
2013-04-12,2013-15,-2883270.0
2013-04-19,2013-16,-2894948.0
2013-04-26,2013-17,-2904268.0
2013-05-03,2013-18,-2910268.0
2013-05-10,2013-19,-2900626.0
2013-05-17,2013-20,-2915410.0
2013-05-24,2013-21,-2958692.0
2013-05-31,2013-22,-2994688.0
2013-06-07,2013-23,-3050505.0
2013-06-14,2013-24,-3057576.0
2013-06-21,2013-25,-3111678.0
2013-06-28,2013-26,-3108249.0
2013-07-05,2013-27,-3132997.0
2013-07-12,2013-28,-3123998.0
2013-07-19,2013-29,-3090251.0
2013-07-26,2013-30,-3115534.0
2013-08-02,2013-31,-3135890.0
2013-08-09,2013-32,-3134390.0
2013-08-16,2013-33,-3139639.0
2013-08-23,2013-34,-3232309.0
2013-08-30,2013-35,-3353477.0
2013-09-06,2013-36,-3363119.0
2013-09-13,2013-37,-3293268.0
2013-09-20,2013-38,-3211311.0
2013-09-27,2013-39,-3305481.0
2013-10-04,2013-40,-3298946.0
2013-10-11,2013-41,-3249986.0
2013-10-18,2013-42,-3251379.0
2013-10-25,2013-43,-3278805.0
2013-11-01,2013-44,-3284162.0
2013-11-08,2013-45,-3334300.0
2013-11-15,2013-46,-3348870.0
2013-11-22,2013-47,-3305053.0
2013-11-29,2013-48,-3318980.0
2013-12-06,2013-49,-3371689.0
2013-12-13,2013-50,-3369332.0
2013-12-20,2013-51,-3395580.0
2013-12-27,2013-52,-3452896.0
2014-01-03,2014-1,-3580920.0
2014-01-10,2014-2,-3592705.0
2014-01-17,2014-3,-3625487.0
2014-01-24,2014-4,-3747726.0
2014-01-31,2014-5,-3755547.0
2014-02-07,2014-6,-3654842.0
2014-02-14,2014-7,-3636415.0
2014-02-21,2014-8,-3653663.0
2014-02-28,2014-9,-3691696.0
2014-03-07,2014-10,-3643379.0
2014-03-14,2014-11,-3704980.0
2014-03-21,2014-12,-3705623.0
2014-03-28,2014-13,-3629344.0
2014-04-04,2014-14,-3533032.0
2014-04-11,2014-15,-3493071.0
2014-04-18,2014-16,-3543209.0
2014-04-25,2014-17,-3553066.0
2014-05-02,2014-18,-3515248.0
2014-05-09,2014-19,-3463074.0
2014-05-16,2014-20,-3435862.0
2014-05-23,2014-21,-3465645.0
2014-05-30,2014-22,-3455896.0
2014-06-06,2014-23,-3480751.0
2014-06-13,2014-24,-3471859.0
2014-06-20,2014-25,-3521676.0
2014-06-27,2014-26,-3524354.0
2014-07-04,2014-27,-3534532.0
2014-07-11,2014-28,-3519212.0
2014-07-18,2014-29,-3507855.0
2014-07-25,2014-30,-3447111.0
2014-08-01,2014-31,-3502927.0
2014-08-08,2014-32,-3543638.0
2014-08-15,2014-33,-3534424.0
2014-08-22,2014-34,-3551351.0
2014-08-29,2014-35,-3521354.0
2014-09-05,2014-36,-3498535.0
2014-09-12,2014-37,-3526389.0
2014-09-19,2014-38,-3567850.0
2014-09-26,2014-39,-3591741.0
2014-10-03,2014-40,-3619381.0
2014-10-10,2014-41,-3611024.0
2014-10-17,2014-42,-3636629.0
2014-10-24,2014-43,-3566457.0
2014-10-31,2014-44,-3520390.0
2014-11-07,2014-45,-3533996.0
2014-11-14,2014-46,-3531318.0
2014-11-21,2014-47,-3508498.0
2014-11-28,2014-48,-3481608.0
2014-12-05,2014-49,-3490928.0
2014-12-12,2014-50,-3544602.0
2014-12-19,2014-51,-3627737.0
2014-12-26,2014-52,-3605775.0
2015-01-02,2015-1,-3613381.0
2015-01-09,2015-2,-3530460.0
2015-01-16,2015-3,-3492428.0
2015-01-23,2015-4,-3578992.0
2015-01-30,2015-5,-3626987.0
2015-02-06,2015-6,-3707123.0
2015-02-13,2015-7,-3762939.0
2015-02-20,2015-8,-3706373.0
2015-02-27,2015-9,-3758975.0
2015-03-06,2015-10,-3868572.0
2015-03-13,2015-11,-3818862.0
