Tarih,TP_AB_N23,TP_AB_N23
2006-02-10,2006-6,-88456.0
2006-02-17,2006-7,-93375.0
2006-02-24,2006-8,-96076.0
2006-03-03,2006-9,-93195.0
2006-03-10,2006-10,-65181.0
2006-03-17,2006-11,-66459.0
2006-03-24,2006-12,-47962.0
2006-03-31,2006-13,-53424.0
2006-04-07,2006-14,-84195.0
2006-04-14,2006-15,-113301.0
2006-04-21,2006-16,-88358.0
2006-04-28,2006-17,-70219.0
2006-05-05,2006-18,-61985.0
2006-05-12,2006-19,-66054.0
2006-05-19,2006-20,-53150.0
2006-05-26,2006-21,-98824.0
2006-06-02,2006-22,-63815.0
2006-06-09,2006-23,-51438.0
2006-06-16,2006-24,-46689.0
2006-06-23,2006-25,-62937.0
2006-06-30,2006-26,-139081.0
2006-07-07,2006-27,-66614.0
2006-07-14,2006-28,-69013.0
2006-07-21,2006-29,-77318.0
2006-07-28,2006-30,-173448.0
2006-08-04,2006-31,-123235.0
2006-08-11,2006-32,-81532.0
2006-08-18,2006-33,-79590.0
2006-08-25,2006-34,-90330.0
2006-09-01,2006-35,-68281.0
2006-09-08,2006-36,-70218.0
2006-09-15,2006-37,-70918.0
2006-09-22,2006-38,-68136.0
2006-09-29,2006-39,-117996.0
2006-10-06,2006-40,-61245.0
2006-10-13,2006-41,-60287.0
2006-10-20,2006-42,-58676.0
2006-10-27,2006-43,-56186.0
2006-11-03,2006-44,-67123.0
2006-11-10,2006-45,-66011.0
2006-11-17,2006-46,-178875.0
2006-11-24,2006-47,-53145.0
2006-12-01,2006-48,-50638.0
2006-12-08,2006-49,-49304.0
2006-12-15,2006-50,-105127.0
2006-12-22,2006-51,-143113.0
2006-12-29,2006-52,-55398.0
2007-01-05,2007-1,-63993.0
2007-01-12,2007-2,-60590.0
2007-01-19,2007-3,-60739.0
2007-01-26,2007-4,-132165.0
2007-02-02,2007-5,-100138.0
2007-02-09,2007-6,-102340.0
2007-02-16,2007-7,-74391.0
2007-02-23,2007-8,-92693.0
2007-03-02,2007-9,-117163.0
2007-03-09,2007-10,-89741.0
2007-03-16,2007-11,-110956.0
2007-03-23,2007-12,-87445.0
2007-03-30,2007-13,-215088.0
2007-04-06,2007-14,-124033.0
2007-04-13,2007-15,-109101.0
2007-04-20,2007-16,-110361.0
2007-04-27,2007-17,-121258.0
2007-05-04,2007-18,-114410.0
2007-05-11,2007-19,-85420.0
2007-05-18,2007-20,-75956.0
2007-05-25,2007-21,-117000.0
2007-06-01,2007-22,-264069.0
2007-06-08,2007-23,-88694.0
2007-06-15,2007-24,-89786.0
2007-06-22,2007-25,-69975.0
2007-06-29,2007-26,-112436.0
2007-07-06,2007-27,-80634.0
2007-07-13,2007-28,-85243.0
2007-07-20,2007-29,-86927.0
2007-07-27,2007-30,-88200.0
2007-08-03,2007-31,-181053.0
2007-08-10,2007-32,-136144.0
2007-08-17,2007-33,-146719.0
2007-08-24,2007-34,-134236.0
2007-08-31,2007-35,-157225.0
2007-09-07,2007-36,-87515.0
2007-09-14,2007-37,-149936.0
2007-09-21,2007-38,-88932.0
2007-09-28,2007-39,-153763.0
2007-10-05,2007-40,-112150.0
2007-10-12,2007-41,-107578.0
2007-10-19,2007-42,-279834.0
2007-10-26,2007-43,-109280.0
2007-11-02,2007-44,-99854.0
2007-11-09,2007-45,-65569.0
2007-11-16,2007-46,-65903.0
2007-11-23,2007-47,-77781.0
2007-11-30,2007-48,-122459.0
2007-12-07,2007-49,-101200.0
2007-12-14,2007-50,-123796.0
2007-12-21,2007-51,-174195.0
2007-12-28,2007-52,-104163.0
2008-01-04,2008-1,-55052.0
2008-01-11,2008-2,-122339.0
2008-01-18,2008-3,-127855.0
2008-01-25,2008-4,-204243.0
2008-02-01,2008-5,-147576.0
2008-02-08,2008-6,-118541.0
2008-02-15,2008-7,-110705.0
2008-02-22,2008-8,-99245.0
2008-02-29,2008-9,-378173.0
2008-03-07,2008-10,-155293.0
2008-03-14,2008-11,-91753.0
2008-03-21,2008-12,-98885.0
2008-03-28,2008-13,-118847.0
2008-04-04,2008-14,-61062.0
2008-04-11,2008-15,-62323.0
2008-04-18,2008-16,-89924.0
2008-04-25,2008-17,-117258.0
2008-05-02,2008-18,-108022.0
2008-05-09,2008-19,-101071.0
2008-05-16,2008-20,-88966.0
2008-05-23,2008-21,-90296.0
2008-05-30,2008-22,-75810.0
2008-06-06,2008-23,-73808.0
2008-06-13,2008-24,-71336.0
2008-06-20,2008-25,-204074.0
2008-06-27,2008-26,-137151.0
2008-07-04,2008-27,-189885.0
2008-07-11,2008-28,-196236.0
2008-07-18,2008-29,-125825.0
2008-07-25,2008-30,-71412.0
2008-08-01,2008-31,-106375.0
2008-08-08,2008-32,-82249.0
2008-08-15,2008-33,-73539.0
2008-08-22,2008-34,-86026.0
2008-08-29,2008-35,-116857.0
2008-09-05,2008-36,-89271.0
2008-09-12,2008-37,-83458.0
2008-09-19,2008-38,-87789.0
2008-09-26,2008-39,-102019.0
2008-10-03,2008-40,-112307.0
2008-10-10,2008-41,-91964.0
2008-10-17,2008-42,-77605.0
2008-10-24,2008-43,-201995.0
2008-10-31,2008-44,-78586.0
2008-11-07,2008-45,-74750.0
2008-11-14,2008-46,-78034.0
2008-11-21,2008-47,-68141.0
2008-11-28,2008-48,-77435.0
2008-12-05,2008-49,-62938.0
2008-12-12,2008-50,-61925.0
2008-12-19,2008-51,-110999.0
2008-12-26,2008-52,-121977.0
2009-01-02,2009-1,-143166.0
2009-01-09,2009-2,-108251.0
2009-01-16,2009-3,-48783.0
2009-01-23,2009-4,-41263.0
2009-01-30,2009-5,-246993.0
2009-02-06,2009-6,-109195.0
2009-02-13,2009-7,-113985.0
2009-02-20,2009-8,-59184.0
2009-02-27,2009-9,-117105.0
2009-03-06,2009-10,-81106.0
2009-03-13,2009-11,-64622.0
2009-03-20,2009-12,-90182.0
2009-03-27,2009-13,-79462.0
2009-04-03,2009-14,-176121.0
2009-04-10,2009-15,-69648.0
2009-04-17,2009-16,-84238.0
2009-04-24,2009-17,-54516.0
2009-05-01,2009-18,-121136.0
2009-05-08,2009-19,-102997.0
2009-05-15,2009-20,-61258.0
2009-05-22,2009-21,-57434.0
2009-05-29,2009-22,-173300.0
2009-06-05,2009-23,-65773.0
2009-06-12,2009-24,-66444.0
2009-06-19,2009-25,-70118.0
2009-06-26,2009-26,-55126.0
2009-07-03,2009-27,-60762.0
2009-07-10,2009-28,-43846.0
2009-07-17,2009-29,-56586.0
2009-07-24,2009-30,-44663.0
2009-07-31,2009-31,-115024.0
2009-08-07,2009-32,-48500.0
2009-08-14,2009-33,-68391.0
2009-08-21,2009-34,-39432.0
2009-08-28,2009-35,-102481.0
2009-09-04,2009-36,-47913.0
2009-09-11,2009-37,-41139.0
2009-09-18,2009-38,-84896.0
2009-09-25,2009-39,-97197.0
2009-10-02,2009-40,-45434.0
2009-10-09,2009-41,-62321.0
2009-10-16,2009-42,-41639.0
2009-10-23,2009-43,-36275.0
2009-10-30,2009-44,-90375.0
2009-11-06,2009-45,-56878.0
2009-11-13,2009-46,-44386.0
2009-11-20,2009-47,-37586.0
2009-11-27,2009-48,-49057.0
2009-12-04,2009-49,-58027.0
2009-12-11,2009-50,-61185.0
2009-12-18,2009-51,-56009.0
2009-12-25,2009-52,-107537.0
2010-01-01,2010-1,-135652.0
2010-01-08,2010-2,-41961.0
2010-01-15,2010-3,-52635.0
2010-01-22,2010-4,-52370.0
2010-01-29,2010-5,-48809.0
2010-02-05,2010-6,-48873.0
2010-02-12,2010-7,-43052.0
2010-02-19,2010-8,-53902.0
2010-02-26,2010-9,-240285.0
2010-03-05,2010-10,-42048.0
2010-03-12,2010-11,-56927.0
2010-03-19,2010-12,-49466.0
2010-03-26,2010-13,-41021.0
2010-04-02,2010-14,-54226.0
2010-04-09,2010-15,-47083.0
2010-04-16,2010-16,-91084.0
2010-04-23,2010-17,-60560.0
2010-04-30,2010-18,-159395.0
2010-05-07,2010-19,-38602.0
2010-05-14,2010-20,-67898.0
2010-05-21,2010-21,-161094.0
2010-05-28,2010-22,-183824.0
2010-06-04,2010-23,-87368.0
2010-06-11,2010-24,-81583.0
2010-06-18,2010-25,-106308.0
2010-06-25,2010-26,-79323.0
2010-07-02,2010-27,-70216.0
2010-07-09,2010-28,-87033.0
2010-07-16,2010-29,-143983.0
2010-07-23,2010-30,-73153.0
2010-07-30,2010-31,-57228.0
2010-08-06,2010-32,-79156.0
2010-08-13,2010-33,-99659.0
2010-08-20,2010-34,-93019.0
2010-08-27,2010-35,-73423.0
2010-09-03,2010-36,-68968.0
2010-09-10,2010-37,-71050.0
2010-09-17,2010-38,-70601.0
2010-09-24,2010-39,-76738.0
2010-10-01,2010-40,-106835.0
2010-10-08,2010-41,-70450.0
2010-10-15,2010-42,-83407.0
2010-10-22,2010-43,-115206.0
2010-10-29,2010-44,-56183.0
2010-11-05,2010-45,-49418.0
2010-11-12,2010-46,-87332.0
2010-11-19,2010-47,-86368.0
2010-11-26,2010-48,-81958.0
2010-12-03,2010-49,-80816.0
2010-12-10,2010-50,-72617.0
2010-12-17,2010-51,-136468.0
2010-12-24,2010-52,-222094.0
2010-12-31,2010-53,-104696.0
2011-01-07,2011-1,-80879.0
2011-01-14,2011-2,-104003.0
2011-01-21,2011-3,-76915.0
2011-01-28,2011-4,-76563.0
2011-02-04,2011-5,-66458.0
2011-02-11,2011-6,-111652.0
2011-02-18,2011-7,-117064.0
2011-02-25,2011-8,-88146.0
2011-03-04,2011-9,-248402.0
2011-03-11,2011-10,-65161.0
2011-03-18,2011-11,-74391.0
2011-03-25,2011-12,-72512.0
2011-04-01,2011-13,-64476.0
2011-04-08,2011-14,-73577.0
2011-04-15,2011-15,-93029.0
2011-04-22,2011-16,-104302.0
2011-04-29,2011-17,-102916.0
2011-05-06,2011-18,-96459.0
2011-05-13,2011-19,-145004.0
2011-05-20,2011-20,-153080.0
2011-05-27,2011-21,-133197.0
2011-06-03,2011-22,-152244.0
2011-06-10,2011-23,-185296.0
2011-06-17,2011-24,-215467.0
2011-06-24,2011-25,-137672.0
2011-07-01,2011-26,-123371.0
2011-07-08,2011-27,-148234.0
2011-07-15,2011-28,-228851.0
2011-07-22,2011-29,-116865.0
2011-07-29,2011-30,-123766.0
2011-08-05,2011-31,-111446.0
2011-08-12,2011-32,-92514.0
2011-08-19,2011-33,-86289.0
2011-08-26,2011-34,-106260.0
2011-09-02,2011-35,-95400.0
2011-09-09,2011-36,-95158.0
2011-09-16,2011-37,-130395.0
2011-09-23,2011-38,-110873.0
2011-09-30,2011-39,-351917.0
2011-10-07,2011-40,-100904.0
2011-10-14,2011-41,-107474.0
2011-10-21,2011-42,-104821.0
2011-10-28,2011-43,-115644.0
2011-11-04,2011-44,-94872.0
2011-11-11,2011-45,-96177.0
2011-11-18,2011-46,-107730.0
2011-11-25,2011-47,-106123.0
2011-12-02,2011-48,-143115.0
2011-12-09,2011-49,-138618.0
2011-12-16,2011-50,-128344.0
2011-12-23,2011-51,-144807.0
2011-12-30,2011-52,-107989.0
2012-01-06,2012-1,-106178.0
2012-01-13,2012-2,-129330.0
2012-01-20,2012-3,-104669.0
2012-01-27,2012-4,-109988.0
2012-02-03,2012-5,-116407.0
2012-02-10,2012-6,-130772.0
2012-02-17,2012-7,-131471.0
2012-02-24,2012-8,-144057.0
2012-03-02,2012-9,-139385.0
2012-03-09,2012-10,-136097.0
2012-03-16,2012-11,-133088.0
2012-03-23,2012-12,-132244.0
2012-03-30,2012-13,-121523.0
2012-04-06,2012-14,-127662.0
2012-04-13,2012-15,-145915.0
2012-04-20,2012-16,-149985.0
2012-04-27,2012-17,-161237.0
2012-05-04,2012-18,-322502.0
2012-05-11,2012-19,-184049.0
2012-05-18,2012-20,-182343.0
2012-05-25,2012-21,-163091.0
2012-06-01,2012-22,-171319.0
2012-06-08,2012-23,-196021.0
2012-06-15,2012-24,-233814.0
2012-06-22,2012-25,-222929.0
2012-06-29,2012-26,-575595.0
2012-07-06,2012-27,-205483.0
2012-07-13,2012-28,-195424.0
2012-07-20,2012-29,-178853.0
2012-07-27,2012-30,-194602.0
2012-08-03,2012-31,-174226.0
2012-08-10,2012-32,-238860.0
2012-08-17,2012-33,-228733.0
2012-08-24,2012-34,-224592.0
2012-08-31,2012-35,-225701.0
2012-09-07,2012-36,-210454.0
2012-09-14,2012-37,-253666.0
2012-09-21,2012-38,-242892.0
2012-09-28,2012-39,-235970.0
2012-10-05,2012-40,-234859.0
2012-10-12,2012-41,-285316.0
2012-10-19,2012-42,-269776.0
2012-10-26,2012-43,-260787.0
2012-11-02,2012-44,-248598.0
2012-11-09,2012-45,-229641.0
2012-11-16,2012-46,-234579.0
2012-11-23,2012-47,-264381.0
2012-11-30,2012-48,-240477.0
2012-12-07,2012-49,-187056.0
2012-12-14,2012-50,-188082.0
2012-12-21,2012-51,-209419.0
2012-12-28,2012-52,-205732.0
2013-01-04,2013-1,-165484.0
2013-01-11,2013-2,-163037.0
2013-01-18,2013-3,-210832.0
2013-01-25,2013-4,-208837.9
2013-02-01,2013-5,-185569.0
2013-02-08,2013-6,-190150.0
2013-02-15,2013-7,-211343.0
2013-02-22,2013-8,-209835.0
2013-03-01,2013-9,-184317.0
2013-03-08,2013-10,-177079.0
2013-03-15,2013-11,-197237.0
2013-03-22,2013-12,-189881.0
2013-03-29,2013-13,-188012.0
2013-04-05,2013-14,-182782.0
2013-04-12,2013-15,-289261.0
2013-04-19,2013-16,-224566.0
2013-04-26,2013-17,-207290.0
2013-05-03,2013-18,-189202.0
2013-05-10,2013-19,-257980.0
2013-05-17,2013-20,-253855.0
2013-05-24,2013-21,-313690.0
2013-05-31,2013-22,-391367.0
2013-06-07,2013-23,-241111.0
2013-06-14,2013-24,-255951.0
2013-06-21,2013-25,-235029.0
2013-06-28,2013-26,-230497.0
2013-07-05,2013-27,-209511.0
2013-07-12,2013-28,-243834.0
2013-07-19,2013-29,-229432.0
2013-07-26,2013-30,-231163.0
2013-08-02,2013-31,-206131.0
2013-08-09,2013-32,-215257.0
2013-08-16,2013-33,-229910.0
2013-08-23,2013-34,-255542.0
2013-08-30,2013-35,-232437.0
2013-09-06,2013-36,-219188.0
2013-09-13,2013-37,-280323.0
2013-09-20,2013-38,-199002.0
2013-09-27,2013-39,-170478.0
2013-10-04,2013-40,-176588.0
2013-10-11,2013-41,-199924.0
2013-10-18,2013-42,-199235.0
2013-10-25,2013-43,-198237.0
2013-11-01,2013-44,-201578.0
2013-11-08,2013-45,-213945.0
2013-11-15,2013-46,-210569.0
2013-11-22,2013-47,-235128.0
2013-11-29,2013-48,-249451.0
2013-12-06,2013-49,-769944.0
2013-12-13,2013-50,-342132.0
2013-12-20,2013-51,-308372.0
2013-12-27,2013-52,-244578.0
2014-01-03,2014-1,-242508.0
2014-01-10,2014-2,-279561.0
2014-01-17,2014-3,-228474.0
2014-01-24,2014-4,-204912.0
2014-01-31,2014-5,-194938.0
2014-02-07,2014-6,-217500.0
2014-02-14,2014-7,-246463.0
2014-02-21,2014-8,-234544.0
2014-02-28,2014-9,-214441.0
2014-03-07,2014-10,-227131.0
2014-03-14,2014-11,-231224.0
2014-03-21,2014-12,-228756.0
2014-03-28,2014-13,-213354.0
2014-04-04,2014-14,-248947.0
2014-04-11,2014-15,-227800.0
2014-04-18,2014-16,-250551.0
2014-04-25,2014-17,-296041.0
2014-05-02,2014-18,-256080.0
2014-05-09,2014-19,-254253.0
2014-05-16,2014-20,-243810.0
2014-05-23,2014-21,-278045.0
2014-05-30,2014-22,-395587.0
2014-06-06,2014-23,-245514.0
2014-06-13,2014-24,-248725.0
2014-06-20,2014-25,-246782.0
2014-06-27,2014-26,-219515.0
2014-07-04,2014-27,-261082.0
2014-07-11,2014-28,-231536.0
2014-07-18,2014-29,-248444.0
2014-07-25,2014-30,-220093.0
2014-08-01,2014-31,-214075.0
2014-08-08,2014-32,-183042.0
2014-08-15,2014-33,-177929.0
2014-08-22,2014-34,-221220.0
2014-08-29,2014-35,-229154.0
2014-09-05,2014-36,-229651.0
2014-09-12,2014-37,-228910.0
2014-09-19,2014-38,-230393.0
2014-09-26,2014-39,-266032.0
2014-10-03,2014-40,-261315.0
2014-10-10,2014-41,-267322.0
2014-10-17,2014-42,-317390.0
2014-10-24,2014-43,-251294.0
2014-10-31,2014-44,-232899.0
2014-11-07,2014-45,-239997.0
2014-11-14,2014-46,-227337.0
2014-11-21,2014-47,-221722.0
2014-11-28,2014-48,-238237.0
2014-12-05,2014-49,-208906.0
2014-12-12,2014-50,-208561.0
2014-12-19,2014-51,-224653.0
2014-12-26,2014-52,-219265.0
2015-01-02,2015-1,-205016.0
2015-01-09,2015-2,-208460.0
2015-01-16,2015-3,-197762.0
2015-01-23,2015-4,-183653.0
2015-01-30,2015-5,-159115.0
2015-02-06,2015-6,-164490.0
2015-02-13,2015-7,-170550.0
2015-02-20,2015-8,-161256.0
2015-02-27,2015-9,-144867.0
2015-03-06,2015-10,-141399.0
2015-03-13,2015-11,-148555.0
2015-03-20,2015-12,-135075.0
2015-03-27,2015-13,-135243.0
2015-04-03,2015-14,-133153.0
2015-04-10,2015-15,-150563.0
2015-04-17,2015-16,-138556.0
2015-04-24,2015-17,-145323.0
2015-05-01,2015-18,-135806.0
2015-05-08,2015-19,-132397.0
2015-05-15,2015-20,-127882.0
2015-05-22,2015-21,-114933.0
2015-05-29,2015-22,-153940.0
