Tarih,TP_AB_N20,TP_AB_N20
2006-02-10,2006-6,-45181.0
2006-02-17,2006-7,-39295.0
2006-02-24,2006-8,-25446.0
2006-03-03,2006-9,-43098.0
2006-03-10,2006-10,-48226.0
2006-03-17,2006-11,-40812.0
2006-03-24,2006-12,-32835.0
2006-03-31,2006-13,-42322.0
2006-04-07,2006-14,-51711.0
2006-04-14,2006-15,-54394.0
2006-04-21,2006-16,-34642.0
2006-04-28,2006-17,-46925.0
2006-05-05,2006-18,-55619.0
2006-05-12,2006-19,-54786.0
2006-05-19,2006-20,-31162.0
2006-05-26,2006-21,-39418.0
2006-06-02,2006-22,-58060.0
2006-06-09,2006-23,-61278.0
2006-06-16,2006-24,-43850.0
2006-06-23,2006-25,-36055.0
2006-06-30,2006-26,-47171.0
2006-07-07,2006-27,-59143.0
2006-07-14,2006-28,-44689.0
2006-07-21,2006-29,-37752.0
2006-07-28,2006-30,-45390.0
2006-08-04,2006-31,-66378.0
2006-08-11,2006-32,-76005.0
2006-08-18,2006-33,-46387.0
2006-08-25,2006-34,-56198.0
2006-09-01,2006-35,-77171.0
2006-09-08,2006-36,-83605.0
2006-09-15,2006-37,-80098.0
2006-09-22,2006-38,-37918.0
2006-09-29,2006-39,-46855.0
2006-10-06,2006-40,-57481.0
2006-10-13,2006-41,-58220.0
2006-10-20,2006-42,-33230.0
2006-10-27,2006-43,-36732.0
2006-11-03,2006-44,-52749.0
2006-11-10,2006-45,-55387.0
2006-11-17,2006-46,-27487.0
2006-11-24,2006-47,-28811.0
2006-12-01,2006-48,-46543.0
2006-12-08,2006-49,-48957.0
2006-12-15,2006-50,-40703.0
2006-12-22,2006-51,-28607.0
2006-12-29,2006-52,-37025.0
2007-01-05,2007-1,-42950.0
2007-01-12,2007-2,-45556.0
2007-01-19,2007-3,-25434.0
2007-01-26,2007-4,-28302.0
2007-02-02,2007-5,-37281.0
2007-02-09,2007-6,-39534.0
2007-02-16,2007-7,-35359.0
2007-02-23,2007-8,-22417.0
2007-03-02,2007-9,-37086.0
2007-03-09,2007-10,-39319.0
2007-03-16,2007-11,-32428.0
2007-03-23,2007-12,-24331.0
2007-03-30,2007-13,-32770.0
2007-04-06,2007-14,-38843.0
2007-04-13,2007-15,-32000.0
2007-04-20,2007-16,-22395.0
2007-04-27,2007-17,-23310.0
2007-05-04,2007-18,-40310.0
2007-05-11,2007-19,-41998.0
2007-05-18,2007-20,-31969.0
2007-05-25,2007-21,-22423.0
2007-06-01,2007-22,-35738.0
2007-06-08,2007-23,-37207.0
2007-06-15,2007-24,-31671.0
2007-06-22,2007-25,-22320.0
2007-06-29,2007-26,-27392.0
2007-07-06,2007-27,-36890.0
2007-07-13,2007-28,-38223.0
2007-07-20,2007-29,-28130.0
2007-07-27,2007-30,-31767.0
2007-08-03,2007-31,-49228.0
2007-08-10,2007-32,-55053.0
2007-08-17,2007-33,-53765.0
2007-08-24,2007-34,-38959.0
2007-08-31,2007-35,-48858.0
2007-09-07,2007-36,-67042.0
2007-09-14,2007-37,-60600.0
2007-09-21,2007-38,-60624.0
2007-09-28,2007-39,-41449.0
2007-10-05,2007-40,-49612.0
2007-10-12,2007-41,-50828.0
2007-10-19,2007-42,-46365.0
2007-10-26,2007-43,-25860.0
2007-11-02,2007-44,-44481.0
2007-11-09,2007-45,-48541.0
2007-11-16,2007-46,-38504.0
2007-11-23,2007-47,-25503.0
2007-11-30,2007-48,-36075.0
2007-12-07,2007-49,-43835.0
2007-12-14,2007-50,-41444.0
2007-12-21,2007-51,-40825.0
2007-12-28,2007-52,-29943.0
2008-01-04,2008-1,-41700.0
2008-01-11,2008-2,-43731.0
2008-01-18,2008-3,-38662.0
2008-01-25,2008-4,-23135.0
2008-02-01,2008-5,-38044.0
2008-02-08,2008-6,-39995.0
2008-02-15,2008-7,-31088.0
2008-02-22,2008-8,-32336.0
2008-02-29,2008-9,-30512.0
2008-03-07,2008-10,-44032.0
2008-03-14,2008-11,-40069.0
2008-03-21,2008-12,-40977.0
2008-03-28,2008-13,-34277.0
2008-04-04,2008-14,-49637.0
2008-04-11,2008-15,-52414.0
2008-04-18,2008-16,-45301.0
2008-04-25,2008-17,-29624.0
2008-05-02,2008-18,-41551.0
2008-05-09,2008-19,-42877.0
2008-05-16,2008-20,-37012.0
2008-05-23,2008-21,-36851.0
2008-05-30,2008-22,-31489.0
2008-06-06,2008-23,-38022.0
2008-06-13,2008-24,-38936.0
2008-06-20,2008-25,-35681.0
2008-06-27,2008-26,-27684.0
2008-07-04,2008-27,-39618.0
2008-07-11,2008-28,-41602.0
2008-07-18,2008-29,-43325.0
2008-07-25,2008-30,-35341.0
2008-08-01,2008-31,-50472.0
2008-08-08,2008-32,-54939.0
2008-08-15,2008-33,-56613.0
2008-08-22,2008-34,-59240.0
2008-08-29,2008-35,-49682.0
2008-09-05,2008-36,-66138.0
2008-09-12,2008-37,-69262.0
2008-09-19,2008-38,-66565.0
2008-09-26,2008-39,-45213.0
2008-10-03,2008-40,-58250.0
2008-10-10,2008-41,-61478.0
2008-10-17,2008-42,-59002.0
2008-10-24,2008-43,-35538.0
2008-10-31,2008-44,-44443.0
2008-11-07,2008-45,-53275.0
2008-11-14,2008-46,-52251.0
2008-11-21,2008-47,-46218.0
2008-11-28,2008-48,-50433.0
2008-12-05,2008-49,-58977.0
2008-12-12,2008-50,-60318.0
2008-12-19,2008-51,-49435.0
2008-12-26,2008-52,-40583.0
2009-01-02,2009-1,-53583.0
2009-01-09,2009-2,-56216.0
2009-01-16,2009-3,-52244.0
2009-01-23,2009-4,-29511.0
2009-01-30,2009-5,-39838.0
2009-02-06,2009-6,-56364.0
2009-02-13,2009-7,-55553.0
2009-02-20,2009-8,-50224.0
2009-02-27,2009-9,-56764.0
2009-03-06,2009-10,-73040.0
2009-03-13,2009-11,-72605.0
2009-03-20,2009-12,-59211.0
2009-03-27,2009-13,-51058.0
2009-04-03,2009-14,-80272.0
2009-04-10,2009-15,-81275.0
2009-04-17,2009-16,-64534.0
2009-04-24,2009-17,-34376.0
2009-05-01,2009-18,-71517.0
2009-05-08,2009-19,-82901.0
2009-05-15,2009-20,-54719.0
2009-05-22,2009-21,-52997.0
2009-05-29,2009-22,-59161.0
2009-06-05,2009-23,-67574.0
2009-06-12,2009-24,-67177.0
2009-06-19,2009-25,-56167.0
2009-06-26,2009-26,-47324.0
2009-07-03,2009-27,-79746.0
2009-07-10,2009-28,-82810.0
2009-07-17,2009-29,-62729.0
2009-07-24,2009-30,-37591.0
2009-07-31,2009-31,-64415.0
2009-08-07,2009-32,-82824.0
2009-08-14,2009-33,-66225.0
2009-08-21,2009-34,-53911.0
2009-08-28,2009-35,-59216.0
2009-09-04,2009-36,-87596.0
2009-09-11,2009-37,-90710.0
2009-09-18,2009-38,-82293.0
2009-09-25,2009-39,-57304.0
2009-10-02,2009-40,-79652.0
2009-10-09,2009-41,-92751.0
2009-10-16,2009-42,-84855.0
2009-10-23,2009-43,-45825.0
2009-10-30,2009-44,-64934.0
2009-11-06,2009-45,-74854.0
2009-11-13,2009-46,-73293.0
2009-11-20,2009-47,-46559.0
2009-11-27,2009-48,-58125.0
2009-12-04,2009-49,-68689.0
2009-12-11,2009-50,-70114.0
2009-12-18,2009-51,-58717.0
2009-12-25,2009-52,-47773.0
2010-01-01,2010-1,-62453.0
2010-01-08,2010-2,-70459.0
2010-01-15,2010-3,-73464.0
2010-01-22,2010-4,-73700.0
2010-01-29,2010-5,-67652.0
2010-02-05,2010-6,-74322.0
2010-02-12,2010-7,-74459.0
2010-02-19,2010-8,-58341.0
2010-02-26,2010-9,-61677.0
2010-03-05,2010-10,-77672.0
2010-03-12,2010-11,-75764.0
2010-03-19,2010-12,-67376.0
2010-03-26,2010-13,-58976.0
2010-04-02,2010-14,-78420.0
2010-04-09,2010-15,-79451.0
2010-04-16,2010-16,-86274.0
2010-04-23,2010-17,-51426.0
2010-04-30,2010-18,-70182.0
2010-05-07,2010-19,-81830.0
2010-05-14,2010-20,-65006.0
2010-05-21,2010-21,-55370.0
2010-05-28,2010-22,-55023.0
2010-06-04,2010-23,-75267.0
2010-06-11,2010-24,-76007.0
2010-06-18,2010-25,-65526.0
2010-06-25,2010-26,-64104.0
2010-07-02,2010-27,-87025.0
2010-07-09,2010-28,-88575.0
2010-07-16,2010-29,-82068.0
2010-07-23,2010-30,-42265.0
2010-07-30,2010-31,-60791.0
2010-08-06,2010-32,-73963.0
2010-08-13,2010-33,-64100.0
2010-08-20,2010-34,-67517.0
2010-08-27,2010-35,-55777.0
2010-09-03,2010-36,-77397.0
2010-09-10,2010-37,-79013.0
2010-09-17,2010-38,-74610.0
2010-09-24,2010-39,-52258.0
2010-10-01,2010-40,-69210.0
2010-10-08,2010-41,-70356.0
2010-10-15,2010-42,-67848.0
2010-10-22,2010-43,-40576.0
2010-10-29,2010-44,-49336.0
2010-11-05,2010-45,-86867.0
2010-11-12,2010-46,-79081.0
2010-11-19,2010-47,-79645.0
2010-11-26,2010-48,-77594.0
2010-12-03,2010-49,-95132.0
2010-12-10,2010-50,-97114.0
2010-12-17,2010-51,-92304.0
2010-12-24,2010-52,-81126.0
2010-12-31,2010-53,-98112.0
2011-01-07,2011-1,-106377.0
2011-01-14,2011-2,-115467.0
2011-01-21,2011-3,-109459.0
2011-01-28,2011-4,-43113.0
2011-02-04,2011-5,-70148.0
2011-02-11,2011-6,-71614.0
2011-02-18,2011-7,-61766.0
2011-02-25,2011-8,-54232.0
2011-03-04,2011-9,-72348.0
2011-03-11,2011-10,-73033.0
2011-03-18,2011-11,-68776.0
2011-03-25,2011-12,-59932.0
2011-04-01,2011-13,-79075.0
2011-04-08,2011-14,-80127.0
2011-04-15,2011-15,-78878.0
2011-04-22,2011-16,-78300.0
2011-04-29,2011-17,-60062.0
2011-05-06,2011-18,-72868.0
2011-05-13,2011-19,-79198.0
2011-05-20,2011-20,-67916.0
2011-05-27,2011-21,-56669.0
2011-06-03,2011-22,-73692.0
2011-06-10,2011-23,-74346.0
2011-06-17,2011-24,-68129.0
2011-06-24,2011-25,-57302.0
2011-07-01,2011-26,-77548.0
2011-07-08,2011-27,-79696.0
2011-07-15,2011-28,-75434.0
2011-07-22,2011-29,-76598.0
2011-07-29,2011-30,-70157.0
2011-08-05,2011-31,-90453.0
2011-08-12,2011-32,-79997.0
2011-08-19,2011-33,-85053.0
2011-08-26,2011-34,-72435.0
2011-09-02,2011-35,-98263.0
2011-09-09,2011-36,-103128.0
2011-09-16,2011-37,-95886.0
2011-09-23,2011-38,-71827.0
2011-09-30,2011-39,-89822.0
2011-10-07,2011-40,-101450.0
2011-10-14,2011-41,-92133.0
2011-10-21,2011-42,-93390.0
2011-10-28,2011-43,-56149.0
2011-11-04,2011-44,-90240.0
2011-11-11,2011-45,-93052.0
2011-11-18,2011-46,-77268.0
2011-11-25,2011-47,-62793.0
2011-12-02,2011-48,-83738.0
2011-12-09,2011-49,-87507.0
2011-12-16,2011-50,-83823.0
2011-12-23,2011-51,-65105.0
2011-12-30,2011-52,-75202.0
2012-01-06,2012-1,-82525.0
2012-01-13,2012-2,-81193.0
2012-01-20,2012-3,-78099.0
2012-01-27,2012-4,-50459.0
2012-02-03,2012-5,-75380.0
2012-02-10,2012-6,-77507.0
2012-02-17,2012-7,-74428.0
2012-02-24,2012-8,-65234.0
2012-03-02,2012-9,-86405.0
2012-03-09,2012-10,-90592.0
2012-03-16,2012-11,-85802.0
2012-03-23,2012-12,-72630.0
2012-03-30,2012-13,-83734.0
2012-04-06,2012-14,-94838.0
2012-04-13,2012-15,-93878.0
2012-04-20,2012-16,-88646.0
2012-04-27,2012-17,-55826.0
2012-05-04,2012-18,-79551.0
2012-05-11,2012-19,-81987.0
2012-05-18,2012-20,-72784.0
2012-05-25,2012-21,-58717.0
2012-06-01,2012-22,-76043.0
2012-06-08,2012-23,-85275.0
2012-06-15,2012-24,-82010.0
2012-06-22,2012-25,-68471.0
2012-06-29,2012-26,-76883.0
2012-07-06,2012-27,-89506.0
2012-07-13,2012-28,-87908.0
2012-07-20,2012-29,-89208.0
2012-07-27,2012-30,-61835.0
2012-08-03,2012-31,-99128.0
2012-08-10,2012-32,-109860.0
2012-08-17,2012-33,-99227.0
2012-08-24,2012-34,-81838.0
2012-08-31,2012-35,-101731.0
2012-09-07,2012-36,-117251.0
2012-09-14,2012-37,-115413.0
2012-09-21,2012-38,-91402.0
2012-09-28,2012-39,-101583.0
2012-10-05,2012-40,-117151.0
2012-10-12,2012-41,-121378.0
2012-10-19,2012-42,-109617.0
2012-10-26,2012-43,-63243.0
2012-11-02,2012-44,-103307.0
2012-11-09,2012-45,-113945.0
2012-11-16,2012-46,-92608.0
2012-11-23,2012-47,-70566.0
2012-11-30,2012-48,-77365.0
2012-12-07,2012-49,-101267.0
2012-12-14,2012-50,-99782.0
2012-12-21,2012-51,-92555.0
2012-12-28,2012-52,-84243.0
2013-01-04,2013-1,-94632.0
2013-01-11,2013-2,-98532.0
2013-01-18,2013-3,-86547.0
2013-01-25,2013-4,-50811.6
2013-02-01,2013-5,-73518.0
2013-02-08,2013-6,-74520.0
2013-02-15,2013-7,-71561.0
2013-02-22,2013-8,-77462.0
2013-03-01,2013-9,-89656.0
2013-03-08,2013-10,-95652.0
2013-03-15,2013-11,-95517.0
2013-03-22,2013-12,-82541.0
2013-03-29,2013-13,-94473.0
2013-04-05,2013-14,-106036.0
2013-04-12,2013-15,-852882.0
2013-04-19,2013-16,-99557.0
2013-04-26,2013-17,-54841.0
2013-05-03,2013-18,-79146.0
2013-05-10,2013-19,-81001.0
2013-05-17,2013-20,-77994.0
2013-05-24,2013-21,-61841.0
2013-05-31,2013-22,-73175.0
2013-06-07,2013-23,-95095.0
2013-06-14,2013-24,-94927.0
2013-06-21,2013-25,-82615.0
2013-06-28,2013-26,-75209.0
2013-07-05,2013-27,-89458.0
2013-07-12,2013-28,-93398.0
2013-07-19,2013-29,-95123.0
2013-07-26,2013-30,-59539.0
2013-08-02,2013-31,-104160.0
2013-08-09,2013-32,-105916.0
2013-08-16,2013-33,-107536.0
2013-08-23,2013-34,-87682.0
2013-08-30,2013-35,-101897.0
2013-09-06,2013-36,-123630.0
2013-09-13,2013-37,-128606.0
2013-09-20,2013-38,-120798.0
2013-09-27,2013-39,-107276.0
2013-10-04,2013-40,-132958.0
2013-10-11,2013-41,-124601.0
2013-10-18,2013-42,-124684.0
2013-10-25,2013-43,-53236.0
2013-11-01,2013-44,-83142.0
2013-11-08,2013-45,-84107.0
2013-11-15,2013-46,-76360.0
2013-11-22,2013-47,-69592.0
2013-11-29,2013-48,-65809.0
2013-12-06,2013-49,-91226.0
2013-12-13,2013-50,-93426.0
2013-12-20,2013-51,-78734.0
2013-12-27,2013-52,-72665.0
2014-01-03,2014-1,-87035.0
2014-01-10,2014-2,-91354.0
2014-01-17,2014-3,-85653.0
2014-01-24,2014-4,-48460.0
2014-01-31,2014-5,-72329.0
2014-02-07,2014-6,-82654.0
2014-02-14,2014-7,-72192.0
2014-02-21,2014-8,-75324.0
2014-02-28,2014-9,-85288.0
2014-03-07,2014-10,-103602.0
2014-03-14,2014-11,-111387.0
2014-03-21,2014-12,-974700.0
2014-03-28,2014-13,-978092.0
2014-04-04,2014-14,-1002715.0
2014-04-11,2014-15,-1009480.0
2014-04-18,2014-16,-999372.0
2014-04-25,2014-17,-61346.0
2014-05-02,2014-18,-95860.0
2014-05-09,2014-19,-98048.0
2014-05-16,2014-20,-83235.0
2014-05-23,2014-21,-66415.0
2014-05-30,2014-22,-76642.0
2014-06-06,2014-23,-96802.0
2014-06-13,2014-24,-101102.0
2014-06-20,2014-25,-83569.0
2014-06-27,2014-26,-79284.0
2014-07-04,2014-27,-104026.0
2014-07-11,2014-28,-109497.0
2014-07-18,2014-29,-87266.0
2014-07-25,2014-30,-59397.0
2014-08-01,2014-31,-106413.0
2014-08-08,2014-32,-107787.0
2014-08-15,2014-33,-83783.0
2014-08-22,2014-34,-78398.0
2014-08-29,2014-35,-84893.0
2014-09-05,2014-36,-103338.0
2014-09-12,2014-37,-112522.0
2014-09-19,2014-38,-105842.0
2014-09-26,2014-39,-89449.0
2014-10-03,2014-40,-117151.0
2014-10-10,2014-41,-123414.0
2014-10-17,2014-42,-112948.0
2014-10-24,2014-43,-59544.0
2014-10-31,2014-44,-72903.0
2014-11-07,2014-45,-91401.0
2014-11-14,2014-46,-87116.0
2014-11-21,2014-47,-91930.0
2014-11-28,2014-48,-90254.0
2014-12-05,2014-49,-108463.0
2014-12-12,2014-50,-103073.0
2014-12-19,2014-51,-105833.0
2014-12-26,2014-52,-87240.0
2015-01-02,2015-1,-104377.0
2015-01-09,2015-2,-110114.0
2015-01-16,2015-3,-104605.0
2015-01-23,2015-4,-71312.0
2015-01-30,2015-5,-72130.0
2015-02-06,2015-6,-85736.0
2015-02-13,2015-7,-99636.0
2015-02-20,2015-8,-95532.0
2015-02-27,2015-9,-95850.0
2015-03-06,2015-10,-112154.0
2015-03-13,2015-11,-119898.0
2015-03-20,2015-12,-1575611.0
2015-03-27,2015-13,-1555219.0
2015-04-03,2015-14,-1579680.0
2015-04-10,2015-15,-1586634.0
2015-04-17,2015-16,-1580751.0
2015-04-24,2015-17,-66925.0
2015-05-01,2015-18,-111173.0
2015-05-08,2015-19,-128838.0
2015-05-15,2015-20,-118709.0
2015-05-22,2015-21,-109293.0
