Tarih,TP_IYABGS4S_S06_B
2014-10-01,69.6443
2014-11-01,67.71451
2014-12-01,66.32387
2015-01-01,64.06661
2015-02-01,53.99699
2015-03-01,67.46991
2015-04-01,60.57078
2015-05-01,69.64741
2015-06-01,64.4067
2015-07-01,71.69779
2015-08-01,63.92889
2015-09-01,57.50706
2015-10-01,64.76627
2015-11-01,63.92417
2015-12-01,66.19342
2016-01-01,64.31871
2016-02-01,69.87502
2016-03-01,59.16952
2016-04-01,66.80324
2016-05-01,62.61044
2016-06-01,69.16962
2016-07-01,76.24048
2016-08-01,62.8494
2016-09-01,70.72413
2016-10-01,59.36565
2016-11-01,62.4481
2016-12-01,51.03273
2017-01-01,56.5332
2017-02-01,54.7407
2017-03-01,60.80601
2017-04-01,70.67114
2017-05-01,68.9202
2017-06-01,71.48481
2017-07-01,70.19701
2017-08-01,67.29505
2017-09-01,66.60798
2017-10-01,62.28544
2017-11-01,63.90783
2017-12-01,61.27451
2018-01-01,58.28599
2018-02-01,64.46037
2018-03-01,68.75124
2018-04-01,61.28854
2018-05-01,60.60761
2018-06-01,60.69293
2018-07-01,58.00273
2018-08-01,46.49246
2018-09-01,53.24507
2018-10-01,64.3341
2018-11-01,59.82883
2018-12-01,68.38764
2019-01-01,55.16457
2019-02-01,63.43511
2019-03-01,70.71993
2019-04-01,60.99526
2019-05-01,64.4043
2019-06-01,66.80204
2019-07-01,71.34458
2019-08-01,69.42586
2019-09-01,70.39576
2019-10-01,71.17956
2019-11-01,70.32649
2019-12-01,66.22292
2020-01-01,59.0784
2020-02-01,72.2689
2020-03-01,59.40991
2020-04-01,59.2608
2020-05-01,59.49026
2020-06-01,69.09919
2020-07-01,67.81567
2020-08-01,54.53314
2020-09-01,58.75757
2020-10-01,61.06411
2020-11-01,57.31167
2020-12-01,55.18541
2021-01-01,47.30086
2021-02-01,54.45243
2021-03-01,62.40759
2021-04-01,55.06055
2021-05-01,49.9811
2021-06-01,54.63375
2021-07-01,56.25674
2021-08-01,59.6524
2021-09-01,61.93319
2021-10-01,57.17654
2021-11-01,47.14338
2021-12-01,40.73528
2022-01-01,44.72791
2022-02-01,46.43371
2022-03-01,41.37979
2022-04-01,47.85039
2022-05-01,42.50252
2022-06-01,41.7701
2022-07-01,42.22832
2022-08-01,47.31874
2022-09-01,44.97475
2022-10-01,47.18419
2022-11-01,44.3922
2022-12-01,46.79059
2023-01-01,42.84696
2023-02-01,51.65831
2023-03-01,51.80695
2023-04-01,42.73636
2023-05-01,54.43269
2023-06-01,41.42759
2023-07-01,33.90836
2023-08-01,50.10287
2023-09-01,56.59519
2023-10-01,54.06965
2023-11-01,48.80986
2023-12-01,39.51681
2024-01-01,42.15567
2024-02-01,46.46611
2024-03-01,49.63239
2024-04-01,48.4711
2024-05-01,53.16947
2024-06-01,63.62443
2024-07-01,52.30749
2024-08-01,46.71038
2024-09-01,55.34616
2024-10-01,49.2732
2024-11-01,45.65668
2024-12-01,46.4658
2025-01-01,44.1401
2025-02-01,54.60658
2025-03-01,49.84906
2025-04-01,47.28665
2025-05-01,50.32579
2025-06-01,51.58201
2025-07-01,44.13638
2025-08-01,42.34116
2025-09-01,51.01988
