Tarih,TP_IYABGS4S_S21_B
2014-10-01,49.92802
2014-11-01,51.48379
2014-12-01,60.39343
2015-01-01,58.79315
2015-02-01,49.82528
2015-03-01,45.30212
2015-04-01,46.17041
2015-05-01,45.18634
2015-06-01,46.25268
2015-07-01,51.35635
2015-08-01,57.05398
2015-09-01,48.45603
2015-10-01,57.85089
2015-11-01,50.38989
2015-12-01,52.53317
2016-01-01,62.91605
2016-02-01,64.26372
2016-03-01,43.54524
2016-04-01,42.15227
2016-05-01,52.48326
2016-06-01,46.82342
2016-07-01,54.47979
2016-08-01,55.254
2016-09-01,41.25033
2016-10-01,58.91917
2016-11-01,53.32932
2016-12-01,49.86604
2017-01-01,54.37447
2017-02-01,57.58409
2017-03-01,54.38714
2017-04-01,50.88664
2017-05-01,50.9072
2017-06-01,51.25997
2017-07-01,54.39276
2017-08-01,65.24837
2017-09-01,47.47151
2017-10-01,48.84529
2017-11-01,50.983
2017-12-01,53.68834
2018-01-01,58.25935
2018-02-01,57.76427
2018-03-01,47.88942
2018-04-01,57.62755
2018-05-01,52.61495
2018-06-01,54.24378
2018-07-01,49.68348
2018-08-01,61.69924
2018-09-01,47.54034
2018-10-01,45.07144
2018-11-01,51.70431
2018-12-01,52.80199
2019-01-01,62.1022
2019-02-01,50.13967
2019-03-01,52.85335
2019-04-01,49.50839
2019-05-01,54.17374
2019-06-01,55.45258
2019-07-01,55.8117
2019-08-01,71.50009
2019-09-01,54.03729
2019-10-01,51.03195
2019-11-01,57.63961
2019-12-01,62.9264
2020-01-01,65.28326
2020-02-01,51.58127
2020-03-01,46.94043
2020-04-01,24.27914
2020-05-01,30.09943
2020-06-01,37.91076
2020-07-01,40.6723
2020-08-01,43.16949
2020-09-01,48.52189
2020-10-01,57.52179
2020-11-01,59.38047
2020-12-01,61.44488
2021-01-01,47.0182
2021-02-01,61.21551
2021-03-01,52.58558
2021-04-01,49.32904
2021-05-01,53.06304
2021-06-01,48.21692
2021-07-01,51.35981
2021-08-01,55.84287
2021-09-01,50.27679
2021-10-01,51.74512
2021-11-01,51.40134
2021-12-01,52.69044
2022-01-01,52.64404
2022-02-01,58.47323
2022-03-01,48.7715
2022-04-01,56.88658
2022-05-01,55.68637
2022-06-01,47.02041
2022-07-01,62.17076
2022-08-01,53.98089
2022-09-01,56.30853
2022-10-01,55.68033
2022-11-01,56.28558
2022-12-01,56.02893
2023-01-01,58.37243
2023-02-01,54.28811
2023-03-01,49.63793
2023-04-01,48.04121
2023-05-01,45.29501
2023-06-01,43.46019
2023-07-01,54.44307
2023-08-01,67.04306
2023-09-01,53.43435
2023-10-01,56.2855
2023-11-01,51.64329
2023-12-01,50.98588
2024-01-01,48.98763
2024-02-01,67.49268
2024-03-01,55.21445
2024-04-01,54.9429
2024-05-01,54.84675
2024-06-01,51.83643
2024-07-01,56.5203
2024-08-01,51.00693
2024-09-01,49.91048
2024-10-01,56.86012
2024-11-01,57.19978
2024-12-01,63.69735
2025-01-01,56.21914
2025-02-01,58.98136
2025-03-01,54.56485
2025-04-01,59.48444
2025-05-01,57.04165
2025-06-01,61.37608
2025-07-01,60.14656
2025-08-01,60.21033
2025-09-01,64.39223
