Tarih,TP_IYABGS4S_S02_C
2014-10-01,11.1859
2014-11-01,15.48958
2014-12-01,19.15579
2015-01-01,14.2241
2015-02-01,16.42188
2015-03-01,16.64703
2015-04-01,13.54927
2015-05-01,9.12003
2015-06-01,10.71009
2015-07-01,9.31776
2015-08-01,11.68557
2015-09-01,13.15456
2015-10-01,14.54205
2015-11-01,6.82666
2015-12-01,10.00471
2016-01-01,10.45767
2016-02-01,12.21768
2016-03-01,10.75297
2016-04-01,10.94205
2016-05-01,15.73676
2016-06-01,13.74717
2016-07-01,8.60034
2016-08-01,15.01463
2016-09-01,11.27559
2016-10-01,12.38199
2016-11-01,8.24648
2016-12-01,13.83637
2017-01-01,18.4394
2017-02-01,11.44491
2017-03-01,10.34139
2017-04-01,6.97832
2017-05-01,7.77135
2017-06-01,6.216
2017-07-01,6.04461
2017-08-01,6.23692
2017-09-01,5.06012
2017-10-01,5.19743
2017-11-01,4.70602
2017-12-01,7.1695
2018-01-01,7.69266
2018-02-01,4.68004
2018-03-01,6.58247
2018-04-01,11.21483
2018-05-01,3.84423
2018-06-01,8.87863
2018-07-01,10.48249
2018-08-01,12.61825
2018-09-01,20.47931
2018-10-01,32.60146
2018-11-01,28.57066
2018-12-01,20.99957
2019-01-01,23.74566
2019-02-01,33.3683
2019-03-01,22.18871
2019-04-01,19.79527
2019-05-01,18.52223
2019-06-01,16.59934
2019-07-01,29.96033
2019-08-01,17.19478
2019-09-01,26.04633
2019-10-01,26.2924
2019-11-01,23.54045
2019-12-01,17.53841
2020-01-01,21.19412
2020-02-01,21.87815
2020-03-01,25.24044
2020-04-01,63.58955
2020-05-01,62.42755
2020-06-01,53.23278
2020-07-01,43.67686
2020-08-01,31.25898
2020-09-01,26.09057
2020-10-01,21.26907
2020-11-01,17.31196
2020-12-01,19.2751
2021-01-01,21.84712
2021-02-01,19.358
2021-03-01,19.86564
2021-04-01,20.71731
2021-05-01,23.69813
2021-06-01,20.45047
2021-07-01,17.59421
2021-08-01,16.86042
2021-09-01,11.37101
2021-10-01,14.29254
2021-11-01,8.06127
2021-12-01,11.7482
2022-01-01,8.92222
2022-02-01,10.53022
2022-03-01,7.66404
2022-04-01,14.06111
2022-05-01,12.6531
2022-06-01,12.28479
2022-07-01,17.81476
2022-08-01,17.49615
2022-09-01,24.91065
2022-10-01,23.47235
2022-11-01,21.84802
2022-12-01,20.88284
2023-01-01,18.65047
2023-02-01,13.53557
2023-03-01,13.71505
2023-04-01,12.99667
2023-05-01,14.88572
2023-06-01,14.81639
2023-07-01,12.33478
2023-08-01,12.15532
2023-09-01,21.49776
2023-10-01,12.48505
2023-11-01,14.30223
2023-12-01,13.44203
2024-01-01,14.3459
2024-02-01,13.57022
2024-03-01,14.85391
2024-04-01,13.06365
2024-05-01,12.87472
2024-06-01,20.86462
2024-07-01,17.2965
2024-08-01,20.2553
2024-09-01,21.01435
2024-10-01,16.63173
2024-11-01,16.72538
2024-12-01,17.92998
2025-01-01,18.3193
2025-02-01,16.27731
2025-03-01,13.25488
2025-04-01,16.22612
2025-05-01,15.92893
2025-06-01,16.14786
2025-07-01,19.27269
2025-08-01,20.48673
2025-09-01,16.66717
