Tarih,TP_IYABGS4S_S06_A
2014-10-01,20.51816
2014-11-01,22.25892
2014-12-01,24.94963
2015-01-01,24.40881
2015-02-01,35.40024
2015-03-01,21.07089
2015-04-01,31.54371
2015-05-01,25.83906
2015-06-01,27.16471
2015-07-01,20.64849
2015-08-01,23.93801
2015-09-01,32.98811
2015-10-01,20.76905
2015-11-01,20.93532
2015-12-01,24.41303
2016-01-01,27.41466
2016-02-01,21.73995
2016-03-01,34.33969
2016-04-01,24.60069
2016-05-01,27.32154
2016-06-01,24.41245
2016-07-01,13.30212
2016-08-01,26.44069
2016-09-01,20.88001
2016-10-01,34.4166
2016-11-01,31.63013
2016-12-01,46.13745
2017-01-01,39.57388
2017-02-01,42.53315
2017-03-01,34.72343
2017-04-01,25.53033
2017-05-01,25.94962
2017-06-01,20.69231
2017-07-01,24.10419
2017-08-01,29.17832
2017-09-01,26.7289
2017-10-01,33.11193
2017-11-01,32.05105
2017-12-01,35.38472
2018-01-01,38.58504
2018-02-01,30.20947
2018-03-01,27.12055
2018-04-01,34.12134
2018-05-01,31.21638
2018-06-01,34.09797
2018-07-01,34.83507
2018-08-01,47.39814
2018-09-01,37.92776
2018-10-01,28.42676
2018-11-01,21.47331
2018-12-01,20.4927
2019-01-01,31.72557
2019-02-01,25.20141
2019-03-01,22.68016
2019-04-01,31.27363
2019-05-01,28.46845
2019-06-01,24.72401
2019-07-01,22.29699
2019-08-01,21.22125
2019-09-01,18.88798
2019-10-01,22.92394
2019-11-01,24.31126
2019-12-01,27.25474
2020-01-01,33.95613
2020-02-01,23.80103
2020-03-01,30.00317
2020-04-01,22.70876
2020-05-01,25.89861
2020-06-01,23.98556
2020-07-01,26.34922
2020-08-01,41.74057
2020-09-01,37.14496
2020-10-01,35.34402
2020-11-01,40.66354
2020-12-01,42.2761
2021-01-01,45.00213
2021-02-01,39.75178
2021-03-01,33.78857
2021-04-01,41.77576
2021-05-01,46.20275
2021-06-01,40.18162
2021-07-01,39.26833
2021-08-01,34.33038
2021-09-01,34.61501
2021-10-01,40.37603
2021-11-01,50.17982
2021-12-01,55.04355
2022-01-01,48.38301
2022-02-01,46.90808
2022-03-01,52.34834
2022-04-01,47.42239
2022-05-01,51.76024
2022-06-01,46.84258
2022-07-01,48.51862
2022-08-01,44.12206
2022-09-01,47.07327
2022-10-01,44.70506
2022-11-01,46.47702
2022-12-01,49.74539
2023-01-01,52.94531
2023-02-01,45.15059
2023-03-01,43.23752
2023-04-01,52.19162
2023-05-01,38.43969
2023-06-01,50.48848
2023-07-01,59.12925
2023-08-01,43.88474
2023-09-01,38.27697
2023-10-01,41.24724
2023-11-01,41.32492
2023-12-01,50.4986
2024-01-01,49.39466
2024-02-01,45.69331
2024-03-01,41.18608
2024-04-01,42.4679
2024-05-01,40.80761
2024-06-01,30.94208
2024-07-01,39.39785
2024-08-01,44.29901
2024-09-01,40.45583
2024-10-01,46.77567
2024-11-01,49.45762
2024-12-01,47.47335
2025-01-01,53.78904
2025-02-01,44.31538
2025-03-01,49.23672
2025-04-01,50.84318
2025-05-01,46.9174
2025-06-01,45.19012
2025-07-01,52.9834
2025-08-01,55.64969
2025-09-01,44.20998
