Tarih,TP_IYABGS4S_S07_C
2014-10-01,4.97795
2014-11-01,8.28586
2014-12-01,7.51039
2015-01-01,5.24241
2015-02-01,6.19536
2015-03-01,5.77535
2015-04-01,5.15879
2015-05-01,4.27197
2015-06-01,5.53437
2015-07-01,4.69369
2015-08-01,4.62877
2015-09-01,5.15311
2015-10-01,5.10623
2015-11-01,4.57114
2015-12-01,9.07212
2016-01-01,8.48912
2016-02-01,8.06481
2016-03-01,9.40446
2016-04-01,5.07365
2016-05-01,4.51814
2016-06-01,4.13853
2016-07-01,4.27104
2016-08-01,4.28229
2016-09-01,8.08945
2016-10-01,5.96195
2016-11-01,6.57473
2016-12-01,6.83107
2017-01-01,4.76747
2017-02-01,4.12096
2017-03-01,3.14321
2017-04-01,3.79685
2017-05-01,2.13769
2017-06-01,2.21585
2017-07-01,2.55015
2017-08-01,2.68979
2017-09-01,2.16957
2017-10-01,3.07549
2017-11-01,5.94883
2017-12-01,4.03217
2018-01-01,2.29066
2018-02-01,1.91429
2018-03-01,5.74224
2018-04-01,1.31262
2018-05-01,1.85825
2018-06-01,1.83005
2018-07-01,2.64112
2018-08-01,7.47422
2018-09-01,6.72148
2018-10-01,8.02123
2018-11-01,6.24078
2018-12-01,11.39266
2019-01-01,8.12515
2019-02-01,8.13061
2019-03-01,2.54775
2019-04-01,9.7112
2019-05-01,3.9189
2019-06-01,5.2541
2019-07-01,3.71204
2019-08-01,3.86769
2019-09-01,6.45328
2019-10-01,5.00171
2019-11-01,5.71179
2019-12-01,5.57343
2020-01-01,2.46973
2020-02-01,3.21872
2020-03-01,5.18944
2020-04-01,15.15558
2020-05-01,8.36192
2020-06-01,4.15671
2020-07-01,5.3333
2020-08-01,3.04396
2020-09-01,4.67916
2020-10-01,3.62821
2020-11-01,2.80722
2020-12-01,3.11959
2021-01-01,4.53651
2021-02-01,1.72265
2021-03-01,1.86392
2021-04-01,2.27137
2021-05-01,2.4189
2021-06-01,1.97366
2021-07-01,2.36697
2021-08-01,1.49662
2021-09-01,2.00728
2021-10-01,5.67049
2021-11-01,4.5079
2021-12-01,1.85363
2022-01-01,2.45335
2022-02-01,1.42523
2022-03-01,1.61513
2022-04-01,2.90073
2022-05-01,2.47312
2022-06-01,3.104
2022-07-01,2.59128
2022-08-01,2.75343
2022-09-01,6.66967
2022-10-01,6.30575
2022-11-01,6.46723
2022-12-01,5.18212
2023-01-01,10.02368
2023-02-01,3.04333
2023-03-01,7.68069
2023-04-01,7.15939
2023-05-01,3.78175
2023-06-01,3.74022
2023-07-01,4.41914
2023-08-01,4.84632
2023-09-01,4.39727
2023-10-01,5.49487
2023-11-01,4.4125
2023-12-01,4.73069
2024-01-01,6.48654
2024-02-01,6.35192
2024-03-01,5.67452
2024-04-01,5.19399
2024-05-01,6.01936
2024-06-01,5.66092
2024-07-01,6.22335
2024-08-01,9.02752
2024-09-01,7.69772
2024-10-01,10.96204
2024-11-01,8.94172
2024-12-01,8.11657
2025-01-01,8.18119
2025-02-01,7.51417
2025-03-01,6.55221
2025-04-01,6.90591
2025-05-01,6.89722
2025-06-01,6.62847
2025-07-01,6.68694
2025-08-01,9.80549
2025-09-01,8.7145
