Tarih,TP_IYABGS4S_S27_A
2014-10-01,26.49246
2014-11-01,13.2554
2014-12-01,11.96514
2015-01-01,8.95054
2015-02-01,7.90245
2015-03-01,18.06196
2015-04-01,13.53271
2015-05-01,19.26037
2015-06-01,44.38968
2015-07-01,22.80801
2015-08-01,51.23138
2015-09-01,65.58714
2015-10-01,44.87476
2015-11-01,18.25994
2015-12-01,30.79266
2016-01-01,41.22536
2016-02-01,21.66437
2016-03-01,18.45361
2016-04-01,8.47294
2016-05-01,11.34967
2016-06-01,7.41892
2016-07-01,9.87465
2016-08-01,8.96068
2016-09-01,5.54117
2016-10-01,22.16747
2016-11-01,23.20288
2016-12-01,37.54991
2017-01-01,53.57384
2017-02-01,39.98782
2017-03-01,33.24731
2017-04-01,31.62836
2017-05-01,29.41028
2017-06-01,16.57681
2017-07-01,27.26089
2017-08-01,17.35437
2017-09-01,16.4482
2017-10-01,33.97555
2017-11-01,36.97289
2017-12-01,35.99854
2018-01-01,20.23548
2018-02-01,21.94252
2018-03-01,24.6768
2018-04-01,41.50681
2018-05-01,52.27534
2018-06-01,40.01326
2018-07-01,54.17862
2018-08-01,62.69704
2018-09-01,68.4785
2018-10-01,42.80428
2018-11-01,13.27461
2018-12-01,9.37511
2019-01-01,10.03523
2019-02-01,7.66054
2019-03-01,8.84692
2019-04-01,15.75466
2019-05-01,32.29601
2019-06-01,16.06386
2019-07-01,7.10916
2019-08-01,4.01445
2019-09-01,5.36089
2019-10-01,8.94169
2019-11-01,3.22272
2019-12-01,4.33427
2020-01-01,5.11084
2020-02-01,5.46555
2020-03-01,15.4494
2020-04-01,15.3431
2020-05-01,13.72147
2020-06-01,5.34561
2020-07-01,10.43526
2020-08-01,42.55571
2020-09-01,46.40676
2020-10-01,46.65381
2020-11-01,54.02916
2020-12-01,50.78071
2021-01-01,27.01111
2021-02-01,15.97518
2021-03-01,24.50881
2021-04-01,16.17654
2021-05-01,19.38978
2021-06-01,11.86103
2021-07-01,14.38609
2021-08-01,11.22884
2021-09-01,11.15782
2021-10-01,12.57328
2021-11-01,13.76267
2021-12-01,20.1486
2022-01-01,30.33737
2022-02-01,17.95312
2022-03-01,30.71092
2022-04-01,25.42457
2022-05-01,25.63451
2022-06-01,24.75405
2022-07-01,24.43828
2022-08-01,20.47991
2022-09-01,19.94993
2022-10-01,15.20589
2022-11-01,17.55147
2022-12-01,15.42713
2023-01-01,15.98119
2023-02-01,16.07567
2023-03-01,15.90909
2023-04-01,26.32001
2023-05-01,27.36414
2023-06-01,67.06589
2023-07-01,69.97535
2023-08-01,70.5259
2023-09-01,68.93134
2023-10-01,69.90231
2023-11-01,67.67054
2023-12-01,54.14881
2024-01-01,42.05294
2024-02-01,30.5721
2024-03-01,36.51709
2024-04-01,38.6782
2024-05-01,22.1427
2024-06-01,15.93953
2024-07-01,13.98025
2024-08-01,11.32459
2024-09-01,10.32086
2024-10-01,8.69045
2024-11-01,9.45287
2024-12-01,8.10531
2025-01-01,6.01504
2025-02-01,7.68072
2025-03-01,5.79462
2025-04-01,11.84664
2025-05-01,20.76538
2025-06-01,14.56931
2025-07-01,7.55246
2025-08-01,11.86754
2025-09-01,5.31517
