Tarih,TP_IYABGS4S_S23_C
2014-10-01,24.20715
2014-11-01,25.58311
2014-12-01,23.56964
2015-01-01,23.81078
2015-02-01,12.06821
2015-03-01,25.7715
2015-04-01,21.34301
2015-05-01,20.61127
2015-06-01,23.35173
2015-07-01,22.31763
2015-08-01,21.35923
2015-09-01,21.58287
2015-10-01,24.73015
2015-11-01,24.19766
2015-12-01,22.87717
2016-01-01,26.51659
2016-02-01,24.50927
2016-03-01,22.52737
2016-04-01,19.89075
2016-05-01,24.24133
2016-06-01,18.83496
2016-07-01,20.33294
2016-08-01,19.15319
2016-09-01,18.22599
2016-10-01,14.89963
2016-11-01,21.73649
2016-12-01,23.49529
2017-01-01,14.44691
2017-02-01,12.10392
2017-03-01,12.38018
2017-04-01,12.73014
2017-05-01,13.08665
2017-06-01,11.41757
2017-07-01,12.35917
2017-08-01,12.67729
2017-09-01,14.37006
2017-10-01,11.61172
2017-11-01,9.80846
2017-12-01,11.78142
2018-01-01,9.37409
2018-02-01,11.14919
2018-03-01,6.23601
2018-04-01,7.47399
2018-05-01,8.12556
2018-06-01,9.35299
2018-07-01,10.8308
2018-08-01,12.37089
2018-09-01,14.59509
2018-10-01,16.1396
2018-11-01,18.29117
2018-12-01,17.7309
2019-01-01,15.66828
2019-02-01,13.33663
2019-03-01,10.69837
2019-04-01,8.95114
2019-05-01,15.93846
2019-06-01,11.02705
2019-07-01,12.57314
2019-08-01,9.81173
2019-09-01,13.21541
2019-10-01,13.52682
2019-11-01,15.7436
2019-12-01,14.35675
2020-01-01,15.78671
2020-02-01,15.57441
2020-03-01,22.96148
2020-04-01,40.84095
2020-05-01,36.19891
2020-06-01,32.81436
2020-07-01,31.89923
2020-08-01,29.43832
2020-09-01,26.85608
2020-10-01,15.89367
2020-11-01,14.63192
2020-12-01,12.39319
2021-01-01,10.78581
2021-02-01,8.89318
2021-03-01,7.57668
2021-04-01,9.47005
2021-05-01,8.64714
2021-06-01,7.98245
2021-07-01,7.14552
2021-08-01,7.12008
2021-09-01,6.62243
2021-10-01,7.40162
2021-11-01,6.27953
2021-12-01,4.53179
2022-01-01,5.28412
2022-02-01,4.91417
2022-03-01,4.02903
2022-04-01,3.55694
2022-05-01,4.84237
2022-06-01,4.10179
2022-07-01,4.60405
2022-08-01,6.46652
2022-09-01,7.07394
2022-10-01,6.75492
2022-11-01,7.2509
2022-12-01,10.34922
2023-01-01,9.28965
2023-02-01,7.66067
2023-03-01,8.59194
2023-04-01,9.28082
2023-05-01,9.08831
2023-06-01,7.70504
2023-07-01,7.54765
2023-08-01,8.1057
2023-09-01,8.00174
2023-10-01,8.85447
2023-11-01,10.64931
2023-12-01,7.64556
2024-01-01,9.9689
2024-02-01,11.66101
2024-03-01,7.9477
2024-04-01,12.32353
2024-05-01,10.32762
2024-06-01,12.1571
2024-07-01,12.12874
2024-08-01,11.16524
2024-09-01,10.91892
2024-10-01,11.21951
2024-11-01,12.97319
2024-12-01,15.94182
2025-01-01,14.149
2025-02-01,12.18082
2025-03-01,13.29756
2025-04-01,14.2692
2025-05-01,12.70266
2025-06-01,14.39598
2025-07-01,12.35251
2025-08-01,16.36536
2025-09-01,13.97062
