Tarih,TP_IYABGS4S_S19_A
2014-10-01,5.10955
2014-11-01,5.66737
2014-12-01,2.71583
2015-01-01,4.45603
2015-02-01,1.79657
2015-03-01,3.30659
2015-04-01,9.15477
2015-05-01,5.73261
2015-06-01,5.02624
2015-07-01,6.75088
2015-08-01,8.79719
2015-09-01,5.30922
2015-10-01,6.14831
2015-11-01,8.64477
2015-12-01,6.69674
2016-01-01,1.27514
2016-02-01,1.79686
2016-03-01,6.88816
2016-04-01,6.51239
2016-05-01,6.92414
2016-06-01,6.30376
2016-07-01,4.45306
2016-08-01,3.03778
2016-09-01,1.54537
2016-10-01,1.96308
2016-11-01,5.93591
2016-12-01,6.79348
2017-01-01,4.77226
2017-02-01,8.1403
2017-03-01,9.41614
2017-04-01,7.59718
2017-05-01,7.37562
2017-06-01,10.24842
2017-07-01,7.65002
2017-08-01,5.15637
2017-09-01,10.76636
2017-10-01,7.77177
2017-11-01,8.25414
2017-12-01,6.00917
2018-01-01,4.71495
2018-02-01,7.04855
2018-03-01,2.82454
2018-04-01,3.07194
2018-05-01,3.96549
2018-06-01,3.54586
2018-07-01,1.73218
2018-08-01,4.68704
2018-09-01,0.45533
2018-10-01,4.26644
2018-11-01,1.2862
2018-12-01,5.79303
2019-01-01,1.5391
2019-02-01,2.51596
2019-03-01,1.73587
2019-04-01,3.30866
2019-05-01,0.34995
2019-06-01,1.02024
2019-07-01,1.1636
2019-08-01,0.54432
2019-09-01,0.45249
2019-10-01,3.08008
2019-11-01,3.71529
2019-12-01,4.727
2020-01-01,3.56108
2020-02-01,7.53366
2020-03-01,6.51667
2020-04-01,4.65036
2020-05-01,2.65426
2020-06-01,7.34487
2020-07-01,15.60575
2020-08-01,15.67903
2020-09-01,13.51473
2020-10-01,13.9714
2020-11-01,12.84946
2020-12-01,14.64981
2021-01-01,10.87676
2021-02-01,13.87988
2021-03-01,14.91656
2021-04-01,13.43803
2021-05-01,11.26624
2021-06-01,8.00101
2021-07-01,8.51083
2021-08-01,10.29332
2021-09-01,7.35267
2021-10-01,9.01566
2021-11-01,10.6773
2021-12-01,15.33814
2022-01-01,8.97691
2022-02-01,10.93756
2022-03-01,13.3132
2022-04-01,7.33842
2022-05-01,4.2185
2022-06-01,6.94394
2022-07-01,5.46951
2022-08-01,3.8936
2022-09-01,3.23255
2022-10-01,2.7405
2022-11-01,4.13061
2022-12-01,8.72052
2023-01-01,8.06007
2023-02-01,10.01489
2023-03-01,6.63567
2023-04-01,12.25912
2023-05-01,6.17112
2023-06-01,7.82559
2023-07-01,6.08762
2023-08-01,8.20167
2023-09-01,8.09931
2023-10-01,2.75352
2023-11-01,3.09172
2023-12-01,1.30767
2024-01-01,2.37012
2024-02-01,7.44908
2024-03-01,4.49198
2024-04-01,3.89883
2024-05-01,3.63475
2024-06-01,2.92329
2024-07-01,3.52415
2024-08-01,2.23797
2024-09-01,1.68212
2024-10-01,2.88906
2024-11-01,3.37795
2024-12-01,1.4247
2025-01-01,2.72201
2025-02-01,2.09325
2025-03-01,2.15948
2025-04-01,3.74819
2025-05-01,0.95952
2025-06-01,1.84779
2025-07-01,1.01392
2025-08-01,1.80331
2025-09-01,1.54583
