Tarih,TP_IYABGS4S_S11_C
2014-10-01,16.48936
2014-11-01,36.24872
2014-12-01,33.12365
2015-01-01,31.23673
2015-02-01,35.43365
2015-03-01,35.86003
2015-04-01,16.8082
2015-05-01,11.99975
2015-06-01,12.23209
2015-07-01,10.62611
2015-08-01,17.89557
2015-09-01,20.88732
2015-10-01,34.20928
2015-11-01,25.19329
2015-12-01,27.09463
2016-01-01,11.50096
2016-02-01,29.87425
2016-03-01,30.19321
2016-04-01,25.06986
2016-05-01,10.3336
2016-06-01,12.27664
2016-07-01,11.3772
2016-08-01,23.0854
2016-09-01,18.71484
2016-10-01,27.54219
2016-11-01,12.57152
2016-12-01,22.41451
2017-01-01,26.83474
2017-02-01,32.34623
2017-03-01,26.73341
2017-04-01,15.45744
2017-05-01,10.35345
2017-06-01,5.05377
2017-07-01,14.65297
2017-08-01,13.49112
2017-09-01,15.37764
2017-10-01,14.55727
2017-11-01,22.70201
2017-12-01,20.36922
2018-01-01,20.36592
2018-02-01,23.55223
2018-03-01,21.04811
2018-04-01,14.75468
2018-05-01,10.36403
2018-06-01,11.37441
2018-07-01,14.89261
2018-08-01,18.28098
2018-09-01,30.74832
2018-10-01,33.075
2018-11-01,41.46446
2018-12-01,34.74506
2019-01-01,37.86223
2019-02-01,39.26031
2019-03-01,25.26468
2019-04-01,17.87913
2019-05-01,22.75945
2019-06-01,12.06012
2019-07-01,20.09504
2019-08-01,21.16064
2019-09-01,30.88767
2019-10-01,21.72981
2019-11-01,15.1349
2019-12-01,19.4863
2020-01-01,24.35901
2020-02-01,25.91967
2020-03-01,22.78124
2020-04-01,39.63544
2020-05-01,64.54341
2020-06-01,63.43643
2020-07-01,44.80805
2020-08-01,18.80562
2020-09-01,14.93864
2020-10-01,10.02906
2020-11-01,9.43931
2020-12-01,16.55242
2021-01-01,22.98173
2021-02-01,26.33649
2021-03-01,24.97234
2021-04-01,12.90577
2021-05-01,20.72744
2021-06-01,18.64533
2021-07-01,17.25489
2021-08-01,14.67444
2021-09-01,11.6018
2021-10-01,11.29485
2021-11-01,9.51198
2021-12-01,19.37709
2022-01-01,8.2202
2022-02-01,15.08411
2022-03-01,17.03266
2022-04-01,13.12822
2022-05-01,11.6468
2022-06-01,19.08365
2022-07-01,21.264
2022-08-01,23.16151
2022-09-01,24.41888
2022-10-01,16.24513
2022-11-01,35.37988
2022-12-01,28.38254
2023-01-01,25.21381
2023-02-01,22.88811
2023-03-01,29.00518
2023-04-01,24.14978
2023-05-01,15.02802
2023-06-01,16.03005
2023-07-01,13.31913
2023-08-01,13.7123
2023-09-01,13.96284
2023-10-01,15.54502
2023-11-01,25.21138
2023-12-01,31.7707
2024-01-01,25.40075
2024-02-01,32.66954
2024-03-01,25.86781
2024-04-01,24.34533
2024-05-01,15.15234
2024-06-01,20.18829
2024-07-01,26.69363
2024-08-01,23.07088
2024-09-01,25.58297
2024-10-01,18.62189
2024-11-01,16.00589
2024-12-01,20.46027
2025-01-01,20.118
2025-02-01,16.56029
2025-03-01,17.11185
2025-04-01,16.05597
2025-05-01,15.51153
2025-06-01,17.55215
2025-07-01,21.23297
2025-08-01,20.49979
2025-09-01,18.78102
