Tarih,TP_IYABGS4S_S07_B
2014-10-01,79.4699
2014-11-01,75.30488
2014-12-01,81.15901
2015-01-01,75.8678
2015-02-01,77.99275
2015-03-01,73.87424
2015-04-01,68.27568
2015-05-01,73.65798
2015-06-01,71.99638
2015-07-01,82.97155
2015-08-01,80.492
2015-09-01,81.26299
2015-10-01,80.298
2015-11-01,80.16546
2015-12-01,72.65166
2016-01-01,71.97897
2016-02-01,72.49529
2016-03-01,69.61879
2016-04-01,68.86499
2016-05-01,73.4407
2016-06-01,73.14787
2016-07-01,74.14039
2016-08-01,81.88814
2016-09-01,76.01937
2016-10-01,81.65132
2016-11-01,79.56189
2016-12-01,74.05187
2017-01-01,77.94202
2017-02-01,74.41358
2017-03-01,69.13403
2017-04-01,78.72131
2017-05-01,79.17985
2017-06-01,78.15472
2017-07-01,81.20417
2017-08-01,80.621
2017-09-01,78.40934
2017-10-01,78.96349
2017-11-01,80.08511
2017-12-01,80.5698
2018-01-01,82.34328
2018-02-01,82.11786
2018-03-01,79.66044
2018-04-01,73.34416
2018-05-01,76.07116
2018-06-01,78.33498
2018-07-01,77.17819
2018-08-01,81.11466
2018-09-01,81.33257
2018-10-01,80.63667
2018-11-01,83.5
2018-12-01,79.41816
2019-01-01,76.53134
2019-02-01,75.56649
2019-03-01,81.08223
2019-04-01,75.06878
2019-05-01,80.11979
2019-06-01,82.44461
2019-07-01,81.66933
2019-08-01,83.64774
2019-09-01,80.26964
2019-10-01,84.41391
2019-11-01,86.26604
2019-12-01,82.6759
2020-01-01,89.09518
2020-02-01,84.62129
2020-03-01,85.56757
2020-04-01,78.29681
2020-05-01,84.55082
2020-06-01,86.15955
2020-07-01,79.57784
2020-08-01,83.84319
2020-09-01,80.92685
2020-10-01,83.87202
2020-11-01,86.14122
2020-12-01,87.60704
2021-01-01,80.19775
2021-02-01,82.10026
2021-03-01,81.98867
2021-04-01,79.90311
2021-05-01,84.64158
2021-06-01,82.64505
2021-07-01,79.0351
2021-08-01,79.3464
2021-09-01,79.69739
2021-10-01,79.1191
2021-11-01,82.23463
2021-12-01,81.37788
2022-01-01,79.73215
2022-02-01,81.27749
2022-03-01,79.61105
2022-04-01,80.03408
2022-05-01,76.15842
2022-06-01,74.89654
2022-07-01,79.80613
2022-08-01,79.76168
2022-09-01,77.94793
2022-10-01,81.69424
2022-11-01,78.58551
2022-12-01,80.98526
2023-01-01,75.48174
2023-02-01,80.06192
2023-03-01,79.36531
2023-04-01,74.98824
2023-05-01,81.88762
2023-06-01,75.03662
2023-07-01,79.0571
2023-08-01,80.39344
2023-09-01,78.11953
2023-10-01,80.21283
2023-11-01,79.7686
2023-12-01,80.97665
2024-01-01,79.41394
2024-02-01,80.35418
2024-03-01,80.81218
2024-04-01,80.4003
2024-05-01,78.65764
2024-06-01,77.62121
2024-07-01,77.94802
2024-08-01,78.25151
2024-09-01,80.47626
2024-10-01,78.48566
2024-11-01,79.80365
2024-12-01,79.02996
2025-01-01,82.72723
2025-02-01,80.36334
2025-03-01,80.85302
2025-04-01,81.85648
2025-05-01,80.13223
2025-06-01,83.0904
2025-07-01,81.45391
2025-08-01,78.73855
2025-09-01,81.88562
