Tarih,TP_IYABGS4S_S28_B
2014-10-01,81.08849
2014-11-01,78.44102
2014-12-01,81.19279
2015-01-01,82.01539
2015-02-01,76.68855
2015-03-01,62.16752
2015-04-01,73.56817
2015-05-01,77.07982
2015-06-01,73.58883
2015-07-01,76.82946
2015-08-01,71.16094
2015-09-01,68.79212
2015-10-01,77.49436
2015-11-01,77.14586
2015-12-01,78.72996
2016-01-01,83.80707
2016-02-01,83.14942
2016-03-01,77.38419
2016-04-01,71.10661
2016-05-01,83.90447
2016-06-01,75.41991
2016-07-01,71.86277
2016-08-01,65.26404
2016-09-01,72.95224
2016-10-01,76.16106
2016-11-01,82.99495
2016-12-01,72.4563
2017-01-01,69.25439
2017-02-01,78.67384
2017-03-01,69.82776
2017-04-01,77.1682
2017-05-01,80.61382
2017-06-01,74.91496
2017-07-01,80.57235
2017-08-01,83.77306
2017-09-01,79.46114
2017-10-01,81.29884
2017-11-01,79.38141
2017-12-01,79.03388
2018-01-01,82.00481
2018-02-01,81.22096
2018-03-01,85.21821
2018-04-01,78.44739
2018-05-01,76.51846
2018-06-01,72.01719
2018-07-01,73.50999
2018-08-01,62.58271
2018-09-01,47.44173
2018-10-01,51.42065
2018-11-01,67.71759
2018-12-01,72.1802
2019-01-01,70.08016
2019-02-01,83.70584
2019-03-01,81.59699
2019-04-01,80.99389
2019-05-01,69.16037
2019-06-01,72.29849
2019-07-01,67.98853
2019-08-01,82.27944
2019-09-01,75.05796
2019-10-01,68.85929
2019-11-01,72.5507
2019-12-01,71.18678
2020-01-01,77.29985
2020-02-01,72.94597
2020-03-01,71.65101
2020-04-01,32.18937
2020-05-01,53.35131
2020-06-01,65.73273
2020-07-01,74.86657
2020-08-01,74.95717
2020-09-01,66.58901
2020-10-01,84.03386
2020-11-01,84.14136
2020-12-01,85.55842
2021-01-01,68.47135
2021-02-01,75.06641
2021-03-01,71.4692
2021-04-01,72.30809
2021-05-01,80.64578
2021-06-01,68.94759
2021-07-01,80.10128
2021-08-01,79.68962
2021-09-01,81.00785
2021-10-01,78.00247
2021-11-01,82.18233
2021-12-01,69.43336
2022-01-01,73.23197
2022-02-01,76.91186
2022-03-01,65.60123
2022-04-01,74.07452
2022-05-01,70.60644
2022-06-01,75.16455
2022-07-01,73.32347
2022-08-01,73.08332
2022-09-01,76.33132
2022-10-01,78.97909
2022-11-01,76.82676
2022-12-01,81.84218
2023-01-01,79.46637
2023-02-01,80.24365
2023-03-01,79.99055
2023-04-01,84.53841
2023-05-01,78.29598
2023-06-01,85.74166
2023-07-01,82.05313
2023-08-01,84.07738
2023-09-01,85.07081
2023-10-01,81.70851
2023-11-01,83.73345
2023-12-01,80.91036
2024-01-01,82.52452
2024-02-01,81.98372
2024-03-01,81.83848
2024-04-01,79.10966
2024-05-01,82.6277
2024-06-01,78.97475
2024-07-01,75.05203
2024-08-01,79.21412
2024-09-01,79.31582
2024-10-01,80.99968
2024-11-01,84.07981
2024-12-01,81.7832
2025-01-01,82.16511
2025-02-01,80.88626
2025-03-01,83.74276
2025-04-01,74.99707
2025-05-01,76.83481
2025-06-01,77.2791
2025-07-01,79.63522
2025-08-01,82.49954
2025-09-01,80.39825
