Tarih,TP_IYABGS4S_S24_A
2014-10-01,33.83847
2014-11-01,30.59754
2014-12-01,26.2192
2015-01-01,27.32623
2015-02-01,31.19452
2015-03-01,33.45259
2015-04-01,46.01611
2015-05-01,49.60316
2015-06-01,38.91503
2015-07-01,49.15919
2015-08-01,32.9598
2015-09-01,37.65717
2015-10-01,40.28884
2015-11-01,32.29666
2015-12-01,28.23896
2016-01-01,25.41317
2016-02-01,26.79116
2016-03-01,23.00316
2016-04-01,23.86387
2016-05-01,33.33378
2016-06-01,40.89919
2016-07-01,30.88429
2016-08-01,35.94714
2016-09-01,34.01292
2016-10-01,42.17348
2016-11-01,45.96599
2016-12-01,45.63869
2017-01-01,56.75913
2017-02-01,59.57955
2017-03-01,57.19775
2017-04-01,43.92948
2017-05-01,43.30527
2017-06-01,27.52679
2017-07-01,28.38703
2017-08-01,30.74349
2017-09-01,46.98248
2017-10-01,52.00505
2017-11-01,49.95612
2017-12-01,58.14943
2018-01-01,56.35012
2018-02-01,55.02399
2018-03-01,55.42192
2018-04-01,57.24798
2018-05-01,60.31445
2018-06-01,66.43226
2018-07-01,67.73196
2018-08-01,68.54035
2018-09-01,73.93296
2018-10-01,70.85534
2018-11-01,64.97144
2018-12-01,50.93148
2019-01-01,51.21871
2019-02-01,46.04869
2019-03-01,55.89982
2019-04-01,56.3124
2019-05-01,63.05898
2019-06-01,53.2557
2019-07-01,43.97966
2019-08-01,41.31451
2019-09-01,37.97093
2019-10-01,41.86517
2019-11-01,32.20576
2019-12-01,42.18928
2020-01-01,45.03086
2020-02-01,45.74042
2020-03-01,43.33178
2020-04-01,47.94523
2020-05-01,50.45333
2020-06-01,56.60292
2020-07-01,56.4814
2020-08-01,41.65102
2020-09-01,55.88481
2020-10-01,59.98086
2020-11-01,49.47068
2020-12-01,50.6675
2021-01-01,56.0932
2021-02-01,57.88876
2021-03-01,61.52348
2021-04-01,66.47392
2021-05-01,65.30909
2021-06-01,60.67167
2021-07-01,67.22306
2021-08-01,63.96323
2021-09-01,62.78217
2021-10-01,68.40675
2021-11-01,69.63743
2021-12-01,74.54316
2022-01-01,68.40005
2022-02-01,69.4318
2022-03-01,74.45991
2022-04-01,78.10182
2022-05-01,77.05263
2022-06-01,78.29408
2022-07-01,77.80319
2022-08-01,76.04212
2022-09-01,76.0423
2022-10-01,71.4284
2022-11-01,57.92455
2022-12-01,57.24799
2023-01-01,56.44206
2023-02-01,56.86694
2023-03-01,53.20136
2023-04-01,56.22471
2023-05-01,44.52573
2023-06-01,51.27758
2023-07-01,59.88556
2023-08-01,72.66025
2023-09-01,68.36355
2023-10-01,69.04469
2023-11-01,69.09568
2023-12-01,57.51694
2024-01-01,56.80894
2024-02-01,76.07079
2024-03-01,70.89122
2024-04-01,76.80318
2024-05-01,68.86802
2024-06-01,64.37727
2024-07-01,59.49754
2024-08-01,59.82538
2024-09-01,54.258
2024-10-01,61.71986
2024-11-01,55.16135
2024-12-01,55.15897
2025-01-01,56.98327
2025-02-01,61.94876
2025-03-01,64.66904
2025-04-01,62.01948
2025-05-01,60.36059
2025-06-01,60.6376
2025-07-01,62.64711
2025-08-01,66.64416
2025-09-01,65.06192
