Tarih,TP_IYABGS4S_S01_C
2014-10-01,20.51694
2014-11-01,22.54404
2014-12-01,21.52706
2015-01-01,29.02315
2015-02-01,32.01434
2015-03-01,32.27157
2015-04-01,17.85557
2015-05-01,12.65156
2015-06-01,8.30851
2015-07-01,13.88806
2015-08-01,15.22891
2015-09-01,19.87034
2015-10-01,29.29533
2015-11-01,12.83575
2015-12-01,23.75835
2016-01-01,12.22337
2016-02-01,32.18091
2016-03-01,30.01105
2016-04-01,22.03655
2016-05-01,14.69028
2016-06-01,9.53325
2016-07-01,10.76162
2016-08-01,18.19446
2016-09-01,22.17871
2016-10-01,27.71153
2016-11-01,26.47232
2016-12-01,10.17914
2017-01-01,15.59912
2017-02-01,18.53187
2017-03-01,20.35002
2017-04-01,11.38421
2017-05-01,3.79122
2017-06-01,3.12951
2017-07-01,10.4275
2017-08-01,18.02431
2017-09-01,19.19432
2017-10-01,15.22595
2017-11-01,12.85334
2017-12-01,12.62755
2018-01-01,14.68481
2018-02-01,23.59967
2018-03-01,25.86375
2018-04-01,19.65804
2018-05-01,18.24414
2018-06-01,10.54752
2018-07-01,15.04585
2018-08-01,14.13593
2018-09-01,27.63538
2018-10-01,35.83979
2018-11-01,38.17167
2018-12-01,28.68476
2019-01-01,32.84212
2019-02-01,24.83547
2019-03-01,29.35437
2019-04-01,24.70589
2019-05-01,12.44418
2019-06-01,9.2414
2019-07-01,16.98144
2019-08-01,19.5329
2019-09-01,26.17323
2019-10-01,17.06936
2019-11-01,16.44221
2019-12-01,18.32757
2020-01-01,22.35313
2020-02-01,24.72904
2020-03-01,25.93664
2020-04-01,38.43623
2020-05-01,64.06498
2020-06-01,62.63078
2020-07-01,44.56215
2020-08-01,22.54259
2020-09-01,15.91856
2020-10-01,10.94954
2020-11-01,11.23178
2020-12-01,20.95479
2021-01-01,20.00089
2021-02-01,20.23574
2021-03-01,22.50813
2021-04-01,13.28681
2021-05-01,22.31163
2021-06-01,22.46543
2021-07-01,18.94631
2021-08-01,13.78414
2021-09-01,13.21961
2021-10-01,11.57546
2021-11-01,12.91853
2021-12-01,15.69336
2022-01-01,23.5183
2022-02-01,24.38821
2022-03-01,22.84059
2022-04-01,22.35596
2022-05-01,15.60052
2022-06-01,21.76129
2022-07-01,20.31791
2022-08-01,19.71093
2022-09-01,24.26014
2022-10-01,23.80605
2022-11-01,30.49513
2022-12-01,23.91034
2023-01-01,22.85339
2023-02-01,22.30588
2023-03-01,25.39003
2023-04-01,15.81653
2023-05-01,18.84661
2023-06-01,12.11485
2023-07-01,10.76532
2023-08-01,11.25571
2023-09-01,13.88753
2023-10-01,11.62001
2023-11-01,12.13113
2023-12-01,21.77671
2024-01-01,27.46171
2024-02-01,25.51974
2024-03-01,21.61224
2024-04-01,22.82951
2024-05-01,15.95777
2024-06-01,17.0495
2024-07-01,22.82026
2024-08-01,19.49012
2024-09-01,26.37529
2024-10-01,17.78096
2024-11-01,16.66633
2024-12-01,18.50026
2025-01-01,16.79528
2025-02-01,15.73977
2025-03-01,13.09602
2025-04-01,12.21551
2025-05-01,12.68743
2025-06-01,12.12888
2025-07-01,18.33749
2025-08-01,20.01675
2025-09-01,15.36761
