Tarih,TP_IYABGS4S_S21_A
2014-10-01,27.79092
2014-11-01,25.0872
2014-12-01,20.6374
2015-01-01,29.75333
2015-02-01,42.62345
2015-03-01,46.84778
2015-04-01,48.3101
2015-05-01,50.53
2015-06-01,43.95945
2015-07-01,38.4562
2015-08-01,30.29239
2015-09-01,24.68313
2015-10-01,19.26775
2015-11-01,26.23802
2015-12-01,21.84752
2016-01-01,21.26789
2016-02-01,26.96401
2016-03-01,48.61142
2016-04-01,49.65833
2016-05-01,38.54928
2016-06-01,36.78857
2016-07-01,31.81279
2016-08-01,28.78539
2016-09-01,37.44353
2016-10-01,27.47128
2016-11-01,21.15684
2016-12-01,23.55128
2017-01-01,18.06658
2017-02-01,32.84737
2017-03-01,39.30211
2017-04-01,42.99323
2017-05-01,36.14815
2017-06-01,34.30865
2017-07-01,33.02488
2017-08-01,27.77692
2017-09-01,32.39246
2017-10-01,33.08085
2017-11-01,27.32316
2017-12-01,16.22595
2018-01-01,23.06701
2018-02-01,36.72185
2018-03-01,43.61872
2018-04-01,34.04063
2018-05-01,32.33273
2018-06-01,26.20067
2018-07-01,32.62564
2018-08-01,20.0243
2018-09-01,16.58742
2018-10-01,14.0664
2018-11-01,15.22715
2018-12-01,11.07533
2019-01-01,18.79059
2019-02-01,29.72093
2019-03-01,35.26166
2019-04-01,33.66632
2019-05-01,29.86043
2019-06-01,28.42582
2019-07-01,25.6457
2019-08-01,15.61701
2019-09-01,18.21546
2019-10-01,26.37136
2019-11-01,19.82823
2019-12-01,19.10907
2020-01-01,21.42404
2020-02-01,37.72997
2020-03-01,34.71379
2020-04-01,9.32356
2020-05-01,27.50493
2020-06-01,49.30344
2020-07-01,51.41879
2020-08-01,45.42665
2020-09-01,26.35468
2020-10-01,25.58183
2020-11-01,16.15382
2020-12-01,22.56454
2021-01-01,34.31544
2021-02-01,24.35768
2021-03-01,39.74727
2021-04-01,35.43115
2021-05-01,34.15676
2021-06-01,47.65671
2021-07-01,42.28399
2021-08-01,38.81524
2021-09-01,36.90849
2021-10-01,33.242
2021-11-01,33.00764
2021-12-01,24.49829
2022-01-01,27.06473
2022-02-01,35.82198
2022-03-01,41.61236
2022-04-01,34.51645
2022-05-01,32.9961
2022-06-01,37.3092
2022-07-01,25.74776
2022-08-01,28.16181
2022-09-01,27.81903
2022-10-01,21.43543
2022-11-01,16.7394
2022-12-01,19.23341
2023-01-01,28.66667
2023-02-01,34.90517
2023-03-01,43.94271
2023-04-01,44.5341
2023-05-01,45.80628
2023-06-01,42.03086
2023-07-01,36.6551
2023-08-01,23.80511
2023-09-01,25.71959
2023-10-01,20.97998
2023-11-01,26.88378
2023-12-01,26.94537
2024-01-01,30.80031
2024-02-01,23.89389
2024-03-01,32.19906
2024-04-01,34.33065
2024-05-01,35.27995
2024-06-01,30.91264
2024-07-01,28.4208
2024-08-01,30.61113
2024-09-01,31.00896
2024-10-01,31.33338
2024-11-01,26.29745
2024-12-01,25.43533
2025-01-01,34.40647
2025-02-01,33.65537
2025-03-01,38.11103
2025-04-01,32.39039
2025-05-01,31.04535
2025-06-01,28.94278
2025-07-01,28.04225
2025-08-01,27.82445
2025-09-01,24.35483
