Tarih,TP_IYABGS4S_S05_B
2014-10-01,44.6016
2014-11-01,42.59661
2014-12-01,60.38044
2015-01-01,65.55816
2015-02-01,52.7758
2015-03-01,51.25058
2015-04-01,44.59782
2015-05-01,48.13291
2015-06-01,45.173
2015-07-01,68.24504
2015-08-01,59.27878
2015-09-01,46.96567
2015-10-01,49.50531
2015-11-01,51.12479
2015-12-01,53.48652
2016-01-01,63.86174
2016-02-01,62.05349
2016-03-01,44.15735
2016-04-01,42.64593
2016-05-01,48.75127
2016-06-01,47.52767
2016-07-01,52.07416
2016-08-01,52.37335
2016-09-01,43.7996
2016-10-01,48.29559
2016-11-01,55.29977
2016-12-01,54.8478
2017-01-01,70.00806
2017-02-01,61.4015
2017-03-01,57.78472
2017-04-01,58.57895
2017-05-01,54.40704
2017-06-01,54.89992
2017-07-01,54.82465
2017-08-01,56.30488
2017-09-01,48.72261
2017-10-01,50.75787
2017-11-01,52.47994
2017-12-01,56.38571
2018-01-01,61.05743
2018-02-01,61.90495
2018-03-01,52.72179
2018-04-01,55.62433
2018-05-01,46.01834
2018-06-01,51.20774
2018-07-01,50.17947
2018-08-01,64.21818
2018-09-01,43.89229
2018-10-01,51.22222
2018-11-01,45.07531
2018-12-01,52.87266
2019-01-01,56.37744
2019-02-01,54.72369
2019-03-01,62.06411
2019-04-01,47.10158
2019-05-01,57.15493
2019-06-01,54.87246
2019-07-01,52.21225
2019-08-01,61.85543
2019-09-01,48.48649
2019-10-01,51.27818
2019-11-01,50.45589
2019-12-01,61.15899
2020-01-01,61.81053
2020-02-01,57.20082
2020-03-01,47.94594
2020-04-01,35.04579
2020-05-01,37.23043
2020-06-01,35.34016
2020-07-01,39.18669
2020-08-01,39.59813
2020-09-01,47.03601
2020-10-01,54.71107
2020-11-01,53.96454
2020-12-01,64.36253
2021-01-01,57.46973
2021-02-01,62.26692
2021-03-01,49.462
2021-04-01,44.5701
2021-05-01,46.7368
2021-06-01,49.07666
2021-07-01,49.2124
2021-08-01,56.03279
2021-09-01,49.39493
2021-10-01,54.7187
2021-11-01,52.95833
2021-12-01,52.66793
2022-01-01,55.26786
2022-02-01,53.62092
2022-03-01,52.6764
2022-04-01,52.12039
2022-05-01,63.28348
2022-06-01,51.20657
2022-07-01,62.18135
2022-08-01,56.75967
2022-09-01,52.05935
2022-10-01,58.2055
2022-11-01,53.26966
2022-12-01,57.28557
2023-01-01,62.98295
2023-02-01,55.84417
2023-03-01,54.12179
2023-04-01,54.25102
2023-05-01,51.64482
2023-06-01,49.62925
2023-07-01,52.82197
2023-08-01,66.62726
2023-09-01,55.20218
2023-10-01,51.3756
2023-11-01,56.53989
2023-12-01,55.22485
2024-01-01,55.11369
2024-02-01,58.85197
2024-03-01,58.37433
2024-04-01,63.28476
2024-05-01,57.17945
2024-06-01,58.48134
2024-07-01,52.48572
2024-08-01,53.63276
2024-09-01,64.75554
2024-10-01,57.22529
2024-11-01,60.20038
2024-12-01,68.3497
2025-01-01,61.34401
2025-02-01,71.49812
2025-03-01,57.87001
2025-04-01,61.28847
2025-05-01,53.77364
2025-06-01,65.46065
2025-07-01,55.24431
2025-08-01,67.64146
2025-09-01,70.77042
